word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
cett,1710-1720,1760-1770,0.634044,0.365956,69,185,,0.014696,0.985304,,
créa,1710-1720,1740-1750,0.63387,0.36613,200,267,,0.012387,0.987613,,
l'original,1780-1789,1789-1802,0.633865,0.366135,1029,850,,,,,
oblig,1720-1730,1730-1740,0.633736,0.366264,94,92,,0.024336,0.975664,,
fiis,1710-1720,1789-1802,0.633545,0.366455,78,368,,0.013751,0.986249,,
couverture,1700-1710,1740-1750,0.633441,0.366559,134,211,,0.016137,0.983863,,
suivants,1730-1740,1750-1760,0.633386,0.366614,113,181,,0.014885,0.985115,,
vitres,1730-1740,1770-1780,0.633383,0.366617,121,878,,0.018747,0.981253,,
perdues,1700-1710,1730-1740,0.633353,0.366647,59,125,,0.017212,0.982788,,
d'a,1710-1720,1789-1802,0.633332,0.366668,1108,3338,,,,,
quele,1740-1750,1760-1770,0.633288,0.366712,215,373,,,,,
tics,1720-1730,1789-1802,0.633268,0.366732,92,368,,0.010407,0.989593,,
rut,1710-1720,1780-1789,0.633261,0.366739,125,506,,0.021175,0.978825,,
pelle,1740-1750,1760-1770,0.633237,0.366763,276,745,,0.022652,0.977348,,
cce,1740-1750,1770-1780,0.633178,0.366822,110,161,,0.014097,0.985903,,
lorsque,1710-1720,1780-1789,0.63312,0.36688,3909,23511,,0.008615,0.991385,,
distinctement,1720-1730,1789-1802,0.63292,0.36708,62,252,,0.040885,0.959115,,
l'evangile,1720-1730,1740-1750,0.632863,0.367137,476,576,,,,,
elizabeth,1770-1780,1789-1802,0.632838,0.367162,248,327,,,,,
serpens,1760-1770,1770-1780,0.632799,0.367201,177,301,,,,,
rui,1700-1710,1750-1760,0.632736,0.367264,134,194,,0.014096,0.985904,,
exem,1710-1720,1789-1802,0.632579,0.367421,127,365,,0.013465,0.986535,,
l'épouser,1740-1750,1750-1760,0.632575,0.367425,91,99,,,,,
balles,1720-1730,1760-1770,0.632527,0.367473,239,1661,,0.027182,0.972818,,
dun,1700-1710,1789-1802,0.632523,0.367477,168,603,,0.009673,0.990327,,
ruinent,1700-1710,1710-1720,0.632506,0.367494,50,76,,0.017003,0.982997,,
secondé,1720-1730,1789-1802,0.632484,0.367516,50,563,,0.02341,0.97659,,
fauxbourgs,1710-1720,1789-1802,0.632426,0.367574,2280,214,,0.08254,0.91746,,
caufa,1700-1710,1789-1802,0.632339,0.367661,228,192,,0.030329,0.969671,,
connétable,1710-1720,1780-1789,0.632296,0.367704,135,1144,,,,,
alternativement,1700-1710,1789-1802,0.632201,0.367799,59,582,,0.032052,0.967948,,
prospérité,1720-1730,1789-1802,0.632172,0.367828,121,3575,,0.05553,0.94447,,
cot,1720-1730,1730-1740,0.632165,0.367835,180,208,,0.007524,0.992476,,
visions,1710-1720,1740-1750,0.63213,0.36787,67,67,,0.014191,0.985809,,
acceptée,1710-1720,1789-1802,0.632037,0.367963,190,356,,0.039201,0.960799,,
laval,1710-1720,1789-1802,0.632019,0.367981,148,279,,0.028709,0.971291,,
succés,1730-1740,1740-1750,0.631893,0.368107,70,69,,,,,
rappeler,1700-1710,1760-1770,0.631857,0.368143,51,376,,0.032973,0.967027,,
corinthe,1700-1710,1770-1780,0.631835,0.368165,122,575,,0.011912,0.988088,,
rené,1740-1750,1770-1780,0.631698,0.368302,345,376,,0.021473,0.978527,,
structure,1710-1720,1760-1770,0.631694,0.368306,135,696,,,,,
marge,1700-1710,1780-1789,0.63166,0.36834,119,368,,,,,
parade,1700-1710,1710-1720,0.631565,0.368435,67,91,,0.011672,0.988328,,
l'oracle,1740-1750,1780-1789,0.631499,0.368501,314,1287,,,,,
sers,1720-1730,1770-1780,0.631342,0.368658,68,226,,,,,
eroit,1700-1710,1710-1720,0.631317,0.368683,77,104,,0.022801,0.977199,,
proces,1710-1720,1789-1802,0.63105,0.36895,481,286,,,,,
taillé,1710-1720,1740-1750,0.630997,0.369003,110,183,,0.023656,0.976344,,
ttre,1710-1720,1740-1750,0.630959,0.369041,55,175,,0.021162,0.978838,,
camper,1720-1730,1750-1760,0.630959,0.369041,153,93,,,,,
tourmente,1700-1710,1740-1750,0.630892,0.369108,179,113,,0.043602,0.956398,,
descendant,1710-1720,1730-1740,0.63085,0.36915,128,285,,0.017198,0.982802,,
d'ou,1730-1740,1770-1780,0.630796,0.369204,161,434,,,,,
muni,1700-1710,1789-1802,0.630755,0.369245,96,846,,0.019342,0.980658,,
réunis,1700-1710,1789-1802,0.630522,0.369478,66,3872,,0.017656,0.982344,,
bile,1710-1720,1760-1770,0.630382,0.369618,192,551,,,,,
catalogne,1700-1710,1789-1802,0.630291,0.369709,127,188,,,,,
crue,1700-1710,1730-1740,0.630275,0.369725,76,263,,0.015043,0.984957,,
humides,1730-1740,1740-1750,0.630237,0.369763,66,181,,,,,
sejour,1760-1770,1789-1802,0.630068,0.369932,121,174,,,,,
nim,1740-1750,1750-1760,0.630014,0.369986,88,57,,0.011062,0.988938,,
l'orient,1760-1770,1780-1789,0.629981,0.370019,1245,2179,,,,,
paver,1720-1730,1740-1750,0.629849,0.370151,160,95,,0.01659,0.98341,,
d'orange,1760-1770,1770-1780,0.629819,0.370181,312,701,,,,,
nettoyer,1720-1730,1730-1740,0.629722,0.370278,148,90,,,,,
reduits,1700-1710,1789-1802,0.629682,0.370318,150,70,,,,,
angles,1730-1740,1760-1770,0.629672,0.370328,264,1212,,0.021085,0.978915,,
ule,1710-1720,1730-1740,0.629619,0.370381,52,77,,0.011212,0.988788,,
gravée,1700-1710,1740-1750,0.629596,0.370404,53,120,,0.01174,0.98826,,
laon,1710-1720,1760-1770,0.629561,0.370439,203,188,,0.026048,0.973952,,
d'auvergne,1700-1710,1760-1770,0.629559,0.370441,119,313,,,,,
pouvoirs,1700-1710,1789-1802,0.629555,0.370445,101,4817,,0.023565,0.976435,,
proscrit,1700-1710,1740-1750,0.629447,0.370553,54,125,,0.023573,0.976427,,
cette,1700-1710,1720-1730,0.629342,0.370658,43305,58589,,0.010086,0.989914,,
d'italie,1750-1760,1770-1780,0.629329,0.370671,1184,1660,,,,,
d'egypte,1700-1710,1770-1780,0.629302,0.370698,160,1091,,,,,
chairs,1740-1750,1780-1789,0.629227,0.370773,1179,619,,0.037221,0.962779,,
d'utrecht,1710-1720,1730-1740,0.62914,0.37086,115,452,,,,,
pourri,1700-1710,1740-1750,0.62906,0.37094,104,124,,0.015397,0.984603,,
seins,1710-1720,1730-1740,0.629017,0.370983,51,68,,0.019985,0.980015,,
ligion,1700-1710,1710-1720,0.628981,0.371019,57,68,,0.013669,0.986331,,
ars,1710-1720,1720-1730,0.628953,0.371047,155,261,,0.01674,0.98326,,
converti,1700-1710,1730-1740,0.628915,0.371085,98,156,,0.020173,0.979827,,
agneau,1700-1710,1730-1740,0.628809,0.371191,83,76,,,,,
contr'eux,1700-1710,1770-1780,0.628683,0.371317,79,311,,,,,
malignes,1730-1740,1750-1760,0.62868,0.37132,66,80,,0.022026,0.977974,,
mei,1740-1750,1780-1789,0.62867,0.37133,340,318,,0.025228,0.974772,,
grégoire,1720-1730,1730-1740,0.628289,0.371711,339,207,,0.018192,0.981808,,
variation,1730-1740,1740-1750,0.628172,0.371828,100,415,,0.033683,0.966317,,
rendront,1700-1710,1740-1750,0.628153,0.371847,102,204,,0.021399,0.978601,,
éclaircir,1770-1780,1789-1802,0.628126,0.371874,610,348,,0.016342,0.983658,,
révolution,1700-1710,1789-1802,0.628011,0.371989,77,15467,,0.047905,0.952095,,
prairie,1750-1760,1760-1770,0.627975,0.372025,258,358,,0.010633,0.989367,,
bronze,1740-1750,1789-1802,0.627879,0.372121,176,758,,0.015867,0.984133,,
flor,1710-1720,1770-1780,0.627777,0.372223,58,471,,,,,
lainer,1710-1720,1730-1740,0.627774,0.372226,64,64,,0.017116,0.982884,,
chansons,1730-1740,1750-1760,0.627763,0.372237,188,225,,0.015289,0.984711,,
condamnent,1720-1730,1760-1770,0.627752,0.372248,79,151,,,,,
poing,1730-1740,1760-1770,0.627702,0.372298,86,168,,,,,
difgrace,1700-1710,1710-1720,0.627661,0.372339,62,54,,0.019936,0.980064,,
corrige,1700-1710,1710-1720,0.627561,0.372439,72,122,,0.008794,0.991206,,
piquant,1720-1730,1780-1789,0.627546,0.372454,82,728,,0.015719,0.984281,,
incertains,1700-1710,1710-1720,0.627529,0.372471,68,54,,0.015364,0.984636,,
suisses,1700-1710,1780-1789,0.627417,0.372583,65,319,,,,,
surprises,1700-1710,1720-1730,0.627379,0.372621,52,134,,0.025951,0.974049,,
recommandation,1710-1720,1789-1802,0.627335,0.372665,78,353,,,,,
forains,1700-1710,1710-1720,0.62721,0.37279,76,1462,,0.044287,0.955713,,
acclamations,1700-1710,1710-1720,0.62719,0.37281,77,51,,,,,
particulierement,1720-1730,1789-1802,0.627187,0.372813,511,326,,,,,
otre,1700-1710,1710-1720,0.627161,0.372839,77,69,,0.023791,0.976209,,
troyes,1700-1710,1770-1780,0.627075,0.372925,269,716,,,,,
quinzième,1700-1710,1780-1789,0.626941,0.373059,82,301,,0.05506,0.94494,,
entreprit,1700-1710,1720-1730,0.626803,0.373197,91,261,,0.016987,0.983013,,
icu,1730-1740,1760-1770,0.626609,0.373391,63,98,,0.009291,0.990709,,
bouc,1750-1760,1760-1770,0.626586,0.373414,165,343,,0.014044,0.985956,,
bai,1710-1720,1780-1789,0.626555,0.373445,73,412,,0.012702,0.987298,,
qu'un,1700-1710,1750-1760,0.626533,0.373467,6137,17499,,,,,
couvroit,1700-1710,1720-1730,0.626413,0.373587,76,115,,0.01925,0.98075,,
caput,1700-1710,1770-1780,0.626318,0.373682,64,1663,,0.030008,0.969992,,
tui,1740-1750,1780-1789,0.626297,0.373703,469,377,,0.040336,0.959664,,
l'absence,1720-1730,1789-1802,0.626163,0.373837,210,768,,,,,
prodige,1740-1750,1780-1789,0.626109,0.373891,328,964,,0.007103,0.992897,,
creux,1720-1730,1760-1770,0.626094,0.373906,256,1105,,,,,
prêtent,1720-1730,1730-1740,0.626026,0.373974,160,159,,0.019478,0.980522,,
extravagant,1700-1710,1720-1730,0.626,0.374,62,60,,0.017544,0.982456,,
lucile,1720-1730,1770-1780,0.625996,0.374004,72,484,,,,,
gland,1720-1730,1760-1770,0.625885,0.374115,58,473,,0.037704,0.962296,,
l'éducation,1710-1720,1760-1770,0.625873,0.374127,246,1345,,,,,
malo,1780-1789,1789-1802,0.625793,0.374207,655,349,,,,,
doutez,1780-1789,1789-1802,0.625774,0.374226,408,430,,0.024661,0.975339,,
l'instant,1710-1720,1720-1730,0.625736,0.374264,409,326,,,,,
testamens,1730-1740,1780-1789,0.625565,0.374435,169,136,,,,,
navi,1710-1720,1789-1802,0.62555,0.37445,105,173,,0.01992,0.98008,,
mini,1720-1730,1789-1802,0.625456,0.374544,127,407,,0.007627,0.992373,,
fourniture,1700-1710,1710-1720,0.625373,0.374627,70,139,,0.052131,0.947869,,
rde,1710-1720,1770-1780,0.625298,0.374702,76,220,,0.009006,0.990994,,
tales,1700-1710,1789-1802,0.6252,0.3748,54,203,,0.017442,0.982558,,
musiciens,1700-1710,1760-1770,0.625126,0.374874,50,341,,0.032135,0.967865,,
flatté,1700-1710,1770-1780,0.625112,0.374888,104,816,,0.031197,0.968803,,
ardemment,1700-1710,1730-1740,0.625081,0.374919,52,179,,0.03697,0.96303,,
risquer,1710-1720,1770-1780,0.625075,0.374925,138,654,,0.013471,0.986529,,
l'agneau,1720-1730,1780-1789,0.625008,0.374992,67,163,,,,,
d'anjou,1730-1740,1750-1760,0.624978,0.375022,889,505,,,,,
tam,1730-1740,1740-1750,0.624728,0.375272,1533,958,,,,,
fondu,1720-1730,1780-1789,0.62464,0.37536,323,574,,,,,
dixme,1740-1750,1780-1789,0.624606,0.375394,115,343,,,,,
bienveillance,1720-1730,1750-1760,0.624527,0.375473,315,609,,0.021823,0.978177,,
injurieux,1700-1710,1789-1802,0.624467,0.375533,55,290,,0.050156,0.949844,,
bes,1750-1760,1760-1770,0.624379,0.375621,266,279,,0.004752,0.995248,,
ets,1730-1740,1789-1802,0.624287,0.375713,87,499,,0.015003,0.984997,,
n'avons,1710-1720,1730-1740,0.62417,0.37583,562,912,,,,,
tailles,1700-1710,1789-1802,0.624145,0.375855,782,695,,,,,
diriger,1700-1710,1710-1720,0.624115,0.375885,52,66,,0.01193,0.98807,,
five,1730-1740,1780-1789,0.624101,0.375899,498,894,,0.031007,0.968993,,
s'attachent,1750-1760,1760-1770,0.62401,0.37599,163,384,,,,,
dion,1710-1720,1789-1802,0.624005,0.375995,106,193,,,,,
sci,1700-1710,1750-1760,0.623969,0.376031,308,165,,0.013561,0.986439,,
grasse,1700-1710,1780-1789,0.62396,0.37604,76,454,,,,,
vocation,1710-1720,1720-1730,0.623914,0.376086,130,213,,,,,
vallon,1700-1710,1710-1720,0.623904,0.376096,63,50,,0.036478,0.963522,,
pipes,1730-1740,1760-1770,0.62381,0.37619,103,234,,,,,
campa,1700-1710,1760-1770,0.623798,0.376202,50,203,,0.00895,0.99105,,
iou,1730-1740,1789-1802,0.623687,0.376313,77,417,,0.015643,0.984357,,
quoque,1700-1710,1770-1780,0.623591,0.376409,425,2858,,,,,
pins,1730-1740,1789-1802,0.623531,0.376469,129,983,,0.006525,0.993475,,
jouis,1700-1710,1710-1720,0.623516,0.376484,190,78,,0.021836,0.978164,,
lard,1780-1789,1789-1802,0.623474,0.376526,420,471,,,,,
croissent,1770-1780,1789-1802,0.623399,0.376601,764,431,,0.027978,0.972022,,
dani,1720-1730,1750-1760,0.62327,0.37673,98,115,,0.009997,0.990003,,
ravi,1780-1789,1789-1802,0.623249,0.376751,723,555,,,,,
saisies,1710-1720,1750-1760,0.623209,0.376791,324,636,,,,,
présentement,1720-1730,1789-1802,0.623098,0.376902,402,290,,0.00746,0.99254,,
d'éclat,1750-1760,1789-1802,0.623063,0.376937,402,571,,,,,
ménagé,1700-1710,1760-1770,0.622975,0.377025,60,257,,0.024991,0.975009,,
tcs,1730-1740,1789-1802,0.622924,0.377076,101,463,,0.014302,0.985698,,
greffes,1700-1710,1740-1750,0.622843,0.377157,230,97,,,,,
safran,1710-1720,1760-1770,0.62283,0.37717,109,354,,0.0122,0.9878,,
poire,1700-1710,1710-1720,0.622664,0.377336,230,155,,,,,
employez,1730-1740,1789-1802,0.622615,0.377385,437,202,,,,,
paisiblement,1710-1720,1789-1802,0.622533,0.377467,340,549,,,,,
condamna,1710-1720,1730-1740,0.622315,0.377685,101,170,,0.016287,0.983713,,
interdite,1710-1720,1789-1802,0.62229,0.37771,137,272,,0.024579,0.975421,,
majeste,1710-1720,1750-1760,0.622266,0.377734,201,483,,,,,
tutelles,1700-1710,1789-1802,0.62211,0.37789,60,264,,0.027021,0.972979,,
j'espère,1770-1780,1780-1789,0.622101,0.377899,575,1143,,,,,
nymphes,1740-1750,1780-1789,0.622044,0.377956,233,636,,,,,
lons,1720-1730,1750-1760,0.622043,0.377957,103,165,,0.013058,0.986942,,
poix,1710-1720,1760-1770,0.621664,0.378336,254,459,,,,,
circulation,1720-1730,1789-1802,0.62163,0.37837,265,5852,,0.058483,0.941517,,
emportent,1710-1720,1789-1802,0.621605,0.378395,69,142,,0.020749,0.979251,,
palatin,1710-1720,1740-1750,0.621548,0.378452,88,288,,0.02311,0.97689,,
resulte,1720-1730,1789-1802,0.621535,0.378465,89,216,,,,,
sacre,1700-1710,1710-1720,0.621435,0.378565,107,161,,0.028779,0.971221,,
salles,1700-1710,1789-1802,0.621432,0.378568,74,673,,0.029643,0.970357,,
unt,1710-1720,1750-1760,0.621431,0.378569,89,125,,,,,
tourmenter,1700-1710,1770-1780,0.621423,0.378577,93,496,,0.028429,0.971571,,
aveuglément,1720-1730,1750-1760,0.621415,0.378585,54,136,,0.032314,0.967686,,
mince,1750-1760,1780-1789,0.621366,0.378634,406,842,,0.009467,0.990533,,
l's,1710-1720,1720-1730,0.62121,0.37879,74,89,,,,,
l'expression,1700-1710,1720-1730,0.621151,0.378849,149,115,,,,,
aliénation,1700-1710,1720-1730,0.621143,0.378857,55,57,,0.030513,0.969487,,
griefs,1710-1720,1789-1802,0.621104,0.378896,183,570,,0.041567,0.958433,,
l'ancien,1700-1710,1789-1802,0.621102,0.378898,281,3520,,,,,
eci,1740-1750,1760-1770,0.621016,0.378984,104,204,,0.015126,0.984874,,
chevre,1740-1750,1750-1760,0.621013,0.378987,89,122,,0.045244,0.954756,,
blan,1720-1730,1750-1760,0.620979,0.379021,89,83,,0.015791,0.984209,,
qu'y,1710-1720,1770-1780,0.620889,0.379111,343,998,,,,,
aiu,1730-1740,1740-1750,0.620824,0.379176,79,150,,0.013111,0.986889,,
last,1750-1760,1789-1802,0.620818,0.379182,101,658,,,,,
âges,1740-1750,1789-1802,0.620803,0.379197,219,832,,0.017726,0.982274,,
greniers,1710-1720,1720-1730,0.620688,0.379312,402,419,,0.029594,0.970406,,
hauteurs,1700-1710,1770-1780,0.62054,0.37946,75,1026,,0.023632,0.976368,,
contrevenir,1740-1750,1789-1802,0.620451,0.379549,149,57,,,,,
ino,1710-1720,1770-1780,0.620408,0.379592,97,190,,0.010023,0.989977,,
chagrine,1700-1710,1720-1730,0.620385,0.379615,51,56,,0.031037,0.968963,,
gelée,1710-1720,1740-1750,0.620361,0.379639,200,208,,,,,
gardés,1700-1710,1789-1802,0.62035,0.37965,55,334,,0.02546,0.97454,,
cos,1740-1750,1780-1789,0.620349,0.379651,265,550,,0.011342,0.988658,,
iris,1740-1750,1789-1802,0.620311,0.379689,157,289,,0.009987,0.990013,,
ures,1710-1720,1780-1789,0.620309,0.379691,69,430,,0.019124,0.980876,,
germe,1710-1720,1789-1802,0.620177,0.379823,73,1040,,0.027055,0.972945,,
directe,1700-1710,1789-1802,0.619742,0.380258,231,954,,,,,
l'arc,1710-1720,1760-1770,0.619681,0.380319,160,524,,,,,
rle,1710-1720,1770-1780,0.619618,0.380382,79,209,,0.009165,0.990835,,
meil,1720-1730,1740-1750,0.6194,0.3806,140,309,,0.013907,0.986093,,
faste,1710-1720,1789-1802,0.619357,0.380643,118,564,,0.043167,0.956833,,
valère,1780-1789,1789-1802,0.619258,0.380742,112,109,,,,,
mêlez,1720-1730,1770-1780,0.619069,0.380931,110,473,,,,,
l'agriculture,1700-1710,1789-1802,0.619065,0.380935,181,4108,,,,,
accoutumée,1710-1720,1789-1802,0.618982,0.381018,282,425,,0.056767,0.943233,,
lers,1730-1740,1760-1770,0.618926,0.381074,68,122,,0.010381,0.989619,,
jan,1730-1740,1740-1750,0.618836,0.381164,239,302,,0.012602,0.987398,,
ecuyer,1700-1710,1760-1770,0.618791,0.381209,159,315,,0.028579,0.971421,,
d'eglise,1700-1710,1720-1730,0.618631,0.381369,113,176,,,,,
épargne,1700-1710,1760-1770,0.618574,0.381426,64,574,,0.015344,0.984656,,
scellé,1750-1760,1789-1802,0.618565,0.381435,313,304,,0.016873,0.983127,,
quei,1750-1760,1780-1789,0.618531,0.381469,148,425,,0.013395,0.986605,,
sots,1710-1720,1720-1730,0.618529,0.381471,100,68,,0.019704,0.980296,,
cec,1710-1720,1750-1760,0.618441,0.381559,99,205,,0.022047,0.977953,,
extra,1710-1720,1789-1802,0.618394,0.381606,131,374,,0.007547,0.992453,,
superieure,1710-1720,1780-1789,0.618385,0.381615,145,125,,,,,
xxxviii,1700-1710,1710-1720,0.618229,0.381771,90,98,,0.016717,0.983283,,
festin,1750-1760,1760-1770,0.618077,0.381923,218,246,,0.007224,0.992776,,
qti,1730-1740,1789-1802,0.618059,0.381941,88,384,,,,,
alu,1700-1710,1760-1770,0.617999,0.382001,76,95,,0.007716,0.992284,,
démonstration,1710-1720,1789-1802,0.617978,0.382022,72,392,,0.015466,0.984534,,
mni,1730-1740,1789-1802,0.617904,0.382096,58,378,,0.012941,0.987059,,
siege,1710-1720,1789-1802,0.617718,0.382282,618,450,,,,,
durs,1730-1740,1780-1789,0.617618,0.382382,248,681,,0.01155,0.98845,,
m'arrête,1710-1720,1750-1760,0.617614,0.382386,62,134,,,,,
bayonne,1730-1740,1760-1770,0.617547,0.382453,481,957,,,,,
fréquens,1700-1710,1730-1740,0.617457,0.382543,50,116,,0.019028,0.980972,,
l'écriture,1700-1710,1740-1750,0.617311,0.382689,95,200,,,,,
hos,1770-1780,1789-1802,0.617266,0.382734,445,171,,0.038492,0.961508,,
tournay,1700-1710,1740-1750,0.617108,0.382892,77,139,,,,,
l'académie,1700-1710,1780-1789,0.617057,0.382943,123,4514,,,,,
découvrent,1700-1710,1720-1730,0.616995,0.383005,67,64,,0.009112,0.990888,,
valut,1700-1710,1789-1802,0.616977,0.383023,65,243,,0.028006,0.971994,,
ivres,1700-1710,1770-1780,0.616967,0.383033,114,196,,0.033774,0.966226,,
garnisons,1730-1740,1780-1789,0.616806,0.383194,210,257,,,,,
indubitable,1700-1710,1750-1760,0.616702,0.383298,53,100,,0.031073,0.968927,,
perfonne,1740-1750,1789-1802,0.616696,0.383304,612,274,,,,,
potes,1740-1750,1789-1802,0.616532,0.383468,121,81,,,,,
piu,1740-1750,1760-1770,0.616495,0.383505,65,94,,0.014899,0.985101,,
manu,1710-1720,1760-1770,0.616459,0.383541,317,513,,0.023491,0.976509,,
vapeur,1770-1780,1789-1802,0.616408,0.383592,751,492,,,,,
genéral,1720-1730,1760-1770,0.616245,0.383755,325,256,,,,,
meurtres,1710-1720,1740-1750,0.616241,0.383759,78,253,,0.022964,0.977036,,
vivez,1730-1740,1780-1789,0.616182,0.383818,184,347,,,,,
ordonnant,1710-1720,1720-1730,0.61617,0.38383,123,159,,0.054562,0.945438,,
populaires,1720-1730,1789-1802,0.616125,0.383875,90,1241,,0.032461,0.967539,,
semence,1730-1740,1760-1770,0.616113,0.383887,170,2036,,0.082695,0.917305,,
isc,1740-1750,1750-1760,0.616029,0.383971,68,57,,0.014951,0.985049,,
appliqué,1710-1720,1750-1760,0.61599,0.38401,232,403,,0.012373,0.987627,,
l'effort,1700-1710,1740-1750,0.615987,0.384013,76,384,,,,,
confuls,1710-1720,1750-1760,0.615913,0.384087,75,123,,,,,
orat,1780-1789,1789-1802,0.615675,0.384325,416,92,,,,,
frayeurs,1710-1720,1789-1802,0.615569,0.384431,65,130,,0.020705,0.979295,,
chr,1700-1710,1770-1780,0.615567,0.384433,114,132,,,,,
ara,1700-1710,1789-1802,0.615296,0.384704,106,283,,0.008117,0.991883,,
lce,1730-1740,1750-1760,0.615254,0.384746,56,70,,0.010127,0.989873,,
neque,1730-1740,1770-1780,0.615228,0.384772,1303,3013,,,,,
dife,1700-1710,1780-1789,0.615225,0.384775,120,577,,0.022914,0.977086,,
vivante,1710-1720,1720-1730,0.61519,0.38481,108,150,,0.008844,0.991156,,
noël,1730-1740,1789-1802,0.615152,0.384848,120,194,,0.011859,0.988141,,
comparé,1710-1720,1740-1750,0.615095,0.384905,110,150,,0.017408,0.982592,,
creuse,1710-1720,1720-1730,0.615081,0.384919,162,83,,0.022823,0.977177,,
songes,1710-1720,1789-1802,0.61508,0.38492,342,316,,0.024803,0.975197,,
épreuves,1710-1720,1770-1780,0.615074,0.384926,52,725,,0.028058,0.971942,,
matres,1710-1720,1789-1802,0.615014,0.384986,157,146,,0.028087,0.971913,,
monnoies,1720-1730,1789-1802,0.614904,0.385096,151,5709,,0.068272,0.931728,,
imparfait,1740-1750,1789-1802,0.614901,0.385099,93,452,,0.027793,0.972207,,
uno,1720-1730,1770-1780,0.614881,0.385119,441,622,,0.026426,0.973574,,
taureaux,1710-1720,1780-1789,0.614701,0.385299,96,406,,0.025028,0.974972,,
tartre,1770-1780,1780-1789,0.614585,0.385415,664,471,,,,,
diminuent,1710-1720,1760-1770,0.614545,0.385455,85,536,,0.031577,0.968423,,
tité,1720-1730,1750-1760,0.614518,0.385482,96,347,,0.027779,0.972221,,
regis,1700-1710,1740-1750,0.614461,0.385539,655,1536,,,,,
insulter,1700-1710,1720-1730,0.614426,0.385574,52,82,,0.022863,0.977137,,
pend,1710-1720,1789-1802,0.61436,0.38564,168,312,,0.018409,0.981591,,
cns,1730-1740,1789-1802,0.614251,0.385749,55,324,,0.014171,0.985829,,
sentences,1750-1760,1770-1780,0.614243,0.385757,942,917,,,,,
soo,1700-1710,1730-1740,0.613978,0.386022,520,118,,,,,
mus,1710-1720,1780-1789,0.613883,0.386117,304,403,,0.01407,0.98593,,
séparé,1700-1710,1730-1740,0.61378,0.38622,97,259,,0.009117,0.990883,,
edouard,1730-1740,1760-1770,0.613778,0.386222,112,473,,0.016148,0.983852,,
duo,1700-1710,1770-1780,0.613739,0.386261,154,925,,0.026503,0.973497,,
l'épaisseur,1730-1740,1740-1750,0.613626,0.386374,110,183,,,,,
mos,1740-1750,1789-1802,0.613477,0.386523,146,172,,0.016176,0.983824,,
continuant,1710-1720,1789-1802,0.613474,0.386526,200,443,,0.015785,0.984215,,
marqués,1700-1710,1750-1760,0.613425,0.386575,55,665,,0.018973,0.981027,,
regardoient,1700-1710,1710-1720,0.613406,0.386594,140,134,,0.016853,0.983147,,
cfi,1700-1710,1750-1760,0.613201,0.386799,244,158,,0.017408,0.982592,,
anno,1720-1730,1730-1740,0.613059,0.386941,1216,2823,,,,,
brûlé,1700-1710,1760-1770,0.613059,0.386941,115,467,,,,,
nuls,1710-1720,1789-1802,0.612988,0.387012,275,536,,0.029732,0.970268,,
chaloupe,1710-1720,1760-1770,0.612861,0.387139,193,262,,,,,
l'imagination,1710-1720,1770-1780,0.612854,0.387146,258,1846,,,,,
bouillons,1700-1710,1730-1740,0.612853,0.387147,105,52,,,,,
danis,1700-1710,1770-1780,0.612821,0.387179,80,603,,0.011238,0.988762,,
vere,1770-1780,1780-1789,0.612769,0.387231,257,154,,0.023524,0.976476,,
républiques,1720-1730,1740-1750,0.612717,0.387283,168,285,,0.018219,0.981781,,
polie,1700-1710,1789-1802,0.612595,0.387405,69,244,,0.015717,0.984283,,
placet,1760-1770,1789-1802,0.612511,0.387489,131,82,,,,,
d'entrer,1720-1730,1730-1740,0.61246,0.38754,695,1088,,,,,
scie,1720-1730,1760-1770,0.61244,0.38756,62,757,,0.067125,0.932875,,
séparés,1720-1730,1789-1802,0.612236,0.387764,117,916,,0.013862,0.986138,,
séduire,1700-1710,1710-1720,0.612166,0.387834,70,78,,0.01417,0.98583,,
remonte,1700-1710,1710-1720,0.612148,0.387852,68,85,,0.013095,0.986905,,
étoi,1710-1720,1730-1740,0.612139,0.387861,92,173,,0.013521,0.986479,,
naquit,1710-1720,1740-1750,0.612123,0.387877,80,135,,0.030102,0.969898,,
operation,1730-1740,1740-1750,0.611972,0.388028,50,106,,,,,
uniforme,1700-1710,1789-1802,0.611925,0.388075,79,1471,,0.025736,0.974264,,
essentielles,1740-1750,1750-1760,0.611869,0.388131,216,394,,,,,
tris,1700-1710,1750-1760,0.611846,0.388154,102,197,,0.0086,0.9914,,
appuyée,1710-1720,1730-1740,0.611816,0.388184,59,144,,0.043225,0.956775,,
incommodité,1720-1730,1789-1802,0.611784,0.388216,143,92,,,,,
nostre,1720-1730,1770-1780,0.61172,0.38828,1314,180,,,,,
pafler,1710-1720,1789-1802,0.611639,0.388361,53,175,,0.01834,0.98166,,
inclinations,1750-1760,1760-1770,0.611583,0.388417,433,491,,,,,
contribution,1700-1710,1780-1789,0.611547,0.388453,97,1792,,0.020851,0.979149,,
differente,1720-1730,1730-1740,0.611519,0.388481,651,382,,,,,
retirez,1700-1710,1760-1770,0.611455,0.388545,180,196,,0.032825,0.967175,,
coute,1700-1710,1740-1750,0.611381,0.388619,90,352,,0.012155,0.987845,,
snt,1730-1740,1789-1802,0.611359,0.388641,54,240,,0.016888,0.983112,,
