word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
exposant,1770-1780,1789-1802,0.950088,0.049912,321,194,,,,,
sortira,1700-1710,1710-1720,0.945343,0.054657,84,132,,0.024524,0.975476,,
l'avenir,1780-1789,1789-1802,0.920749,0.079251,3801,3842,,,,,
feurs,1710-1720,1780-1789,0.917525,0.082475,214,604,,0.019741,0.980259,,
rançon,1710-1720,1789-1802,0.902784,0.097216,120,186,,0.010196,0.989804,,
guéres,1770-1780,1780-1789,0.901798,0.098202,183,77,,,,,
rappel,1730-1740,1770-1780,0.89025,0.10975,172,553,,,,,
altesse,1710-1720,1730-1740,0.882639,0.117361,406,488,,,,,
venois,1710-1720,1720-1730,0.879922,0.120078,97,189,,0.02584,0.97416,,
l'étranger,1710-1720,1760-1770,0.875388,0.124612,86,1719,,,,,
d'égard,1760-1770,1780-1789,0.873961,0.126039,124,178,,,,,
aiant,1780-1789,1789-1802,0.871587,0.128413,383,102,,,,,
apris,1780-1789,1789-1802,0.870399,0.129601,247,269,,,,,
l'impuissance,1710-1720,1760-1770,0.858522,0.141478,60,234,,,,,
quelqu'une,1710-1720,1770-1780,0.851389,0.148611,148,394,,,,,
d'amis,1710-1720,1780-1789,0.844922,0.155078,120,548,,,,,
sçais,1700-1710,1789-1802,0.843504,0.156496,101,79,,0.184227,0.815773,,
obli,1700-1710,1780-1789,0.840664,0.159336,210,471,,0.013493,0.986507,,
vuider,1730-1740,1789-1802,0.836198,0.163802,114,173,,,,,
dignement,1730-1740,1760-1770,0.833866,0.166134,177,192,,,,,
d'en,1710-1720,1740-1750,0.828749,0.171251,7563,10661,,,,,
supposons,1700-1710,1730-1740,0.815034,0.184966,132,213,,0.025482,0.974518,,
d'etat,1740-1750,1789-1802,0.810814,0.189186,1548,1832,,,,,
s'informer,1710-1720,1770-1780,0.81065,0.18935,86,282,,,,,
paier,1760-1770,1789-1802,0.808333,0.191667,139,94,,,,,
pour,1710-1720,1750-1760,0.804353,0.195647,175155,296485,,0.006659,0.993341,,
d'exprimer,1700-1710,1720-1730,0.802121,0.197879,75,51,,,,,
l'aumône,1720-1730,1750-1760,0.799422,0.200578,59,144,,,,,
secrette,1740-1750,1789-1802,0.799176,0.200824,251,382,,0.015659,0.984341,,
s'ef,1700-1710,1720-1730,0.798174,0.201826,59,126,,,,,
coûter,1720-1730,1770-1780,0.79431,0.20569,63,397,,,,,
d'application,1760-1770,1789-1802,0.793614,0.206386,153,137,,,,,
répéter,1700-1710,1710-1720,0.792035,0.207965,67,125,,0.015146,0.984854,,
consistent,1710-1720,1770-1780,0.791223,0.208777,52,233,,0.023021,0.976979,,
impatient,1710-1720,1780-1789,0.791042,0.208958,103,356,,,,,
d'épée,1700-1710,1750-1760,0.790358,0.209642,59,112,,,,,
l'est,1730-1740,1789-1802,0.788942,0.211058,1158,4373,,,,,
l'immortalité,1710-1720,1760-1770,0.784345,0.215655,100,440,,,,,
protestation,1710-1720,1760-1770,0.783702,0.216298,67,86,,0.017085,0.982915,,
dépendoit,1710-1720,1780-1789,0.782273,0.217727,71,427,,0.049398,0.950602,,
meure,1710-1720,1720-1730,0.782146,0.217854,223,213,,,,,
sonner,1730-1740,1750-1760,0.781791,0.218209,185,172,,0.020536,0.979464,,
gueres,1750-1760,1789-1802,0.776496,0.223504,695,295,,0.01834,0.98166,,
relâcher,1710-1720,1730-1740,0.776182,0.223818,91,182,,0.030322,0.969678,,
reliefs,1730-1740,1740-1750,0.772688,0.227312,65,103,,,,,
foye,1750-1760,1789-1802,0.772319,0.227681,1046,67,,,,,
fruitiers,1710-1720,1760-1770,0.772261,0.227739,402,329,,,,,
estre,1740-1750,1789-1802,0.771332,0.228668,2396,136,,,,,
l'oblige,1710-1720,1740-1750,0.770684,0.229316,61,92,,,,,
regretter,1700-1710,1750-1760,0.770047,0.229953,51,331,,0.011266,0.988734,,
teinte,1740-1750,1760-1770,0.76966,0.23034,127,474,,0.043135,0.956865,,
languir,1720-1730,1760-1770,0.767184,0.232816,81,343,,0.023146,0.976854,,
senat,1760-1770,1789-1802,0.76698,0.23302,56,63,,,,,
d'orléans,1720-1730,1770-1780,0.76692,0.23308,1253,1968,,,,,
défenses,1710-1720,1789-1802,0.766886,0.233114,3710,480,,,,,
sçavoir,1710-1720,1789-1802,0.766877,0.233123,2562,339,,,,,
convint,1700-1710,1789-1802,0.766694,0.233306,63,426,,0.028116,0.971884,,
infideles,1720-1730,1789-1802,0.765758,0.234242,63,83,,,,,
souviens,1770-1780,1780-1789,0.764722,0.235278,615,743,,,,,
enleva,1710-1720,1740-1750,0.764004,0.235996,80,202,,0.018441,0.981559,,
culier,1710-1720,1789-1802,0.763762,0.236238,70,182,,,,,
guérison,1710-1720,1750-1760,0.762831,0.237169,109,264,,0.012726,0.987274,,
jeûne,1720-1730,1760-1770,0.760958,0.239042,105,147,,0.010149,0.989851,,
travailloit,1720-1730,1750-1760,0.760436,0.239564,139,264,,,,,
l'indignation,1700-1710,1730-1740,0.75821,0.24179,59,214,,,,,
rions,1720-1730,1760-1770,0.756223,0.243777,184,388,,0.012877,0.987123,,
librairie,1720-1730,1789-1802,0.755734,0.244266,111,185,,0.032169,0.967831,,
cune,1720-1730,1770-1780,0.755362,0.244638,170,645,,0.015437,0.984563,,
qu'étant,1720-1730,1770-1780,0.75488,0.24512,442,1037,,,,,
prouvée,1710-1720,1730-1740,0.754868,0.245132,66,134,,0.023922,0.976078,,
guere,1730-1740,1789-1802,0.752797,0.247203,193,384,,0.028027,0.971973,,
d'étonnement,1720-1730,1780-1789,0.752357,0.247643,56,315,,,,,
milice,1720-1730,1730-1740,0.749957,0.250043,428,451,,0.023929,0.976071,,
d'espace,1720-1730,1789-1802,0.74906,0.25094,100,172,,,,,
reglé,1780-1789,1789-1802,0.748536,0.251464,78,50,,,,,
embarrassé,1780-1789,1789-1802,0.747359,0.252641,480,450,,0.026958,0.973042,,
n'appartient,1700-1710,1720-1730,0.747286,0.252714,82,132,,,,,
palier,1710-1720,1789-1802,0.747253,0.252747,126,196,,,,,
deviné,1710-1720,1720-1730,0.747187,0.252813,68,51,,0.014838,0.985162,,
remettant,1700-1710,1730-1740,0.746085,0.253915,81,135,,0.026709,0.973291,,
commençons,1710-1720,1780-1789,0.745743,0.254257,77,309,,0.01339,0.98661,,
nage,1760-1770,1780-1789,0.745436,0.254564,459,809,,0.008743,0.991257,,
n'oublia,1750-1760,1780-1789,0.745132,0.254868,100,164,,,,,
moururent,1720-1730,1730-1740,0.74466,0.25534,81,76,,0.024396,0.975604,,
l'attaquer,1710-1720,1750-1760,0.743312,0.256688,51,194,,,,,
voyager,1700-1710,1730-1740,0.743289,0.256711,84,121,,0.011546,0.988454,,
l'accepter,1720-1730,1770-1780,0.742311,0.257689,62,150,,,,,
tendoit,1700-1710,1750-1760,0.742309,0.257691,67,244,,0.023091,0.976909,,
mâles,1710-1720,1780-1789,0.741751,0.258249,177,1039,,,,,
pére,1720-1730,1780-1789,0.740407,0.259593,865,129,,,,,
purifie,1700-1710,1720-1730,0.739896,0.260104,89,96,,,,,
revenoit,1720-1730,1730-1740,0.739145,0.260855,162,415,,0.042762,0.957238,,
trêve,1700-1710,1710-1720,0.737841,0.262159,81,60,,,,,
d'expérience,1770-1780,1789-1802,0.737336,0.262664,445,293,,,,,
gallicane,1700-1710,1750-1760,0.735902,0.264098,104,98,,,,,
omis,1700-1710,1710-1720,0.735473,0.264527,70,68,,0.007777,0.992223,,
défendoit,1720-1730,1740-1750,0.735059,0.264941,90,163,,0.029013,0.970987,,
conviens,1750-1760,1789-1802,0.734129,0.265871,594,855,,0.028644,0.971356,,
comptoit,1700-1710,1720-1730,0.73355,0.26645,113,192,,0.034754,0.965246,,
commencez,1700-1710,1760-1770,0.733413,0.266587,94,243,,,,,
fendu,1710-1720,1730-1740,0.732662,0.267338,78,81,,0.012072,0.987928,,
livra,1700-1710,1710-1720,0.732468,0.267532,82,81,,0.014277,0.985723,,
éternellement,1780-1789,1789-1802,0.732139,0.267861,532,539,,,,,
d'agrément,1780-1789,1789-1802,0.731005,0.268995,329,207,,,,,
choisie,1720-1730,1740-1750,0.730466,0.269534,71,152,,0.012512,0.987488,,
dont,1760-1770,1770-1780,0.730432,0.269568,97594,133578,,0.012077,0.987923,,
suffisant,1750-1760,1770-1780,0.729918,0.270082,263,451,,0.014683,0.985317,,
refroidir,1740-1750,1789-1802,0.729903,0.270097,96,163,,,,,
travailla,1710-1720,1789-1802,0.727408,0.272592,97,249,,,,,
refaits,1740-1750,1789-1802,0.726877,0.273123,91,71,,,,,
l'attendre,1700-1710,1710-1720,0.726182,0.273818,60,73,,,,,
qu'ont,1700-1710,1740-1750,0.725868,0.274132,191,451,,,,,
cabinets,1770-1780,1789-1802,0.724542,0.275458,496,682,,,,,
péri,1700-1710,1710-1720,0.723301,0.276699,53,86,,0.009868,0.990132,,
comprit,1710-1720,1750-1760,0.721955,0.278045,88,195,,0.01274,0.98726,,
n'au,1720-1730,1730-1740,0.721806,0.278194,99,155,,,,,
d'inquiétude,1720-1730,1770-1780,0.721475,0.278525,54,334,,,,,
dommages,1760-1770,1770-1780,0.721137,0.278863,1148,849,,,,,
défunt,1750-1760,1780-1789,0.720964,0.279036,396,483,,,,,
l'attaque,1710-1720,1720-1730,0.720479,0.279521,70,384,,,,,
crever,1730-1740,1760-1770,0.720298,0.279702,97,130,,,,,
d'habits,1700-1710,1720-1730,0.720256,0.279744,81,86,,,,,
qu'avoit,1720-1730,1789-1802,0.720227,0.279773,149,625,,,,,
conta,1760-1770,1770-1780,0.718393,0.281607,152,251,,,,,
confia,1710-1720,1720-1730,0.716999,0.283001,67,78,,0.020035,0.979965,,
saluer,1740-1750,1750-1760,0.7169,0.2831,207,51,,,,,
ordon,1780-1789,1789-1802,0.716427,0.283573,617,429,,0.009541,0.990459,,
s'adressant,1710-1720,1750-1760,0.716292,0.283708,98,137,,,,,
manuscrits,1710-1720,1789-1802,0.716078,0.283922,875,524,,,,,
d'hercule,1700-1710,1789-1802,0.715278,0.284722,51,241,,,,,
méritoit,1720-1730,1780-1789,0.714999,0.285001,170,824,,0.030816,0.969184,,
corporelle,1750-1760,1789-1802,0.714764,0.285236,187,136,,,,,
breuvage,1720-1730,1730-1740,0.714696,0.285304,59,133,,,,,
s'et,1700-1710,1710-1720,0.713957,0.286043,63,50,,,,,
promettant,1710-1720,1750-1760,0.713625,0.286375,90,326,,0.017042,0.982958,,
accommoder,1760-1770,1780-1789,0.713482,0.286518,124,175,,,,,
discerner,1740-1750,1750-1760,0.713197,0.286803,209,271,,,,,
ferveur,1710-1720,1720-1730,0.712786,0.287214,83,63,,,,,
profanes,1740-1750,1770-1780,0.71259,0.28741,118,352,,,,,
acquisition,1720-1730,1760-1770,0.711795,0.288205,50,185,,,,,
s'adresser,1730-1740,1760-1770,0.711301,0.288699,106,623,,,,,
commise,1700-1710,1770-1780,0.711034,0.288966,90,399,,0.016975,0.983025,,
premiére,1780-1789,1789-1802,0.71074,0.28926,115,97,,,,,
avoué,1700-1710,1720-1730,0.710556,0.289444,61,84,,0.009655,0.990345,,
purgatoire,1700-1710,1710-1720,0.710536,0.289464,54,86,,0.024053,0.975947,,
dose,1730-1740,1789-1802,0.709911,0.290089,70,329,,0.011538,0.988462,,
s'exprime,1700-1710,1760-1770,0.709628,0.290372,54,455,,,,,
c'cst,1710-1720,1740-1750,0.709432,0.290568,109,615,,,,,
remarqua,1730-1740,1750-1760,0.707744,0.292256,143,196,,,,,
continuoit,1720-1730,1789-1802,0.707659,0.292341,86,294,,0.027195,0.972805,,
croirois,1710-1720,1750-1760,0.707208,0.292792,100,292,,0.037603,0.962397,,
l'ornement,1700-1710,1750-1760,0.706709,0.293291,97,264,,,,,
proches,1710-1720,1760-1770,0.706404,0.293596,385,584,,,,,
perde,1700-1710,1780-1789,0.705902,0.294098,115,333,,0.024477,0.975523,,
l'oreille,1710-1720,1740-1750,0.705857,0.294143,398,650,,,,,
repasser,1720-1730,1760-1770,0.705283,0.294717,72,244,,0.015406,0.984594,,
mineurs,1720-1730,1770-1780,0.704852,0.295148,180,1245,,,,,
cabane,1710-1720,1770-1780,0.703388,0.296612,59,481,,0.014483,0.985517,,
prescrire,1710-1720,1720-1730,0.703359,0.296641,141,76,,0.01258,0.98742,,
assembla,1730-1740,1780-1789,0.702874,0.297126,150,346,,,,,
expliquez,1710-1720,1720-1730,0.702794,0.297206,138,118,,,,,
tousses,1780-1789,1789-1802,0.701988,0.298012,304,431,,0.011212,0.988788,,
feize,1710-1720,1780-1789,0.701866,0.298134,52,944,,0.02918,0.97082,,
assurent,1760-1770,1789-1802,0.701781,0.298219,426,620,,0.012908,0.987092,,
attribuent,1710-1720,1760-1770,0.701548,0.298452,76,284,,0.027696,0.972304,,
promise,1760-1770,1789-1802,0.70148,0.29852,265,462,,,,,
scait,1750-1760,1789-1802,0.700774,0.299226,393,62,,,,,
passera,1720-1730,1740-1750,0.700518,0.299482,102,160,,0.011702,0.988298,,
devienne,1700-1710,1720-1730,0.699789,0.300211,93,110,,0.022025,0.977975,,
croirai,1700-1710,1730-1740,0.699182,0.300818,60,115,,0.031006,0.968994,,
d'honneurs,1710-1720,1740-1750,0.698629,0.301371,53,130,,,,,
détaché,1710-1720,1750-1760,0.697728,0.302272,73,174,,0.009878,0.990122,,
enterrer,1720-1730,1730-1740,0.69587,0.30413,115,99,,,,,
l'or,1720-1730,1740-1750,0.695009,0.304991,1275,2048,,,,,
préparation,1700-1710,1730-1740,0.695,0.305,79,207,,0.011073,0.988927,,
resolu,1760-1770,1789-1802,0.694906,0.305094,68,90,,,,,
accepta,1710-1720,1760-1770,0.694532,0.305468,69,170,,0.015241,0.984759,,
d'écrire,1700-1710,1710-1720,0.69431,0.30569,302,308,,,,,
produisit,1720-1730,1750-1760,0.694305,0.305695,168,441,,0.016726,0.983274,,
l'heureux,1700-1710,1740-1750,0.693844,0.306156,103,261,,,,,
portât,1700-1710,1710-1720,0.692698,0.307302,51,69,,0.028396,0.971604,,
retournez,1700-1710,1720-1730,0.692186,0.307814,60,78,,,,,
pourvû,1780-1789,1789-1802,0.691804,0.308196,91,82,,,,,
rompit,1740-1750,1770-1780,0.691556,0.308444,297,253,,,,,
pasteur,1710-1720,1750-1760,0.691296,0.308704,160,200,,,,,
recommanda,1710-1720,1720-1730,0.69092,0.30908,50,69,,0.018348,0.981652,,
esperer,1740-1750,1789-1802,0.690733,0.309267,456,62,,,,,
l'éternité,1710-1720,1750-1760,0.690486,0.309514,71,225,,,,,
répondoit,1710-1720,1780-1789,0.689565,0.310435,78,610,,0.038183,0.961817,,
communion,1770-1780,1780-1789,0.689135,0.310865,714,697,,,,,
perdra,1710-1720,1730-1740,0.689064,0.310936,163,102,,0.022809,0.977191,,
maréchaux,1780-1789,1789-1802,0.688387,0.311613,423,391,,,,,
sortoit,1730-1740,1750-1760,0.688049,0.311951,113,136,,0.028687,0.971313,,
l'heure,1740-1750,1760-1770,0.687905,0.312095,1164,1375,,,,,
l'habit,1700-1710,1720-1730,0.68755,0.31245,180,255,,,,,
parcouru,1710-1720,1760-1770,0.687505,0.312495,80,359,,0.018201,0.981799,,
d'avantage,1710-1720,1740-1750,0.687071,0.312929,303,553,,,,,
tommes,1700-1710,1710-1720,0.686744,0.313256,101,119,,0.013755,0.986245,,
releva,1710-1720,1720-1730,0.686169,0.313831,55,85,,0.011684,0.988316,,
joueur,1700-1710,1720-1730,0.685807,0.314193,212,88,,,,,
bague,1720-1730,1730-1740,0.685574,0.314426,82,96,,,,,
incommodé,1700-1710,1710-1720,0.684156,0.315844,87,50,,,,,
bâtards,1710-1720,1730-1740,0.684121,0.315879,481,65,,,,,
marquent,1730-1740,1780-1789,0.684078,0.315922,351,333,,0.020847,0.979153,,
paysan,1710-1720,1789-1802,0.682976,0.317024,173,820,,0.022462,0.977538,,
assemblage,1770-1780,1789-1802,0.681982,0.318018,595,356,,0.013107,0.986893,,
bâtard,1740-1750,1770-1780,0.681779,0.318221,147,269,,,,,
s'accorder,1750-1760,1760-1770,0.681682,0.318318,232,241,,,,,
recommencer,1700-1710,1780-1789,0.68145,0.31855,108,474,,0.012561,0.987439,,
fache,1700-1710,1720-1730,0.680816,0.319184,67,77,,0.024985,0.975015,,
l'empêcher,1710-1720,1740-1750,0.680713,0.319287,166,297,,,,,
habiller,1750-1760,1760-1770,0.678977,0.321023,77,119,,,,,
s'approcher,1710-1720,1750-1760,0.67879,0.32121,66,152,,,,,
amples,1770-1780,1789-1802,0.678778,0.321222,169,115,,,,,
sacremens,1720-1730,1780-1789,0.677983,0.322017,256,279,,,,,
cacha,1720-1730,1750-1760,0.677977,0.322023,63,111,,,,,
sentant,1710-1720,1720-1730,0.677625,0.322375,117,126,,0.015547,0.984453,,
s'entendre,1710-1720,1789-1802,0.676849,0.323151,122,448,,,,,
reconnoît,1740-1750,1789-1802,0.676613,0.323387,415,618,,0.026341,0.973659,,
aîles,1720-1730,1780-1789,0.675921,0.324079,506,596,,,,,
paie,1710-1720,1730-1740,0.675762,0.324238,110,207,,0.021285,0.978715,,
refuté,1720-1730,1770-1780,0.675562,0.324438,80,325,,0.022565,0.977435,,
omettre,1710-1720,1789-1802,0.674666,0.325334,80,252,,0.021358,0.978642,,
sauva,1710-1720,1730-1740,0.674558,0.325442,103,116,,0.022077,0.977923,,
l'étonnement,1700-1710,1789-1802,0.673347,0.326653,57,319,,,,,
continuez,1720-1730,1780-1789,0.672878,0.327122,123,325,,0.01525,0.98475,,
stipulé,1710-1720,1789-1802,0.672125,0.327875,62,270,,0.049611,0.950389,,
espere,1710-1720,1750-1760,0.671445,0.328555,91,172,,0.023292,0.976708,,
inventé,1700-1710,1720-1730,0.671429,0.328571,155,163,,,,,
rapporta,1700-1710,1730-1740,0.671413,0.328587,57,137,,0.017835,0.982165,,
pinceau,1710-1720,1770-1780,0.670669,0.329331,214,976,,,,,
derrière,1730-1740,1789-1802,0.670593,0.329407,552,2515,,,,,
examinons,1710-1720,1770-1780,0.670477,0.329523,87,516,,0.01687,0.98313,,
pratiqué,1720-1730,1770-1780,0.670464,0.329536,332,750,,,,,
parût,1700-1710,1720-1730,0.670003,0.329997,144,134,,,,,
chrif,1760-1770,1770-1780,0.670002,0.329998,118,88,,,,,
sçait,1720-1730,1789-1802,0.669988,0.330012,998,120,,,,,
l'après,1740-1750,1789-1802,0.668893,0.331107,352,588,,,,,
tirez,1720-1730,1740-1750,0.668876,0.331124,497,227,,,,,
confirma,1730-1740,1760-1770,0.66878,0.33122,270,354,,0.017319,0.982681,,
prédit,1710-1720,1720-1730,0.668429,0.331571,190,144,,0.008018,0.991982,,
plaignoit,1710-1720,1720-1730,0.66839,0.33161,62,101,,0.035797,0.964203,,
gouvernail,1730-1740,1750-1760,0.667976,0.332024,106,136,,,,,
m'étonne,1720-1730,1760-1770,0.667724,0.332276,155,255,,,,,
permettra,1720-1730,1740-1750,0.666447,0.333553,87,170,,0.014631,0.985369,,
remontrance,1700-1710,1789-1802,0.666083,0.333917,99,99,,,,,
partez,1720-1730,1740-1750,0.665923,0.334077,97,124,,,,,
d'avis,1730-1740,1789-1802,0.665888,0.334112,646,733,,,,,
recherché,1710-1720,1750-1760,0.665589,0.334411,117,270,,0.007566,0.992434,,
certificats,1740-1750,1789-1802,0.665517,0.334483,330,973,,0.016398,0.983602,,
faison,1710-1720,1720-1730,0.664861,0.335139,104,187,,0.024036,0.975964,,
vantent,1700-1710,1710-1720,0.66484,0.33516,59,50,,,,,
reins,1700-1710,1740-1750,0.664509,0.335491,141,481,,0.045408,0.954592,,
pcre,1710-1720,1760-1770,0.663978,0.336022,55,124,,,,,
enseigné,1730-1740,1740-1750,0.663921,0.336079,234,281,,,,,
distinguent,1710-1720,1760-1770,0.663127,0.336873,94,440,,0.022197,0.977803,,
délais,1700-1710,1789-1802,0.662801,0.337199,128,716,,,,,
écoit,1710-1720,1720-1730,0.662794,0.337206,68,124,,0.024594,0.975406,,
proposoit,1710-1720,1780-1789,0.661363,0.338637,74,861,,0.061479,0.938521,,
ignoré,1710-1720,1730-1740,0.661283,0.338717,109,250,,0.010025,0.989975,,
revienne,1720-1730,1760-1770,0.660638,0.339362,60,131,,0.017945,0.982055,,
communiqué,1720-1730,1760-1770,0.66063,0.33937,185,395,,0.01804,0.98196,,
incomparable,1700-1710,1760-1770,0.660407,0.339593,103,147,,,,,
l'infante,1720-1730,1760-1770,0.659959,0.340041,142,67,,,,,
copier,1700-1710,1720-1730,0.659165,0.340835,106,106,,0.008247,0.991753,,
obligent,1730-1740,1760-1770,0.658755,0.341245,115,294,,0.034832,0.965168,,
précipitation,1700-1710,1750-1760,0.65853,0.34147,124,419,,0.01342,0.98658,,
prophete,1740-1750,1760-1770,0.657742,0.342258,144,92,,,,,
l'épée,1730-1740,1740-1750,0.657719,0.342281,663,570,,,,,
s'avisa,1700-1710,1760-1770,0.657418,0.342582,55,91,,,,,
immortels,1710-1720,1730-1740,0.657002,0.342998,323,399,,0.02455,0.97545,,
edifices,1700-1710,1789-1802,0.65696,0.34304,77,51,,,,,
détachement,1710-1720,1789-1802,0.65607,0.34393,65,913,,,,,
tontes,1720-1730,1760-1770,0.655814,0.344186,86,138,,0.015144,0.984856,,
absent,1720-1730,1730-1740,0.655344,0.344656,114,273,,,,,
moisson,1730-1740,1750-1760,0.655196,0.344804,55,199,,0.04193,0.95807,,
reprises,1760-1770,1780-1789,0.655077,0.344923,819,903,,0.025934,0.974066,,
methode,1780-1789,1789-1802,0.654949,0.345051,119,79,,,,,
excessive,1720-1730,1730-1740,0.65446,0.34554,112,141,,0.011902,0.988098,,
d'ordinaire,1780-1789,1789-1802,0.653583,0.346417,620,291,,,,,
considerer,1770-1780,1780-1789,0.653423,0.346577,122,235,,,,,
works,1730-1740,1789-1802,0.652831,0.347169,262,220,,,,,
fortoit,1710-1720,1740-1750,0.652642,0.347358,53,157,,0.027021,0.972979,,
magnifiquement,1710-1720,1720-1730,0.652633,0.347367,88,119,,,,,
consens,1710-1720,1760-1770,0.652367,0.347633,176,231,,,,,
s'établir,1710-1720,1720-1730,0.652171,0.347829,151,210,,,,,
oppositions,1710-1720,1750-1760,0.651695,0.348305,634,333,,,,,
trouvois,1700-1710,1710-1720,0.651553,0.348447,78,53,,0.036102,0.963898,,
exigé,1720-1730,1730-1740,0.651102,0.348898,61,286,,0.016587,0.983413,,
susdit,1740-1750,1760-1770,0.650566,0.349434,75,148,,,,,
qu'ai,1710-1720,1730-1740,0.650373,0.349627,92,168,,,,,
m'oblige,1700-1710,1710-1720,0.649375,0.350625,64,61,,,,,
enseignent,1750-1760,1789-1802,0.649142,0.350858,122,91,,,,,
écouté,1710-1720,1730-1740,0.649017,0.350983,100,284,,,,,
reviendra,1710-1720,1740-1750,0.648646,0.351354,111,167,,0.02258,0.97742,,
évité,1710-1720,1720-1730,0.648533,0.351467,64,56,,0.015699,0.984301,,
remuer,1710-1720,1740-1750,0.648162,0.351838,312,348,,,,,
gentil,1710-1720,1730-1740,0.647933,0.352067,129,184,,0.014085,0.985915,,
matelot,1700-1710,1730-1740,0.647295,0.352705,110,93,,,,,
jouent,1770-1780,1789-1802,0.647062,0.352938,380,305,,,,,
chats,1710-1720,1720-1730,0.646009,0.353991,94,381,,0.019323,0.980677,,
pompeux,1760-1770,1780-1789,0.644255,0.355745,244,551,,0.014611,0.985389,,
d'armée,1730-1740,1789-1802,0.642873,0.357127,330,441,,,,,
empêcha,1700-1710,1710-1720,0.642496,0.357504,89,61,,,,,
l'aile,1710-1720,1789-1802,0.642462,0.357538,63,397,,,,,
d'avoir,1710-1720,1730-1740,0.642411,0.357589,4584,7144,,,,,
d'aller,1720-1730,1780-1789,0.64212,0.35788,1445,5281,,,,,
contenté,1780-1789,1789-1802,0.642059,0.357941,473,262,,,,,
passons,1700-1710,1780-1789,0.641678,0.358322,74,592,,0.013962,0.986038,,
parente,1710-1720,1720-1730,0.64162,0.35838,64,79,,,,,
douté,1740-1750,1780-1789,0.641485,0.358515,133,326,,0.03144,0.96856,,
rudes,1780-1789,1789-1802,0.641135,0.358865,542,269,,,,,
enfoncer,1710-1720,1750-1760,0.640764,0.359236,56,67,,,,,
inconveniens,1770-1780,1789-1802,0.640663,0.359337,107,135,,,,,
suive,1700-1710,1780-1789,0.640603,0.359397,60,272,,0.018681,0.981319,,
pilote,1710-1720,1760-1770,0.64052,0.35948,205,497,,,,,
poules,1730-1740,1789-1802,0.640007,0.359993,210,351,,,,,
brisé,1720-1730,1770-1780,0.639876,0.360124,73,479,,0.012782,0.987218,,
gouvernante,1730-1740,1740-1750,0.639711,0.360289,200,386,,,,,
laide,1720-1730,1740-1750,0.63965,0.36035,90,208,,,,,
chretiens,1750-1760,1789-1802,0.639366,0.360634,60,52,,,,,
représenta,1700-1710,1789-1802,0.63914,0.36086,136,387,,0.028265,0.971735,,
poursuivi,1700-1710,1710-1720,0.638932,0.361068,111,114,,0.014521,0.985479,,
chanoine,1760-1770,1780-1789,0.638837,0.361163,389,555,,,,,
fendre,1740-1750,1760-1770,0.638731,0.361269,256,571,,,,,
d'or,1720-1730,1760-1770,0.6387,0.3613,5683,11958,,,,,
hoirs,1750-1760,1770-1780,0.63828,0.36172,51,161,,,,,
promenant,1720-1730,1730-1740,0.638258,0.361742,71,99,,0.028055,0.971945,,
consulat,1730-1740,1789-1802,0.637848,0.362152,167,387,,,,,
vicaires,1740-1750,1760-1770,0.636901,0.363099,184,246,,,,,
spirituelles,1730-1740,1760-1770,0.636849,0.363151,50,132,,,,,
fournie,1720-1730,1740-1750,0.636433,0.363567,121,192,,0.021353,0.978647,,
saurai,1720-1730,1740-1750,0.636221,0.363779,52,71,,,,,
visages,1780-1789,1789-1802,0.635974,0.364026,423,305,,,,,
priere,1720-1730,1730-1740,0.635605,0.364395,519,572,,,,,
éclats,1760-1770,1789-1802,0.63542,0.36458,405,495,,,,,
toucha,1710-1720,1720-1730,0.635071,0.364929,70,81,,,,,
requises,1710-1720,1770-1780,0.634964,0.365036,115,234,,,,,
négligé,1710-1720,1730-1740,0.63492,0.36508,130,340,,0.01098,0.98902,,
cadets,1730-1740,1789-1802,0.63491,0.36509,51,295,,,,,
confesseur,1710-1720,1740-1750,0.634462,0.365538,314,113,,,,,
devrois,1720-1730,1740-1750,0.6342,0.3658,89,155,,,,,
dérobé,1760-1770,1770-1780,0.634022,0.365978,186,258,,,,,
emporta,1700-1710,1740-1750,0.633905,0.366095,87,132,,,,,
qu'au,1700-1710,1730-1740,0.633848,0.366152,1563,3143,,,,,
tournent,1700-1710,1780-1789,0.633658,0.366342,99,472,,0.024208,0.975792,,
offrandes,1700-1710,1720-1730,0.633411,0.366589,50,139,,0.03766,0.96234,,
ecrit,1720-1730,1740-1750,0.632898,0.367102,226,484,,,,,
cultivé,1750-1760,1770-1780,0.632639,0.367361,504,1014,,0.009831,0.990169,,
iroit,1710-1720,1720-1730,0.632003,0.367997,132,143,,0.021466,0.978534,,
d'étendue,1720-1730,1789-1802,0.631899,0.368101,100,620,,,,,
l'avocat,1750-1760,1789-1802,0.631875,0.368125,275,502,,,,,
connois,1700-1710,1750-1760,0.631707,0.368293,94,384,,0.026969,0.973031,,
mariées,1720-1730,1780-1789,0.630596,0.369404,70,278,,,,,
valu,1720-1730,1730-1740,0.630331,0.369669,91,125,,0.025127,0.974873,,
aife,1720-1730,1789-1802,0.630294,0.369706,53,98,,,,,
poursuivit,1730-1740,1780-1789,0.63,0.37,251,460,,,,,
proposées,1700-1710,1789-1802,0.629954,0.370046,68,390,,0.038358,0.961642,,
