word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
sacrifier,1710-1720,1780-1789,290,1495,5701,0.1096,0.1519,0.058
fierté,1700-1710,1770-1780,194,1114,5691,0.1093,0.693,0.106
succès,1700-1710,1780-1789,742,12291,5715,0.1091,0.5412,0.6162
trésors,1700-1710,1789-1802,98,1108,5682,0.109,0.4278,0.2846
exciter,1700-1710,1789-1802,250,1631,5708,0.1088,0.8253,0.5059
impressions,1700-1710,1770-1780,144,912,5694,0.1086,0.5008,0.4232
frappe,1700-1710,1789-1802,161,1592,5704,0.1086,0.0606,0.103
pourrions,1710-1720,1720-1730,125,183,5680,0.1083,0.3299,0.6117
établis,1700-1710,1789-1802,316,2708,5703,0.1083,0.2694,0.4274
voyoit,1700-1710,1720-1730,709,688,5701,0.1082,0.7793,0.3671
perd,1700-1710,1780-1789,636,2989,5711,0.1081,0.2442,0.4417
diminution,1740-1750,1770-1780,788,1816,5700,0.1079,0.7368,0.3072
guerres,1710-1720,1789-1802,972,3409,5699,0.1079,0.6237,0.376
respire,1710-1720,1770-1780,147,918,5693,0.1076,0.073,0.0703
remarquable,1700-1710,1789-1802,231,1945,5712,0.1076,0.6438,0.4696
fonds,1710-1720,1789-1802,1953,14416,5713,0.1073,0.7312,0.6188
traduction,1710-1720,1789-1802,718,1010,5705,0.1071,0.6899,0.6663
tâcher,1710-1720,1770-1780,331,936,5690,0.1069,0.8137,0.3063
essentielle,1700-1710,1789-1802,122,1122,5695,0.1069,0.5137,0.6588
inspire,1700-1710,1789-1802,177,1117,5706,0.1065,0.6956,0.6871
els,1700-1710,1740-1750,458,1592,5645,0.1064,0.6875,0.9351
renoncer,1700-1710,1789-1802,351,2230,5706,0.1063,0.63,0.5263
conduits,1710-1720,1770-1780,319,1126,5693,0.1058,0.523,0.4381
efi,1700-1710,1720-1730,1089,1120,5699,0.1055,0.4567,0.8851
donnoient,1700-1710,1720-1730,244,437,5695,0.1052,0.7225,0.4413
complices,1700-1710,1770-1780,127,727,5676,0.1051,0.3466,0.4707
époux,1740-1750,1770-1780,1239,3700,5701,0.105,0.2072,0.0818
scène,1720-1730,1789-1802,1675,6590,5699,0.1048,0.501,0.9041
quot,1700-1710,1789-1802,152,66,5705,0.1043,0.7902,0.9765
conquête,1700-1710,1750-1760,232,1326,5690,0.104,0.3727,0.2512
choisis,1700-1710,1789-1802,235,1635,5700,0.1039,0.6852,0.6194
prépare,1710-1720,1750-1760,235,646,5707,0.1038,0.0292,0.0462
étoffes,1730-1740,1770-1780,476,2016,5678,0.1037,0.9391,0.5904
entreprises,1710-1720,1780-1789,567,2192,5696,0.1036,0.2964,0.3718
offres,1710-1720,1789-1802,476,836,5696,0.1035,0.449,0.5966
ordonnances,1710-1720,1789-1802,3364,1680,5689,0.1032,0.8953,0.7679
souffre,1700-1710,1730-1740,355,739,5703,0.103,0.5129,0.3193
sensibles,1710-1720,1770-1780,238,2160,5710,0.1028,0.3718,0.6158
description,1710-1720,1760-1770,1213,3432,5713,0.1027,0.6795,0.8894
réflexion,1700-1710,1770-1780,410,2891,5711,0.1026,0.4967,0.6645
eussent,1710-1720,1740-1750,766,1280,5711,0.1022,0.8774,0.738
nourrit,1700-1710,1789-1802,185,901,5693,0.1021,0.3416,0.2449
tremble,1710-1720,1780-1789,204,936,5679,0.102,0.0599,0.0569
détruire,1700-1710,1789-1802,580,5100,5712,0.1019,0.3538,0.4479
intitulé,1730-1740,1789-1802,365,1190,5703,0.1019,0.1942,0.6761
foibles,1720-1730,1789-1802,564,2009,5700,0.1017,0.5547,0.1398
présentes,1710-1720,1789-1802,438,1176,5690,0.1013,0.9093,0.7156
propositions,1700-1710,1740-1750,545,1161,5691,0.1012,0.5005,0.7785
action,1710-1720,1789-1802,1023,3488,5716,0.1012,0.3418,0.6752
répandu,1720-1730,1789-1802,305,1301,5703,0.1011,0.3696,0.3815
difficulté,1740-1750,1789-1802,2845,3004,5712,0.1009,0.5841,0.8285
dépense,1730-1740,1789-1802,986,6149,5699,0.1006,0.6973,0.4785
grace,1710-1720,1789-1802,3802,4727,5712,0.1005,0.9664,0.9886
vole,1700-1710,1770-1780,140,1157,5693,0.1003,0.2801,0.4463
attaqué,1710-1720,1789-1802,231,1230,5695,0.1002,0.2351,0.2801
ose,1700-1710,1770-1780,274,1617,5713,0.1001,0.5464,0.5404
conserve,1710-1720,1789-1802,487,2168,5709,0.1,0.1461,0.2922
preuves,1710-1720,1720-1730,1142,1465,5711,0.0997,0.3611,0.4054
placé,1700-1710,1710-1720,212,720,5714,0.0996,0.4435,0.3888
violences,1720-1730,1789-1802,219,772,5677,0.0994,0.6901,0.4011
accidens,1700-1710,1770-1780,211,1243,5684,0.0991,0.5414,0.2805
lcs,1730-1740,1760-1770,1212,2861,5683,0.0991,0.316,0.7842
regles,1700-1710,1789-1802,690,719,5679,0.0989,0.6495,0.6768
cavaliers,1700-1710,1730-1740,184,1154,5679,0.0988,0.8915,0.7239
image,1720-1730,1780-1789,506,1835,5710,0.0984,0.5879,0.9317
sceptre,1710-1720,1789-1802,198,905,5692,0.0979,0.9206,0.4404
agitation,1700-1710,1789-1802,126,548,5697,0.0977,0.9034,0.5658
agité,1720-1730,1789-1802,147,733,5698,0.0976,0.3224,0.1596
obéir,1700-1710,1780-1789,241,1423,5698,0.0975,0.9487,0.1882
chante,1700-1710,1789-1802,258,750,5695,0.0974,0.0171,0.055
étre,1700-1710,1770-1780,530,2174,5692,0.0973,0.921,0.6167
ctre,1710-1720,1720-1730,325,548,5674,0.097,0.6175,0.9513
expression,1700-1710,1760-1770,270,1444,5711,0.0968,0.3002,0.2942
voyages,1740-1750,1789-1802,2329,2050,5713,0.0966,0.2694,0.2323
devenus,1720-1730,1789-1802,315,1992,5699,0.0965,0.3765,0.4466
regne,1710-1720,1789-1802,1789,2238,5695,0.0963,0.9344,0.9436
climats,1710-1720,1770-1780,263,1943,5684,0.0963,0.6774,0.5208
vas,1700-1710,1750-1760,346,481,5699,0.0961,0.1654,0.6259
plaintes,1700-1710,1789-1802,533,2566,5705,0.0957,0.4927,0.4221
voulait,1730-1740,1740-1750,357,213,5656,0.0956,0.5354,0.0711
denrées,1710-1720,1730-1740,1358,1579,5676,0.0956,0.8198,0.6437
conforme,1700-1710,1789-1802,443,2381,5710,0.0955,0.781,0.5299
blanche,1720-1730,1789-1802,950,2271,5703,0.0953,0.4988,0.3897
inutiles,1710-1720,1750-1760,712,1759,5711,0.0952,0.1553,0.1094
prétentions,1700-1710,1789-1802,266,1954,5690,0.095,0.8089,0.6853
cruelles,1700-1710,1789-1802,153,854,5694,0.0947,0.8388,0.4351
linge,1710-1720,1730-1740,444,341,5677,0.0946,0.7199,0.8022
augmente,1700-1710,1760-1770,262,2167,5709,0.0945,0.6687,0.1377
tradition,1700-1710,1789-1802,418,609,5695,0.0945,0.6348,0.6597
manières,1720-1730,1760-1770,276,753,5700,0.0944,0.9042,0.8305
philosophe,1710-1720,1760-1770,506,2665,5709,0.0942,0.1397,0.0599
oser,1720-1730,1789-1802,168,801,5696,0.094,0.2324,0.5719
ics,1730-1740,1780-1789,975,4649,5681,0.0939,0.3692,0.8949
redoutables,1700-1710,1770-1780,89,807,5684,0.0937,0.6849,0.4271
reçus,1720-1730,1789-1802,534,2127,5707,0.0936,0.2235,0.5852
opinion,1710-1720,1789-1802,1227,6243,5716,0.0935,0.7766,0.8595
faisoient,1700-1710,1720-1730,1066,2164,5702,0.0933,0.7329,0.2508
peint,1700-1710,1789-1802,463,1934,5709,0.0932,0.2815,0.6519
renferme,1710-1720,1789-1802,401,2138,5713,0.0931,0.3099,0.3191
frère,1710-1720,1750-1760,1910,3633,5699,0.0931,0.7257,0.6763
lié,1700-1710,1789-1802,257,1400,5697,0.093,0.1817,0.3225
lecteur,1730-1740,1789-1802,861,1807,5704,0.0927,0.7965,0.6658
commode,1710-1720,1789-1802,429,1212,5700,0.092,0.239,0.1823
copie,1720-1730,1789-1802,801,2448,5709,0.0919,0.4911,0.4424
malgré,1700-1710,1789-1802,1502,11079,5716,0.0918,0.2642,0.4347
peuple,1700-1710,1789-1802,3719,47033,5715,0.0917,0.8556,0.8904
modestie,1700-1710,1750-1760,270,806,5696,0.0917,0.3365,0.0788
connus,1700-1710,1740-1750,279,864,5710,0.0916,0.0726,0.1942
puissante,1720-1730,1760-1770,262,605,5691,0.0915,0.4951,0.6266
doigts,1710-1720,1789-1802,536,797,5692,0.0913,0.8545,0.9522
blesser,1720-1730,1760-1770,124,389,5687,0.0912,0.5277,0.405
éloquence,1700-1710,1789-1802,119,1222,5709,0.0911,0.9621,0.3424
organes,1710-1720,1789-1802,103,1055,5682,0.091,0.5274,0.4267
peau,1710-1720,1760-1770,1046,3473,5700,0.0908,0.3365,0.4324
munitions,1710-1720,1770-1780,172,819,5655,0.0905,0.4093,0.3954
soutenir,1710-1720,1750-1760,1495,3694,5715,0.0904,0.1652,0.0452
chanter,1710-1720,1770-1780,423,1248,5693,0.0899,0.0479,0.1165
lecteurs,1700-1710,1789-1802,94,1339,5699,0.0896,0.6691,0.683
zele,1710-1720,1789-1802,572,1298,5688,0.0894,0.5496,0.3522
cache,1710-1720,1720-1730,336,267,5700,0.0893,0.0265,0.0361
hom,1710-1720,1789-1802,477,1297,5696,0.0892,0.3534,0.5553
répand,1700-1710,1770-1780,209,1738,5706,0.0889,0.4198,0.4673
pays,1710-1720,1730-1740,4627,9486,5717,0.0887,0.4899,0.5656
