word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
bled,1730-1740,1789-1802,629,2392,5692,0.2931,0.5562,0.5676
retour,1750-1760,1770-1780,4281,6855,5716,0.2929,0.0912,0.0519
surprise,1720-1730,1730-1740,612,1287,5710,0.2927,0.2756,0.1204
éloge,1700-1710,1720-1730,157,267,5708,0.2925,0.5211,0.2396
affreuse,1740-1750,1750-1760,283,242,5673,0.2921,0.2441,0.2147
incapable,1720-1730,1730-1740,221,406,5705,0.2916,0.1884,0.2181
sentent,1780-1789,1789-1802,715,624,5694,0.2915,0.093,0.1065
filles,1710-1720,1720-1730,1842,2489,5713,0.2909,0.3571,0.4287
hôte,1700-1710,1780-1789,90,661,5670,0.2903,0.1206,0.4399
engagé,1700-1710,1760-1770,314,1228,5705,0.29,0.282,0.63
saints,1710-1720,1730-1740,1294,965,5706,0.2892,0.2497,0.3155
tira,1740-1750,1770-1780,983,951,5691,0.289,0.0878,0.1919
bataille,1760-1770,1770-1780,1985,3921,5703,0.2886,0.0697,0.1174
debout,1710-1720,1730-1740,471,336,5697,0.2883,0.1316,0.0658
valet,1710-1720,1770-1780,1443,1769,5697,0.2876,0.8827,0.1638
mouton,1700-1710,1780-1789,331,965,5665,0.2866,0.6759,0.879
dragons,1720-1730,1740-1750,301,287,5668,0.2864,0.8256,0.601
condamnation,1740-1750,1750-1760,360,477,5685,0.2845,0.1492,0.0939
prodigieux,1770-1780,1789-1802,1025,730,5697,0.2837,0.7663,0.0157
tomba,1720-1730,1730-1740,512,742,5692,0.2833,0.2519,0.1222
rapporté,1710-1720,1770-1780,742,1588,5703,0.2833,0.2582,0.5334
verrai,1710-1720,1750-1760,131,408,5667,0.2829,0.3644,0.3922
resta,1700-1710,1710-1720,106,184,5684,0.2815,0.2112,0.2716
conjure,1740-1750,1780-1789,302,920,5673,0.2808,0.8214,0.3477
rencontrer,1710-1720,1780-1789,279,1510,5702,0.2805,0.2727,0.117
matin,1740-1750,1770-1780,2967,4913,5705,0.28,0.7671,0.701
sentir,1700-1710,1740-1750,721,2273,5715,0.2794,0.263,0.4146
manquoit,1710-1720,1730-1740,207,608,5689,0.2793,0.8836,0.259
marquer,1710-1720,1760-1770,1026,1878,5707,0.279,0.205,0.146
arrivent,1710-1720,1760-1770,477,1017,5695,0.2785,0.2871,0.4164
riviere,1710-1720,1730-1740,1754,2047,5676,0.2778,0.9248,0.6459
conduisit,1740-1750,1789-1802,659,1178,5684,0.2775,0.7658,0.6501
commence,1720-1730,1750-1760,1406,2710,5717,0.2766,0.2006,0.3084
tourna,1760-1770,1789-1802,403,610,5675,0.2752,0.0302,0.0372
soyez,1710-1720,1770-1780,417,1706,5694,0.2749,0.2962,0.5078
embarras,1750-1760,1770-1780,1066,1697,5710,0.2724,0.6265,0.006
minuit,1710-1720,1760-1770,201,314,5663,0.272,0.6203,0.4134
reconnu,1710-1720,1789-1802,656,3525,5709,0.2717,0.2262,0.3182
croit,1700-1710,1740-1750,1331,3997,5715,0.271,0.2561,0.3629
grec,1730-1740,1780-1789,1396,5324,5704,0.2709,0.2211,0.4772
amie,1710-1720,1789-1802,165,3844,5689,0.2706,0.756,0.8058
apporter,1710-1720,1789-1802,659,1290,5705,0.2688,0.4297,0.4208
abandonner,1710-1720,1760-1770,342,1114,5711,0.2682,0.2083,0.0388
contrats,1710-1720,1760-1770,806,1798,5675,0.2677,0.1048,0.2405
premières,1710-1720,1740-1750,396,646,5710,0.2674,0.3767,0.529
dents,1700-1710,1770-1780,424,3250,5699,0.2672,0.7538,0.666
forteresse,1710-1720,1789-1802,139,776,5636,0.2654,0.4232,0.3509
tournant,1750-1760,1780-1789,391,958,5694,0.2649,0.3649,0.3757
sait,1710-1720,1750-1760,607,1658,5700,0.2647,0.0811,0.1496
isle,1740-1750,1750-1760,1450,974,5697,0.2639,0.9302,0.5948
aimez,1720-1730,1760-1770,199,486,5685,0.262,0.1743,0.2695
chargée,1700-1710,1740-1750,177,579,5701,0.2617,0.2993,0.5434
prétends,1740-1750,1750-1760,248,444,5690,0.261,0.8901,0.4911
partir,1700-1710,1710-1720,885,808,5708,0.2605,0.2201,0.2286
ques,1700-1710,1720-1730,981,1394,5701,0.26,0.0541,0.3625
mettant,1710-1720,1740-1750,536,856,5711,0.2596,0.4173,0.3387
passoit,1710-1720,1730-1740,271,839,5694,0.2595,0.7252,0.2759
avocats,1710-1720,1780-1789,525,1421,5678,0.2593,0.3249,0.4098
laisse,1710-1720,1740-1750,2136,2312,5715,0.2586,0.2337,0.394
nommer,1710-1720,1789-1802,723,2678,5710,0.2585,0.1771,0.3333
promenade,1700-1710,1720-1730,135,170,5669,0.2579,0.3775,0.5148
dirent,1780-1789,1789-1802,1543,979,5687,0.2572,0.2189,0.1951
library,1780-1789,1789-1802,1573,3522,2225,0.2568,0.9843,0.9628
monta,1730-1740,1740-1750,503,599,5686,0.2558,0.4768,0.1871
divine,1700-1710,1770-1780,888,2369,5707,0.2555,0.615,0.7266
drap,1700-1710,1760-1770,325,1497,5676,0.2545,0.8921,0.7204
briller,1760-1770,1770-1780,592,860,5700,0.2537,0.2671,0.0244
apollon,1710-1720,1730-1740,688,762,5695,0.2531,0.2141,0.4365
toises,1740-1750,1760-1770,1336,1674,5668,0.253,0.9768,0.8995
retourna,1730-1740,1770-1780,610,512,5679,0.2526,0.5176,0.4827
vendu,1710-1720,1770-1780,976,2365,5693,0.2524,0.2178,0.5475
exiger,1710-1720,1789-1802,529,1839,5706,0.2523,0.4261,0.7236
éprouvé,1710-1720,1740-1750,173,408,5708,0.2498,0.7102,0.3294
oblige,1700-1710,1730-1740,608,534,5710,0.2495,0.5946,0.4973
vengeance,1740-1750,1789-1802,1710,3876,5706,0.2494,0.1911,0.021
entra,1750-1760,1789-1802,1106,1662,5692,0.2492,0.1198,0.2789
souverains,1710-1720,1720-1730,1102,719,5695,0.2489,0.7771,0.674
préceptes,1720-1730,1789-1802,228,750,5693,0.2484,0.2624,0.2243
iroient,1730-1740,1750-1760,258,515,5670,0.2476,0.6898,0.3488
frayeur,1730-1740,1770-1780,638,1030,5692,0.2474,0.3704,0.0342
servira,1720-1730,1750-1760,221,443,5688,0.2465,0.3324,0.2686
conservent,1700-1710,1780-1789,118,896,5683,0.2456,0.4185,0.2974
gagné,1720-1730,1750-1760,429,690,5702,0.2456,0.0521,0.1475
moines,1700-1710,1730-1740,224,761,5674,0.2439,0.3283,0.2819
offrit,1700-1710,1720-1730,110,169,5686,0.2435,0.2757,0.3428
ouvrit,1710-1720,1740-1750,151,344,5683,0.2414,0.1172,0.1514
servent,1700-1710,1740-1750,330,379,5698,0.2407,0.6513,0.6846
parurent,1710-1720,1720-1730,232,231,5688,0.2396,0.6749,0.2985
appartenoit,1700-1710,1780-1789,152,1007,5685,0.2396,0.9478,0.6919
façon,1700-1710,1720-1730,987,1752,5716,0.2375,0.466,0.7649
accordé,1700-1710,1730-1740,467,1096,5702,0.2373,0.4523,0.3869
répondu,1780-1789,1789-1802,2053,1766,5696,0.2368,0.2293,0.066
peux,1700-1710,1720-1730,293,223,5701,0.2365,0.5951,0.7602
papes,1700-1710,1720-1730,162,546,5655,0.2363,0.751,0.7097
sortit,1720-1730,1789-1802,465,1856,5691,0.2355,0.2239,0.2501
obtint,1700-1710,1710-1720,259,317,5685,0.2336,0.0143,0.1138
nulle,1700-1710,1750-1760,627,1733,5706,0.2319,0.2096,0.4733
durant,1740-1750,1780-1789,1537,4087,5697,0.2301,0.1024,0.4699
aurez,1700-1710,1760-1770,904,2765,5704,0.2291,0.6369,0.5738
soeurs,1720-1730,1760-1770,390,671,5672,0.229,0.4559,0.4909
gris,1740-1750,1760-1770,600,1445,5681,0.2289,0.1946,0.3709
etoit,1740-1750,1750-1760,1542,1810,5698,0.2284,0.9211,0.2149
refusa,1710-1720,1770-1780,177,866,5690,0.2283,0.3194,0.053
prenant,1730-1740,1740-1750,1548,1783,5712,0.2252,0.4461,0.162
ferait,1730-1740,1780-1789,276,2923,5686,0.2248,0.7199,0.7126
jugera,1720-1730,1730-1740,217,285,5688,0.2245,0.6084,0.7127
ferai,1700-1710,1720-1730,1172,989,5712,0.2235,0.8206,0.6103
sortent,1730-1740,1789-1802,254,937,5689,0.2232,0.3841,0.4667
freres,1710-1720,1789-1802,818,1737,5685,0.2214,0.8892,0.4676
pape,1700-1710,1730-1740,1579,6611,5693,0.2197,0.8733,0.6695
colonel,1720-1730,1760-1770,821,1402,5675,0.2185,0.8481,0.9397
enfants,1720-1730,1760-1770,918,3245,5678,0.2179,0.6992,0.6727
instant,1760-1770,1789-1802,2746,6330,5714,0.2176,0.3403,0.3038
murs,1700-1710,1710-1720,261,736,5708,0.2174,0.4313,0.5934
rester,1740-1750,1770-1780,665,1928,5705,0.2164,0.2731,0.1359
accorde,1700-1710,1710-1720,257,350,5711,0.2162,0.2036,0.175
imaginer,1700-1710,1770-1780,282,1474,5710,0.2159,0.6229,0.709
résolu,1740-1750,1789-1802,1371,1376,5698,0.2158,0.3359,0.2579
arrivoit,1710-1720,1730-1740,212,469,5685,0.2156,0.9281,0.5215
nuages,1730-1740,1750-1760,303,456,5699,0.2153,0.131,0.2814
servit,1710-1720,1720-1730,460,601,5690,0.2153,0.7016,0.4155
tombent,1760-1770,1770-1780,1267,1898,5705,0.2151,0.1685,0.17
derniere,1710-1720,1720-1730,1209,1514,5703,0.215,0.8122,0.2528
épouse,1710-1720,1780-1789,556,1948,5697,0.215,0.7972,0.6106
favoit,1740-1750,1750-1760,318,400,5643,0.2147,0.8531,0.4591
perdent,1770-1780,1789-1802,1346,1030,5702,0.2142,0.1455,0.0171
heureuse,1730-1740,1760-1770,1361,2481,5711,0.2141,0.1318,0.0518
boire,1700-1710,1710-1720,939,1238,5702,0.2136,0.1559,0.2784
permettoit,1700-1710,1710-1720,110,112,5688,0.2124,0.9453,0.6852
entendent,1750-1760,1789-1802,264,339,5692,0.2123,0.6238,0.0838
ayez,1710-1720,1760-1770,678,948,5700,0.2118,0.6839,0.7707
sembloient,1700-1710,1720-1730,92,148,5674,0.2117,0.835,0.4539
pensent,1710-1720,1760-1770,181,904,5699,0.2109,0.4003,0.2914
trois,1700-1710,1710-1720,12821,14431,5720,0.2102,0.2174,0.7752
ayons,1730-1740,1780-1789,257,768,5702,0.2101,0.5955,0.4961
passa,1710-1720,1740-1750,865,1447,5700,0.2094,0.2886,0.2371
tenoit,1730-1740,1780-1789,1595,3549,5696,0.2092,0.7057,0.3364
éroit,1700-1710,1710-1720,223,206,5680,0.209,0.8044,0.7769
eurent,1730-1740,1740-1750,2062,2065,5704,0.2082,0.5469,0.42
desirs,1720-1730,1770-1780,409,2289,5696,0.2081,0.8292,0.325
cherchoit,1700-1710,1710-1720,191,153,5691,0.208,0.7639,0.061
etoient,1710-1720,1730-1740,476,1001,5679,0.2074,0.8696,0.6322
résolut,1740-1750,1780-1789,766,1137,5669,0.2069,0.8333,0.4568
espérer,1710-1720,1740-1750,443,1082,5708,0.2065,0.4997,0.2223
souffert,1700-1710,1720-1730,290,306,5700,0.2047,0.3131,0.1702
refuser,1740-1750,1789-1802,797,2232,5699,0.2043,0.4877,0.0879
chargea,1730-1740,1750-1760,623,468,5680,0.2039,0.5515,0.3666
donnerai,1700-1710,1720-1730,182,165,5679,0.2033,0.8161,0.6526
péril,1700-1710,1710-1720,317,519,5692,0.2023,0.3222,0.251
voudra,1700-1710,1789-1802,575,2088,5713,0.2018,0.4891,0.5559
pria,1720-1730,1740-1750,502,940,5680,0.2016,0.5447,0.5315
partit,1710-1720,1750-1760,370,720,5690,0.1999,0.4252,0.3115
etrangers,1710-1720,1740-1750,814,1530,5684,0.1996,0.8435,0.8052
montré,1750-1760,1789-1802,867,2206,5702,0.1986,0.4394,0.5735
donneroit,1700-1710,1710-1720,209,245,5695,0.1981,0.5765,0.3698
parloit,1710-1720,1740-1750,344,815,5695,0.1974,0.7616,0.1786
fermé,1700-1710,1730-1740,187,370,5693,0.1973,0.1792,0.2247
voudrois,1700-1710,1710-1720,616,693,5700,0.196,0.8706,0.7209
remit,1710-1720,1740-1750,234,862,5692,0.1956,0.3656,0.2656
bleu,1730-1740,1789-1802,340,1464,5678,0.1942,0.4155,0.7737
onze,1720-1730,1730-1740,684,751,5701,0.1942,0.2011,0.6973
voudrez,1760-1770,1789-1802,434,627,5679,0.1914,0.4831,0.7344
lont,1700-1710,1789-1802,633,1146,5676,0.1903,0.6315,0.8952
lesquels,1710-1720,1720-1730,3517,3548,5717,0.1899,0.1061,0.4102
sembloit,1710-1720,1730-1740,405,1119,5697,0.1884,0.919,0.166
retourner,1730-1740,1740-1750,1269,2280,5705,0.1879,0.4685,0.4658
savoit,1700-1710,1730-1740,180,213,5671,0.1878,0.6611,0.1601
craignoit,1700-1710,1770-1780,185,880,5686,0.1871,0.8436,0.5829
desquelles,1700-1710,1710-1720,425,705,5695,0.1864,0.0761,0.6291
vais,1710-1720,1750-1760,2381,3694,5713,0.1861,0.3796,0.2769
aimée,1700-1710,1710-1720,141,153,5683,0.1854,0.5623,0.267
crut,1700-1710,1720-1730,698,801,5698,0.1838,0.8123,0.3851
reçue,1710-1720,1720-1730,257,215,5701,0.1835,0.2104,0.1501
crains,1700-1710,1760-1770,590,1638,5708,0.1829,0.5154,0.6226
présenta,1710-1720,1720-1730,247,208,5683,0.1825,0.5316,0.3739
ôtoient,1730-1740,1780-1789,126,257,5617,0.1822,0.8518,0.1275
croyoit,1710-1720,1730-1740,380,1213,5700,0.1819,0.8893,0.2647
seize,1720-1730,1780-1789,819,2307,5693,0.1815,0.8181,0.7864
accordée,1700-1710,1710-1720,173,319,5699,0.1813,0.1903,0.4141
beurre,1700-1710,1710-1720,470,947,5631,0.1813,0.8637,0.6716
savait,1710-1720,1740-1750,547,106,5475,0.1812,0.8787,0.7428
donneront,1700-1710,1710-1720,199,258,5684,0.1794,0.5194,0.6108
cherché,1700-1710,1740-1750,161,433,5706,0.1794,0.4729,0.542
printemps,1720-1730,1730-1740,181,238,5682,0.1754,0.6998,0.7444
avois,1720-1730,1730-1740,584,876,5708,0.1745,0.8714,0.3296
oublié,1710-1720,1789-1802,523,2078,5710,0.1738,0.1572,0.1644
prendra,1700-1710,1710-1720,357,352,5695,0.1722,0.1054,0.3001
mettra,1710-1720,1730-1740,276,268,5696,0.1716,0.4118,0.3401
concevoir,1740-1750,1770-1780,1037,1977,5707,0.1713,0.2948,0.1019
forcé,1710-1720,1789-1802,408,4904,5712,0.1694,0.5567,0.4367
rems,1700-1710,1710-1720,228,220,5679,0.1688,0.0582,0.7912
proposa,1710-1720,1789-1802,266,1431,5695,0.1678,0.6067,0.5663
oncle,1720-1730,1789-1802,708,2525,5697,0.1675,0.6752,0.7723
jugea,1740-1750,1789-1802,783,632,5688,0.1667,0.6636,0.6829
leva,1730-1740,1780-1789,551,1312,5682,0.164,0.3202,0.238
quitta,1730-1740,1770-1780,459,821,5684,0.1625,0.1226,0.1576
courut,1710-1720,1780-1789,202,995,5677,0.1617,0.6032,0.2279
fallu,1700-1710,1740-1750,179,608,5712,0.1609,0.7097,0.5742
pouvant,1710-1720,1720-1730,688,832,5712,0.1593,0.5159,0.6314
avril,1700-1710,1740-1750,709,1774,5702,0.1583,0.5367,0.8808
viens,1700-1710,1710-1720,1991,1942,5711,0.1583,0.601,0.8435
revenir,1700-1710,1720-1730,1116,1210,5710,0.1576,0.3917,0.1286
donnèrent,1710-1720,1730-1740,150,350,5678,0.1565,0.7487,0.4941
aurais,1700-1710,1750-1760,51,56,5650,0.1562,0.6629,0.7366
pensé,1730-1740,1789-1802,827,2200,5711,0.1555,0.592,0.7963
soixante,1710-1720,1780-1789,1786,5207,5701,0.1553,0.8445,0.8472
rendra,1710-1720,1720-1730,277,297,5699,0.1547,0.1468,0.1121
croyoient,1720-1730,1780-1789,268,1097,5683,0.1542,0.8723,0.4392
empêché,1700-1710,1740-1750,193,420,5698,0.154,0.6377,0.6974
virent,1730-1740,1740-1750,694,1293,5686,0.1539,0.7293,0.5155
supposer,1740-1750,1760-1770,679,1516,5703,0.1538,0.453,0.2556
vouloient,1700-1710,1710-1720,1020,551,5695,0.1533,0.9949,0.9943
sept,1730-1740,1789-1802,3500,10694,5715,0.1519,0.8692,0.9169
aurons,1740-1750,1770-1780,560,999,5697,0.1516,0.5724,0.3492
voudrais,1710-1720,1730-1740,216,307,5648,0.1512,0.5124,0.5564
cinquante,1700-1710,1710-1720,1345,1806,5705,0.1505,0.5547,0.8767
neuf,1720-1730,1750-1760,2478,3485,5717,0.1502,0.5472,0.6478
tableaux,1730-1740,1780-1789,472,3068,5710,0.148,0.1947,0.1537
neveu,1700-1710,1720-1730,660,541,5692,0.1476,0.6745,0.7633
voulus,1700-1710,1730-1740,134,256,5642,0.1467,0.9231,0.7035
gendre,1700-1710,1730-1740,406,599,5688,0.1463,0.9216,0.3515
ront,1700-1710,1780-1789,446,1635,5689,0.146,0.6094,0.8589
aurai,1700-1710,1789-1802,132,426,5699,0.1454,0.9228,0.6428
refusé,1710-1720,1789-1802,207,1206,5693,0.1442,0.2748,0.2496
erre,1700-1710,1710-1720,380,280,5687,0.1437,0.3405,0.1069
suffire,1700-1710,1789-1802,120,1174,5692,0.1434,0.7646,0.5697
nomment,1740-1750,1789-1802,1662,735,5686,0.1431,0.7498,0.7533
pensez,1710-1720,1760-1770,301,966,5690,0.1424,0.2974,0.5528
quatorze,1730-1740,1760-1770,927,1398,5704,0.1421,0.7782,0.791
cherchent,1730-1740,1770-1780,408,1325,5699,0.1406,0.4551,0.2389
impossible,1720-1730,1730-1740,1126,1536,5716,0.1397,0.5003,0.6832
douze,1700-1710,1710-1720,1838,2877,5713,0.1396,0.4106,0.7654
rendirent,1710-1720,1730-1740,266,1031,5688,0.1391,0.8735,0.5578
trouvoient,1710-1720,1740-1750,332,960,5695,0.139,0.978,0.415
étois,1700-1710,1710-1720,132,146,5702,0.1368,0.922,0.5945
fallut,1700-1710,1730-1740,401,706,5689,0.1362,0.4278,0.6348
allé,1750-1760,1760-1770,519,483,5698,0.1357,0.4084,0.1174
book,1700-1710,1789-1802,682,362,3925,0.1347,0.9157,0.982
pourrois,1710-1720,1720-1730,410,391,5696,0.1344,0.9239,0.675
xvii,1710-1720,1730-1740,452,940,5708,0.1338,0.7982,0.8742
alloient,1750-1760,1760-1770,500,791,5691,0.1332,0.4627,0.0815
eusse,1710-1720,1720-1730,63,61,5678,0.1301,0.7964,0.7818
contraint,1700-1710,1710-1720,432,576,5692,0.13,0.5504,0.6711
demandoit,1710-1720,1760-1770,340,908,5696,0.1293,0.843,0.0516
boeufs,1730-1740,1760-1770,408,1138,5666,0.1279,0.7684,0.551
froment,1720-1730,1760-1770,563,3989,5673,0.1247,0.8332,0.7357
demandai,1700-1710,1710-1720,105,252,5601,0.1241,0.8128,0.7693
convenir,1700-1710,1730-1740,434,1054,5713,0.122,0.2222,0.1989
parents,1700-1710,1750-1760,203,342,5662,0.1219,0.509,0.3844
cavalerie,1720-1730,1789-1802,1912,3209,5687,0.1204,0.9237,0.8666
semaines,1710-1720,1750-1760,390,466,5683,0.1203,0.6409,0.6978
veuille,1710-1720,1750-1760,477,874,5702,0.1186,0.42,0.5094
croient,1710-1720,1740-1750,253,1077,5704,0.116,0.3451,0.2021
vinrent,1700-1710,1730-1740,387,950,5685,0.1156,0.5004,0.4893
portoient,1710-1720,1789-1802,366,910,5689,0.1125,0.8001,0.2814
trouveroit,1720-1730,1770-1780,461,1430,5696,0.1115,0.8818,0.3637
semblent,1710-1720,1789-1802,342,2155,5710,0.1111,0.4013,0.4548
rendoit,1720-1730,1730-1740,471,1102,5700,0.1089,0.7723,0.3212
ferions,1710-1720,1789-1802,171,674,5667,0.1066,0.9446,0.8008
quarante,1700-1710,1750-1760,1713,2922,5707,0.1061,0.6024,0.8511
voulois,1710-1720,1740-1750,248,854,5690,0.1049,0.9827,0.6668
avions,1710-1720,1730-1740,812,940,5708,0.1048,0.5676,0.6218
alloit,1710-1720,1750-1760,663,1697,5702,0.1033,0.6848,0.2864
aurois,1710-1720,1720-1730,167,183,5703,0.1031,0.8778,0.5649
allait,1740-1750,1760-1770,165,414,5641,0.1029,0.4227,0.1709
aurions,1720-1730,1770-1780,481,821,5696,0.1025,0.6588,0.7972
voudront,1700-1710,1750-1760,311,574,5694,0.1024,0.5011,0.4815
pouvois,1710-1720,1720-1730,260,477,5691,0.1023,0.8459,0.5888
sauroit,1700-1710,1740-1750,170,456,5675,0.101,0.8669,0.8065
sera,1710-1720,1720-1730,2361,1506,5717,0.1008,0.3914,0.1307
falloit,1710-1720,1720-1730,1064,1935,5712,0.1004,0.9615,0.4829
fauroit,1700-1710,1789-1802,506,1225,5672,0.0998,0.9229,0.9509
étiez,1710-1720,1780-1789,248,1227,5685,0.0995,0.5763,0.5921
paroissoit,1710-1720,1720-1730,348,449,5701,0.0988,0.4534,0.2311
trouvèrent,1710-1720,1730-1740,239,383,5682,0.0974,0.8289,0.3979
ferez,1710-1720,1740-1750,912,1272,5699,0.0959,0.6764,0.6638
prenoit,1700-1710,1789-1802,438,1133,5696,0.0952,0.8979,0.4004
décembre,1700-1710,1710-1720,417,711,5690,0.0943,0.8788,0.9749
venait,1740-1750,1750-1760,158,287,5640,0.0942,0.5369,0.2515
seroit,1710-1720,1720-1730,1610,1502,5709,0.0929,0.8934,0.4616
servoit,1720-1730,1740-1750,553,804,5694,0.0926,0.7775,0.6779
faudroit,1700-1710,1710-1720,741,1017,5707,0.0902,0.776,0.3774
pourrai,1720-1730,1770-1780,181,956,5682,0.089,0.457,0.6384
aisé,1700-1710,1780-1789,705,2852,5709,0.0888,0.7514,0.7986
venoient,1700-1710,1740-1750,333,1373,5691,0.0874,0.8852,0.5621
aient,1700-1710,1720-1730,328,804,5711,0.0871,0.8199,0.7113
treize,1710-1720,1760-1770,603,1112,5699,0.0862,0.8014,0.7947
audit,1700-1710,1710-1720,1422,4007,5683,0.0857,0.8187,0.7652
avais,1750-1760,1760-1770,73,257,5649,0.0846,0.7979,0.2035
retira,1740-1750,1770-1780,895,1267,5686,0.084,0.4968,0.5221
feroient,1700-1710,1710-1720,1144,3031,5705,0.0838,0.8527,0.5338
ferois,1700-1710,1730-1740,443,833,5688,0.0837,0.898,0.6058
serait,1720-1730,1770-1780,829,2562,5674,0.0834,0.6787,0.561
quatrième,1710-1720,1720-1730,719,763,5714,0.0833,0.1423,0.502
août,1720-1730,1730-1740,595,1690,5700,0.0828,0.5063,0.9338
devez,1700-1710,1720-1730,568,598,5701,0.0826,0.5101,0.6441
devois,1700-1710,1710-1720,287,181,5672,0.0801,0.8984,0.7243
trente,1710-1720,1720-1730,2665,3052,5715,0.0798,0.4511,0.8328
février,1700-1710,1730-1740,674,1922,5690,0.0789,0.9048,0.9607
revint,1710-1720,1740-1750,461,1151,5689,0.0788,0.3998,0.2038
seront,1710-1720,1720-1730,1232,738,5702,0.0784,0.5572,0.5543
trouveront,1700-1710,1710-1720,354,659,5697,0.0766,0.7235,0.603
serai,1700-1710,1720-1730,218,200,5673,0.0753,0.6509,0.4822
purent,1710-1720,1730-1740,362,675,5686,0.0725,0.9041,0.6249
serais,1750-1760,1770-1780,187,459,5544,0.072,0.7759,0.6021
voulurent,1700-1710,1750-1760,267,566,5688,0.0718,0.8315,0.5317
voudroit,1700-1710,1710-1720,432,538,5703,0.0716,0.7127,0.2832
octobre,1720-1730,1789-1802,781,4631,5690,0.0708,0.8504,0.9612
aviez,1720-1730,1730-1740,234,713,5695,0.0696,0.4047,0.4084
laissoit,1710-1720,1750-1760,198,600,5684,0.0695,0.7893,0.5715
auraient,1720-1730,1730-1740,129,175,5674,0.0689,0.9104,0.4952
faudra,1710-1720,1730-1740,687,775,5706,0.0686,0.6335,0.5229
doive,1710-1720,1760-1770,304,1095,5705,0.0672,0.7178,0.5623
seroient,1710-1720,1720-1730,453,416,5687,0.0664,0.9082,0.6176
voudroient,1710-1720,1740-1750,316,460,5692,0.0652,0.9614,0.312
pourront,1700-1710,1720-1730,1304,1712,5707,0.0639,0.3095,0.6777
pourra,1700-1710,1710-1720,1928,2695,5715,0.0555,0.1506,0.4538
devait,1720-1730,1740-1750,327,275,5670,0.0551,0.6451,0.3431
serois,1710-1720,1740-1750,177,368,5679,0.0543,0.9362,0.839
pleurs,1720-1730,1740-1750,472,994,5700,0.053,0.3187,0.3958
puissent,1710-1720,1730-1740,1522,1495,5711,0.0527,0.6651,0.7302
pourriez,1710-1720,1720-1730,146,123,5680,0.0494,0.6651,0.571
pourrait,1720-1730,1740-1750,334,387,5690,0.0458,0.9131,0.5308
aurait,1700-1710,1780-1789,432,2711,5690,0.0452,0.8095,0.8456
ayent,1710-1720,1730-1740,1687,1457,5696,0.0384,0.8959,0.7117
fussent,1710-1720,1740-1750,1223,1638,5710,0.0379,0.8007,0.7499
devroient,1710-1720,1730-1740,220,341,5692,0.0356,0.9191,0.3805
fallait,1720-1730,1730-1740,338,412,5648,0.0343,0.8617,0.6565
pussent,1700-1710,1710-1720,154,302,5686,0.0305,0.8654,0.77
pourroient,1700-1710,1710-1720,917,1647,5706,0.0294,0.8433,0.5206
devroit,1700-1710,1710-1720,471,592,5701,0.025,0.6832,0.4214
devoient,1700-1710,1710-1720,545,952,5693,0.0096,0.7079,0.5834
