word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
considere,1710-1720,1760-1770,204,597,,0.4243,,
instamment,1700-1710,1740-1750,56,92,,0.4241,,
revendre,1720-1730,1730-1740,71,52,,0.4241,0.2708,
molle,1710-1720,1730-1740,152,152,,0.4239,0.7669,
dimanches,1730-1740,1750-1760,96,182,,0.423,,
c'étoit,1700-1710,1710-1720,2137,2536,,0.4227,,
j'eus,1710-1720,1740-1750,475,1023,,0.4222,,
fusse,1710-1720,1760-1770,132,124,,0.4217,,
tenait,1740-1750,1750-1760,66,134,,0.421,,
d'oiseaux,1710-1720,1760-1770,97,96,,0.4206,,
tâchez,1700-1710,1750-1760,84,118,,0.4202,,
apporta,1730-1740,1740-1750,173,412,,0.42,,
marquoit,1710-1720,1720-1730,74,115,,0.4199,,
acheva,1730-1740,1780-1789,319,424,,0.4192,,
formalités,1720-1730,1740-1750,70,483,,0.4187,0.1667,
l'obliger,1700-1710,1750-1760,135,264,,0.4185,,
présentant,1700-1710,1720-1730,61,63,,0.4178,0.2592,
ordonnoit,1700-1710,1780-1789,69,431,,0.4173,0.9409,
pourpre,1720-1730,1730-1740,333,569,,0.4172,0.7855,
suiffé,1710-1720,1740-1750,74,52,,0.4171,,
s'étonner,1740-1750,1750-1760,162,266,,0.4168,,
procédures,1710-1720,1730-1740,64,93,,0.4166,,
demeuroit,1740-1750,1760-1770,269,235,,0.4165,,
c'efr,1710-1720,1720-1730,62,81,,0.4159,,
muses,1730-1740,1760-1770,119,178,,0.4153,0.1283,
expliquée,1720-1730,1789-1802,80,175,,0.415,,
envoyoit,1700-1710,1720-1730,82,104,,0.415,0.746,
cordon,1760-1770,1789-1802,633,542,,0.4143,0.7129,
difficult,1780-1789,1789-1802,214,59,,0.4142,,
pratiquent,1700-1710,1780-1789,76,228,,0.4136,0.5869,
s'embarquer,1710-1720,1750-1760,64,89,,0.4135,,
gand,1710-1720,1740-1750,67,259,,0.4128,0.4873,
détruisent,1730-1740,1770-1780,97,571,,0.4126,0.6996,
démontré,1700-1710,1710-1720,108,176,,0.4125,0.6652,
desiroit,1700-1710,1710-1720,56,54,,0.4121,0.7084,
vêtu,1720-1730,1780-1789,89,548,,0.412,,
iront,1700-1710,1710-1720,93,148,,0.4118,0.0806,
décharger,1720-1730,1730-1740,227,351,,0.4116,,
arriveroit,1700-1710,1789-1802,83,243,,0.4114,0.8852,
croupe,1740-1750,1750-1760,118,76,,0.4098,,
vilain,1700-1710,1740-1750,162,189,,0.4096,,
chantant,1700-1710,1730-1740,60,148,,0.4092,0.1509,
bouclier,1710-1720,1750-1760,418,332,,0.4091,0.0532,
recevez,1720-1730,1789-1802,103,408,,0.4082,0.1341,
vierges,1730-1740,1740-1750,114,129,,0.408,,
l'éloge,1700-1710,1720-1730,94,151,,0.4069,,
liront,1740-1750,1780-1789,71,273,,0.4061,,
menton,1700-1710,1760-1770,50,315,,0.4059,0.6283,
démontrer,1710-1720,1720-1730,145,171,,0.4055,0.2802,
nihil,1700-1710,1710-1720,1514,702,,0.405,,
conseille,1760-1770,1789-1802,587,503,,0.4043,,
descendent,1700-1710,1750-1760,64,190,,0.4037,0.6808,
fuient,1730-1740,1740-1750,108,229,,0.4037,0.7037,
cousine,1720-1730,1730-1740,72,150,,0.4036,0.4188,
pallas,1700-1710,1730-1740,58,267,,0.4033,0.1222,
d'icelles,1710-1720,1760-1770,1061,546,,0.4024,,
cria,1700-1710,1730-1740,123,147,,0.4019,,
étudié,1700-1710,1780-1789,107,614,,0.4017,,
gardent,1710-1720,1780-1789,237,511,,0.4003,0.3948,
logé,1700-1710,1770-1780,61,292,,0.4001,0.0441,
genes,1730-1740,1789-1802,452,107,,0.3995,,
s'imagine,1710-1720,1740-1750,147,238,,0.3991,,
l'ont,1700-1710,1730-1740,934,1770,,0.399,,
diront,1740-1750,1750-1760,245,236,,0.3984,0.2825,
pendre,1700-1710,1740-1750,140,364,,0.397,,
savois,1710-1720,1720-1730,98,136,,0.3964,0.8323,
fideles,1710-1720,1730-1740,348,457,,0.3963,,
rentré,1720-1730,1760-1770,72,204,,0.3956,0.6344,
mercredi,1770-1780,1780-1789,1509,1349,,0.3946,0.3292,
l'estomac,1710-1720,1750-1760,141,311,,0.3932,,
volé,1710-1720,1789-1802,187,558,,0.393,,
reglemens,1770-1780,1789-1802,260,109,,0.3929,,
alléguer,1740-1750,1750-1760,180,226,,0.391,0.5228,
cautions,1730-1740,1780-1789,281,301,,0.3909,,
retournant,1700-1710,1770-1780,88,316,,0.3907,0.6131,
espéces,1710-1720,1789-1802,50,102,,0.3907,,
oncles,1720-1730,1789-1802,104,169,,0.39,,
souhaite,1700-1710,1789-1802,518,523,,0.3898,,
remplissent,1710-1720,1789-1802,127,573,,0.3893,0.5358,
semblait,1700-1710,1740-1750,76,93,,0.389,0.6568,
entroit,1700-1710,1750-1760,77,255,,0.3889,0.6274,
poura,1750-1760,1789-1802,62,102,,0.388,,
reçurent,1700-1710,1710-1720,56,54,,0.3873,0.4984,
embrassé,1700-1710,1710-1720,58,71,,0.3871,0.0807,
répandit,1750-1760,1780-1789,271,621,,0.3867,0.5973,
meres,1730-1740,1760-1770,285,717,,0.3864,,
piquent,1710-1720,1789-1802,69,88,,0.386,,
prenons,1760-1770,1789-1802,508,552,,0.385,,
prononça,1700-1710,1710-1720,97,83,,0.3849,0.0563,
offensé,1710-1720,1720-1730,134,83,,0.3847,0.8423,
exquis,1770-1780,1789-1802,546,293,,0.3841,,
conseillé,1720-1730,1780-1789,92,582,,0.384,0.3467,
connut,1770-1780,1789-1802,591,469,,0.3815,,
marqua,1710-1720,1789-1802,56,156,,0.3808,,
confreres,1720-1730,1750-1760,287,179,,0.3802,0.9372,
demeurent,1710-1720,1789-1802,507,573,,0.3801,,
tireur,1780-1789,1789-1802,181,102,,0.3798,,
plût,1750-1760,1780-1789,367,576,,0.3786,,
désire,1710-1720,1750-1760,86,388,,0.3783,0.3084,
economic,1780-1789,1789-1802,784,2046,,0.3782,0.987,
statuts,1710-1720,1760-1770,1245,1305,,0.3779,,
avoic,1710-1720,1770-1780,74,334,,0.3773,,
successions,1720-1730,1789-1802,64,452,,0.3762,,
pâques,1770-1780,1789-1802,344,247,,0.3761,,
féjour,1710-1720,1740-1750,84,438,,0.3758,0.663,
l'océan,1700-1710,1770-1780,52,1341,,0.3756,,
rubis,1710-1720,1770-1780,65,533,,0.3754,,
difference,1760-1770,1789-1802,88,94,,0.3742,,
accroire,1750-1760,1760-1770,168,170,,0.3741,,
croye,1710-1720,1740-1750,82,138,,0.3741,,
craignons,1700-1710,1780-1789,71,355,,0.3738,0.9055,
vendue,1730-1740,1740-1750,130,183,,0.373,,
chargent,1730-1740,1750-1760,107,279,,0.3729,0.5656,
sassent,1730-1740,1789-1802,124,270,,0.3728,0.8355,
m'est,1780-1789,1789-1802,2373,2123,,0.3725,,
passait,1730-1740,1750-1760,86,124,,0.3717,,
permettant,1700-1710,1710-1720,58,98,,0.3714,0.5113,
entendons,1710-1720,1780-1789,141,273,,0.3712,,
priant,1710-1720,1730-1740,154,260,,0.371,0.733,
recommandé,1720-1730,1789-1802,103,457,,0.3694,0.3721,
tâché,1740-1750,1770-1780,226,615,,0.3687,,
difons,1710-1720,1760-1770,118,156,,0.3683,,
procura,1700-1710,1740-1750,61,197,,0.3681,0.3355,
étonnée,1700-1710,1710-1720,71,58,,0.367,,
personnelles,1720-1730,1770-1780,80,563,,0.3669,0.4858,
clodius,1710-1720,1760-1770,59,58,,0.3667,,
porterent,1710-1720,1780-1789,138,434,,0.3659,0.7134,
prophetes,1740-1750,1760-1770,93,69,,0.3657,,
tâcha,1720-1730,1730-1740,63,154,,0.3651,,
contenterai,1700-1710,1750-1760,80,208,,0.3643,,
feras,1700-1710,1730-1740,159,261,,0.3642,,
d'impatience,1710-1720,1720-1730,87,51,,0.3635,,
travailloient,1710-1720,1760-1770,50,150,,0.3627,,
curieuse,1730-1740,1750-1760,115,182,,0.3622,,
l'humidité,1710-1720,1730-1740,75,240,,0.3606,,
prendroit,1700-1710,1710-1720,112,170,,0.3587,0.4226,
pontifes,1700-1710,1720-1730,63,99,,0.3577,0.9841,
viendroit,1710-1720,1720-1730,154,228,,0.3576,,
archers,1750-1760,1789-1802,180,226,,0.3567,0.5797,
enchanté,1700-1710,1710-1720,115,77,,0.3563,0.7392,
mettons,1720-1730,1780-1789,119,439,,0.3559,,
satisfaite,1720-1730,1770-1780,61,402,,0.3558,0.2208,
prédicateurs,1720-1730,1789-1802,86,150,,0.3553,0.5979,
commençait,1740-1750,1780-1789,56,183,,0.3534,,
joignit,1710-1720,1780-1789,154,735,,0.3531,0.7969,
marcellus,1770-1780,1789-1802,897,101,,0.353,,
accourut,1710-1720,1720-1730,79,60,,0.35,,
porc,1700-1710,1750-1760,141,342,,0.3497,0.4728,
devra,1700-1710,1740-1750,81,165,,0.3495,0.4884,
l'orage,1710-1720,1770-1780,160,594,,0.3495,,
plaisoit,1700-1710,1760-1770,157,313,,0.3481,,
blanchir,1720-1730,1789-1802,86,160,,0.3472,,
recevoit,1700-1710,1720-1730,129,171,,0.3471,0.5173,
epouse,1710-1720,1760-1770,167,109,,0.3468,,
mené,1770-1780,1780-1789,376,770,,0.3455,,
c'clt,1730-1740,1740-1750,131,154,,0.3449,,
sasse,1710-1720,1750-1760,227,701,,0.3449,0.5963,
porteront,1700-1710,1740-1750,90,117,,0.3438,0.5386,
destins,1770-1780,1780-1789,459,577,,0.3432,0.1346,
cuisse,1700-1710,1750-1760,52,90,,0.3428,0.9153,
courts,1720-1730,1730-1740,204,166,,0.3422,,
d'amitié,1740-1750,1789-1802,659,782,,0.3415,,
d'épouser,1740-1750,1760-1770,94,151,,0.3414,,
renoncé,1700-1710,1710-1720,188,119,,0.3405,,
savons,1770-1780,1789-1802,651,1058,,0.3404,,
quittent,1710-1720,1730-1740,129,121,,0.3401,0.2353,
n'osa,1720-1730,1770-1780,66,174,,0.3397,,
cabaret,1720-1730,1750-1760,126,147,,0.3381,,
s'appelloit,1730-1740,1740-1750,310,203,,0.3372,,
coulent,1750-1760,1760-1770,183,356,,0.3352,0.4124,
s'attendre,1710-1720,1780-1789,102,699,,0.3351,,
effrayé,1700-1710,1750-1760,98,260,,0.3347,0.0467,
scélérat,1700-1710,1740-1750,61,178,,0.3347,0.7532,
suffira,1700-1710,1720-1730,96,115,,0.3336,0.528,
vivons,1760-1770,1780-1789,324,404,,0.3328,,
enfermé,1710-1720,1720-1730,178,201,,0.3321,,
docteurs,1740-1750,1789-1802,243,399,,0.332,,
gagna,1730-1740,1740-1750,330,284,,0.3319,0.359,
poflible,1710-1720,1720-1730,78,82,,0.3317,0.6133,
egard,1710-1720,1720-1730,147,99,,0.3315,,
monumens,1740-1750,1789-1802,459,1225,,0.3292,0.8356,
verras,1720-1730,1750-1760,65,129,,0.329,,
compagnes,1720-1730,1740-1750,103,162,,0.3275,,
cherchons,1700-1710,1780-1789,113,598,,0.3268,,
enfermée,1740-1750,1750-1760,97,102,,0.3258,,
d'adresse,1700-1710,1720-1730,100,103,,0.3255,,
envoyées,1710-1720,1770-1780,121,465,,0.3252,0.6676,
d'aucun,1740-1750,1750-1760,727,780,,0.3245,,
pensoit,1700-1710,1710-1720,173,110,,0.3241,0.5433,
merveilleuse,1730-1740,1740-1750,110,174,,0.3239,,
commentateurs,1700-1710,1789-1802,228,135,,0.3236,,
affliction,1710-1720,1720-1730,68,53,,0.3229,,
fignifier,1730-1740,1789-1802,213,92,,0.3219,,
huissiers,1730-1740,1789-1802,291,319,,0.3196,,
laver,1710-1720,1750-1760,271,342,,0.3192,,
princesses,1700-1710,1730-1740,184,128,,0.3181,,
intestins,1710-1720,1730-1740,50,59,,0.317,,
inconvenient,1760-1770,1780-1789,66,196,,0.3166,,
proposent,1700-1710,1740-1750,69,141,,0.3165,0.4351,
craignit,1710-1720,1720-1730,83,98,,0.3164,0.7822,
s'arrêta,1710-1720,1730-1740,60,205,,0.3163,,
enfoncé,1710-1720,1720-1730,60,74,,0.3162,,
procuré,1700-1710,1720-1730,67,124,,0.3161,0.1958,
edits,1710-1720,1789-1802,1292,347,,0.3136,,
suffisoit,1700-1710,1750-1760,83,339,,0.3135,0.7494,
l'ennemi,1720-1730,1789-1802,1819,4784,,0.313,,
affligé,1720-1730,1730-1740,127,289,,0.3118,,
rendait,1720-1730,1740-1750,65,52,,0.3114,0.7118,
l'obligea,1700-1710,1710-1720,93,83,,0.3114,,
emportement,1720-1730,1760-1770,68,198,,0.3113,,
catilina,1730-1740,1740-1750,424,1067,,0.3109,,
entrerent,1710-1720,1789-1802,51,96,,0.3108,,
remercie,1700-1710,1770-1780,103,370,,0.3107,,
trouvât,1730-1740,1760-1770,217,301,,0.3105,0.9737,
jugeons,1710-1720,1750-1760,50,196,,0.3103,,
reines,1730-1740,1780-1789,186,272,,0.3099,,
commencèrent,1720-1730,1740-1750,68,116,,0.3096,0.5088,
achetée,1730-1740,1750-1760,66,146,,0.3089,0.0852,
peintres,1760-1770,1770-1780,966,1234,,0.3087,,
témoigna,1720-1730,1740-1750,151,424,,0.3084,,
lignifie,1700-1710,1789-1802,109,78,,0.3083,,
retourné,1740-1750,1760-1770,236,197,,0.3083,,
tiendroit,1700-1710,1720-1730,51,105,,0.3079,0.133,
couroit,1700-1710,1750-1760,106,175,,0.3071,0.766,
profitent,1710-1720,1730-1740,88,79,,0.3069,,
descendu,1700-1710,1730-1740,128,214,,0.3069,,
négoce,1710-1720,1789-1802,266,284,,0.3062,0.3488,
suivirent,1700-1710,1770-1780,82,437,,0.3061,0.837,
l'ancre,1760-1770,1780-1789,641,522,,0.3048,,
demeuré,1730-1740,1750-1760,480,436,,0.3044,,
songea,1720-1730,1750-1760,162,219,,0.3042,,
d'avril,1770-1780,1789-1802,1231,914,,0.3028,,
colere,1710-1720,1760-1770,909,1168,,0.3023,,
remercia,1700-1710,1750-1760,101,118,,0.3002,,
n'ignoroit,1700-1710,1710-1720,50,50,,0.2998,,
viendront,1720-1730,1740-1750,214,273,,0.2988,,
lieutenants,1730-1740,1740-1750,128,50,,0.2983,,
d'iceux,1710-1720,1789-1802,845,154,,0.2981,,
mouchoir,1700-1710,1730-1740,63,60,,0.2969,,
persuadée,1720-1730,1740-1750,66,318,,0.2967,,
ecriture,1730-1740,1789-1802,134,122,,0.2958,,
surprenante,1700-1710,1750-1760,102,177,,0.2956,,
c'efl,1710-1720,1760-1770,223,1088,,0.2948,,
pressa,1770-1780,1789-1802,206,404,,0.2937,,
aisée,1720-1730,1789-1802,287,430,,0.2924,0.4716,
plaisent,1700-1710,1740-1750,135,219,,0.2922,,
sortirent,1750-1760,1770-1780,149,264,,0.291,,
tuteurs,1720-1730,1750-1760,90,354,,0.2907,,
l'envoya,1700-1710,1730-1740,70,87,,0.2907,,
cherchoient,1700-1710,1740-1750,71,264,,0.2897,0.9243,
s'imaginer,1710-1720,1789-1802,203,179,,0.2896,,
ferais,1710-1720,1740-1750,116,50,,0.2888,0.8746,
façons,1780-1789,1789-1802,400,319,,0.2884,,
conduisoit,1700-1710,1720-1730,94,174,,0.2877,0.7391,
chemise,1710-1720,1770-1780,110,365,,0.2875,,
pcut,1730-1740,1740-1750,121,188,,0.2863,,
sucs,1740-1750,1789-1802,538,323,,0.2855,0.8021,
doutoit,1710-1720,1720-1730,60,88,,0.2854,,
sentons,1780-1789,1789-1802,243,224,,0.2825,,
flottes,1700-1710,1760-1770,89,507,,0.2819,0.8092,
appella,1710-1720,1740-1750,102,242,,0.2817,,
martyrs,1720-1730,1789-1802,176,506,,0.2802,,
s'accordent,1710-1720,1730-1740,148,186,,0.2801,,
manquera,1710-1720,1760-1770,190,377,,0.2796,,
cherchez,1720-1730,1789-1802,131,508,,0.2788,,
employent,1700-1710,1710-1720,54,195,,0.2787,0.4449,
j'aye,1710-1720,1770-1780,132,182,,0.2786,,
fumée,1740-1750,1780-1789,599,1622,,0.2781,,
demoiselles,1720-1730,1740-1750,50,160,,0.2771,0.6212,
perdirent,1730-1740,1760-1770,372,229,,0.277,,
connaît,1750-1760,1789-1802,293,1045,,0.2765,0.1097,
croyais,1700-1710,1760-1770,64,169,,0.2762,0.8457,
indigné,1740-1750,1750-1760,119,223,,0.2759,,
qu'aucune,1740-1750,1770-1780,328,944,,0.2753,,
aima,1750-1760,1760-1770,337,280,,0.2748,,
n'as,1700-1710,1710-1720,155,374,,0.2748,,
rencontra,1740-1750,1750-1760,477,188,,0.2747,,
tuent,1750-1760,1789-1802,135,225,,0.2739,0.3772,
mena,1730-1740,1789-1802,522,506,,0.2738,,
n'osait,1710-1720,1780-1789,141,369,,0.2738,,
excellentes,1720-1730,1740-1750,137,174,,0.2737,,
passerent,1750-1760,1760-1770,171,188,,0.2734,0.3309,
ayant,1710-1720,1720-1730,6698,8639,,0.2733,0.3751,
incident,1700-1710,1760-1770,74,173,,0.273,,
d'angleterre,1720-1730,1740-1750,1610,3670,,0.2727,,
supplier,1710-1720,1789-1802,140,371,,0.2725,0.8594,
diametre,1770-1780,1789-1802,2202,89,,0.271,0.9774,
cadette,1720-1730,1740-1750,66,81,,0.2704,,
sixieme,1720-1730,1770-1780,102,1007,,0.2702,0.9581,
osez,1710-1720,1789-1802,92,374,,0.2695,0.744,
supplie,1710-1720,1720-1730,177,150,,0.2685,,
demeura,1730-1740,1789-1802,755,376,,0.2683,,
quarre,1770-1780,1789-1802,432,309,,0.268,0.7239,
parlait,1720-1730,1730-1740,92,201,,0.2674,,
irons,1710-1720,1789-1802,55,288,,0.2671,,
lèvres,1720-1730,1730-1740,53,71,,0.266,0.7749,
commencerent,1710-1720,1789-1802,133,168,,0.2653,0.5961,
détermina,1710-1720,1750-1760,93,336,,0.265,0.7009,
traitent,1720-1730,1750-1760,187,389,,0.2646,0.2149,
repartit,1720-1730,1789-1802,97,236,,0.2646,,
boisson,1700-1710,1770-1780,79,457,,0.2644,,
manqueront,1720-1730,1730-1740,70,66,,0.2639,,
search,1770-1780,1789-1802,436,76,,0.2626,,
j'allois,1700-1710,1710-1720,73,69,,0.2625,,
tarda,1750-1760,1789-1802,287,666,,0.2622,0.8768,
vécut,1720-1730,1780-1789,140,674,,0.2619,,
m'auroit,1700-1710,1710-1720,53,68,,0.2618,,
meurent,1770-1780,1780-1789,700,600,,0.2616,,
