word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
jam,1750-1760,1770-1780,962,2317,,0.2568,,
parentes,1710-1720,1780-1789,158,235,,0.2565,0.7975,
l'embarras,1710-1720,1750-1760,217,522,,0.2563,,
nunc,1700-1710,1770-1780,1097,1792,,0.2562,,
bella,1750-1760,1770-1780,220,263,,0.2561,0.4556,
lancer,1710-1720,1789-1802,123,345,,0.256,0.1415,
grece,1700-1710,1770-1780,342,1962,,0.2559,,
s'écarter,1710-1720,1720-1730,77,82,,0.2558,,
vafe,1720-1730,1740-1750,62,68,,0.2557,0.5692,
occupées,1710-1720,1760-1770,76,305,,0.2556,0.785,
scra,1730-1740,1760-1770,76,164,,0.2555,,
ordonnées,1740-1750,1789-1802,230,322,,0.2551,0.9485,
posse,1750-1760,1789-1802,202,171,,0.2548,,
aures,1760-1770,1789-1802,148,104,,0.2542,0.3472,
grossiers,1720-1730,1740-1750,129,367,,0.2541,0.8068,
arma,1740-1750,1770-1780,571,693,,0.2539,0.4744,
envieux,1740-1750,1789-1802,128,293,,0.2538,0.691,
itc,1730-1740,1760-1770,101,146,,0.2537,0.1695,
abusé,1700-1710,1789-1802,51,646,,0.2536,0.8186,
fauvé,1710-1720,1789-1802,96,206,,0.2535,,
piliers,1700-1710,1770-1780,61,446,,0.2533,0.8779,
oeufs,1710-1720,1760-1770,611,1265,,0.2533,,
étoiles,1710-1720,1770-1780,63,959,,0.253,0.5184,
excité,1700-1710,1780-1789,92,892,,0.2529,0.8671,
ingrats,1700-1710,1760-1770,55,304,,0.2528,0.6365,
élus,1710-1720,1789-1802,186,1256,,0.2527,0.6747,
dévoué,1700-1710,1710-1720,55,73,,0.2526,0.7043,
l'arrêt,1700-1710,1740-1750,178,1758,,0.252,,
arrêtée,1700-1710,1710-1720,58,102,,0.2519,0.1478,
s'arrête,1700-1710,1710-1720,70,107,,0.2517,,
concourir,1700-1710,1730-1740,90,177,,0.2513,0.8309,
croyent,1770-1780,1789-1802,648,474,,0.2512,,
capitole,1730-1740,1760-1770,463,326,,0.2512,,
décrets,1720-1730,1789-1802,154,4835,,0.2509,0.8759,
quando,1740-1750,1750-1760,309,446,,0.2508,0.8243,
offense,1700-1710,1780-1789,73,217,,0.2507,0.696,
railleries,1700-1710,1789-1802,66,109,,0.2505,0.959,
ruinée,1700-1710,1730-1740,54,124,,0.2505,0.6519,
l'intelligence,1700-1710,1789-1802,188,1251,,0.2502,,
bailliages,1720-1730,1789-1802,290,557,,0.2502,,
paysans,1700-1710,1760-1770,66,1198,,0.2501,0.7867,
frein,1700-1710,1789-1802,67,1037,,0.25,0.7249,
aprés,1750-1760,1780-1789,176,709,,0.2496,,
démonstrations,1720-1730,1760-1770,67,185,,0.2485,0.4423,
l'aimable,1720-1730,1760-1770,81,486,,0.2484,,
bassin,1700-1710,1770-1780,121,962,,0.2481,0.6234,
témérité,1700-1710,1710-1720,101,129,,0.2481,0.8741,
d'ame,1700-1710,1770-1780,112,664,,0.2479,,
liquide,1710-1720,1720-1730,165,113,,0.2477,0.1237,
ilr,1730-1740,1789-1802,104,508,,0.2477,0.2012,
bonnets,1710-1720,1770-1780,52,349,,0.2475,,
order,1700-1710,1710-1720,232,51,,0.2472,,
fabriquer,1710-1720,1770-1780,185,984,,0.2471,,
loco,1740-1750,1750-1760,615,305,,0.2469,0.6193,
l'existence,1710-1720,1789-1802,109,2453,,0.2467,,
chaudes,1700-1710,1730-1740,117,114,,0.2458,,
distinctions,1710-1720,1789-1802,118,769,,0.2455,0.7702,
confirmation,1710-1720,1789-1802,424,454,,0.2452,,
hic,1730-1740,1740-1750,1097,738,,0.2451,,
l'effet,1710-1720,1789-1802,852,5527,,0.2449,,
atque,1720-1730,1770-1780,1483,4469,,0.2449,,
nuisibles,1700-1710,1789-1802,75,810,,0.2447,0.8455,
éditions,1710-1720,1750-1760,51,640,,0.2445,0.3766,
perdroit,1720-1730,1740-1750,72,159,,0.2444,0.2072,
odieuse,1700-1710,1770-1780,73,608,,0.2442,0.896,
folies,1700-1710,1740-1750,74,197,,0.2438,0.3894,
violet,1700-1710,1760-1770,108,436,,0.2438,0.3559,
iter,1710-1720,1789-1802,141,237,,0.2437,0.7193,
l'été,1700-1710,1710-1720,55,68,,0.2436,,
apologie,1710-1720,1720-1730,88,144,,0.2434,0.7437,
humilité,1740-1750,1760-1770,120,142,,0.2433,,
m'avez,1720-1730,1740-1750,363,1184,,0.2432,,
d'cn,1710-1720,1730-1740,152,88,,0.2431,,
raisins,1710-1720,1780-1789,260,634,,0.2428,,
rti,1710-1720,1760-1770,75,162,,0.2424,0.0566,
prélats,1720-1730,1730-1740,292,324,,0.2424,,
cochon,1710-1720,1760-1770,256,293,,0.2423,,
comprise,1710-1720,1789-1802,104,413,,0.242,0.4751,
brise,1700-1710,1770-1780,76,792,,0.2419,0.5221,
l'allemagne,1700-1710,1780-1789,87,1208,,0.2417,,
l'estime,1710-1720,1789-1802,341,1512,,0.2416,,
grecque,1760-1770,1789-1802,559,529,,0.2412,,
obvier,1700-1710,1780-1789,87,341,,0.241,0.958,
expriment,1700-1710,1720-1730,83,63,,0.2405,0.6491,
entr'autres,1710-1720,1789-1802,406,788,,0.2402,,
pluies,1700-1710,1730-1740,51,153,,0.2401,0.5822,
tempêtes,1710-1720,1770-1780,79,500,,0.24,0.6763,
fiat,1700-1710,1770-1780,169,320,,0.24,0.4442,
exclus,1700-1710,1789-1802,137,558,,0.2398,0.7386,
peintures,1740-1750,1780-1789,307,756,,0.2395,,
before,1710-1720,1789-1802,114,397,,0.2392,,
l'afrique,1700-1710,1789-1802,130,1036,,0.2388,,
l'exception,1700-1710,1789-1802,164,1316,,0.2387,,
vires,1730-1740,1780-1789,215,235,,0.2386,0.502,
périt,1700-1710,1730-1740,101,428,,0.2386,0.7467,
détache,1710-1720,1789-1802,70,347,,0.2385,0.452,
chaises,1710-1720,1789-1802,179,194,,0.2384,0.5836,
représentée,1720-1730,1750-1760,123,1556,,0.2382,0.8731,
etoffes,1710-1720,1789-1802,108,98,,0.2376,,
lio,1750-1760,1789-1802,109,428,,0.2374,0.1278,
complots,1710-1720,1789-1802,58,1273,,0.2372,0.8452,
fincere,1700-1710,1770-1780,84,380,,0.2369,0.1164,
châteaux,1700-1710,1789-1802,150,728,,0.2367,0.4322,
marquées,1710-1720,1770-1780,274,645,,0.2364,,
chosc,1740-1750,1750-1760,205,80,,0.2364,,
d'huile,1760-1770,1770-1780,1462,1357,,0.2361,,
bravoure,1700-1710,1710-1720,79,83,,0.236,0.9595,
perches,1730-1740,1760-1770,175,1278,,0.2357,0.8102,
força,1700-1710,1760-1770,55,292,,0.2354,0.6459,
offenser,1700-1710,1760-1770,50,156,,0.2349,0.8496,
mourra,1730-1740,1770-1780,72,179,,0.2345,,
cabarets,1710-1720,1720-1730,122,75,,0.2344,0.6642,
femelle,1750-1760,1789-1802,466,477,,0.2343,,
franchement,1700-1710,1780-1789,150,433,,0.2342,0.1204,
tuis,1740-1750,1780-1789,378,119,,0.2341,,
liée,1710-1720,1780-1789,84,548,,0.234,0.7301,
bouteilles,1730-1740,1780-1789,249,662,,0.2339,0.1614,
terra,1720-1730,1740-1750,601,530,,0.2335,0.068,
l'obtenir,1700-1710,1720-1730,72,77,,0.2334,,
communiquée,1700-1710,1780-1789,52,377,,0.2333,0.9713,
tablettes,1700-1710,1760-1770,54,350,,0.2333,0.6479,
étoile,1710-1720,1770-1780,67,446,,0.233,0.7937,
l'innocence,1710-1720,1780-1789,147,1301,,0.2329,,
fauter,1700-1710,1760-1770,69,170,,0.2329,0.3363,
satyres,1710-1720,1789-1802,52,104,,0.2328,,
attribuée,1710-1720,1770-1780,144,572,,0.2326,0.6981,
robes,1700-1710,1789-1802,78,388,,0.2323,0.7446,
cuire,1710-1720,1720-1730,1273,340,,0.2321,,
i'c,1700-1710,1789-1802,62,362,,0.2319,,
s'abandonne,1720-1730,1740-1750,58,65,,0.2313,,
s'étoit,1730-1740,1780-1789,5418,7919,,0.231,,
acheta,1710-1720,1740-1750,91,156,,0.2308,0.4361,
l'estimation,1700-1710,1720-1730,90,72,,0.2305,,
déplaire,1720-1730,1780-1789,102,680,,0.2304,0.6408,
timides,1700-1710,1760-1770,62,286,,0.2302,0.3381,
meut,1700-1710,1710-1720,104,52,,0.2301,0.5894,
omnia,1740-1750,1770-1780,1274,1790,,0.2294,,
moque,1740-1750,1770-1780,89,374,,0.2292,,
jaloufie,1710-1720,1789-1802,106,430,,0.2288,0.3632,
proprietaires,1710-1720,1740-1750,1023,57,,0.2287,,
l'archevêque,1710-1720,1760-1770,372,597,,0.2286,,
d'alexandre,1730-1740,1780-1789,955,1015,,0.2285,,
primo,1700-1710,1720-1730,223,239,,0.2283,,
vîte,1720-1730,1750-1760,188,370,,0.2282,,
souffle,1700-1710,1770-1780,69,862,,0.2281,0.0938,
susceptibles,1700-1710,1789-1802,61,1626,,0.2278,0.9168,
inconvéniens,1700-1710,1789-1802,108,2518,,0.2277,0.9266,
secretaire,1720-1730,1780-1789,701,818,,0.2276,,
haleine,1720-1730,1770-1780,110,555,,0.2275,0.2231,
envoyée,1720-1730,1730-1740,112,157,,0.2272,,
connaissance,1700-1710,1760-1770,158,517,,0.2271,0.5102,
dédommager,1720-1730,1730-1740,98,187,,0.2269,0.8549,
diables,1710-1720,1760-1770,144,265,,0.2268,,
élevés,1700-1710,1760-1770,80,1330,,0.2267,0.5949,
l'unique,1700-1710,1789-1802,176,1225,,0.2264,,
amandes,1700-1710,1789-1802,119,161,,0.2263,,
natura,1700-1710,1770-1780,89,810,,0.2262,0.4189,
mensonges,1710-1720,1740-1750,107,118,,0.2262,0.2446,
l'époux,1720-1730,1789-1802,59,492,,0.2259,,
considérablement,1710-1720,1760-1770,107,927,,0.2258,0.8737,
qu'i,1720-1730,1740-1750,585,1010,,0.2257,,
adoré,1700-1710,1789-1802,71,439,,0.2256,0.0964,
donnerez,1700-1710,1730-1740,122,131,,0.2252,,
camps,1700-1710,1740-1750,65,135,,0.2251,0.2812,
provient,1730-1740,1740-1750,142,166,,0.225,,
distinguée,1700-1710,1780-1789,84,577,,0.2247,0.8882,
tiges,1700-1710,1730-1740,141,57,,0.2246,,
équitables,1700-1710,1760-1770,51,130,,0.2238,0.513,
orner,1700-1710,1710-1720,109,90,,0.2234,,
prunes,1700-1710,1770-1780,153,237,,0.2234,,
hardie,1700-1710,1789-1802,93,510,,0.2231,0.6694,
contiendra,1700-1710,1710-1720,54,109,,0.2229,0.6715,
economics,1720-1730,1789-1802,198,2170,,0.2228,,
usé,1710-1720,1789-1802,336,571,,0.2226,0.6484,
habet,1740-1750,1770-1780,553,892,,0.2225,,
trouvâmes,1780-1789,1789-1802,360,426,,0.2224,,
varier,1700-1710,1710-1720,66,83,,0.2224,0.2153,
hec,1760-1770,1789-1802,59,73,,0.2223,0.0826,
tempérament,1700-1710,1789-1802,125,485,,0.222,0.7145,
vaisselle,1710-1720,1789-1802,169,425,,0.222,,
orgueilleux,1720-1730,1750-1760,84,246,,0.2213,0.853,
quils,1700-1710,1780-1789,102,289,,0.2213,0.3798,
supériorité,1700-1710,1789-1802,77,1736,,0.2212,0.7597,
comédies,1700-1710,1780-1789,64,741,,0.221,0.9232,
l'entour,1740-1750,1770-1780,154,241,,0.2206,,
assister,1720-1730,1740-1750,61,129,,0.2204,,
d'avoine,1720-1730,1730-1740,60,93,,0.2202,,
confirme,1700-1710,1789-1802,176,649,,0.2202,0.1983,
imprimeur,1710-1720,1789-1802,83,756,,0.22,,
payeroit,1700-1710,1710-1720,66,69,,0.2199,0.7235,
decem,1710-1720,1770-1780,145,282,,0.2199,,
serons,1760-1770,1770-1780,362,405,,0.2198,,
nid,1710-1720,1789-1802,143,332,,0.2196,0.4253,
neptune,1700-1710,1710-1720,130,518,,0.2195,,
rece,1700-1710,1789-1802,108,419,,0.2192,0.3495,
éternels,1700-1710,1740-1750,56,138,,0.2191,0.5188,
niveau,1710-1720,1789-1802,227,1492,,0.2188,0.7468,
vendit,1700-1710,1740-1750,132,169,,0.2188,0.2232,
continuent,1700-1710,1780-1789,63,577,,0.2187,0.6835,
sûrs,1700-1710,1710-1720,53,97,,0.2185,0.78,
d'empêcher,1700-1710,1740-1750,176,370,,0.2184,,
l'étude,1700-1710,1789-1802,151,1493,,0.2183,,
réfléchir,1710-1720,1780-1789,55,1004,,0.2178,0.7962,
domus,1720-1730,1730-1740,874,242,,0.2175,0.9125,
rivages,1700-1710,1750-1760,81,182,,0.2173,,
l'abri,1710-1720,1770-1780,178,2072,,0.2171,,
pâturages,1700-1710,1770-1780,67,1129,,0.217,0.6098,
chanté,1700-1710,1720-1730,54,112,,0.2169,0.1204,
imprimées,1700-1710,1750-1760,53,489,,0.2167,0.8028,
fâcheuses,1710-1720,1770-1780,99,260,,0.2167,0.7018,
suo,1730-1740,1780-1789,965,298,,0.2165,0.9644,
regi,1710-1720,1730-1740,118,731,,0.2164,0.8378,
achete,1730-1740,1740-1750,96,167,,0.216,,
tranchée,1730-1740,1770-1780,401,342,,0.2157,,
tapis,1710-1720,1750-1760,204,420,,0.2146,,
recevront,1700-1710,1730-1740,74,101,,0.2145,0.3751,
d'autrui,1700-1710,1789-1802,300,1140,,0.2144,,
éternelles,1720-1730,1730-1740,80,110,,0.2139,,
l'examen,1700-1710,1750-1760,144,754,,0.2139,,
divisent,1730-1740,1789-1802,71,488,,0.2137,0.7374,
only,1710-1720,1789-1802,70,533,,0.2136,,
gazon,1700-1710,1789-1802,182,427,,0.2134,,
pernicieuse,1710-1720,1789-1802,131,195,,0.2132,0.9068,
piller,1700-1710,1710-1720,109,117,,0.213,0.8072,
cci,1730-1740,1750-1760,88,120,,0.2129,0.312,
l'ambition,1700-1710,1789-1802,207,2207,,0.2128,,
étes,1730-1740,1750-1760,84,86,,0.2125,,
tuyaux,1700-1710,1770-1780,145,1354,,0.2122,0.8327,
world,1700-1710,1780-1789,128,134,,0.2121,,
offrent,1710-1720,1789-1802,90,1428,,0.2118,0.585,
comptables,1730-1740,1780-1789,79,231,,0.2111,,
direz,1700-1710,1770-1780,266,898,,0.211,,
lasser,1700-1710,1789-1802,71,245,,0.2108,,
signal,1700-1710,1789-1802,114,999,,0.2107,0.5877,
etes,1700-1710,1789-1802,62,376,,0.2104,0.6827,
maniére,1720-1730,1789-1802,1496,113,,0.21,,
ample,1700-1710,1789-1802,210,395,,0.21,,
quidem,1710-1720,1770-1780,983,2371,,0.2097,,
vitesse,1700-1710,1740-1750,63,745,,0.2093,0.9846,
d'herbes,1710-1720,1730-1740,146,111,,0.209,,
belli,1720-1730,1770-1780,134,476,,0.2086,,
expirer,1700-1710,1710-1720,85,71,,0.2085,0.7384,
surmonter,1710-1720,1789-1802,143,482,,0.2079,0.4314,
graisse,1760-1770,1770-1780,531,728,,0.2076,,
j'allai,1700-1710,1760-1770,117,253,,0.2075,,
souffrances,1710-1720,1780-1789,84,686,,0.2073,,
limon,1700-1710,1789-1802,51,349,,0.2072,0.2805,
l'origine,1700-1710,1789-1802,255,2555,,0.2072,,
inquiétudes,1700-1710,1789-1802,63,1239,,0.2068,0.6177,
répandus,1710-1720,1789-1802,106,791,,0.2062,0.7774,
procure,1700-1710,1760-1770,102,1335,,0.206,0.9697,
ultra,1700-1710,1789-1802,146,116,,0.2058,0.4535,
environnent,1710-1720,1750-1760,71,207,,0.2058,0.7069,
fon,1720-1730,1789-1802,1962,660,,0.2051,,
concil,1730-1740,1789-1802,407,299,,0.2048,,
sincérité,1700-1710,1770-1780,103,408,,0.2046,0.8453,
lisette,1730-1740,1789-1802,1849,268,,0.2045,,
certa,1780-1789,1789-1802,100,77,,0.2044,0.1568,
ravages,1700-1710,1789-1802,53,1057,,0.2041,0.7926,
inconnues,1700-1710,1720-1730,72,130,,0.204,0.6711,
d'exercer,1700-1710,1720-1730,113,152,,0.204,,
m'appelle,1700-1710,1740-1750,65,103,,0.2037,,
sine,1730-1740,1750-1760,634,270,,0.2036,0.9441,
fermées,1720-1730,1730-1740,137,175,,0.2034,0.2704,
loca,1770-1780,1789-1802,191,88,,0.203,0.8395,
bancs,1730-1740,1770-1780,138,653,,0.2028,0.3366,
gestes,1700-1710,1730-1740,64,176,,0.2026,0.7037,
mea,1740-1750,1770-1780,643,337,,0.2024,,
disciple,1700-1710,1780-1789,168,1038,,0.2021,,
cùm,1720-1730,1770-1780,750,2234,,0.2019,,
quibus,1730-1740,1770-1780,1572,2180,,0.2016,,
bains,1700-1710,1780-1789,139,1212,,0.2015,0.069,
circa,1700-1710,1770-1780,84,775,,0.2012,0.7578,
fécondité,1700-1710,1770-1780,126,1068,,0.2011,0.5633,
subtile,1720-1730,1730-1740,79,190,,0.201,,
partagent,1710-1720,1720-1730,83,139,,0.2009,0.2203,
qu'après,1700-1710,1710-1720,674,1203,,0.2009,,
perce,1700-1710,1770-1780,145,928,,0.2007,0.2099,
quem,1730-1740,1770-1780,1651,1593,,0.2006,,
huiles,1700-1710,1730-1740,66,564,,0.2004,0.5161,
nerfs,1710-1720,1760-1770,155,990,,0.2003,,
l'image,1710-1720,1789-1802,345,1216,,0.2002,,
pernicieux,1720-1730,1789-1802,229,444,,0.2,0.8981,
accuse,1700-1710,1730-1740,52,103,,0.1999,0.1782,
eodem,1730-1740,1770-1780,627,835,,0.1998,,
entr'eux,1700-1710,1760-1770,252,1571,,0.1997,,
accompagnées,1710-1720,1789-1802,79,214,,0.1995,0.5062,
allume,1710-1720,1770-1780,59,333,,0.1994,0.1795,
l'ouverture,1740-1750,1789-1802,750,1322,,0.1993,,
troncs,1710-1720,1760-1770,59,357,,0.1992,0.8817,
concilier,1700-1710,1780-1789,87,1342,,0.1989,0.8175,
perfectionner,1700-1710,1710-1720,91,181,,0.1988,0.2156,
possede,1710-1720,1720-1730,183,356,,0.1987,,
lege,1720-1730,1770-1780,156,406,,0.1985,0.2557,
jusqu'alors,1710-1720,1770-1780,295,1245,,0.1984,,
pontificat,1740-1750,1760-1770,81,102,,0.1979,,
envoyés,1720-1730,1789-1802,134,2031,,0.1977,0.3879,
d'exiger,1700-1710,1720-1730,61,109,,0.1974,,
rerum,1720-1730,1770-1780,618,991,,0.1972,,
haec,1730-1740,1770-1780,1306,2037,,0.1971,,
pots,1720-1730,1789-1802,280,637,,0.197,,
attentats,1700-1710,1789-1802,77,975,,0.197,0.3629,
invisible,1720-1730,1789-1802,69,479,,0.1969,0.0916,
interrompu,1700-1710,1720-1730,87,109,,0.1967,0.2372,
harangues,1700-1710,1789-1802,91,264,,0.1963,,
conférences,1710-1720,1770-1780,189,303,,0.1961,0.0209,
solidairement,1700-1710,1789-1802,81,100,,0.1957,,
blessures,1700-1710,1789-1802,70,660,,0.1954,0.8404,
pattes,1710-1720,1780-1789,77,398,,0.1953,0.6593,
frivoles,1710-1720,1760-1770,105,618,,0.1952,0.6188,
soupire,1700-1710,1789-1802,62,340,,0.1951,0.4629,
d'exécuter,1700-1710,1720-1730,72,102,,0.1949,,
gloria,1730-1740,1740-1750,314,179,,0.1949,,
ordures,1700-1710,1789-1802,57,113,,0.1946,,
plaques,1700-1710,1760-1770,57,389,,0.194,0.8674,
facere,1740-1750,1770-1780,522,547,,0.1936,,
m'empêcher,1700-1710,1789-1802,119,568,,0.1934,,
sublimes,1700-1710,1789-1802,70,823,,0.1932,0.6876,
deum,1710-1720,1750-1760,205,195,,0.1931,0.7786,
ancres,1730-1740,1750-1760,59,73,,0.193,,
diligences,1750-1760,1789-1802,132,150,,0.1928,,
baillifs,1760-1770,1789-1802,211,68,,0.1925,,
poutres,1710-1720,1760-1770,61,322,,0.1924,0.8375,
car,1710-1720,1720-1730,15790,19957,,0.1923,0.0832,
vivoient,1700-1710,1789-1802,140,432,,0.1919,0.8039,
graver,1700-1710,1740-1750,145,156,,0.1917,,
l'erreur,1710-1720,1770-1780,357,1954,,0.1915,,
coquilles,1720-1730,1770-1780,87,533,,0.1914,0.5965,
d'employer,1700-1710,1780-1789,165,1850,,0.1911,,
bene,1720-1730,1730-1740,286,512,,0.191,,
appelloient,1720-1730,1789-1802,222,163,,0.1903,,
abonde,1710-1720,1770-1780,79,398,,0.1902,,
décisions,1720-1730,1780-1789,70,680,,0.19,0.6902,
remboursement,1710-1720,1789-1802,268,2162,,0.1898,,
sels,1710-1720,1789-1802,158,579,,0.1896,0.7475,
venin,1720-1730,1770-1780,138,669,,0.1893,0.6346,
traitée,1700-1710,1789-1802,91,473,,0.1893,0.672,
natif,1750-1760,1789-1802,1049,407,,0.1891,0.5716,
l'espérance,1710-1720,1770-1780,352,1782,,0.1889,,
protestations,1710-1720,1789-1802,139,530,,0.1887,0.8547,
triomphes,1710-1720,1789-1802,66,654,,0.1886,0.7092,
procéder,1710-1720,1789-1802,111,1167,,0.1883,0.6286,
modique,1700-1710,1760-1770,57,676,,0.1882,0.8803,
supra,1730-1740,1740-1750,550,264,,0.1882,0.5187,
m'arrêter,1700-1710,1789-1802,51,303,,0.1879,,
troublent,1710-1720,1730-1740,89,91,,0.1876,0.611,
necessaires,1700-1710,1789-1802,541,226,,0.1875,,
corpus,1730-1740,1770-1780,271,436,,0.1875,0.1925,
muid,1700-1710,1760-1770,390,1183,,0.1873,,
aujourd'hui,1720-1730,1789-1802,3302,14547,,0.1871,,
suivies,1700-1710,1710-1720,74,148,,0.1868,0.3076,
moments,1710-1720,1740-1750,365,190,,0.1864,,
s'ouvre,1710-1720,1720-1730,99,95,,0.1863,,
rivières,1710-1720,1730-1740,128,201,,0.1861,0.6785,
l'article,1700-1710,1730-1740,1446,3944,,0.1859,,
ondes,1720-1730,1760-1770,104,397,,0.1858,,
éré,1700-1710,1740-1750,94,277,,0.1853,0.8134,
vobis,1730-1740,1789-1802,1504,145,,0.1852,,
récompenser,1720-1730,1730-1740,91,194,,0.185,0.2063,
l'aime,1720-1730,1730-1740,160,460,,0.185,,
excuser,1700-1710,1720-1730,65,86,,0.1849,0.614,
l'orgueil,1720-1730,1789-1802,237,1826,,0.1845,,
boit,1700-1710,1770-1780,263,724,,0.1841,0.7846,
bagatelles,1710-1720,1730-1740,170,163,,0.184,0.5451,
élevées,1700-1710,1789-1802,131,1044,,0.1837,0.7012,
those,1710-1720,1789-1802,71,733,,0.1836,,
conjecture,1700-1710,1760-1770,124,348,,0.1834,,
plats,1700-1710,1760-1770,205,815,,0.1833,,
please,1770-1780,1789-1802,229,58,,0.1833,,
retarder,1700-1710,1750-1760,94,247,,0.183,0.6303,
cloux,1730-1740,1780-1789,124,114,,0.1828,,
attaquent,1700-1710,1789-1802,80,299,,0.1826,0.8158,
l'emporte,1700-1710,1710-1720,103,176,,0.1826,,
attentifs,1700-1710,1770-1780,75,497,,0.1823,0.6826,
l'avoit,1720-1730,1780-1789,1578,6508,,0.1821,,
maritimes,1720-1730,1750-1760,123,506,,0.182,0.5409,
revêtus,1720-1730,1789-1802,164,574,,0.1817,0.7629,
confus,1720-1730,1770-1780,226,669,,0.1816,,
factum,1760-1770,1789-1802,53,56,,0.1806,,
étc,1700-1710,1740-1750,112,114,,0.1805,,
taken,1710-1720,1789-1802,93,223,,0.1805,,
plutarque,1730-1740,1789-1802,894,415,,0.1802,,
jaunes,1710-1720,1789-1802,239,382,,0.1801,,
country,1700-1710,1789-1802,185,270,,0.1801,,
formoient,1700-1710,1789-1802,55,647,,0.1799,0.7682,
s'écrie,1700-1710,1710-1720,53,95,,0.1798,,
parvenus,1700-1710,1789-1802,93,1032,,0.1797,0.7815,
gouverné,1710-1720,1789-1802,109,696,,0.1795,0.7575,
engagemens,1710-1720,1789-1802,130,1808,,0.179,0.8125,
bannir,1700-1710,1750-1760,124,362,,0.1786,0.7094,
souvient,1720-1730,1789-1802,125,391,,0.1785,0.5553,
intervenu,1700-1710,1789-1802,58,60,,0.1784,0.6581,
répondez,1780-1789,1789-1802,471,379,,0.1782,0.2934,
mandons,1730-1740,1789-1802,220,296,,0.1781,,
nam,1730-1740,1770-1780,1194,2095,,0.178,,
explications,1720-1730,1740-1750,104,390,,0.1779,0.2929,
posées,1730-1740,1789-1802,135,286,,0.1778,0.6793,
tombées,1720-1730,1730-1740,57,111,,0.1776,0.6896,
signée,1700-1710,1720-1730,146,83,,0.1775,,
drapeaux,1700-1710,1770-1780,50,522,,0.1773,0.6943,
l'emporter,1700-1710,1760-1770,71,303,,0.1769,,
claires,1720-1730,1789-1802,170,502,,0.1769,,
ipse,1730-1740,1740-1750,1032,346,,0.1768,,
planté,1700-1710,1740-1750,169,187,,0.1766,,
envoye,1730-1740,1789-1802,435,326,,0.1766,,
sénéchaux,1730-1740,1789-1802,121,75,,0.1765,,
provin,1700-1710,1780-1789,93,534,,0.1762,0.469,
extravagances,1710-1720,1720-1730,59,63,,0.1761,0.8791,
réparations,1700-1710,1710-1720,95,174,,0.176,0.5015,
first,1740-1750,1789-1802,159,501,,0.1753,,
contraventions,1710-1720,1789-1802,393,171,,0.1752,,
coupées,1700-1710,1730-1740,95,111,,0.1752,,
rebus,1720-1730,1770-1780,531,612,,0.1752,,
prêtes,1700-1710,1750-1760,83,188,,0.1749,0.9312,
religions,1710-1720,1789-1802,71,714,,0.1748,0.7537,
augmentoit,1710-1720,1720-1730,57,68,,0.1745,0.8284,
incompatibles,1700-1710,1789-1802,63,242,,0.1739,0.824,
meis,1780-1789,1789-1802,95,129,,0.1738,,
tuyau,1720-1730,1780-1789,88,1027,,0.1724,0.2437,
garnies,1700-1710,1710-1720,81,180,,0.172,0.8112,
ceci,1700-1710,1710-1720,971,804,,0.1718,,
renfermées,1700-1710,1710-1720,56,50,,0.1717,0.4775,
jurisdiction,1710-1720,1740-1750,1066,693,,0.1717,,
magasins,1710-1720,1760-1770,149,1320,,0.1714,0.2706,
clauses,1710-1720,1789-1802,140,341,,0.1711,,
superficie,1700-1710,1789-1802,139,603,,0.171,,
d'éviter,1700-1710,1750-1760,184,471,,0.1709,,
conclusions,1710-1720,1789-1802,656,229,,0.1707,,
l'audace,1710-1720,1789-1802,175,929,,0.1706,,
tiroient,1700-1710,1789-1802,99,398,,0.1706,0.6203,
plancher,1710-1720,1760-1770,99,586,,0.1702,0.647,
avantures,1720-1730,1789-1802,150,130,,0.1702,,
lex,1730-1740,1789-1802,207,193,,0.17,0.8129,
occidentale,1700-1710,1740-1750,72,588,,0.1699,0.9263,
sibi,1730-1740,1770-1780,1331,564,,0.1698,0.8404,
emportée,1700-1710,1789-1802,60,197,,0.1697,0.5914,
enrichi,1700-1710,1710-1720,95,118,,0.1693,0.0741,
publia,1700-1710,1789-1802,91,539,,0.1692,0.6101,
coffres,1720-1730,1789-1802,172,445,,0.1688,0.9185,
infortunée,1700-1710,1789-1802,62,856,,0.1685,0.9919,
terminée,1700-1710,1770-1780,68,851,,0.1685,0.8828,
dissipe,1700-1710,1720-1730,87,94,,0.1683,0.8147,
d'ail,1700-1710,1789-1802,101,437,,0.1682,,
l'affaire,1710-1720,1789-1802,973,1795,,0.1681,,
représentent,1710-1720,1789-1802,120,737,,0.168,0.5322,
parfaits,1720-1730,1780-1789,167,531,,0.1674,,
l'envie,1700-1710,1770-1780,358,1880,,0.167,,
inventer,1700-1710,1750-1760,73,184,,0.1668,0.5609,
instance,1730-1740,1789-1802,256,386,,0.1664,,
régles,1720-1730,1780-1789,363,253,,0.1661,,
nobis,1700-1710,1730-1740,662,2230,,0.166,,
outils,1700-1710,1770-1780,75,857,,0.1657,0.4401,
retraites,1720-1730,1789-1802,147,410,,0.1654,0.1711,
jalouse,1700-1710,1710-1720,69,87,,0.1652,0.1364,
vez,1720-1730,1770-1780,182,427,,0.165,0.6553,
conclue,1710-1720,1789-1802,69,240,,0.165,,
ruses,1710-1720,1740-1750,145,204,,0.1646,0.5405,
