word,drift_global,drift_moyen
roman,0.2728,0.0093
gabelles,0.2728,0.0093
complet,0.2728,0.0106
salles,0.2726,0.0082
perle,0.2726,0.0113
ines,0.2726,0.0128
euf,0.2726,0.0106
toire,0.2726,0.0113
indifférent,0.2726,0.0111
accabler,0.2725,0.0098
ticle,0.2725,0.0093
genres,0.2725,0.0081
vérités,0.2725,0.0079
terminée,0.2724,0.0088
vicieux,0.2723,0.0105
finement,0.2723,0.0126
pompes,0.2723,0.0107
philo,0.2723,0.0155
attachés,0.2722,0.0080
mente,0.2722,0.0103
barreau,0.2719,0.0127
manie,0.2718,0.0102
nal,0.2717,0.0111
d'tre,0.2715,0.0105
tempérament,0.2715,0.0082
tale,0.2714,0.0099
expofé,0.2714,0.0102
intérieurs,0.2714,0.0100
impose,0.2713,0.0085
jusqu'où,0.2713,0.0073
indispensable,0.2712,0.0093
pafe,0.2712,0.0116
dig,0.2712,0.0100
braver,0.2712,0.0099
l'animal,0.2711,0.0109
vogue,0.2710,0.0096
d'ordre,0.2709,0.0101
pillage,0.2709,0.0094
dro,0.2708,0.0104
afiez,0.2708,0.0109
ann,0.2708,0.0127
enten,0.2708,0.0073
coni,0.2708,0.0098
arg,0.2707,0.0119
divisent,0.2706,0.0088
séparés,0.2706,0.0100
prévention,0.2705,0.0101
muet,0.2705,0.0114
'au,0.2703,0.0100
descartes,0.2703,0.0122
cos,0.2703,0.0111
corneille,0.2703,0.0095
monceau,0.2703,0.0107
atteindre,0.2702,0.0085
i'c,0.2702,0.0081
corrompre,0.2702,0.0092
vraisemblable,0.2702,0.0090
aveugle,0.2701,0.0086
indifférence,0.2701,0.0106
île,0.2701,0.0073
l'incertitude,0.2700,0.0100
faiblesse,0.2700,0.0092
cout,0.2699,0.0133
l'impuissance,0.2699,0.0099
turc,0.2699,0.0108
refle,0.2698,0.0120
contrées,0.2698,0.0086
d'amiens,0.2698,0.0162
repousser,0.2698,0.0101
eat,0.2698,0.0099
imi,0.2697,0.0087
ressorts,0.2697,0.0085
bri,0.2696,0.0113
formation,0.2696,0.0085
l'océan,0.2695,0.0100
sas,0.2694,0.0138
l'attachement,0.2694,0.0094
jettoit,0.2694,0.0082
décidé,0.2693,0.0114
lins,0.2692,0.0113
probable,0.2692,0.0086
souf,0.2689,0.0110
l'obéissance,0.2689,0.0112
salé,0.2689,0.0128
regi,0.2688,0.0099
exemption,0.2687,0.0097
occa,0.2687,0.0085
inspiré,0.2686,0.0097
invincible,0.2686,0.0091
obstacles,0.2686,0.0079
dtu,0.2685,0.0110
hau,0.2684,0.0086
sains,0.2683,0.0101
trompée,0.2681,0.0096
varier,0.2681,0.0103
corn,0.2680,0.0087
berté,0.2679,0.0111
intrigue,0.2679,0.0088
souver,0.2679,0.0083
domine,0.2678,0.0094
alpes,0.2677,0.0107
restez,0.2676,0.0099
répondra,0.2674,0.0115
paysans,0.2674,0.0095
amuser,0.2673,0.0090
apparente,0.2673,0.0108
disette,0.2673,0.0099
dépendre,0.2672,0.0085
dar,0.2672,0.0120
site,0.2672,0.0122
lyre,0.2672,0.0100
caput,0.2671,0.0115
signes,0.2671,0.0096
devienne,0.2669,0.0084
dore,0.2668,0.0115
odieuse,0.2668,0.0096
félicité,0.2667,0.0090
prov,0.2667,0.0122
arrêtée,0.2666,0.0101
actuelle,0.2666,0.0087
tales,0.2665,0.0100
ées,0.2665,0.0104
feraient,0.2665,0.0101
thé,0.2665,0.0127
affermir,0.2665,0.0088
sentes,0.2665,0.0114
satisfaits,0.2664,0.0079
efj,0.2663,0.0094
habitant,0.2663,0.0097
vertueux,0.2662,0.0082
faurois,0.2662,0.0093
loire,0.2662,0.0118
perfectionner,0.2662,0.0093
rétablit,0.2662,0.0090
commu,0.2661,0.0115
vilité,0.2660,0.0146
détails,0.2659,0.0073
sollicitations,0.2659,0.0084
l'imagination,0.2658,0.0083
négligé,0.2658,0.0094
renouvelle,0.2658,0.0087
falle,0.2658,0.0100
toc,0.2657,0.0067
cant,0.2657,0.0113
mène,0.2657,0.0101
pluies,0.2657,0.0085
tyrannie,0.2656,0.0085
rens,0.2655,0.0094
ambitieux,0.2655,0.0096
nde,0.2654,0.0098
danse,0.2654,0.0097
triment,0.2654,0.0120
ivre,0.2654,0.0102
bijoux,0.2653,0.0092
fouiller,0.2653,0.0099
anc,0.2651,0.0106
ior,0.2651,0.0087
limon,0.2650,0.0104
lecteurs,0.2650,0.0087
min,0.2650,0.0100
contredire,0.2649,0.0108
prcs,0.2649,0.0090
difficilement,0.2649,0.0101
progrès,0.2648,0.0074
espérances,0.2647,0.0076
destins,0.2647,0.0084
gilles,0.2647,0.0126
foie,0.2646,0.0086
maitresse,0.2646,0.0119
cele,0.2646,0.0127
l'agriculture,0.2645,0.0080
cherté,0.2645,0.0096
réparer,0.2645,0.0077
notables,0.2645,0.0128
donnes,0.2644,0.0112
favoriser,0.2644,0.0076
'qui,0.2643,0.0124
démêler,0.2643,0.0085
balle,0.2643,0.0091
nis,0.2643,0.0100
ingrats,0.2642,0.0094
la',0.2642,0.0111
l'es,0.2642,0.0111
nombreuses,0.2641,0.0087
mun,0.2640,0.0083
polie,0.2640,0.0101
aveuglément,0.2640,0.0101
renverser,0.2639,0.0081
dul,0.2639,0.0094
recherche,0.2638,0.0080
bravoure,0.2637,0.0088
d'avouer,0.2636,0.0090
jadis,0.2636,0.0106
rempart,0.2634,0.0107
divi,0.2634,0.0086
égards,0.2634,0.0073
hector,0.2633,0.0127
mahomet,0.2633,0.0127
ate,0.2633,0.0074
tacite,0.2632,0.0092
xli,0.2632,0.0100
conformer,0.2632,0.0080
rivale,0.2632,0.0093
lem,0.2631,0.0105
sueur,0.2631,0.0114
abattu,0.2631,0.0097
tués,0.2631,0.0075
s'offre,0.2630,0.0093
l'académie,0.2629,0.0080
préféré,0.2629,0.0088
aul,0.2629,0.0129
bai,0.2628,0.0091
harmonie,0.2628,0.0083
l'administration,0.2627,0.0090
sus,0.2627,0.0122
gouvernemens,0.2627,0.0085
termina,0.2626,0.0094
gers,0.2626,0.0096
soli,0.2626,0.0097
xil,0.2625,0.0100
labourage,0.2625,0.0095
débris,0.2624,0.0077
seindre,0.2624,0.0131
voiture,0.2622,0.0103
dcr,0.2622,0.0090
'la,0.2622,0.0106
gues,0.2621,0.0097
pudeur,0.2621,0.0084
portât,0.2620,0.0094
rcr,0.2620,0.0088
vieillesse,0.2619,0.0082
'is,0.2618,0.0080
sacrés,0.2618,0.0081
procuré,0.2618,0.0078
emploie,0.2618,0.0073
tribunaux,0.2617,0.0089
ccc,0.2617,0.0100
d'avance,0.2616,0.0099
propo,0.2616,0.0103
pier,0.2616,0.0102
spécialement,0.2616,0.0119
spectateur,0.2616,0.0099
servitude,0.2616,0.0079
neurs,0.2615,0.0083
corpore,0.2614,0.0100
l'ou,0.2613,0.0148
légitimement,0.2613,0.0101
tonnes,0.2613,0.0094
favorise,0.2612,0.0091
jura,0.2611,0.0096
manu,0.2611,0.0104
cessé,0.2611,0.0069
produira,0.2611,0.0086
accompagne,0.2611,0.0092
trefle,0.2611,0.0118
domi,0.2610,0.0089
pia,0.2610,0.0081
dus,0.2610,0.0082
récompenses,0.2610,0.0093
insensibles,0.2608,0.0094
payoient,0.2608,0.0080
châtiment,0.2607,0.0084
gravité,0.2607,0.0104
réglées,0.2607,0.0095
geste,0.2607,0.0094
fiere,0.2606,0.0098
pensant,0.2606,0.0129
s'explique,0.2606,0.0084
présentent,0.2605,0.0081
mensonges,0.2605,0.0090
oubli,0.2605,0.0090
audi,0.2605,0.0125
devenues,0.2605,0.0081
l'extrême,0.2602,0.0076
entiérement,0.2602,0.0083
minute,0.2602,0.0089
l'exception,0.2601,0.0084
totale,0.2600,0.0092
nécessité,0.2600,0.0075
roes,0.2600,0.0108
connoissancen,0.2600,0.0107
avants,0.2600,0.0117
future,0.2600,0.0095
fléchir,0.2599,0.0082
horreurs,0.2598,0.0067
portés,0.2598,0.0079
rui,0.2597,0.0094
rion,0.2597,0.0107
pass,0.2597,0.0095
l'attaque,0.2596,0.0108
réserve,0.2596,0.0091
éle,0.2596,0.0092
ouvertures,0.2595,0.0077
délibérations,0.2595,0.0089
capa,0.2594,0.0085
contrai,0.2594,0.0105
actuellement,0.2594,0.0086
puisqu'on,0.2594,0.0083
pénétré,0.2594,0.0078
parure,0.2594,0.0094
l'empressement,0.2593,0.0099
l'établissement,0.2592,0.0077
renvoie,0.2592,0.0097
s'assurer,0.2592,0.0085
reconnus,0.2592,0.0079
l'intention,0.2592,0.0084
succomber,0.2591,0.0083
los,0.2591,0.0106
infailliblement,0.2590,0.0088
croira,0.2589,0.0093
parie,0.2589,0.0123
généralité,0.2588,0.0103
payés,0.2588,0.0085
choc,0.2588,0.0098
éclairer,0.2588,0.0085
lente,0.2587,0.0082
dissiper,0.2587,0.0084
n'é,0.2587,0.0075
ecoles,0.2586,0.0092
commit,0.2586,0.0094
tentation,0.2586,0.0088
tonne,0.2584,0.0108
dépouille,0.2584,0.0094
vues,0.2583,0.0070
qu'ici,0.2583,0.0093
j'appelle,0.2582,0.0102
exigé,0.2582,0.0096
sardaigne,0.2581,0.0113
aure,0.2581,0.0106
sûrs,0.2581,0.0087
affoiblir,0.2581,0.0097
jaloufie,0.2580,0.0085
contracter,0.2580,0.0097
négoce,0.2580,0.0093
j'espère,0.2579,0.0096
mad,0.2579,0.0135
titube,0.2579,0.0095
flatte,0.2578,0.0080
dence,0.2577,0.0099
mores,0.2577,0.0170
huiles,0.2576,0.0094
pêcheurs,0.2576,0.0106
saci,0.2576,0.0095
tarde,0.2575,0.0084
exercée,0.2574,0.0102
séparé,0.2574,0.0090
indépendant,0.2573,0.0090
condamnés,0.2573,0.0080
ravages,0.2572,0.0079
modération,0.2572,0.0086
judice,0.2572,0.0102
intérêt,0.2572,0.0074
imprimées,0.2572,0.0088
caligula,0.2571,0.0089
amoureuse,0.2571,0.0099
saxe,0.2571,0.0099
bil,0.2571,0.0097
suivies,0.2570,0.0076
bienveillance,0.2569,0.0104
contrôle,0.2568,0.0092
lifte,0.2568,0.0107
fiance,0.2567,0.0078
employés,0.2567,0.0086
liquidation,0.2567,0.0095
participer,0.2566,0.0086
atre,0.2566,0.0104
considérablement,0.2566,0.0093
proserpine,0.2565,0.0091
réglement,0.2565,0.0103
vraie,0.2565,0.0077
triompher,0.2564,0.0087
rassembler,0.2564,0.0083
blessures,0.2564,0.0081
affecté,0.2563,0.0108
rour,0.2562,0.0126
mol,0.2562,0.0154
arrière,0.2561,0.0102
sole,0.2561,0.0109
sia,0.2561,0.0103
leveur,0.2560,0.0106
suivirent,0.2560,0.0077
l'humeur,0.2559,0.0089
fixe,0.2558,0.0071
mobile,0.2558,0.0093
traverse,0.2557,0.0099
continuels,0.2557,0.0075
recherches,0.2556,0.0076
jusqu'i,0.2556,0.0113
déterminée,0.2556,0.0081
mni,0.2555,0.0093
élévation,0.2555,0.0086
annuelle,0.2555,0.0085
précipiter,0.2554,0.0090
posent,0.2553,0.0081
monceaux,0.2553,0.0089
d'observer,0.2552,0.0078
légèrement,0.2552,0.0105
enfuirez,0.2552,0.0141
effacer,0.2552,0.0085
fere,0.2551,0.0128
occupe,0.2550,0.0083
quar,0.2549,0.0081
paire,0.2549,0.0085
auli,0.2548,0.0104
propriété,0.2548,0.0087
mel,0.2548,0.0107
instruite,0.2548,0.0092
opérations,0.2548,0.0073
dins,0.2548,0.0102
abuser,0.2548,0.0092
livra,0.2548,0.0089
puissants,0.2547,0.0086
utre,0.2547,0.0099
d'oublier,0.2547,0.0109
multiplient,0.2546,0.0078
scn,0.2546,0.0104
appuyer,0.2545,0.0083
compagne,0.2545,0.0104
dts,0.2545,0.0116
reprise,0.2544,0.0102
remue,0.2544,0.0084
sembla,0.2544,0.0086
adoucir,0.2544,0.0082
sacrifier,0.2543,0.0076
cett,0.2543,0.0092
fondions,0.2543,0.0094
postérité,0.2543,0.0080
noi,0.2542,0.0091
annuel,0.2541,0.0086
injustice,0.2541,0.0075
expose,0.2540,0.0083
era,0.2539,0.0081
canaille,0.2539,0.0090
recueillir,0.2538,0.0080
abolir,0.2538,0.0084
réglemens,0.2538,0.0088
dcc,0.2537,0.0074
connues,0.2537,0.0072
comp,0.2537,0.0098
pénétration,0.2536,0.0091
d'obéir,0.2535,0.0082
sem,0.2535,0.0107
l'admiration,0.2535,0.0071
épines,0.2535,0.0089
trahison,0.2534,0.0088
raire,0.2534,0.0132
l'envi,0.2532,0.0083
fonder,0.2532,0.0092
j'admire,0.2532,0.0099
hui,0.2532,0.0118
institution,0.2531,0.0089
décision,0.2531,0.0088
concession,0.2531,0.0108
d'ambition,0.2531,0.0085
rime,0.2531,0.0090
tenms,0.2531,0.0093
continuelles,0.2530,0.0068
sau,0.2530,0.0112
expier,0.2529,0.0080
saturne,0.2529,0.0096
l'asie,0.2529,0.0079
fignes,0.2529,0.0100
ttre,0.2528,0.0095
déchiré,0.2528,0.0086
tendoit,0.2527,0.0089
recevoient,0.2527,0.0074
qu'y,0.2527,0.0083
abondantes,0.2527,0.0088
bris,0.2526,0.0117
soutenue,0.2526,0.0083
dragon,0.2526,0.0088
rets,0.2525,0.0109
fuf,0.2525,0.0110
raisonne,0.2525,0.0096
gouver,0.2524,0.0086
d'acier,0.2524,0.0098
s'adresse,0.2523,0.0093
mérité,0.2523,0.0066
personnel,0.2522,0.0090
terra,0.2522,0.0093
moit,0.2521,0.0085
encourage,0.2521,0.0083
l'abus,0.2521,0.0096
d'horace,0.2519,0.0127
véritables,0.2519,0.0068
l'égalité,0.2519,0.0085
confie,0.2519,0.0088
certainement,0.2518,0.0087
dunkerque,0.2518,0.0099
lira,0.2518,0.0073
milles,0.2518,0.0087
fec,0.2518,0.0078
unifie,0.2517,0.0123
ministère,0.2517,0.0088
extrémités,0.2517,0.0071
rivaux,0.2517,0.0073
alliés,0.2514,0.0082
occupée,0.2514,0.0075
malte,0.2514,0.0136
'dans,0.2514,0.0122
l'audace,0.2513,0.0080
iens,0.2513,0.0109
réglé,0.2513,0.0072
subtilité,0.2512,0.0088
lci,0.2512,0.0075
colin,0.2512,0.0123
jes,0.2511,0.0103
feur,0.2510,0.0098
ncc,0.2510,0.0077
posture,0.2509,0.0081
flir,0.2508,0.0096
ria,0.2508,0.0081
corrompue,0.2508,0.0097
ites,0.2508,0.0090
'ils,0.2507,0.0075
inconnues,0.2507,0.0079
l'étude,0.2506,0.0076
apo,0.2506,0.0110
riante,0.2505,0.0080
l'intelligence,0.2505,0.0080
l'injure,0.2505,0.0091
demeu,0.2504,0.0079
décider,0.2503,0.0080
ima,0.2502,0.0117
contrée,0.2502,0.0072
enceinte,0.2502,0.0077
allemand,0.2502,0.0086
idole,0.2502,0.0084
grossir,0.2501,0.0084
folies,0.2501,0.0083
industrie,0.2500,0.0075
recouvrement,0.2500,0.0093
pan,0.2500,0.0103
tendu,0.2499,0.0080
comite,0.2499,0.0152
résoudre,0.2499,0.0079
continent,0.2498,0.0092
d'attendre,0.2497,0.0071
defi,0.2497,0.0101
blesse,0.2496,0.0093
rans,0.2496,0.0098
vantage,0.2496,0.0095
magni,0.2495,0.0094
jouissent,0.2495,0.0063
finira,0.2495,0.0094
tans,0.2494,0.0095
levure,0.2494,0.0106
l'unique,0.2494,0.0068
erl,0.2494,0.0093
grammaire,0.2493,0.0083
ambition,0.2493,0.0067
rendoient,0.2493,0.0067
suffrages,0.2492,0.0074
l'orgueil,0.2492,0.0076
comptoir,0.2492,0.0131
fréquent,0.2491,0.0081
monts,0.2491,0.0093
aurre,0.2491,0.0096
alii,0.2491,0.0096
balancer,0.2491,0.0084
l'amant,0.2491,0.0104
résistance,0.2490,0.0082
attaques,0.2490,0.0074
ets,0.2490,0.0108
muni,0.2489,0.0091
danis,0.2489,0.0112
titans,0.2489,0.0098
dili,0.2489,0.0100
regnent,0.2488,0.0078
vulgaire,0.2487,0.0087
reg,0.2487,0.0087
minutes,0.2487,0.0089
enc,0.2487,0.0102
légère,0.2486,0.0088
déplaire,0.2486,0.0092
ices,0.2486,0.0127
trer,0.2486,0.0081
prévenus,0.2485,0.0088
prs,0.2485,0.0101
l'exercice,0.2485,0.0080
suivis,0.2485,0.0067
jans,0.2485,0.0115
inconnue,0.2485,0.0079
injurieux,0.2485,0.0089
compassion,0.2485,0.0073
morales,0.2484,0.0089
fabriques,0.2484,0.0081
multi,0.2483,0.0093
descendant,0.2483,0.0100
essentiels,0.2483,0.0077
annoncer,0.2482,0.0069
i's,0.2482,0.0084
d'accorder,0.2482,0.0076
construit,0.2481,0.0080
supra,0.2481,0.0090
représentent,0.2481,0.0080
découverts,0.2480,0.0075
tume,0.2480,0.0089
lons,0.2480,0.0106
cia,0.2480,0.0075
lifez,0.2480,0.0113
répandent,0.2480,0.0070
confia,0.2479,0.0083
j'ignore,0.2479,0.0096
mission,0.2479,0.0097
pouvoirs,0.2478,0.0078
seine,0.2478,0.0090
vingtième,0.2476,0.0091
guer,0.2476,0.0104
cabales,0.2476,0.0094
j'avance,0.2475,0.0088
s'é,0.2474,0.0081
fournissent,0.2473,0.0080
liant,0.2473,0.0099
guet,0.2473,0.0100
d'après,0.2472,0.0074
ployer,0.2472,0.0111
savois,0.2472,0.0086
paisible,0.2471,0.0081
naissant,0.2471,0.0107
miennes,0.2471,0.0074
charrue,0.2471,0.0085
siennes,0.2471,0.0075
assurément,0.2470,0.0088
originaire,0.2470,0.0097
désire,0.2470,0.0102
isa,0.2470,0.0097
arcs,0.2469,0.0093
emprunt,0.2469,0.0113
teinture,0.2469,0.0077
acheve,0.2469,0.0111
limites,0.2469,0.0079
accordant,0.2469,0.0064
vrir,0.2468,0.0075
offre,0.2468,0.0067
infortunée,0.2467,0.0077
voyageur,0.2467,0.0109
des',0.2467,0.0121
dru,0.2467,0.0119
perfe,0.2466,0.0090
procura,0.2466,0.0077
rete,0.2466,0.0107
l'avoue,0.2465,0.0097
entroit,0.2465,0.0085
tere,0.2464,0.0097
termine,0.2464,0.0080
expéditions,0.2464,0.0084
livré,0.2464,0.0071
famine,0.2464,0.0083
eul,0.2463,0.0121
regar,0.2463,0.0071
just,0.2463,0.0108
adroitement,0.2462,0.0081
essentielle,0.2462,0.0073
til,0.2462,0.0085
secrettement,0.2462,0.0115
désir,0.2462,0.0072
vio,0.2462,0.0087
ord,0.2460,0.0092
ber,0.2460,0.0082
expédition,0.2460,0.0073
d'action,0.2460,0.0107
otre,0.2459,0.0084
suive,0.2459,0.0078
tié,0.2459,0.0090
reçurent,0.2459,0.0084
soupçonné,0.2459,0.0085
interdit,0.2459,0.0079
véritablement,0.2458,0.0087
tal,0.2458,0.0090
partant,0.2458,0.0092
pile,0.2457,0.0093
puisqu'elle,0.2457,0.0076
obscurité,0.2457,0.0080
priver,0.2456,0.0076
d'ai,0.2456,0.0099
éclairé,0.2456,0.0083
faces,0.2456,0.0068
lien,0.2456,0.0079
défense,0.2456,0.0072
ignore,0.2454,0.0069
subsister,0.2452,0.0070
s'engage,0.2452,0.0090
d'appel,0.2452,0.0109
trême,0.2452,0.0120
fierté,0.2451,0.0080
plin,0.2451,0.0093
loient,0.2451,0.0076
église,0.2450,0.0099
s'empare,0.2449,0.0081
succetteur,0.2448,0.0079
d'utrecht,0.2448,0.0090
tor,0.2447,0.0093
sortifications,0.2447,0.0081
politesse,0.2447,0.0072
ccl,0.2447,0.0079
avoue,0.2447,0.0072
l'étoient,0.2446,0.0065
méprisé,0.2446,0.0098
para,0.2444,0.0123
fal,0.2444,0.0101
lanterne,0.2443,0.0105
funestes,0.2443,0.0069
victor,0.2442,0.0127
osa,0.2441,0.0084
chartre,0.2441,0.0089
tourmenter,0.2441,0.0100
d'autorité,0.2440,0.0081
pire,0.2439,0.0078
soutiennent,0.2439,0.0069
réponfe,0.2438,0.0085
asie,0.2438,0.0090
attentive,0.2438,0.0082
canada,0.2438,0.0128
heureuses,0.2438,0.0074
conde,0.2437,0.0116
flammes,0.2437,0.0073
gres,0.2436,0.0100
distingués,0.2436,0.0073
dépendoit,0.2436,0.0074
tribut,0.2436,0.0078
défauts,0.2435,0.0065
ruinent,0.2435,0.0074
imprime,0.2435,0.0079
musiciens,0.2434,0.0080
pénétrer,0.2434,0.0073
régner,0.2433,0.0075
iles,0.2433,0.0087
bornée,0.2433,0.0076
pratiquée,0.2433,0.0083
ruine,0.2432,0.0065
patiemment,0.2432,0.0098
poursuivis,0.2431,0.0073
anonyme,0.2431,0.0128
mensonge,0.2431,0.0087
imparfaite,0.2430,0.0080
bol,0.2430,0.0077
differe,0.2430,0.0075
présens,0.2429,0.0090
xlviii,0.2429,0.0103
esc,0.2429,0.0100
épreuve,0.2429,0.0075
d'egypte,0.2429,0.0073
relier,0.2429,0.0102
étonnant,0.2429,0.0074
secher,0.2428,0.0098
lun,0.2428,0.0076
fieur,0.2427,0.0104
l'in,0.2427,0.0127
équité,0.2427,0.0079
avo,0.2426,0.0098
c'c,0.2426,0.0085
colbert,0.2426,0.0098
beautés,0.2426,0.0079
ral,0.2425,0.0085
xlvii,0.2425,0.0111
anni,0.2425,0.0094
aes,0.2425,0.0099
rené,0.2424,0.0114
mutuelle,0.2423,0.0081
fidélité,0.2423,0.0072
successivement,0.2423,0.0075
bes,0.2422,0.0097
réduits,0.2422,0.0065
ité,0.2422,0.0101
l'attente,0.2422,0.0083
faine,0.2421,0.0082
tar,0.2420,0.0093
resta,0.2420,0.0073
joyeux,0.2420,0.0098
perdant,0.2419,0.0085
ino,0.2419,0.0080
pureté,0.2419,0.0066
contenoit,0.2418,0.0077
fance,0.2418,0.0082
examinant,0.2417,0.0085
particuliérement,0.2417,0.0110
abuse,0.2417,0.0084
l'île,0.2416,0.0104
rele,0.2416,0.0090
d'irlande,0.2416,0.0095
tigre,0.2415,0.0080
innocence,0.2415,0.0073
comédies,0.2415,0.0079
ries,0.2415,0.0108
nar,0.2415,0.0102
riens,0.2415,0.0090
ccr,0.2414,0.0088
nant,0.2413,0.0078
dice,0.2412,0.0085
cachent,0.2412,0.0070
exercé,0.2412,0.0077
ition,0.2412,0.0095
ance,0.2411,0.0105
formées,0.2411,0.0075
prin,0.2410,0.0084
complice,0.2410,0.0082
pluie,0.2410,0.0091
inu,0.2409,0.0088
exposés,0.2409,0.0070
misérables,0.2408,0.0085
fiur,0.2407,0.0081
gre,0.2407,0.0108
appartenant,0.2406,0.0089
répandus,0.2406,0.0069
cte,0.2406,0.0104
suppliant,0.2406,0.0110
événement,0.2406,0.0066
fortunes,0.2406,0.0083
boulanger,0.2406,0.0115
formel,0.2406,0.0070
fauve,0.2406,0.0112
anglais,0.2405,0.0096
afez,0.2405,0.0085
live,0.2405,0.0078
augmentant,0.2404,0.0078
d'europe,0.2404,0.0092
mélancolie,0.2403,0.0093
vêtus,0.2400,0.0079
eroit,0.2400,0.0102
l'utilité,0.2400,0.0076
position,0.2399,0.0077
lice,0.2399,0.0092
réduite,0.2398,0.0077
avoine,0.2398,0.0101
prou,0.2397,0.0078
certificats,0.2397,0.0105
rougir,0.2396,0.0081
nit,0.2396,0.0079
gale,0.2396,0.0099
s'a,0.2396,0.0099
effroi,0.2395,0.0077
s'unir,0.2395,0.0077
ement,0.2395,0.0079
bru,0.2395,0.0123
angloise,0.2395,0.0089
de',0.2395,0.0101
dues,0.2395,0.0077
l'ambition,0.2394,0.0072
l'abri,0.2394,0.0065
fouler,0.2393,0.0079
récompense,0.2393,0.0071
valent,0.2393,0.0056
sentier,0.2393,0.0078
ceu,0.2393,0.0088
l'espece,0.2393,0.0093
provenant,0.2392,0.0108
d'office,0.2392,0.0097
bleue,0.2392,0.0088
souliers,0.2392,0.0088
vraisemblance,0.2391,0.0082
troublée,0.2391,0.0079
efficace,0.2391,0.0068
trompeurs,0.2391,0.0086
injustes,0.2391,0.0077
irriter,0.2390,0.0088
dance,0.2390,0.0093
appercevoir,0.2390,0.0083
jusqu'ici,0.2389,0.0068
ordonnées,0.2389,0.0087
générales,0.2389,0.0075
vus,0.2388,0.0072
réciproquement,0.2388,0.0092
tyrans,0.2388,0.0069
exempt,0.2388,0.0076
ejf,0.2387,0.0088
mordre,0.2387,0.0082
particules,0.2387,0.0079
paires,0.2386,0.0107
parceque,0.2386,0.0109
pli,0.2385,0.0090
piu,0.2385,0.0073
arpens,0.2385,0.0076
felix,0.2384,0.0094
l'objet,0.2384,0.0061
l'application,0.2384,0.0081
pécher,0.2383,0.0100
ncs,0.2383,0.0090
d'af,0.2383,0.0123
vrais,0.2383,0.0066
désagréable,0.2382,0.0099
pret,0.2382,0.0167
publia,0.2382,0.0079
nov,0.2382,0.0101
paume,0.2382,0.0078
bray,0.2381,0.0099
led,0.2381,0.0088
mée,0.2381,0.0087
pra,0.2380,0.0088
cus,0.2380,0.0081
rel,0.2379,0.0094
inquiet,0.2379,0.0087
abandonne,0.2379,0.0079
laboureur,0.2378,0.0070
quittes,0.2377,0.0077
'oit,0.2377,0.0100
l'employer,0.2377,0.0091
meur,0.2376,0.0094
li',0.2376,0.0071
diametre,0.2376,0.0090
'une,0.2376,0.0086
sérieusement,0.2376,0.0085
mémoire,0.2374,0.0063
desirer,0.2374,0.0089
promettent,0.2374,0.0075
interprétation,0.2373,0.0090
mans,0.2373,0.0102
l'enfance,0.2373,0.0076
rebut,0.2372,0.0098
ori,0.2372,0.0092
lere,0.2372,0.0105
refusent,0.2372,0.0073
expérience,0.2371,0.0074
coquille,0.2371,0.0103
appui,0.2371,0.0073
tus,0.2371,0.0074
seint,0.2371,0.0098
produisoit,0.2371,0.0086
épris,0.2370,0.0081
d'exécuter,0.2370,0.0083
pau,0.2370,0.0090
restent,0.2369,0.0063
tan,0.2369,0.0084
fure,0.2369,0.0105
caprice,0.2369,0.0071
décisions,0.2369,0.0076
visité,0.2368,0.0104
sam,0.2368,0.0090
poitou,0.2368,0.0099
quelqu,0.2367,0.0098
liens,0.2366,0.0065
pel,0.2366,0.0085
abominable,0.2366,0.0082
régent,0.2365,0.0098
ii',0.2365,0.0067
d'i,0.2365,0.0102
trefles,0.2365,0.0117
finis,0.2365,0.0086
remédier,0.2364,0.0066
insérieure,0.2364,0.0082
ordon,0.2362,0.0081
réfléchir,0.2362,0.0090
sentinelle,0.2361,0.0080
dauphine,0.2361,0.0117
naitre,0.2361,0.0076
jufle,0.2361,0.0100
d'exercer,0.2361,0.0075
libres,0.2360,0.0066
contradiction,0.2359,0.0084
rar,0.2359,0.0094
eis,0.2359,0.0098
protester,0.2358,0.0079
c'cst,0.2358,0.0088
l'agrément,0.2358,0.0074
prétendus,0.2357,0.0077
possesseur,0.2357,0.0087
fache,0.2357,0.0083
anr,0.2357,0.0089
futur,0.2356,0.0114
tein,0.2356,0.0092
scélérat,0.2355,0.0098
truffe,0.2354,0.0082
réglée,0.2354,0.0086
ens,0.2354,0.0091
bar,0.2354,0.0093
sixieme,0.2354,0.0097
déguiser,0.2353,0.0085
payeroit,0.2353,0.0074
