word,1700-1710→1710-1720,1710-1720→1720-1730,1720-1730→1730-1740,1730-1740→1740-1750,1740-1750→1750-1760,1750-1760→1760-1770,1760-1770→1770-1780,1770-1780→1780-1789,1780-1789→1789-1802
cirque,0.0053,0.0049,0.0077,0.0039,0.0045,0.0037,0.0161,0.0069,0.0055
cis,0.0094,0.0091,0.0111,0.0109,0.0069,0.0079,0.0091,0.0118,0.0103
cit,0.0039,0.0038,0.0046,0.0041,0.0047,0.0050,0.0047,0.0055,0.0052
citadelle,0.0067,0.0062,0.0098,0.0037,0.0052,0.0049,0.0048,0.0063,0.0042
citation,0.0091,0.0119,0.0109,0.0063,0.0121,0.0124,0.0146,0.0110,0.0148
cite,0.0022,0.0027,0.0029,0.0040,0.0044,0.0044,0.0053,0.0055,0.0040
citer,0.0038,0.0041,0.0050,0.0034,0.0052,0.0052,0.0057,0.0052,0.0039
citez,0.0106,0.0183,0.0086,0.0055,0.0037,0.0066,0.0099,0.0078,0.0040
citoyen,0.0035,0.0020,0.0059,0.0046,0.0065,0.0055,0.0058,0.0054,0.0066
citoyens,0.0034,0.0028,0.0041,0.0032,0.0041,0.0042,0.0046,0.0042,0.0061
citron,0.0042,0.0014,0.0016,0.0011,0.0014,0.0020,0.0052,0.0025,0.0029
cité,0.0053,0.0051,0.0062,0.0069,0.0058,0.0061,0.0063,0.0053,0.0059
civil,0.0081,0.0051,0.0032,0.0045,0.0051,0.0045,0.0066,0.0064,0.0058
civile,0.0027,0.0026,0.0036,0.0029,0.0043,0.0039,0.0039,0.0041,0.0055
civilement,0.0166,0.0076,0.0070,0.0275,0.0056,0.0041,0.0043,0.0030,0.0047
civiles,0.0051,0.0048,0.0061,0.0041,0.0066,0.0052,0.0060,0.0060,0.0055
civilité,0.0048,0.0035,0.0044,0.0106,0.0040,0.0032,0.0028,0.0044,0.0032
civils,0.0032,0.0025,0.0027,0.0038,0.0032,0.0050,0.0060,0.0071,0.0088
cla,0.0054,0.0077,0.0047,0.0082,0.0067,0.0104,0.0084,0.0105,0.0124
clair,0.0032,0.0029,0.0038,0.0032,0.0041,0.0044,0.0045,0.0042,0.0044
claire,0.0024,0.0026,0.0028,0.0030,0.0036,0.0042,0.0046,0.0039,0.0044
clairement,0.0027,0.0024,0.0031,0.0026,0.0036,0.0039,0.0040,0.0035,0.0036
claires,0.0029,0.0029,0.0030,0.0037,0.0046,0.0069,0.0062,0.0048,0.0043
clairs,0.0039,0.0034,0.0036,0.0041,0.0056,0.0063,0.0062,0.0048,0.0035
clameur,0.0022,0.0021,0.0028,0.0018,0.0012,0.0023,0.0020,0.0019,0.0038
clans,0.0082,0.0115,0.0242,0.0169,0.0234,0.0245,0.0168,0.0220,0.0185
clarté,0.0030,0.0030,0.0032,0.0038,0.0073,0.0064,0.0082,0.0066,0.0051
classe,0.0065,0.0075,0.0074,0.0086,0.0111,0.0148,0.0098,0.0085,0.0065
classes,0.0054,0.0057,0.0070,0.0063,0.0119,0.0179,0.0104,0.0080,0.0079
claude,0.0063,0.0074,0.0046,0.0070,0.0068,0.0061,0.0084,0.0064,0.0053
claudius,0.0040,0.0058,0.0112,0.0025,0.0031,0.0021,0.0073,0.0027,0.0018
clause,0.0020,0.0038,0.0021,0.0023,0.0028,0.0046,0.0034,0.0049,0.0042
clauses,0.0034,0.0010,0.0039,0.0035,0.0027,0.0043,0.0031,0.0064,0.0029
cle,0.0166,0.0089,0.0081,0.0097,0.0095,0.0100,0.0096,0.0103,0.0075
clef,0.0031,0.0024,0.0030,0.0035,0.0054,0.0066,0.0053,0.0053,0.0045
clefs,0.0053,0.0045,0.0052,0.0036,0.0052,0.0071,0.0050,0.0072,0.0049
clement,0.0044,0.0084,0.0075,0.0031,0.0040,0.0048,0.0025,0.0038,0.0028
clerc,0.0028,0.0044,0.0027,0.0042,0.0037,0.0036,0.0050,0.0046,0.0042
clercs,0.0053,0.0098,0.0039,0.0049,0.0077,0.0041,0.0043,0.0075,0.0048
clergé,0.0023,0.0026,0.0023,0.0023,0.0039,0.0035,0.0041,0.0044,0.0056
clermont,0.0067,0.0108,0.0033,0.0109,0.0054,0.0111,0.0076,0.0071,0.0101
cles,0.0151,0.0101,0.0109,0.0151,0.0152,0.0145,0.0141,0.0145,0.0086
cli,0.0036,0.0037,0.0041,0.0050,0.0044,0.0047,0.0053,0.0070,0.0056
climat,0.0034,0.0038,0.0032,0.0074,0.0071,0.0089,0.0062,0.0051,0.0042
climats,0.0036,0.0028,0.0035,0.0052,0.0062,0.0072,0.0070,0.0054,0.0036
cll,0.0048,0.0051,0.0052,0.0050,0.0024,0.0044,0.0075,0.0081,0.0068
cllc,0.0084,0.0080,0.0052,0.0177,0.0039,0.0057,0.0113,0.0092,0.0111
clle,0.0028,0.0034,0.0034,0.0055,0.0040,0.0041,0.0051,0.0059,0.0055
clles,0.0062,0.0094,0.0042,0.0067,0.0060,0.0074,0.0133,0.0138,0.0081
cloche,0.0041,0.0042,0.0051,0.0076,0.0027,0.0056,0.0055,0.0057,0.0071
cloches,0.0054,0.0033,0.0045,0.0049,0.0024,0.0039,0.0043,0.0061,0.0227
clodius,0.0002,0.0011,0.0019,0.0007,0.0003,0.0004,0.0018,0.0018,0.0020
clos,0.0169,0.0165,0.0073,0.0085,0.0068,0.0090,0.0094,0.0110,0.0068
close,0.0010,0.0016,0.0012,0.0016,0.0024,0.0028,0.0048,0.0055,0.0043
clou,0.0018,0.0029,0.0027,0.0023,0.0023,0.0083,0.0116,0.0041,0.0035
cloud,0.0055,0.0026,0.0043,0.0021,0.0023,0.0018,0.0025,0.0040,0.0060
clous,0.0042,0.0021,0.0021,0.0028,0.0059,0.0141,0.0110,0.0089,0.0064
cloux,0.0036,0.0026,0.0044,0.0024,0.0047,0.0038,0.0059,0.0045,0.0028
clovis,0.0089,0.0142,0.0240,0.0042,0.0102,0.0056,0.0079,0.0044,0.0042
cloître,0.0083,0.0054,0.0048,0.0046,0.0079,0.0082,0.0109,0.0078,0.0062
cls,0.0067,0.0059,0.0036,0.0065,0.0047,0.0049,0.0073,0.0131,0.0094
clt,0.0026,0.0025,0.0020,0.0032,0.0016,0.0032,0.0042,0.0045,0.0038
clu,0.0069,0.0084,0.0089,0.0154,0.0098,0.0106,0.0103,0.0127,0.0133
clémence,0.0067,0.0130,0.0269,0.0119,0.0123,0.0106,0.0140,0.0098,0.0103
clément,0.0056,0.0047,0.0082,0.0053,0.0100,0.0091,0.0140,0.0085,0.0051
clôture,0.0397,0.0059,0.0099,0.0135,0.0104,0.0209,0.0161,0.0113,0.0094
cni,0.0046,0.0058,0.0044,0.0053,0.0036,0.0044,0.0053,0.0081,0.0072
cns,0.0086,0.0088,0.0063,0.0088,0.0088,0.0092,0.0079,0.0155,0.0137
cnt,0.0050,0.0048,0.0028,0.0052,0.0049,0.0049,0.0048,0.0082,0.0076
cntre,0.0035,0.0051,0.0025,0.0048,0.0032,0.0029,0.0061,0.0069,0.0070
coa,0.0061,0.0079,0.0075,0.0084,0.0100,0.0081,0.0092,0.0118,0.0146
cocher,0.0057,0.0036,0.0054,0.0054,0.0081,0.0070,0.0141,0.0106,0.0084
cochon,0.0069,0.0033,0.0027,0.0027,0.0030,0.0044,0.0055,0.0038,0.0053
cochons,0.0096,0.0049,0.0026,0.0024,0.0038,0.0074,0.0081,0.0070,0.0051
cod,0.0090,0.0034,0.0203,0.0107,0.0067,0.0080,0.0074,0.0061,0.0029
code,0.0043,0.0024,0.0049,0.0068,0.0080,0.0080,0.0127,0.0111,0.0107
coe,0.0033,0.0050,0.0044,0.0071,0.0043,0.0093,0.0062,0.0070,0.0099
coeur,0.0022,0.0021,0.0031,0.0032,0.0036,0.0035,0.0042,0.0046,0.0039
coeurs,0.0026,0.0024,0.0038,0.0035,0.0044,0.0042,0.0047,0.0043,0.0035
coffre,0.0034,0.0030,0.0031,0.0026,0.0032,0.0065,0.0045,0.0055,0.0035
coffres,0.0045,0.0036,0.0039,0.0042,0.0070,0.0067,0.0060,0.0052,0.0039
coi,0.0056,0.0068,0.0051,0.0064,0.0073,0.0061,0.0073,0.0078,0.0079
coin,0.0050,0.0058,0.0054,0.0051,0.0080,0.0071,0.0062,0.0067,0.0067
coins,0.0040,0.0035,0.0037,0.0039,0.0036,0.0064,0.0070,0.0058,0.0061
cointe,0.0052,0.0081,0.0067,0.0057,0.0079,0.0116,0.0117,0.0121,0.0110
cois,0.0069,0.0135,0.0103,0.0187,0.0155,0.0110,0.0101,0.0152,0.0119
coit,0.0050,0.0068,0.0044,0.0116,0.0096,0.0105,0.0126,0.0130,0.0120
col,0.0067,0.0074,0.0124,0.0079,0.0084,0.0082,0.0086,0.0065,0.0070
colbert,0.0063,0.0061,0.0065,0.0101,0.0134,0.0124,0.0148,0.0087,0.0079
colere,0.0033,0.0025,0.0034,0.0032,0.0029,0.0032,0.0036,0.0043,0.0022
colin,0.0064,0.0109,0.0078,0.0039,0.0226,0.0120,0.0233,0.0218,0.0071
collation,0.0063,0.0093,0.0041,0.0090,0.0035,0.0028,0.0045,0.0036,0.0053
colle,0.0131,0.0103,0.0161,0.0074,0.0086,0.0302,0.0264,0.0174,0.0087
college,0.0022,0.0111,0.0038,0.0044,0.0025,0.0035,0.0066,0.0051,0.0038
colleges,0.0061,0.0077,0.0049,0.0047,0.0026,0.0044,0.0067,0.0100,0.0032
collet,0.0053,0.0024,0.0079,0.0045,0.0079,0.0172,0.0177,0.0087,0.0093
collier,0.0021,0.0037,0.0022,0.0032,0.0023,0.0030,0.0076,0.0069,0.0057
colline,0.0035,0.0077,0.0075,0.0087,0.0038,0.0051,0.0064,0.0062,0.0065
collines,0.0038,0.0057,0.0060,0.0129,0.0038,0.0047,0.0072,0.0070,0.0068
collège,0.0079,0.0130,0.0032,0.0114,0.0127,0.0082,0.0086,0.0057,0.0070
collége,0.0062,0.0096,0.0103,0.0130,0.0150,0.0137,0.0078,0.0081,0.0070
cologne,0.0026,0.0059,0.0074,0.0053,0.0067,0.0064,0.0048,0.0060,0.0045
colombe,0.0043,0.0049,0.0056,0.0028,0.0064,0.0073,0.0065,0.0093,0.0062
colonel,0.0032,0.0056,0.0034,0.0024,0.0046,0.0061,0.0039,0.0060,0.0055
colonie,0.0033,0.0029,0.0054,0.0059,0.0054,0.0046,0.0062,0.0056,0.0050
colonies,0.0026,0.0023,0.0048,0.0053,0.0062,0.0059,0.0061,0.0078,0.0055
colonne,0.0043,0.0069,0.0059,0.0035,0.0064,0.0064,0.0077,0.0056,0.0058
colonnes,0.0062,0.0071,0.0033,0.0025,0.0059,0.0066,0.0069,0.0077,0.0053
coloris,0.0031,0.0014,0.0013,0.0013,0.0086,0.0055,0.0061,0.0045,0.0024
colère,0.0037,0.0035,0.0043,0.0039,0.0037,0.0042,0.0046,0.0068,0.0045
com,0.0034,0.0039,0.0040,0.0037,0.0045,0.0028,0.0027,0.0032,0.0025
combat,0.0031,0.0035,0.0044,0.0031,0.0024,0.0024,0.0026,0.0030,0.0023
combats,0.0048,0.0042,0.0055,0.0039,0.0048,0.0045,0.0045,0.0046,0.0032
combattant,0.0067,0.0076,0.0159,0.0048,0.0068,0.0070,0.0094,0.0088,0.0049
combattre,0.0035,0.0058,0.0048,0.0044,0.0036,0.0036,0.0044,0.0040,0.0039
combattu,0.0038,0.0071,0.0115,0.0065,0.0072,0.0056,0.0080,0.0079,0.0063
combien,0.0019,0.0021,0.0027,0.0023,0.0028,0.0036,0.0041,0.0036,0.0038
comble,0.0053,0.0050,0.0071,0.0057,0.0053,0.0047,0.0062,0.0060,0.0045
combler,0.0041,0.0045,0.0063,0.0049,0.0066,0.0061,0.0068,0.0089,0.0089
comblé,0.0030,0.0025,0.0066,0.0034,0.0040,0.0038,0.0057,0.0073,0.0039
come,0.0018,0.0038,0.0052,0.0086,0.0037,0.0038,0.0063,0.0033,0.0050
comedie,0.0116,0.0033,0.0089,0.0019,0.0027,0.0023,0.0031,0.0032,0.0036
comes,0.0063,0.0069,0.0371,0.0031,0.0045,0.0028,0.0322,0.0023,0.0035
comi,0.0052,0.0068,0.0080,0.0132,0.0757,0.0100,0.0128,0.0113,0.0160
comique,0.0058,0.0016,0.0060,0.0104,0.0088,0.0061,0.0086,0.0084,0.0040
comite,0.0056,0.0061,0.0215,0.0090,0.0043,0.0066,0.0122,0.0252,0.0540
comm,0.0099,0.0230,0.0122,0.0111,0.0163,0.0153,0.0148,0.0146,0.0196
commanda,0.0017,0.0018,0.0022,0.0015,0.0028,0.0029,0.0029,0.0048,0.0039
commandant,0.0021,0.0060,0.0051,0.0052,0.0051,0.0055,0.0054,0.0050,0.0070
commande,0.0034,0.0039,0.0056,0.0045,0.0038,0.0037,0.0044,0.0041,0.0038
commandemens,0.0034,0.0029,0.0032,0.0024,0.0025,0.0020,0.0025,0.0030,0.0025
commandement,0.0028,0.0034,0.0044,0.0037,0.0027,0.0025,0.0042,0.0043,0.0045
commander,0.0024,0.0031,0.0042,0.0037,0.0038,0.0044,0.0055,0.0044,0.0047
commandeur,0.0015,0.0027,0.0010,0.0019,0.0037,0.0010,0.0019,0.0032,0.0024
commandez,0.0040,0.0057,0.0036,0.0030,0.0027,0.0021,0.0053,0.0046,0.0032
commandoit,0.0019,0.0034,0.0042,0.0031,0.0038,0.0035,0.0030,0.0034,0.0025
commandé,0.0049,0.0035,0.0047,0.0051,0.0027,0.0044,0.0032,0.0045,0.0043
commandée,0.0023,0.0046,0.0061,0.0044,0.0025,0.0029,0.0031,0.0040,0.0042
commc,0.0088,0.0079,0.0035,0.0106,0.0035,0.0047,0.0069,0.0082,0.0102
comme,0.0028,0.0036,0.0038,0.0033,0.0032,0.0041,0.0036,0.0035,0.0034
commen,0.0029,0.0063,0.0084,0.0094,0.0103,0.0103,0.0100,0.0131,0.0055
commence,0.0022,0.0023,0.0025,0.0030,0.0024,0.0034,0.0035,0.0029,0.0025
commencemens,0.0047,0.0078,0.0087,0.0057,0.0063,0.0066,0.0073,0.0049,0.0033
commencement,0.0029,0.0030,0.0034,0.0029,0.0029,0.0027,0.0033,0.0029,0.0026
commencent,0.0020,0.0016,0.0021,0.0037,0.0027,0.0040,0.0051,0.0039,0.0031
commencer,0.0045,0.0041,0.0040,0.0032,0.0031,0.0033,0.0032,0.0029,0.0028
commencera,0.0038,0.0052,0.0036,0.0036,0.0046,0.0092,0.0090,0.0066,0.0036
commencerent,0.0039,0.0042,0.0058,0.0087,0.0045,0.0054,0.0049,0.0099,0.0017
commencez,0.0053,0.0032,0.0046,0.0032,0.0046,0.0078,0.0074,0.0066,0.0043
commencèrent,0.0041,0.0016,0.0046,0.0031,0.0052,0.0070,0.0085,0.0071,0.0060
commencé,0.0037,0.0032,0.0030,0.0032,0.0033,0.0028,0.0035,0.0028,0.0027
commencée,0.0069,0.0049,0.0074,0.0059,0.0065,0.0061,0.0092,0.0062,0.0068
comment,0.0021,0.0017,0.0024,0.0025,0.0028,0.0030,0.0034,0.0039,0.0031
commentaire,0.0040,0.0056,0.0029,0.0046,0.0057,0.0092,0.0059,0.0049,0.0021
commentaires,0.0087,0.0064,0.0041,0.0031,0.0050,0.0036,0.0084,0.0055,0.0022
commentateurs,0.0006,0.0007,0.0025,0.0012,0.0023,0.0016,0.0036,0.0031,0.0008
commença,0.0030,0.0025,0.0032,0.0026,0.0034,0.0034,0.0039,0.0038,0.0024
commençait,0.0075,0.0030,0.0044,0.0026,0.0074,0.0048,0.0047,0.0087,0.0090
commençant,0.0034,0.0068,0.0081,0.0088,0.0090,0.0096,0.0112,0.0082,0.0056
commençoit,0.0016,0.0031,0.0058,0.0053,0.0037,0.0040,0.0048,0.0049,0.0027
commençons,0.0037,0.0030,0.0077,0.0034,0.0066,0.0072,0.0080,0.0072,0.0034
commerce,0.0021,0.0016,0.0019,0.0022,0.0026,0.0045,0.0028,0.0033,0.0029
commerces,0.0055,0.0030,0.0032,0.0029,0.0142,0.0073,0.0078,0.0048,0.0030
commercial,0.0042,0.0028,0.0028,0.0014,0.0023,0.0022,0.0020,0.0017,0.0031
commercy,0.0055,0.0056,0.0051,0.0037,0.0083,0.0156,0.0085,0.0088,0.0098
commet,0.0083,0.0054,0.0056,0.0081,0.0066,0.0074,0.0074,0.0083,0.0059
commettent,0.0081,0.0037,0.0045,0.0045,0.0036,0.0042,0.0044,0.0054,0.0033
commettre,0.0068,0.0038,0.0053,0.0057,0.0055,0.0057,0.0064,0.0048,0.0062
commi,0.0092,0.0069,0.0056,0.0066,0.0067,0.0070,0.0090,0.0110,0.0090
commis,0.0036,0.0033,0.0034,0.0030,0.0032,0.0032,0.0028,0.0029,0.0033
commise,0.0066,0.0034,0.0058,0.0108,0.0059,0.0049,0.0072,0.0084,0.0062
commises,0.0133,0.0052,0.0086,0.0059,0.0050,0.0058,0.0067,0.0074,0.0083
commissaire,0.0115,0.0045,0.0040,0.0064,0.0059,0.0063,0.0051,0.0077,0.0091
commissaires,0.0044,0.0030,0.0027,0.0031,0.0046,0.0031,0.0036,0.0044,0.0053
commission,0.0033,0.0020,0.0040,0.0042,0.0030,0.0044,0.0039,0.0059,0.0072
commissions,0.0056,0.0042,0.0048,0.0028,0.0036,0.0069,0.0056,0.0062,0.0073
commit,0.0083,0.0066,0.0052,0.0063,0.0091,0.0073,0.0104,0.0105,0.0098
commode,0.0027,0.0043,0.0029,0.0051,0.0036,0.0049,0.0041,0.0040,0.0035
commodes,0.0080,0.0077,0.0051,0.0084,0.0047,0.0092,0.0067,0.0068,0.0034
commodité,0.0093,0.0053,0.0037,0.0048,0.0050,0.0062,0.0049,0.0051,0.0032
commodités,0.0040,0.0031,0.0077,0.0143,0.0138,0.0110,0.0085,0.0044,0.0029
commodément,0.0043,0.0048,0.0040,0.0030,0.0041,0.0074,0.0058,0.0029,0.0028
commu,0.0157,0.0107,0.0103,0.0143,0.0161,0.0179,0.0105,0.0142,0.0084
commue,0.0075,0.0074,0.0059,0.0097,0.0092,0.0091,0.0106,0.0113,0.0103
commun,0.0032,0.0034,0.0046,0.0033,0.0036,0.0039,0.0034,0.0034,0.0034
communauté,0.0068,0.0037,0.0051,0.0051,0.0054,0.0039,0.0049,0.0053,0.0041
commune,0.0041,0.0040,0.0040,0.0033,0.0042,0.0049,0.0042,0.0045,0.0065
communes,0.0033,0.0039,0.0039,0.0045,0.0051,0.0057,0.0052,0.0051,0.0069
communi,0.0025,0.0050,0.0061,0.0069,0.0058,0.0072,0.0085,0.0098,0.0059
communication,0.0051,0.0060,0.0062,0.0056,0.0056,0.0083,0.0065,0.0064,0.0041
communion,0.0022,0.0024,0.0020,0.0019,0.0024,0.0023,0.0040,0.0040,0.0030
communique,0.0021,0.0036,0.0039,0.0040,0.0052,0.0069,0.0076,0.0053,0.0043
communiquer,0.0047,0.0042,0.0056,0.0068,0.0069,0.0060,0.0063,0.0061,0.0054
communiqué,0.0102,0.0064,0.0056,0.0078,0.0055,0.0060,0.0061,0.0057,0.0039
communiquée,0.0107,0.0036,0.0060,0.0055,0.0050,0.0052,0.0063,0.0100,0.0044
communs,0.0041,0.0033,0.0042,0.0053,0.0053,0.0085,0.0052,0.0051,0.0043
communément,0.0063,0.0060,0.0079,0.0073,0.0079,0.0084,0.0078,0.0059,0.0054
comn,0.0120,0.0102,0.0139,0.0114,0.0193,0.0144,0.0114,0.0108,0.0068
comp,0.0056,0.0068,0.0090,0.0109,0.0121,0.0153,0.0143,0.0098,0.0076
compa,0.0099,0.0096,0.0172,0.0152,0.0114,0.0122,0.0116,0.0121,0.0074
compagne,0.0060,0.0091,0.0122,0.0129,0.0098,0.0127,0.0102,0.0104,0.0089
compagnes,0.0022,0.0022,0.0030,0.0038,0.0047,0.0047,0.0053,0.0061,0.0043
compagnie,0.0028,0.0028,0.0030,0.0029,0.0029,0.0034,0.0030,0.0027,0.0031
compagnies,0.0043,0.0069,0.0043,0.0040,0.0044,0.0055,0.0056,0.0068,0.0053
compagnon,0.0031,0.0023,0.0021,0.0029,0.0037,0.0039,0.0038,0.0057,0.0049
compagnons,0.0038,0.0025,0.0047,0.0052,0.0038,0.0042,0.0045,0.0058,0.0054
comparable,0.0031,0.0053,0.0057,0.0066,0.0063,0.0050,0.0078,0.0065,0.0046
comparaison,0.0066,0.0055,0.0064,0.0049,0.0071,0.0077,0.0056,0.0051,0.0042
comparant,0.0063,0.0058,0.0089,0.0082,0.0156,0.0145,0.0119,0.0115,0.0072
compare,0.0055,0.0039,0.0063,0.0052,0.0070,0.0080,0.0070,0.0059,0.0045
comparer,0.0052,0.0045,0.0045,0.0058,0.0063,0.0075,0.0063,0.0053,0.0044
comparé,0.0099,0.0059,0.0073,0.0083,0.0090,0.0149,0.0115,0.0118,0.0078
compas,0.0019,0.0022,0.0065,0.0039,0.0061,0.0081,0.0104,0.0049,0.0033
compassion,0.0061,0.0062,0.0094,0.0064,0.0077,0.0055,0.0074,0.0074,0.0050
compatriotes,0.0046,0.0048,0.0065,0.0051,0.0057,0.0065,0.0075,0.0064,0.0061
complaisance,0.0053,0.0032,0.0065,0.0072,0.0070,0.0063,0.0069,0.0081,0.0054
complet,0.0061,0.0066,0.0089,0.0159,0.0139,0.0177,0.0120,0.0107,0.0087
complice,0.0040,0.0025,0.0082,0.0052,0.0044,0.0077,0.0126,0.0087,0.0100
complices,0.0027,0.0025,0.0040,0.0044,0.0032,0.0045,0.0057,0.0050,0.0060
complimens,0.0007,0.0014,0.0023,0.0047,0.0035,0.0026,0.0029,0.0056,0.0034
compliment,0.0037,0.0032,0.0040,0.0049,0.0032,0.0026,0.0037,0.0061,0.0029
complot,0.0114,0.0091,0.0193,0.0109,0.0096,0.0097,0.0124,0.0081,0.0097
complots,0.0033,0.0041,0.0063,0.0064,0.0083,0.0068,0.0087,0.0060,0.0113
compo,0.0113,0.0186,0.0230,0.0308,0.0165,0.0159,0.0159,0.0121,0.0076
compofé,0.0051,0.0079,0.0150,0.0153,0.0166,0.0119,0.0131,0.0110,0.0098
composa,0.0057,0.0055,0.0071,0.0050,0.0114,0.0041,0.0095,0.0060,0.0033
compose,0.0039,0.0058,0.0053,0.0075,0.0066,0.0083,0.0086,0.0082,0.0076
composent,0.0033,0.0032,0.0033,0.0041,0.0037,0.0057,0.0056,0.0055,0.0047
composer,0.0047,0.0036,0.0059,0.0043,0.0059,0.0058,0.0059,0.0051,0.0049
composition,0.0048,0.0051,0.0062,0.0045,0.0075,0.0082,0.0069,0.0056,0.0061
composoient,0.0090,0.0082,0.0164,0.0123,0.0079,0.0074,0.0107,0.0105,0.0082
composé,0.0022,0.0040,0.0026,0.0031,0.0037,0.0034,0.0034,0.0030,0.0034
composée,0.0023,0.0040,0.0033,0.0039,0.0036,0.0048,0.0045,0.0038,0.0034
composées,0.0046,0.0048,0.0078,0.0104,0.0060,0.0071,0.0080,0.0070,0.0064
comprend,0.0030,0.0054,0.0045,0.0042,0.0047,0.0063,0.0058,0.0075,0.0045
comprendre,0.0036,0.0036,0.0037,0.0038,0.0035,0.0042,0.0042,0.0040,0.0039
comprends,0.0045,0.0038,0.0055,0.0041,0.0079,0.0098,0.0116,0.0125,0.0072
comprens,0.0058,0.0087,0.0079,0.0082,0.0063,0.0067,0.0053,0.0033,0.0017
compris,0.0030,0.0033,0.0045,0.0035,0.0036,0.0046,0.0036,0.0042,0.0044
comprise,0.0042,0.0070,0.0074,0.0048,0.0070,0.0090,0.0066,0.0077,0.0055
comprises,0.0047,0.0043,0.0084,0.0042,0.0042,0.0051,0.0043,0.0079,0.0039
comprit,0.0034,0.0038,0.0100,0.0091,0.0058,0.0056,0.0071,0.0075,0.0049
compta,0.0053,0.0055,0.0069,0.0124,0.0087,0.0064,0.0097,0.0137,0.0119
comptables,0.0021,0.0035,0.0022,0.0016,0.0042,0.0021,0.0036,0.0039,0.0054
comptant,0.0021,0.0018,0.0022,0.0016,0.0025,0.0029,0.0029,0.0025,0.0034
compte,0.0015,0.0014,0.0016,0.0019,0.0015,0.0016,0.0019,0.0022,0.0019
comptent,0.0065,0.0064,0.0055,0.0128,0.0068,0.0080,0.0108,0.0082,0.0062
compter,0.0028,0.0028,0.0036,0.0028,0.0029,0.0027,0.0029,0.0026,0.0026
comptes,0.0024,0.0030,0.0026,0.0023,0.0026,0.0035,0.0032,0.0030,0.0031
comptez,0.0038,0.0027,0.0051,0.0053,0.0064,0.0058,0.0067,0.0094,0.0062
comptoir,0.0050,0.0099,0.0292,0.0359,0.0057,0.0122,0.0135,0.0080,0.0061
comptoit,0.0021,0.0065,0.0075,0.0057,0.0060,0.0046,0.0081,0.0072,0.0045
compté,0.0043,0.0038,0.0040,0.0038,0.0049,0.0069,0.0057,0.0047,0.0047
compétence,0.0103,0.0030,0.0145,0.0057,0.0047,0.0104,0.0067,0.0049,0.0046
comr,0.0092,0.0129,0.0112,0.0138,0.0233,0.0190,0.0126,0.0130,0.0072
comte,0.0029,0.0026,0.0026,0.0037,0.0026,0.0034,0.0031,0.0042,0.0031
comtes,0.0038,0.0052,0.0031,0.0032,0.0040,0.0037,0.0052,0.0051,0.0034
comtesse,0.0024,0.0027,0.0040,0.0037,0.0033,0.0040,0.0051,0.0075,0.0040
comté,0.0027,0.0051,0.0035,0.0041,0.0047,0.0046,0.0055,0.0058,0.0058
comédie,0.0029,0.0018,0.0041,0.0034,0.0055,0.0037,0.0061,0.0051,0.0032
comédiens,0.0034,0.0024,0.0066,0.0056,0.0064,0.0058,0.0113,0.0084,0.0045
comédies,0.0090,0.0030,0.0160,0.0061,0.0092,0.0059,0.0083,0.0056,0.0024
con,0.0027,0.0021,0.0029,0.0024,0.0024,0.0020,0.0021,0.0020,0.0021
conc,0.0116,0.0085,0.0032,0.0036,0.0124,0.0029,0.0070,0.0077,0.0119
conception,0.0050,0.0026,0.0022,0.0102,0.0039,0.0054,0.0054,0.0066,0.0071
concernant,0.0047,0.0056,0.0052,0.0055,0.0059,0.0066,0.0065,0.0077,0.0079
concerne,0.0075,0.0028,0.0046,0.0046,0.0046,0.0074,0.0053,0.0051,0.0044
concernent,0.0074,0.0025,0.0041,0.0032,0.0043,0.0056,0.0048,0.0055,0.0043
concert,0.0055,0.0031,0.0059,0.0044,0.0050,0.0052,0.0052,0.0051,0.0044
concerts,0.0011,0.0011,0.0020,0.0020,0.0028,0.0024,0.0031,0.0048,0.0027
concession,0.0038,0.0112,0.0220,0.0171,0.0127,0.0100,0.0099,0.0097,0.0073
concevoir,0.0030,0.0034,0.0038,0.0044,0.0051,0.0071,0.0059,0.0052,0.0056
concil,0.0026,0.0047,0.0051,0.0035,0.0035,0.0022,0.0020,0.0051,0.0027
concile,0.0031,0.0034,0.0045,0.0041,0.0034,0.0027,0.0026,0.0036,0.0026
conciles,0.0075,0.0041,0.0045,0.0062,0.0043,0.0026,0.0031,0.0048,0.0030
concilier,0.0106,0.0069,0.0142,0.0107,0.0164,0.0141,0.0118,0.0087,0.0083
conclu,0.0026,0.0031,0.0052,0.0040,0.0040,0.0035,0.0043,0.0044,0.0033
conclue,0.0033,0.0056,0.0114,0.0052,0.0045,0.0025,0.0030,0.0041,0.0029
conclure,0.0044,0.0034,0.0043,0.0046,0.0057,0.0071,0.0048,0.0041,0.0043
conclus,0.0034,0.0049,0.0078,0.0060,0.0075,0.0099,0.0076,0.0061,0.0057
conclusion,0.0065,0.0040,0.0070,0.0059,0.0064,0.0062,0.0050,0.0049,0.0047
conclusions,0.0108,0.0015,0.0038,0.0038,0.0036,0.0041,0.0031,0.0032,0.0017
conclut,0.0044,0.0031,0.0063,0.0099,0.0056,0.0052,0.0066,0.0057,0.0045
concorde,0.0027,0.0050,0.0106,0.0056,0.0052,0.0048,0.0093,0.0066,0.0077
concourir,0.0073,0.0069,0.0081,0.0056,0.0130,0.0159,0.0155,0.0103,0.0107
