rank,word,drift_1789,drift_moyen
881,vaquer,0.6806,0.6526
882,confidence,0.6805,0.5788
883,bour,0.6804,0.5877
884,fieur,0.6803,0.6237
885,reduire,0.6803,0.5739
886,ha,0.6802,0.6762
887,aisez,0.6802,0.6540
888,exem,0.6801,0.6563
889,facilité,0.6799,0.6330
890,l'après,0.6798,0.6422
891,demandeurs,0.6798,0.4380
892,s'ap,0.6797,0.6985
893,l'air,0.6797,0.6191
894,cal,0.6797,0.6686
895,tierce,0.6796,0.6428
896,pf,0.6794,0.5636
897,fà,0.6794,0.6651
898,examinez,0.6793,0.6260
899,vivant,0.6793,0.7196
900,confulter,0.6792,0.6827
901,marqué,0.6791,0.6249
902,imi,0.6791,0.6049
903,lecture,0.6790,0.6296
904,plit,0.6790,0.6819
905,fruit,0.6788,0.6402
906,inu,0.6788,0.7020
907,lee,0.6784,0.6211
908,nient,0.6783,0.6150
909,dif,0.6782,0.6203
910,vid,0.6781,0.6746
911,penible,0.6780,0.7053
912,pardon,0.6779,0.6554
913,potier,0.6777,0.6622
914,temoins,0.6776,0.6935
915,sus,0.6776,0.6330
916,ki,0.6776,0.5987
917,d'imprimer,0.6776,0.6099
918,sas,0.6775,0.7048
919,tourné,0.6775,0.7015
920,secondement,0.6775,0.7474
921,parenté,0.6773,0.7595
922,bris,0.6770,0.6799
923,fare,0.6770,0.7026
924,heu,0.6769,0.6279
925,fori,0.6768,0.6607
926,methode,0.6768,0.5410
927,d'habits,0.6766,0.6963
928,attentif,0.6765,0.6300
929,mêmc,0.6765,0.7336
930,raire,0.6764,0.7425
931,d'ex,0.6763,0.7092
932,tri,0.6762,0.6201
933,dupe,0.6762,0.6752
934,duire,0.6762,0.6421
935,fan,0.6761,0.6621
936,royal,0.6761,0.5792
937,adieu,0.6760,0.6101
938,plaute,0.6758,0.6197
939,restes,0.6758,0.6330
940,d'oeuvre,0.6756,0.6869
941,clergé,0.6755,0.6827
942,considérablement,0.6753,0.7026
943,dépendoit,0.6751,0.7007
944,lam,0.6750,0.5711
945,intitulé,0.6750,0.5576
946,reve,0.6750,0.7097
947,baisser,0.6750,0.6474
948,prise,0.6749,0.6897
949,continuation,0.6747,0.6953
950,fumer,0.6746,0.5673
951,ab,0.6745,0.6485
952,travail,0.6744,0.6870
953,sir,0.6743,0.6508
954,cç,0.6741,0.6914
955,faciliter,0.6740,0.6312
956,comptant,0.6740,0.6694
957,nuées,0.6740,0.5301
958,estimé,0.6739,0.5417
959,maréchaux,0.6738,0.5937
960,zircon,0.6736,0.7470
961,coumme,0.6735,0.6269
962,aque,0.6734,0.5770
963,mo,0.6733,0.6543
964,dest,0.6732,0.6280
965,trafic,0.6732,0.5725
966,hautes,0.6732,0.6248
967,entretenu,0.6731,0.6708
968,gardien,0.6731,0.6856
969,commen,0.6730,0.6416
970,fuf,0.6729,0.7209
971,dée,0.6726,0.6374
972,rompu,0.6724,0.6196
973,gilles,0.6724,0.5395
974,lité,0.6723,0.6546
975,sentiers,0.6723,0.6972
976,phi,0.6722,0.6763
977,line,0.6722,0.6158
978,fé,0.6721,0.7242
979,d'ar,0.6719,0.6399
980,fidellement,0.6718,0.6753
981,mérites,0.6717,0.6476
982,liers,0.6717,0.6265
983,van,0.6716,0.6630
984,nonobstant,0.6716,0.5066
985,complet,0.6716,0.6686
986,prescrit,0.6716,0.7007
987,transports,0.6715,0.5359
988,étroitement,0.6715,0.6257
989,mnes,0.6713,0.6991
990,guéres,0.6713,0.5510
991,ment,0.6713,0.6343
992,vivement,0.6712,0.6729
993,jusqu'ici,0.6712,0.6274
994,sauf,0.6711,0.6659
995,quafi,0.6711,0.5188
996,d'agir,0.6710,0.6958
997,pof,0.6709,0.6178
998,s'approcher,0.6708,0.6460
999,secrettement,0.6707,0.5814
1000,indifférent,0.6706,0.6038
1001,acheve,0.6704,0.7148
1002,souf,0.6703,0.6675
1003,poursuite,0.6703,0.6715
1004,orat,0.6702,0.4943
1005,life,0.6702,0.5325
1006,statut,0.6702,0.6204
1007,griefs,0.6698,0.6060
1008,m'oblige,0.6697,0.7062
1009,tim,0.6697,0.5478
1010,ray,0.6697,0.6235
1011,l'acceptation,0.6695,0.5960
1012,puisque,0.6695,0.6653
1013,répandu,0.6694,0.6604
1014,pilier,0.6694,0.6442
1015,excepté,0.6693,0.7000
1016,nulles,0.6691,0.5729
1017,trompettes,0.6691,0.5630
1018,coffres,0.6691,0.5642
1019,d'in,0.6691,0.6861
1020,fions,0.6690,0.5930
1021,d'avertir,0.6690,0.7067
1022,suffi,0.6690,0.7230
1023,corps,0.6689,0.6330
1024,leure,0.6688,0.7060
1025,conçut,0.6688,0.5877
1026,cier,0.6686,0.6627
1027,devenue,0.6685,0.6244
1028,cere,0.6685,0.6129
1029,cone,0.6684,0.6582
1030,arti,0.6683,0.6225
1031,consacré,0.6682,0.5871
1032,parer,0.6681,0.6353
1033,marché,0.6681,0.6359
1034,choi,0.6681,0.6432
1035,hu,0.6680,0.6364
1036,contré,0.6678,0.6096
1037,tation,0.6678,0.6689
1038,mef,0.6678,0.6895
1039,ay,0.6675,0.4939
1040,lage,0.6675,0.6971
1041,tantôt,0.6674,0.6510
1042,ieux,0.6673,0.6278
1043,apostolique,0.6673,0.6484
1044,garde,0.6672,0.6770
1045,fard,0.6671,0.5535
1046,réels,0.6670,0.6142
1047,distribuer,0.6670,0.6258
1048,signal,0.6669,0.6745
1049,dud,0.6668,0.5459
1050,l'ouverture,0.6665,0.6356
1051,infinis,0.6665,0.6818
1052,l'ordre,0.6664,0.5910
1053,expresse,0.6664,0.6210
1054,guer,0.6663,0.6717
1055,expres,0.6662,0.6506
1056,curion,0.6661,0.6775
1057,potion,0.6659,0.5999
1058,critique,0.6659,0.5623
1059,sources,0.6657,0.5638
1060,adam,0.6657,0.6861
1061,concession,0.6657,0.5580
1062,emi,0.6656,0.5942
1063,ime,0.6656,0.6008
1064,l'ancien,0.6656,0.6787
1065,coupa,0.6656,0.6488
1066,dubois,0.6656,0.6354
1067,risque,0.6655,0.6232
1068,varron,0.6653,0.5841
1069,expiré,0.6653,0.6575
1070,disse,0.6652,0.6197
1071,bran,0.6652,0.6033
1072,mée,0.6650,0.6284
1073,l'em,0.6650,0.7171
1074,confirmer,0.6649,0.6015
1075,sui,0.6649,0.6730
1076,pourtant,0.6648,0.6314
1077,aspect,0.6648,0.5140
1078,dence,0.6648,0.6267
1079,librairie,0.6648,0.6644
1080,dece,0.6646,0.6845
1081,manifestement,0.6645,0.5825
1082,pale,0.6645,0.7016
1083,dou,0.6645,0.5920
1084,polis,0.6643,0.5769
1085,admirables,0.6643,0.5491
1086,persuade,0.6643,0.6089
1087,assigner,0.6643,0.5584
1088,cy,0.6642,0.6120
1089,avi,0.6642,0.5981
1090,marc,0.6640,0.6966
1091,ges,0.6640,0.6445
1092,esperer,0.6639,0.4983
1093,oue,0.6639,0.6051
1094,entrera,0.6639,0.7277
1095,voyant,0.6639,0.6664
1096,ement,0.6639,0.6394
1097,tat,0.6638,0.5936
1098,horn,0.6634,0.6935
1099,empecher,0.6634,0.5252
1100,niers,0.6633,0.6026
1101,adi,0.6632,0.5819
1102,discernement,0.6631,0.6822
1103,timons,0.6630,0.6260
1104,dem,0.6630,0.5368
1105,sns,0.6630,0.6793
1106,recom,0.6628,0.6929
1107,civilité,0.6627,0.6135
1108,chantons,0.6627,0.6279
1109,plat,0.6627,0.6310
1110,conclusion,0.6625,0.6017
1111,cour,0.6625,0.6958
1112,nelle,0.6622,0.6669
1113,ruption,0.6622,0.5906
1114,entrevoir,0.6621,0.6834
1115,br,0.6621,0.5640
1116,t'il,0.6621,0.5504
1117,lice,0.6621,0.6427
1118,faussement,0.6621,0.5937
1119,mente,0.6620,0.5632
1120,gion,0.6620,0.6562
1121,loisir,0.6619,0.5958
1122,vic,0.6617,0.5904
1123,pipe,0.6616,0.6080
1124,villers,0.6616,0.5438
1125,tien,0.6616,0.6305
1126,évenemens,0.6616,0.5777
1127,forme,0.6615,0.6799
1128,bienheureux,0.6614,0.6829
1129,larcin,0.6614,0.6635
1130,assurer,0.6612,0.6129
1131,asseoir,0.6611,0.6255
1132,miner,0.6610,0.6250
1133,compter,0.6610,0.6334
1134,t'on,0.6610,0.6193
1135,emprunte,0.6610,0.6418
1136,yen,0.6608,0.5736
1137,saisons,0.6608,0.5600
1138,d'ordonner,0.6608,0.6221
1139,poux,0.6607,0.6630
1140,apparence,0.6606,0.6958
1141,nmme,0.6605,0.7112
1142,saisir,0.6604,0.5624
1143,sceaux,0.6604,0.6314
1144,new,0.6603,0.4734
1145,têtes,0.6603,0.5366
1146,paya,0.6602,0.6870
1147,reli,0.6602,0.6505
1148,tournois,0.6601,0.5988
1149,comi,0.6600,0.7077
1150,d'importance,0.6599,0.7025
1151,quon,0.6598,0.6294
1152,convie,0.6596,0.7191
1153,bâtard,0.6596,0.6027
1154,senat,0.6596,0.4768
1155,remar,0.6595,0.6289
1156,dépit,0.6595,0.4605
1157,brevet,0.6594,0.6308
1158,nullité,0.6594,0.5454
1159,mons,0.6593,0.6556
1160,envoyez,0.6593,0.6326
1161,pte,0.6593,0.6705
1162,recueilli,0.6591,0.6235
1163,aides,0.6591,0.6373
1164,cadets,0.6591,0.5567
1165,occuper,0.6591,0.5599
1166,accord,0.6590,0.5981
1167,home,0.6590,0.6379
1168,nemours,0.6590,0.5967
1169,stile,0.6589,0.5324
1170,bout,0.6589,0.6351
1171,rement,0.6589,0.7311
1172,do,0.6589,0.5885
1173,tor,0.6587,0.6131
1174,positivement,0.6586,0.6667
1175,vera,0.6586,0.5999
1176,val,0.6586,0.6222
1177,role,0.6585,0.7090
1178,commc,0.6585,0.6938
1179,talents,0.6585,0.5698
1180,rem,0.6584,0.6976
1181,dresser,0.6584,0.5333
1182,sou,0.6583,0.7418
1183,breuvage,0.6583,0.6641
1184,çois,0.6583,0.6326
1185,mortel,0.6582,0.5434
1186,lons,0.6581,0.5873
1187,qu'enfin,0.6579,0.5618
1188,derechef,0.6579,0.7619
1189,paier,0.6578,0.5213
1190,raisonner,0.6577,0.7016
1191,tradition,0.6577,0.6019
1192,mées,0.6576,0.5774
1193,railler,0.6576,0.7359
1194,diffi,0.6575,0.6566
1195,tenans,0.6575,0.6182
1196,assurances,0.6574,0.6061
1197,fleurir,0.6572,0.6274
1198,ch,0.6572,0.6422
1199,mittere,0.6570,0.5237
1200,royauté,0.6570,0.6411
1201,projets,0.6569,0.5671
1202,humain,0.6568,0.5824
1203,plein,0.6568,0.7051
1204,clovis,0.6568,0.6222
1205,fe,0.6567,0.6126
1206,dessein,0.6566,0.6901
1207,prochain,0.6566,0.7547
1208,sujet,0.6564,0.6780
1209,septime,0.6563,0.4835
1210,ordinal,0.6563,0.6387
1211,pelle,0.6562,0.5701
1212,nois,0.6561,0.6692
1213,incompatible,0.6560,0.5591
1214,gner,0.6559,0.6332
1215,continuelle,0.6559,0.6003
1216,ori,0.6558,0.6032
1217,comm,0.6558,0.6562
1218,suiv,0.6558,0.6545
1219,dru,0.6558,0.6895
1220,liberte,0.6557,0.5786
1221,payable,0.6557,0.5397
1222,miers,0.6557,0.6690
1223,d'af,0.6557,0.7294
1224,tier,0.6556,0.6185
1225,ci,0.6556,0.6659
1226,paf,0.6555,0.7255
1227,coutre,0.6555,0.6895
1228,far,0.6555,0.6694
1229,totale,0.6554,0.6646
1230,lumières,0.6553,0.5472
1231,s'informer,0.6553,0.6699
1232,taine,0.6552,0.6925
1233,l'h,0.6552,0.6296
1234,confi,0.6552,0.6522
1235,baux,0.6551,0.5656
1236,excepte,0.6550,0.6594
1237,dote,0.6550,0.6534
1238,refuite,0.6550,0.6655
1239,assemblé,0.6549,0.6421
1240,tée,0.6549,0.6399
1241,gie,0.6548,0.6616
1242,pag,0.6547,0.6906
1243,hai,0.6547,0.6727
1244,trou,0.6546,0.6317
1245,espoir,0.6546,0.4872
1246,reduits,0.6545,0.5651
1247,qu'ailleurs,0.6545,0.6440
1248,chaire,0.6545,0.6130
1249,ingrate,0.6544,0.5764
1250,solution,0.6544,0.6654
1251,dd,0.6544,0.6348
1252,dissertation,0.6544,0.6692
1253,del,0.6543,0.6502
1254,réponde,0.6543,0.6589
1255,filon,0.6541,0.6766
1256,defaut,0.6541,0.5946
1257,peine,0.6541,0.6518
1258,découverte,0.6540,0.6070
1259,lavoir,0.6540,0.7428
1260,dement,0.6540,0.6215
1261,finalement,0.6540,0.8108
1262,continu,0.6539,0.6733
1263,continence,0.6539,0.6832
1264,retranché,0.6538,0.6383
1265,hommage,0.6538,0.6128
1266,ties,0.6538,0.6490
1267,rele,0.6538,0.7026
1268,ca,0.6537,0.6498
1269,rité,0.6537,0.6784
1270,pareillement,0.6536,0.7047
1271,l'avantage,0.6536,0.6696
1272,sm,0.6535,0.5162
1273,pat,0.6535,0.7005
1274,fâcheuse,0.6534,0.6452
1275,lour,0.6534,0.7225
1276,d'étonnement,0.6534,0.6373
1277,antiques,0.6534,0.5485
1278,christianisme,0.6533,0.6837
1279,sûrs,0.6533,0.6522
1280,truite,0.6532,0.6837
1281,contrit,0.6531,0.6926
1282,pae,0.6529,0.6140
1283,excès,0.6527,0.5980
1284,soigneusement,0.6527,0.5806
1285,filant,0.6526,0.6218
1286,souve,0.6526,0.6857
1287,devers,0.6526,0.5617
1288,regler,0.6525,0.6747
1289,lâcher,0.6523,0.6586
1290,repose,0.6523,0.6093
1291,combien,0.6523,0.6596
1292,s'assembler,0.6523,0.6380
1293,qu'environ,0.6522,0.6260
1294,carnage,0.6522,0.6126
1295,este,0.6521,0.5935
1296,l'o,0.6521,0.6791
1297,rete,0.6521,0.7298
1298,régent,0.6521,0.6780
1299,hall,0.6519,0.5199
1300,pouvoirs,0.6519,0.6362
1301,vinaire,0.6519,0.6019
1302,remplir,0.6518,0.6096
1303,sement,0.6517,0.6121
1304,ecole,0.6515,0.5986
1305,mule,0.6515,0.6396
1306,supposé,0.6515,0.6049
1307,five,0.6514,0.5599
1308,sub,0.6514,0.6298
1309,compassion,0.6513,0.6418
1310,authentique,0.6513,0.5872
1311,entiere,0.6512,0.6345
1312,london,0.6512,0.4575
1313,proverbe,0.6512,0.7429
1314,supplians,0.6511,0.4885
1315,quarts,0.6510,0.6140
1316,desordres,0.6510,0.4576
1317,interruption,0.6509,0.5816
1318,fignes,0.6509,0.6577
1319,marins,0.6508,0.5620
1320,mourant,0.6508,0.6900
1321,ks,0.6506,0.5789
1322,sangla,0.6506,0.6278
1323,filer,0.6506,0.6082
1324,fible,0.6506,0.5839
1325,incon,0.6506,0.6555
1326,table,0.6505,0.6964
1327,mainte,0.6505,0.7248
1328,tiares,0.6505,0.5461
1329,criminelle,0.6504,0.6196
1330,ticle,0.6504,0.6076
1331,fice,0.6504,0.6547
1332,iss,0.6504,0.5974
1333,levées,0.6504,0.5974
1334,mant,0.6504,0.6827
1335,varier,0.6503,0.6469
1336,voire,0.6503,0.7110
1337,aille,0.6503,0.5861
1338,louvois,0.6503,0.5804
1339,jointes,0.6502,0.6065
1340,com,0.6502,0.6395
1341,mort,0.6502,0.5628
1342,haut,0.6502,0.6559
1343,quise,0.6502,0.6016
1344,pal,0.6500,0.6903
1345,continuant,0.6500,0.6773
1346,causc,0.6500,0.6288
1347,terroir,0.6499,0.6128
1348,har,0.6498,0.6704
1349,quar,0.6497,0.5987
1350,pli,0.6497,0.6301
1351,universel,0.6497,0.7351
1352,reau,0.6496,0.6467
1353,chauffée,0.6495,0.5804
1354,caule,0.6495,0.6239
1355,mesurer,0.6495,0.6658
1356,qus,0.6494,0.5756
1357,rans,0.6494,0.6835
1358,pensée,0.6494,0.5446
1359,contents,0.6494,0.5263
1360,condom,0.6492,0.5914
1361,pon,0.6490,0.6867
1362,pes,0.6490,0.6379
1363,soli,0.6490,0.6200
1364,l'aumône,0.6490,0.7046
1365,atteint,0.6489,0.6148
1366,fore,0.6489,0.5635
1367,gra,0.6489,0.5763
1368,l'attaque,0.6489,0.6419
1369,disposé,0.6489,0.6920
1370,gale,0.6488,0.6316
1371,cam,0.6486,0.6232
1372,vée,0.6486,0.6411
1373,abon,0.6486,0.5791
1374,l'abondance,0.6485,0.6463
1375,misérables,0.6485,0.5821
1376,banni,0.6484,0.6216
1377,nement,0.6483,0.6774
1378,nus,0.6483,0.6545
1379,dor,0.6481,0.6080
1380,iceux,0.6480,0.3855
1381,gres,0.6480,0.6299
1382,nion,0.6480,0.6127
1383,tale,0.6480,0.5777
1384,prêcher,0.6479,0.5886
1385,ibit,0.6478,0.6195
1386,l'enceinte,0.6478,0.6522
1387,forn,0.6477,0.6942
1388,peuple,0.6475,0.6370
1389,avan,0.6475,0.5938
1390,elie,0.6474,0.6075
1391,contraire,0.6474,0.7188
1392,dupuis,0.6472,0.6536
1393,esti,0.6472,0.6556
1394,précedent,0.6470,0.5507
1395,sedan,0.6469,0.5940
1396,mante,0.6468,0.6716
1397,experts,0.6468,0.7033
1398,tabac,0.6467,0.5941
1399,martyr,0.6466,0.5768
1400,d'accord,0.6465,0.6319
1401,tures,0.6463,0.5615
1402,releve,0.6462,0.5770
1403,lor,0.6462,0.6199
1404,relever,0.6462,0.6102
1405,lem,0.6460,0.5817
1406,delivrer,0.6460,0.5938
1407,tou,0.6459,0.6150
1408,poursuivant,0.6458,0.6820
1409,suppliant,0.6458,0.6261
1410,rechercher,0.6458,0.6444
1411,jeûne,0.6456,0.6724
1412,habité,0.6456,0.6811
1413,avants,0.6456,0.6348
1414,employez,0.6456,0.6010
1415,rant,0.6453,0.6428
1416,pri,0.6453,0.5970
1417,chers,0.6452,0.6097
1418,vident,0.6451,0.6274
1419,parceque,0.6450,0.6192
1420,fy,0.6449,0.7150
1421,lè,0.6447,0.7511
1422,demandeur,0.6446,0.6175
1423,neu,0.6446,0.6417
1424,l'impossibilité,0.6446,0.6967
1425,bou,0.6445,0.6331
1426,soulagement,0.6444,0.6446
1427,douteux,0.6444,0.7114
1428,remarquable,0.6443,0.6558
1429,rentre,0.6443,0.7382
1430,nes,0.6443,0.5911
1431,bler,0.6441,0.6679
1432,distinction,0.6441,0.6136
1433,venans,0.6440,0.5761
1434,avertissement,0.6440,0.5751
1435,gnes,0.6440,0.6239
1436,d'obtenir,0.6440,0.5880
1437,cueillir,0.6440,0.5976
1438,vuider,0.6440,0.5765
1439,ters,0.6437,0.6361
1440,réussir,0.6437,0.5803
1441,commettre,0.6436,0.6110
1442,ord,0.6436,0.5706
1443,seulement,0.6436,0.6403
1444,chaux,0.6435,0.5843
1445,descente,0.6435,0.6816
1446,l'ardeur,0.6434,0.5939
1447,couver,0.6434,0.6046
1448,onne,0.6433,0.6547
1449,sterling,0.6432,0.6240
1450,ali,0.6431,0.6397
1451,glife,0.6430,0.6520
1452,l'ombre,0.6429,0.6213
1453,hist,0.6428,0.6818
1454,communion,0.6428,0.5913
1455,provient,0.6428,0.5766
1456,mortelles,0.6427,0.5946
1457,hardi,0.6426,0.5725
1458,rour,0.6425,0.6899
1459,id,0.6425,0.6306
1460,produites,0.6424,0.6328
1461,comn,0.6424,0.6332
1462,accoutumé,0.6422,0.6105
1463,can,0.6422,0.5575
1464,journées,0.6422,0.5894
1465,condition,0.6420,0.6103
1466,chaîne,0.6420,0.5914
1467,nage,0.6420,0.6372
1468,rer,0.6419,0.5784
1469,traité,0.6419,0.6629
1470,purgatoire,0.6418,0.6393
1471,saci,0.6417,0.6568
1472,pére,0.6417,0.4868
1473,vire,0.6417,0.6500
1474,fui,0.6416,0.6786
1475,ik,0.6415,0.6138
1476,ample,0.6415,0.5569
1477,mire,0.6414,0.6460
1478,consommer,0.6414,0.6553
1479,pol,0.6414,0.5773
1480,inconveniens,0.6414,0.5003
1481,plui,0.6413,0.7267
1482,sure,0.6411,0.5769
1483,prisons,0.6411,0.6571
1484,malte,0.6411,0.7099
1485,plai,0.6410,0.6263
1486,nne,0.6410,0.5791
1487,tomme,0.6409,0.7127
1488,vec,0.6409,0.6205
1489,nan,0.6408,0.7094
1490,valere,0.6408,0.5366
1491,peller,0.6408,0.6112
1492,augures,0.6407,0.6316
1493,tournée,0.6407,0.5308
1494,rétablit,0.6406,0.6238
1495,dition,0.6406,0.6860
1496,cercles,0.6405,0.5326
1497,vau,0.6405,0.6590
1498,via,0.6405,0.4874
1499,partage,0.6404,0.6283
1500,extrait,0.6404,0.5264
1501,lisez,0.6403,0.6500
1502,nies,0.6403,0.6718
1503,posent,0.6402,0.6002
1504,piller,0.6401,0.6608
1505,fidelité,0.6401,0.5309
1506,fez,0.6401,0.6861
1507,agir,0.6401,0.6069
1508,bri,0.6400,0.6070
1509,commencement,0.6398,0.6084
1510,formoit,0.6397,0.6103
1511,dar,0.6396,0.6125
1512,simplement,0.6396,0.6166
1513,çà,0.6396,0.5535
1514,tracer,0.6395,0.6367
1515,preuve,0.6395,0.5855
1516,requis,0.6395,0.6006
1517,trai,0.6393,0.6442
1518,croyons,0.6391,0.5252
1519,promptement,0.6389,0.5917
1520,chretien,0.6389,0.6355
1521,pret,0.6388,0.7718
1522,contrai,0.6388,0.6702
1523,traiter,0.6387,0.6029
1524,d'années,0.6387,0.5965
1525,mouvoir,0.6386,0.6102
1526,envoye,0.6385,0.6046
1527,souffre,0.6385,0.5972
1528,doc,0.6385,0.5986
1529,velle,0.6385,0.6848
1530,ià,0.6385,0.6610
1531,inscriptions,0.6382,0.5398
1532,fide,0.6382,0.5367
1533,remplacer,0.6381,0.6884
1534,masse,0.6380,0.5534
1535,détour,0.6379,0.6197
1536,tendus,0.6379,0.5788
1537,oubli,0.6378,0.6024
1538,gues,0.6378,0.5719
1539,gue,0.6377,0.6585
1540,att,0.6376,0.5987
1541,récompenses,0.6376,0.6454
1542,ive,0.6375,0.6375
1543,men,0.6374,0.6383
1544,char,0.6374,0.6102
1545,constant,0.6373,0.5641
1546,xe,0.6373,0.6711
1547,pet,0.6373,0.5856
1548,c'é,0.6372,0.6464
1549,présent,0.6372,0.5002
1550,ten,0.6371,0.6034
1551,tranchée,0.6371,0.6276
1552,féconde,0.6370,0.5402
1553,accompli,0.6369,0.6158
1554,mem,0.6369,0.6497
1555,publique,0.6369,0.5603
1556,qu'u,0.6367,0.5779
1557,baille,0.6367,0.5960
1558,distincte,0.6367,0.6056
1559,contenterai,0.6367,0.5787
1560,comr,0.6366,0.6634
1561,separe,0.6365,0.5982
1562,mouvant,0.6365,0.5798
1563,paraît,0.6364,0.5426
1564,moitié,0.6363,0.6573
1565,ron,0.6363,0.6410
1566,mé,0.6363,0.6916
1567,martial,0.6362,0.5303
1568,quils,0.6361,0.6528
1569,jou,0.6360,0.5812
1570,for,0.6360,0.6299
1571,ches,0.6360,0.5943
1572,pagine,0.6360,0.6218
1573,gâter,0.6360,0.6579
1574,pouf,0.6359,0.7260
1575,ju,0.6359,0.6317
1576,d'ordre,0.6358,0.6288
1577,entierement,0.6358,0.5608
1578,d'hercule,0.6357,0.6000
1579,forts,0.6357,0.6164
1580,surle,0.6357,0.5696
1581,plaisance,0.6357,0.6109
1582,defi,0.6356,0.6534
1583,minime,0.6355,0.5412
1584,ferver,0.6355,0.6346
1585,consolation,0.6354,0.5941
1586,diver,0.6354,0.6095
1587,refe,0.6353,0.6133
1588,fameuse,0.6352,0.6024
1589,reur,0.6352,0.7132
1590,témoignages,0.6352,0.5690
1591,dien,0.6352,0.6270
1592,démon,0.6352,0.6490
1593,dig,0.6350,0.5315
1594,sacri,0.6350,0.6297
1595,tenant,0.6350,0.5583
1596,propres,0.6350,0.6865
1597,entier,0.6348,0.7235
1598,ente,0.6348,0.6336
1599,niere,0.6347,0.7302
1600,mul,0.6347,0.5937
1601,couronnée,0.6346,0.6214
1602,gallus,0.6345,0.5147
1603,préfet,0.6345,0.6364
1604,pane,0.6345,0.6489
1605,inon,0.6344,0.7006
1606,trompette,0.6343,0.6203
1607,briser,0.6343,0.6050
1608,armer,0.6342,0.6360
1609,d'entrée,0.6342,0.6002
1610,arri,0.6341,0.6472
1611,souhait,0.6341,0.6473
1612,d'aix,0.6341,0.6656
1613,incontinent,0.6341,0.4992
1614,dp,0.6341,0.6306
1615,ordonnez,0.6341,0.5118
1616,primer,0.6340,0.6430
1617,rés,0.6339,0.6500
1618,fiant,0.6339,0.5760
1619,lée,0.6338,0.5918
1620,communication,0.6337,0.6572
1621,rôle,0.6337,0.5913
1622,attraper,0.6337,0.6441
1623,rame,0.6336,0.6116
1624,siu,0.6336,0.6484
1625,dangers,0.6336,0.5421
1626,cherchez,0.6335,0.4979
1627,accom,0.6335,0.6816
1628,poete,0.6335,0.6102
1629,see,0.6335,0.4619
1630,précieuse,0.6334,0.5960
1631,valable,0.6333,0.6357
1632,nu,0.6332,0.6329
1633,ors,0.6330,0.6093
1634,financier,0.6329,0.5928
1635,live,0.6329,0.6311
1636,verser,0.6328,0.5542
1637,amples,0.6328,0.5435
1638,dirc,0.6328,0.6413
1639,peplus,0.6327,0.6807
1640,couronnes,0.6327,0.5618
1641,cos,0.6326,0.6049
1642,xil,0.6326,0.6772
1643,divins,0.6326,0.6604
1644,velles,0.6326,0.6756
1645,quai,0.6326,0.5398
1646,n'appartient,0.6325,0.5895
1647,fure,0.6325,0.5884
1648,fréquentes,0.6324,0.6193
1649,ala,0.6323,0.6419
1650,vi,0.6322,0.6394
1651,meures,0.6321,0.5614
1652,caille,0.6321,0.6163
1653,plier,0.6321,0.7012
1654,puissamment,0.6320,0.6704
1655,dépouillé,0.6319,0.6349
1656,fois,0.6319,0.6489
1657,perfon,0.6319,0.5764
1658,prologue,0.6319,0.5763
1659,pafle,0.6318,0.6571
1660,det,0.6317,0.5697
1661,amasser,0.6317,0.6176
1662,change,0.6315,0.5833
1663,commises,0.6315,0.5906
1664,ble,0.6315,0.6434
1665,honorables,0.6314,0.6262
1666,permission,0.6314,0.4909
1667,déterminé,0.6313,0.5787
1668,rompus,0.6313,0.5170
1669,d'état,0.6312,0.5954
1670,offi,0.6311,0.5557
1671,ed,0.6311,0.6385
1672,retablir,0.6310,0.6431
1673,regretter,0.6310,0.6657
1674,quoi,0.6310,0.5694
1675,trilles,0.6309,0.6333
1676,puisqu'on,0.6309,0.6881
1677,magis,0.6308,0.5152
1678,raccommoder,0.6308,0.5741
1679,l'agneau,0.6308,0.5775
1680,mystere,0.6307,0.5118
1681,reculer,0.6307,0.6205
1682,lf,0.6306,0.5881
1683,poursuit,0.6306,0.5659
1684,confit,0.6305,0.5781
1685,xi,0.6303,0.6446
1686,determine,0.6303,0.5675
1687,virginie,0.6302,0.6223
1688,legs,0.6301,0.5766
1689,pierre,0.6300,0.6769
1690,present,0.6299,0.5372
1691,dres,0.6299,0.6246
1692,veri,0.6298,0.5620
1693,karats,0.6297,0.6515
1694,dépens,0.6297,0.5182
1695,troublé,0.6297,0.6293
1696,prospérité,0.6297,0.5906
1697,cune,0.6297,0.6863
1698,moindre,0.6295,0.6402
1699,gravité,0.6294,0.6745
1700,folle,0.6294,0.6132
1701,noblement,0.6294,0.6365
1702,yant,0.6294,0.6694
1703,oter,0.6294,0.5868
1704,éleva,0.6293,0.5908
1705,croyable,0.6293,0.6464
1706,françoise,0.6293,0.5054
