word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
portoit,1730-1740,1760-1770,0.555021,0.444979,1633,1527,5703,0.02632,0.97368,0.013913,0.986087
anges,1770-1780,1780-1789,0.555006,0.444994,720,563,5670,0.008333,0.991667,0.012207,0.987793
engagea,1700-1710,1740-1750,0.554985,0.445015,65,279,5685,0.021668,0.978332,0.025004,0.974996
compagnons,1710-1720,1760-1770,0.554686,0.445314,583,1274,5693,0.009904,0.990096,0.015578,0.984422
sentis,1700-1710,1789-1802,0.553833,0.446167,95,641,5653,0.034963,0.965037,0.026372,0.973628
élever,1720-1730,1789-1802,0.553753,0.446247,482,2126,5713,0.015532,0.984468,0.022342,0.977658
rage,1720-1730,1750-1760,0.553564,0.446436,501,1115,5709,0.006619,0.993381,0.013793,0.986207
attendoit,1710-1720,1770-1780,0.553237,0.446763,101,607,5691,0.03076,0.96924,0.017088,0.982912
tiendra,1730-1740,1789-1802,0.553047,0.446953,325,767,5688,0.013311,0.986689,0.021625,0.978375
quart,1710-1720,1789-1802,0.55291,0.44709,1347,5178,5698,0.025183,0.974817,0.032315,0.967685
commencent,1710-1720,1789-1802,0.552159,0.447841,304,961,5697,0.016444,0.983556,0.025435,0.974565
instruit,1740-1750,1760-1770,0.551178,0.448822,885,1963,5710,0.008361,0.991639,0.015514,0.984486
demoiselle,1720-1730,1730-1740,0.550781,0.449219,240,417,5677,0.0199,0.9801,0.024861,0.975139
permet,1710-1720,1720-1730,0.550668,0.449332,824,673,5713,0.012995,0.987005,0.019121,0.980879
emploie,1710-1720,1720-1730,0.550562,0.449438,106,155,5701,0.007425,0.992575,0.015766,0.984234
avancer,1710-1720,1770-1780,0.54969,0.45031,427,1119,5711,0.010453,0.989547,0.016281,0.983719
rentes,1710-1720,1740-1750,0.549083,0.450917,1696,1555,5690,0.023261,0.976739,0.024836,0.975164
pois,1760-1770,1770-1780,0.548565,0.451435,966,1221,5670,0.007041,0.992959,0.014748,0.985252
artillerie,1710-1720,1720-1730,0.548403,0.451597,53,133,5677,0.034457,0.965543,0.025632,0.974368
arrivera,1700-1710,1730-1740,0.548281,0.451719,162,193,5680,0.010369,0.989631,0.020072,0.979928
montrer,1700-1710,1750-1760,0.547315,0.452685,809,2335,5713,0.013329,0.986671,0.018724,0.981276
aimoit,1700-1710,1730-1740,0.547252,0.452748,285,661,5698,0.029615,0.970385,0.017716,0.982284
devint,1730-1740,1770-1780,0.547018,0.452982,1337,3538,5704,0.012645,0.987355,0.014709,0.985291
nécessaire,1710-1720,1730-1740,0.546934,0.453066,1517,3456,5715,0.023853,0.976147,0.018839,0.981161
observé,1700-1710,1710-1720,0.546506,0.453494,411,708,5704,0.011913,0.988087,0.027208,0.972792
répondent,1710-1720,1750-1760,0.546383,0.453617,112,395,5695,0.01301,0.98699,0.022104,0.977896
grecs,1700-1710,1730-1740,0.546177,0.453823,1857,4085,5712,0.041197,0.958803,0.040062,0.959938
ducs,1710-1720,1770-1780,0.544809,0.455191,839,1053,5665,0.06925,0.93075,0.038829,0.961171
générales,1750-1760,1780-1789,0.544633,0.455367,1579,2745,5707,0.015326,0.984674,0.017965,0.982035
rapporte,1700-1710,1710-1720,0.5446,0.4554,632,1199,5714,0.016173,0.983827,0.033962,0.966038
gorge,1760-1770,1789-1802,0.544593,0.455407,1062,995,5693,0.013076,0.986924,0.019096,0.980904
garantir,1700-1710,1740-1750,0.54452,0.45548,306,1036,5703,0.019552,0.980448,0.021697,0.978303
laissant,1720-1730,1730-1740,0.544455,0.455545,460,700,5704,0.011579,0.988421,0.018769,0.981231
intervalle,1710-1720,1789-1802,0.544376,0.455624,161,1308,5702,0.041913,0.958087,0.020341,0.979659
possible,1700-1710,1760-1770,0.544297,0.455703,1467,9107,5717,0.033798,0.966202,0.031811,0.968189
ressentiment,1730-1740,1750-1760,0.543927,0.456073,528,726,5684,0.025059,0.974941,0.014502,0.985498
artifice,1720-1730,1750-1760,0.543899,0.456101,192,295,5702,0.024611,0.975389,0.014376,0.985624
jouer,1720-1730,1789-1802,0.54386,0.45614,535,2557,5707,0.014373,0.985627,0.022532,0.977468
capitaines,1710-1720,1730-1740,0.543687,0.456313,520,949,5689,0.022805,0.977195,0.016462,0.983538
manquent,1760-1770,1789-1802,0.543617,0.456383,1314,1213,5705,0.017799,0.982201,0.017343,0.982657
misérable,1720-1730,1730-1740,0.543403,0.456597,235,375,5687,0.009009,0.990991,0.014935,0.985065
décrit,1700-1710,1730-1740,0.543372,0.456628,137,318,5699,0.011814,0.988186,0.020145,0.979855
roit,1700-1710,1770-1780,0.543169,0.456831,791,3551,5703,0.021287,0.978713,0.028727,0.971273
jeter,1710-1720,1720-1730,0.543131,0.456869,207,188,5675,0.015514,0.984486,0.027722,0.972278
apprenez,1720-1730,1750-1760,0.543065,0.456935,120,376,5677,0.00715,0.99285,0.017243,0.982757
citer,1700-1710,1760-1770,0.542981,0.457019,184,1192,5707,0.02224,0.97776,0.024526,0.975474
procureur,1700-1710,1710-1720,0.542679,0.457321,1263,4301,5689,0.034389,0.965611,0.03628,0.96372
contente,1720-1730,1760-1770,0.54254,0.45746,521,1312,5711,0.01571,0.98429,0.020983,0.979017
infortune,1710-1720,1789-1802,0.542201,0.457799,72,453,5688,0.054963,0.945037,0.04082,0.95918
cieux,1700-1710,1780-1789,0.542109,0.457891,574,2646,5699,0.023405,0.976595,0.024783,0.975217
farine,1710-1720,1760-1770,0.541899,0.458101,1057,3712,5678,0.019101,0.980899,0.021973,0.978027
reprendre,1710-1720,1760-1770,0.541787,0.458213,549,1435,5706,0.012334,0.987666,0.014825,0.985175
demi,1700-1710,1730-1740,0.541162,0.458838,2868,2521,5713,0.018531,0.981469,0.03524,0.96476
imaginé,1730-1740,1789-1802,0.540977,0.459023,414,1175,5704,0.017559,0.982441,0.025608,0.974392
furieux,1740-1750,1770-1780,0.540956,0.459044,918,1615,5704,0.008216,0.991784,0.012522,0.987478
retiré,1700-1710,1710-1720,0.540675,0.459325,378,377,5700,0.007299,0.992701,0.014749,0.985251
toiles,1720-1730,1750-1760,0.540643,0.459357,842,2920,5687,0.039009,0.960991,0.04395,0.95605
portraits,1760-1770,1789-1802,0.540639,0.459361,551,831,5698,0.011459,0.988541,0.017168,0.982832
bord,1750-1760,1770-1780,0.540521,0.459479,1847,4941,5710,0.025292,0.974708,0.020402,0.979598
offert,1720-1730,1789-1802,0.540041,0.459959,205,1329,5698,0.012602,0.987398,0.025387,0.974613
croyant,1710-1720,1720-1730,0.539448,0.460552,276,265,5698,0.010515,0.989485,0.01588,0.98412
blancs,1730-1740,1789-1802,0.539255,0.460745,579,3126,5701,0.023819,0.976181,0.029665,0.970335
orateurs,1750-1760,1789-1802,0.53885,0.46115,319,956,5685,0.026077,0.973923,0.016943,0.983057
sois,1740-1750,1760-1770,0.538614,0.461386,660,981,5698,0.012361,0.987639,0.020627,0.979373
accepté,1710-1720,1720-1730,0.538034,0.461966,206,146,5690,0.014,0.986,0.01794,0.98206
xviii,1710-1720,1789-1802,0.53788,0.46212,375,1328,5705,0.031371,0.968629,0.060283,0.939717
infortuné,1730-1740,1740-1750,0.537228,0.462772,268,238,5680,0.031868,0.968132,0.016137,0.983863
glorieux,1740-1750,1789-1802,0.536651,0.463349,700,1210,5701,0.012389,0.987611,0.012469,0.987531
peintre,1700-1710,1720-1730,0.536592,0.463408,963,497,5702,0.021049,0.978951,0.02307,0.97693
redoutable,1720-1730,1730-1740,0.536488,0.463512,433,646,5694,0.009879,0.990121,0.013178,0.986822
découvrir,1700-1710,1750-1760,0.53638,0.46362,840,2039,5713,0.009449,0.990551,0.01608,0.98392
conclure,1730-1740,1740-1750,0.536165,0.463835,1059,1495,5708,0.01318,0.98682,0.019188,0.980812
travaillé,1710-1720,1740-1750,0.535826,0.464174,357,418,5704,0.009535,0.990465,0.018621,0.981379
arrérages,1710-1720,1720-1730,0.535625,0.464375,197,75,5568,0.022226,0.977774,0.041982,0.958018
promis,1760-1770,1789-1802,0.534897,0.465103,1801,2981,5703,0.007851,0.992149,0.018569,0.981431
passent,1760-1770,1780-1789,0.534873,0.465127,1568,1826,5695,0.014184,0.985816,0.018633,0.981367
tenté,1710-1720,1770-1780,0.534753,0.465247,203,1863,5699,0.024143,0.975857,0.027165,0.972835
conduisent,1720-1730,1789-1802,0.534411,0.465589,209,740,5682,0.015183,0.984817,0.021668,0.978332
déplorable,1750-1760,1789-1802,0.5344,0.4656,333,1045,5690,0.012719,0.987281,0.016572,0.983428
acheté,1760-1770,1789-1802,0.534384,0.465616,769,1044,5689,0.009722,0.990278,0.018174,0.981826
apporte,1750-1760,1760-1770,0.53436,0.46564,755,1032,5712,0.008379,0.991621,0.011939,0.988061
demeurer,1700-1710,1760-1770,0.533957,0.466043,1019,1042,5696,0.01729,0.98271,0.016976,0.983024
tint,1710-1720,1720-1730,0.533272,0.466728,522,740,5693,0.012841,0.987159,0.019494,0.980506
brebis,1700-1710,1750-1760,0.532766,0.467234,375,1652,5680,0.012797,0.987203,0.021867,0.978133
suivit,1730-1740,1760-1770,0.532626,0.467374,576,651,5690,0.011829,0.988171,0.015491,0.984509
bateau,1710-1720,1730-1740,0.532588,0.467412,398,155,5659,0.020103,0.979897,0.020035,0.979965
garçons,1720-1730,1730-1740,0.532253,0.467747,283,330,5686,0.014508,0.985492,0.020168,0.979832
approuvé,1740-1750,1760-1770,0.531925,0.468075,414,508,5689,0.009015,0.990985,0.019871,0.980129
marie,1750-1760,1780-1789,0.531478,0.468522,2140,3207,5703,0.005906,0.994094,0.011636,0.988364
tiennent,1710-1720,1780-1789,0.531425,0.468575,1204,3529,5711,0.016102,0.983898,0.023099,0.976901
persuader,1710-1720,1720-1730,0.531392,0.468608,805,574,5708,0.013373,0.986627,0.019248,0.980752
bénéfices,1710-1720,1720-1730,0.530914,0.469086,186,139,5663,0.011795,0.988205,0.022618,0.977382
plaisanterie,1710-1720,1720-1730,0.530722,0.469278,156,88,5686,0.011801,0.988199,0.01696,0.98304
chapelle,1750-1760,1760-1770,0.530402,0.469598,1115,1001,5691,0.010489,0.989511,0.01738,0.98262
profité,1770-1780,1780-1789,0.529542,0.470458,738,824,5689,0.011075,0.988925,0.015882,0.984118
rendues,1710-1720,1789-1802,0.529076,0.470924,263,769,5687,0.039523,0.960477,0.044046,0.955954
naissent,1700-1710,1789-1802,0.528938,0.471062,222,905,5694,0.025808,0.974192,0.028163,0.971837
quitté,1760-1770,1780-1789,0.528852,0.471148,881,1834,5699,0.015646,0.984354,0.01598,0.98402
considérer,1710-1720,1720-1730,0.528442,0.471558,215,285,5701,0.014763,0.985237,0.020314,0.979686
troisième,1730-1740,1740-1750,0.528145,0.471855,868,810,5711,0.014664,0.985336,0.021714,0.978286
croyois,1700-1710,1710-1720,0.527788,0.472212,190,104,5678,0.036026,0.963974,0.028221,0.971779
loup,1700-1710,1720-1730,0.52712,0.47288,279,308,5672,0.016096,0.983904,0.035888,0.964112
rentrer,1710-1720,1750-1760,0.526794,0.473206,434,1039,5704,0.016057,0.983943,0.016952,0.983048
commandant,1740-1750,1780-1789,0.526778,0.473222,1023,2316,5682,0.016759,0.983241,0.0173,0.9827
rendant,1700-1710,1740-1750,0.526777,0.473223,284,553,5708,0.0278,0.9722,0.020242,0.979758
proposer,1720-1730,1789-1802,0.526753,0.473247,487,2910,5704,0.013637,0.986363,0.020012,0.979988
paroît,1700-1710,1720-1730,0.52602,0.47398,1373,2124,5705,0.031965,0.968035,0.024072,0.975928
faisait,1720-1730,1730-1740,0.525895,0.474105,471,545,5627,0.017754,0.982246,0.017106,0.982894
ronde,1780-1789,1789-1802,0.525672,0.474328,1089,987,5689,0.009372,0.990628,0.015843,0.984157
réussi,1760-1770,1780-1789,0.52567,0.47433,722,1073,5699,0.010421,0.989579,0.017706,0.982294
parlerai,1720-1730,1740-1750,0.524588,0.475412,276,345,5689,0.027235,0.972765,0.032337,0.967663
éloigné,1700-1710,1710-1720,0.52431,0.47569,600,704,5711,0.009105,0.990895,0.017001,0.982999
lendemain,1710-1720,1740-1750,0.524139,0.475861,1618,3991,5702,0.027914,0.972086,0.032617,0.967383
renvoyer,1710-1720,1730-1740,0.523966,0.476034,301,451,5692,0.013069,0.986931,0.015388,0.984612
consentit,1700-1710,1710-1720,0.523953,0.476047,137,139,5652,0.016285,0.983715,0.01908,0.98092
statues,1710-1720,1770-1780,0.52369,0.47631,694,1491,5694,0.026586,0.973414,0.038015,0.961985
lundi,1760-1770,1770-1780,0.523451,0.476549,1133,1407,5665,0.010353,0.989647,0.024169,0.975831
apporté,1710-1720,1789-1802,0.522945,0.477055,319,956,5695,0.01569,0.98431,0.019842,0.980158
laine,1720-1730,1780-1789,0.522407,0.477593,826,4996,5697,0.019111,0.980889,0.023923,0.976077
mener,1700-1710,1740-1750,0.522276,0.477724,456,842,5697,0.010386,0.989614,0.017014,0.982986
profondeur,1700-1710,1789-1802,0.521863,0.478137,334,1991,5697,0.031182,0.968818,0.03483,0.96517
prié,1710-1720,1780-1789,0.520898,0.479102,342,905,5687,0.034098,0.965902,0.035339,0.964661
cessé,1770-1780,1789-1802,0.520837,0.479163,796,1524,5668,0.01872,0.98128,0.02343,0.97657
lumière,1720-1730,1740-1750,0.520789,0.479211,298,702,5702,0.015681,0.984319,0.018461,0.981539
choisit,1740-1750,1770-1780,0.520596,0.479404,467,1194,5695,0.010802,0.989198,0.016857,0.983143
noir,1750-1760,1789-1802,0.52042,0.47958,2619,3404,5711,0.009306,0.990694,0.015908,0.984092
criant,1730-1740,1750-1760,0.520196,0.479804,164,168,5676,0.011119,0.988881,0.018599,0.981401
tonnerre,1720-1730,1760-1770,0.520023,0.479977,233,771,5696,0.014048,0.985952,0.020736,0.979264
fiefs,1700-1710,1740-1750,0.519771,0.480229,473,1731,5640,0.033348,0.966652,0.0461,0.9539
appareil,1760-1770,1789-1802,0.519719,0.480281,426,614,5695,0.006191,0.993809,0.011665,0.988335
tire,1710-1720,1720-1730,0.51971,0.48029,2484,2680,5715,0.010104,0.989896,0.019768,0.980232
nomma,1710-1720,1740-1750,0.519265,0.480735,249,654,5681,0.01906,0.98094,0.016472,0.983528
diverfes,1740-1750,1760-1770,0.518601,0.481399,659,589,5531,0.017385,0.982615,0.028984,0.971016
fatale,1750-1760,1780-1789,0.518429,0.481571,596,1183,5693,0.011125,0.988875,0.01699,0.98301
entrepris,1700-1710,1789-1802,0.518189,0.481811,235,838,5701,0.012095,0.987905,0.021656,0.978344
sorti,1710-1720,1720-1730,0.517857,0.482143,556,540,5703,0.00824,0.99176,0.018059,0.981941
produisent,1700-1710,1740-1750,0.517368,0.482632,351,880,5704,0.015092,0.984908,0.020952,0.979048
comprendre,1710-1720,1740-1750,0.51719,0.48281,891,1724,5712,0.014134,0.985866,0.016987,0.983013
reconnut,1720-1730,1730-1740,0.516796,0.483204,243,374,5682,0.019981,0.980019,0.014015,0.985985
adroit,1760-1770,1770-1780,0.516686,0.483314,476,766,5684,0.01535,0.98465,0.01032,0.98968
savans,1760-1770,1789-1802,0.516196,0.483804,567,993,5678,0.01146,0.98854,0.016372,0.983628
chapeau,1730-1740,1750-1760,0.515822,0.484178,435,417,5684,0.009033,0.990967,0.020525,0.979475
aucunes,1710-1720,1750-1760,0.515811,0.484189,1369,981,5683,0.016564,0.983436,0.022467,0.977533
permettent,1700-1710,1710-1720,0.515656,0.484344,150,156,5699,0.023733,0.976267,0.027609,0.972391
roient,1710-1720,1780-1789,0.515513,0.484487,186,1711,5679,0.016858,0.983142,0.031099,0.968901
permit,1710-1720,1789-1802,0.515444,0.484556,344,1190,5701,0.015304,0.984696,0.029541,0.970459
chaud,1760-1770,1789-1802,0.515439,0.484561,1777,1077,5698,0.025274,0.974726,0.028853,0.971147
quitter,1710-1720,1750-1760,0.514581,0.485419,875,2019,5712,0.014806,0.985194,0.016014,0.983986
automne,1730-1740,1740-1750,0.51409,0.48591,64,113,5690,0.025127,0.974873,0.02478,0.97522
vache,1720-1730,1750-1760,0.51299,0.48701,182,319,5666,0.016138,0.983862,0.023441,0.976559
longtems,1710-1720,1740-1750,0.512644,0.487356,589,1162,5684,0.036999,0.963001,0.02081,0.97919
terrible,1700-1710,1730-1740,0.512267,0.487733,500,1066,5711,0.01633,0.98367,0.01571,0.98429
chaise,1720-1730,1730-1740,0.511466,0.488534,159,279,5657,0.015683,0.984317,0.023843,0.976157
malheureuse,1730-1740,1740-1750,0.51124,0.48876,869,886,5704,0.01007,0.98993,0.013272,0.986728
receveurs,1780-1789,1789-1802,0.511127,0.488873,2121,1810,5644,0.016347,0.983653,0.030302,0.969698
descendre,1720-1730,1740-1750,0.511116,0.488884,436,1299,5706,0.011236,0.988764,0.019413,0.980587
appellé,1710-1720,1789-1802,0.511081,0.488919,1118,1028,5689,0.029171,0.970829,0.033794,0.966206
verd,1720-1730,1740-1750,0.510389,0.489611,536,1222,5684,0.017357,0.982643,0.030953,0.969047
traduire,1700-1710,1789-1802,0.509616,0.490384,123,621,5696,0.014603,0.985397,0.020394,0.979606
prétend,1720-1730,1770-1780,0.508723,0.491277,1326,5577,5712,0.014556,0.985444,0.023191,0.976809
porta,1720-1730,1770-1780,0.508656,0.491344,980,1828,5698,0.018043,0.981957,0.019628,0.980372
mariée,1780-1789,1789-1802,0.508655,0.491345,992,683,5683,0.008064,0.991936,0.013168,0.986832
bled,1730-1740,1789-1802,0.508562,0.491438,629,2392,5692,0.019108,0.980892,0.024937,0.975063
retour,1750-1760,1770-1780,0.508346,0.491654,4281,6855,5716,0.009658,0.990342,0.014585,0.985415
surprise,1720-1730,1730-1740,0.508243,0.491757,612,1287,5710,0.013182,0.986818,0.016361,0.983639
éloge,1700-1710,1720-1730,0.508165,0.491835,157,267,5708,0.018183,0.981817,0.018585,0.981415
affreuse,1740-1750,1750-1760,0.507885,0.492115,283,242,5673,0.012606,0.987394,0.018223,0.981777
incapable,1720-1730,1730-1740,0.507511,0.492489,221,406,5705,0.011598,0.988402,0.018273,0.981727
sentent,1780-1789,1789-1802,0.507488,0.492512,715,624,5694,0.009694,0.990306,0.0161,0.9839
filles,1710-1720,1720-1730,0.507132,0.492868,1842,2489,5713,0.014653,0.985347,0.022053,0.977947
hôte,1700-1710,1780-1789,0.50666,0.49334,90,661,5670,0.010298,0.989702,0.022237,0.977763
engagé,1700-1710,1760-1770,0.506558,0.493442,314,1228,5705,0.013289,0.986711,0.026816,0.973184
saints,1710-1720,1730-1740,0.505895,0.494105,1294,965,5706,0.012696,0.987304,0.019925,0.980075
tira,1740-1750,1770-1780,0.505783,0.494217,983,951,5691,0.009598,0.990402,0.01775,0.98225
bataille,1760-1770,1770-1780,0.505562,0.494438,1985,3921,5703,0.009117,0.990883,0.016296,0.983704
debout,1710-1720,1730-1740,0.505382,0.494618,471,336,5697,0.010507,0.989493,0.015068,0.984932
valet,1710-1720,1770-1780,0.505078,0.494922,1443,1769,5697,0.035197,0.964803,0.017248,0.982752
mouton,1700-1710,1780-1789,0.504521,0.495479,331,965,5665,0.022881,0.977119,0.0434,0.9566
dragons,1720-1730,1740-1750,0.504443,0.495557,301,287,5668,0.030321,0.969679,0.025832,0.974168
condamnation,1740-1750,1750-1760,0.503387,0.496613,360,477,5685,0.010839,0.989161,0.015823,0.984177
prodigieux,1770-1780,1789-1802,0.50287,0.49713,1025,730,5697,0.026815,0.973185,0.012588,0.987412
tomba,1720-1730,1730-1740,0.502763,0.497237,512,742,5692,0.012727,0.987273,0.016383,0.983617
rapporté,1710-1720,1770-1780,0.502757,0.497243,742,1588,5703,0.01287,0.98713,0.024117,0.975883
verrai,1710-1720,1750-1760,0.502612,0.497388,131,408,5667,0.014804,0.985196,0.021286,0.978714
resta,1700-1710,1710-1720,0.501853,0.498147,106,184,5684,0.012012,0.987988,0.019146,0.980854
conjure,1740-1750,1780-1789,0.501381,0.498619,302,920,5673,0.030008,0.969992,0.020452,0.979548
rencontrer,1710-1720,1780-1789,0.501124,0.498876,279,1510,5702,0.013126,0.986874,0.016293,0.983707
matin,1740-1750,1770-1780,0.500907,0.499093,2967,4913,5705,0.026879,0.973121,0.029469,0.970531
sentir,1700-1710,1740-1750,0.50029,0.49971,721,2273,5715,0.012956,0.987044,0.021763,0.978237
manquoit,1710-1720,1730-1740,0.500282,0.499718,207,608,5689,0.035273,0.964727,0.01893,0.98107
marquer,1710-1720,1760-1770,0.500135,0.499865,1026,1878,5707,0.011914,0.988086,0.016915,0.983085
arrivent,1710-1720,1760-1770,0.499876,0.500124,477,1017,5695,0.013383,0.986617,0.021802,0.978198
riviere,1710-1720,1730-1740,0.499346,0.500654,1754,2047,5676,0.041217,0.958783,0.027481,0.972519
conduisit,1740-1750,1789-1802,0.49917,0.50083,659,1178,5684,0.026785,0.973215,0.027605,0.972395
commence,1720-1730,1750-1760,0.498751,0.501249,1406,2710,5717,0.011832,0.988168,0.019799,0.980201
tourna,1760-1770,1789-1802,0.497885,0.502115,403,610,5675,0.007772,0.992228,0.013925,0.986075
soyez,1710-1720,1770-1780,0.497606,0.502394,417,1706,5694,0.01354,0.98646,0.023611,0.976389
embarras,1750-1760,1770-1780,0.495798,0.504202,1066,1697,5710,0.021158,0.978842,0.01167,0.98833
minuit,1710-1720,1760-1770,0.49532,0.50468,201,314,5663,0.020963,0.979037,0.021726,0.978274
reconnu,1710-1720,1789-1802,0.495215,0.504785,656,3525,5709,0.012317,0.987683,0.019971,0.980029
croit,1700-1710,1740-1750,0.494828,0.505172,1331,3997,5715,0.012814,0.987186,0.020742,0.979258
grec,1730-1740,1780-1789,0.494784,0.505216,1396,5324,5704,0.012168,0.987832,0.022991,0.977009
amie,1710-1720,1789-1802,0.494509,0.505491,165,3844,5689,0.026227,0.973773,0.035717,0.964283
apporter,1710-1720,1789-1802,0.493533,0.506467,659,1290,5705,0.016172,0.983828,0.021891,0.978109
abandonner,1710-1720,1760-1770,0.493175,0.506825,342,1114,5711,0.011966,0.988034,0.013986,0.986014
contrats,1710-1720,1760-1770,0.493005,0.506995,806,1798,5675,0.009945,0.990055,0.018595,0.981405
premières,1710-1720,1740-1750,0.492867,0.507133,396,646,5710,0.01504,0.98496,0.024035,0.975965
dents,1700-1710,1770-1780,0.492692,0.507308,424,3250,5699,0.026131,0.973869,0.02816,0.97184
forteresse,1710-1720,1789-1802,0.491157,0.508843,139,776,5636,0.016027,0.983973,0.020503,0.979497
tournant,1750-1760,1780-1789,0.490853,0.509147,391,958,5694,0.014814,0.985186,0.020953,0.979047
sait,1710-1720,1750-1760,0.490751,0.509249,607,1658,5700,0.009445,0.990555,0.016988,0.983012
isle,1740-1750,1750-1760,0.49025,0.50975,1450,974,5697,0.042522,0.957478,0.025675,0.974325
aimez,1720-1730,1760-1770,0.489295,0.510705,199,486,5685,0.011337,0.988663,0.0191,0.9809
chargée,1700-1710,1740-1750,0.489195,0.510805,177,579,5701,0.013581,0.986419,0.024334,0.975666
prétends,1740-1750,1750-1760,0.488918,0.511082,248,444,5690,0.035997,0.964003,0.023263,0.976737
partir,1700-1710,1710-1720,0.488803,0.511197,885,808,5708,0.012162,0.987838,0.018423,0.981577
ques,1700-1710,1720-1730,0.488486,0.511514,981,1394,5701,0.008642,0.991358,0.020741,0.979259
mettant,1710-1720,1740-1750,0.48826,0.51174,536,856,5711,0.015878,0.984122,0.020286,0.979714
passoit,1710-1720,1730-1740,0.488259,0.511741,271,839,5694,0.024883,0.975117,0.019215,0.980785
avocats,1710-1720,1780-1789,0.488099,0.511901,525,1421,5678,0.014066,0.985934,0.021662,0.978338
laisse,1710-1720,1740-1750,0.487758,0.512242,2136,2312,5715,0.01243,0.98757,0.021324,0.978676
nommer,1710-1720,1789-1802,0.48767,0.51233,723,2678,5710,0.011391,0.988609,0.020215,0.979785
promenade,1700-1710,1720-1730,0.48695,0.51305,135,170,5669,0.015063,0.984937,0.023743,0.976257
dirent,1780-1789,1789-1802,0.486455,0.513545,1543,979,5687,0.012148,0.987852,0.017843,0.982157
library,1780-1789,1789-1802,0.486255,0.513745,1573,3522,2225,0.070631,0.929369,0.066226,0.933774
monta,1730-1740,1740-1750,0.485832,0.514168,503,599,5686,0.017231,0.982769,0.017652,0.982348
divine,1700-1710,1770-1780,0.485482,0.514518,888,2369,5707,0.020826,0.979174,0.030658,0.969342
drap,1700-1710,1760-1770,0.485019,0.514981,325,1497,5676,0.036241,0.963759,0.030386,0.969614
briller,1760-1770,1770-1780,0.484352,0.515648,592,860,5700,0.013021,0.986979,0.0132,0.9868
apollon,1710-1720,1730-1740,0.484076,0.515924,688,762,5695,0.012072,0.987928,0.022186,0.977814
toises,1740-1750,1760-1770,0.483926,0.516074,1336,1674,5668,0.061243,0.938757,0.04677,0.95323
retourna,1730-1740,1770-1780,0.483568,0.516432,610,512,5679,0.018105,0.981895,0.023099,0.976901
vendu,1710-1720,1770-1780,0.483418,0.516582,976,2365,5693,0.012127,0.987873,0.024414,0.975586
exiger,1710-1720,1789-1802,0.483308,0.516692,529,1839,5706,0.016108,0.983892,0.030528,0.969472
éprouvé,1710-1720,1740-1750,0.481709,0.518291,173,408,5708,0.024273,0.975727,0.020157,0.979843
oblige,1700-1710,1730-1740,0.481683,0.518317,608,534,5710,0.020188,0.979812,0.023366,0.976634
vengeance,1740-1750,1789-1802,0.48163,0.51837,1710,3876,5706,0.011656,0.988344,0.012991,0.987009
entra,1750-1760,1789-1802,0.481573,0.518427,1106,1662,5692,0.010276,0.989724,0.019259,0.980741
souverains,1710-1720,1720-1730,0.481443,0.518557,1102,719,5695,0.027413,0.972587,0.028411,0.971589
préceptes,1720-1730,1789-1802,0.480958,0.519042,228,750,5693,0.012943,0.987057,0.018367,0.981633
iroient,1730-1740,1750-1760,0.480542,0.519458,258,515,5670,0.02342,0.97658,0.020465,0.979535
frayeur,1730-1740,1770-1780,0.480531,0.519469,638,1030,5692,0.014913,0.985087,0.013782,0.986218
servira,1720-1730,1750-1760,0.479941,0.520059,221,443,5688,0.014198,0.985802,0.019089,0.980911
conservent,1700-1710,1780-1789,0.479491,0.520509,118,896,5683,0.015893,0.984107,0.019588,0.980412
gagné,1720-1730,1750-1760,0.479261,0.520739,429,690,5702,0.00858,0.99142,0.01695,0.98305
moines,1700-1710,1730-1740,0.477922,0.522078,224,761,5674,0.014124,0.985876,0.019319,0.980681
offrit,1700-1710,1720-1730,0.477693,0.522307,110,169,5686,0.013183,0.986817,0.020371,0.979629
ouvrit,1710-1720,1740-1750,0.476614,0.523386,151,344,5683,0.010235,0.989765,0.017032,0.982968
servent,1700-1710,1740-1750,0.47603,0.52397,330,379,5698,0.021981,0.978019,0.028816,0.971184
parurent,1710-1720,1720-1730,0.4752,0.5248,232,231,5688,0.022861,0.977139,0.019605,0.980395
appartenoit,1700-1710,1780-1789,0.475198,0.524802,152,1007,5685,0.046995,0.953005,0.029055,0.970945
façon,1700-1710,1720-1730,0.473655,0.526345,987,1752,5716,0.01697,0.98303,0.032738,0.967262
accordé,1700-1710,1730-1740,0.473641,0.526359,467,1096,5702,0.016628,0.983372,0.021187,0.978813
répondu,1780-1789,1789-1802,0.473212,0.526788,2053,1766,5696,0.012373,0.987627,0.015069,0.984931
peux,1700-1710,1720-1730,0.472981,0.527019,293,223,5701,0.020201,0.979799,0.032428,0.967572
papes,1700-1710,1720-1730,0.472868,0.527132,162,546,5655,0.026014,0.973986,0.02988,0.97012
sortit,1720-1730,1789-1802,0.472512,0.527488,465,1856,5691,0.012245,0.987755,0.018774,0.981226
obtint,1700-1710,1710-1720,0.471288,0.528712,259,317,5685,0.006766,0.993234,0.01625,0.98375
nulle,1700-1710,1750-1760,0.469615,0.530385,627,1733,5706,0.011984,0.988016,0.02291,0.97709
