word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree
éloigné,1700-1710,1710-1720,0.525861,0.474139,600,704,5711
automne,1720-1730,1730-1740,0.52507,0.47493,62,64,5690
prié,1710-1720,1750-1760,0.524523,0.475477,342,417,5687
ôtoient,1730-1740,1789-1802,0.524283,0.475717,126,503,5617
prétends,1720-1730,1750-1760,0.52425,0.47575,149,444,5690
permettent,1700-1710,1710-1720,0.524158,0.475842,150,156,5699
statues,1710-1720,1780-1789,0.524079,0.475921,694,1805,5694
chapeau,1760-1770,1770-1780,0.523655,0.476345,985,958,5684
toiles,1730-1740,1760-1770,0.52364,0.47636,1185,3789,5687
passa,1740-1750,1760-1770,0.523236,0.476764,1447,1326,5700
ronde,1780-1789,1789-1802,0.522565,0.477435,1089,987,5689
conduisit,1740-1750,1780-1789,0.522349,0.477651,659,1293,5684
servent,1720-1730,1740-1750,0.522012,0.477988,386,379,5698
laine,1770-1780,1780-1789,0.521522,0.478478,4061,4996,5697
parurent,1710-1720,1760-1770,0.520586,0.479414,232,615,5688
entrepris,1700-1710,1789-1802,0.520453,0.479547,235,838,5701
avocats,1730-1740,1740-1750,0.520448,0.479552,240,279,5678
brebis,1720-1730,1750-1760,0.520423,0.479577,291,1652,5680
resta,1700-1710,1740-1750,0.520002,0.479998,106,395,5684
croit,1720-1730,1740-1750,0.51978,0.48022,2004,3997,5715
gagné,1710-1720,1730-1740,0.519651,0.480349,394,568,5702
retour,1710-1720,1789-1802,0.519457,0.480543,2258,8144,5716
retourna,1730-1740,1770-1780,0.519434,0.480566,610,512,5679
générales,1710-1720,1760-1770,0.51916,0.48084,222,2028,5707
criant,1730-1740,1750-1760,0.518017,0.481983,164,168,5676
fatale,1750-1760,1780-1789,0.517733,0.482267,596,1183,5693
debout,1730-1740,1789-1802,0.51758,0.48242,336,860,5697
receveurs,1730-1740,1770-1780,0.517494,0.482506,1146,865,5644
voudrez,1730-1740,1789-1802,0.517424,0.482576,278,627,5679
oublié,1750-1760,1789-1802,0.51708,0.48292,882,2078,5710
longtems,1710-1720,1720-1730,0.516896,0.483104,589,851,5684
loup,1720-1730,1760-1770,0.51656,0.48344,308,693,5672
tiennent,1740-1750,1770-1780,0.516312,0.483688,1699,3886,5711
chargée,1710-1720,1789-1802,0.516206,0.483794,311,1576,5701
etre,1730-1740,1740-1750,0.516167,0.483833,1187,3792,5712
leva,1720-1730,1730-1740,0.515671,0.484329,331,551,5682
suffire,1710-1720,1789-1802,0.515481,0.484519,187,1174,5692
gris,1750-1760,1760-1770,0.515343,0.484657,685,1445,5681
derniere,1710-1720,1730-1740,0.514732,0.485268,1209,2251,5703
résolu,1730-1740,1740-1750,0.514516,0.485484,1099,1371,5698
apollon,1710-1720,1740-1750,0.514258,0.485742,688,356,5695
aimez,1720-1730,1760-1770,0.513582,0.486418,199,486,5685
profondeur,1750-1760,1770-1780,0.513227,0.486773,856,3382,5697
promenade,1720-1730,1760-1770,0.513016,0.486984,170,451,5669
dirent,1730-1740,1780-1789,0.513013,0.486987,599,1543,5687
ayons,1730-1740,1789-1802,0.512873,0.487127,257,739,5702
incapable,1710-1720,1740-1750,0.510969,0.489031,287,464,5705
etoient,1710-1720,1750-1760,0.510885,0.489115,476,852,5679
remit,1730-1740,1740-1750,0.510792,0.489208,690,862,5692
noir,1750-1760,1789-1802,0.510518,0.489482,2619,3404,5711
souverains,1710-1720,1730-1740,0.510031,0.489969,1102,1004,5695
blancs,1760-1770,1789-1802,0.509666,0.490334,2190,3126,5701
verrai,1710-1720,1789-1802,0.50876,0.49124,131,674,5667
lesquels,1720-1730,1730-1740,0.508738,0.491262,3548,3514,5717
boire,1730-1740,1740-1750,0.507906,0.492094,1083,1235,5702
nulle,1750-1760,1760-1770,0.50755,0.49245,1733,2289,5706
drap,1760-1770,1780-1789,0.507322,0.492678,1497,1012,5676
premières,1710-1720,1720-1730,0.507081,0.492919,396,319,5710
tomba,1700-1710,1750-1760,0.506236,0.493764,364,712,5692
frayeur,1700-1710,1770-1780,0.506042,0.493958,277,1030,5692
imaginer,1720-1730,1770-1780,0.505038,0.494962,378,1474,5710
péril,1710-1720,1760-1770,0.504565,0.495435,519,959,5692
espérer,1710-1720,1750-1760,0.503769,0.496231,443,1445,5708
perdent,1760-1770,1780-1789,0.503192,0.496808,1075,1229,5702
murs,1700-1710,1710-1720,0.50301,0.49699,261,736,5708
tournant,1700-1710,1720-1730,0.502276,0.497724,186,291,5694
sait,1710-1720,1730-1740,0.501889,0.498111,607,930,5700
soyez,1710-1720,1770-1780,0.501598,0.498402,417,1706,5694
chargea,1740-1750,1780-1789,0.50094,0.49906,661,1166,5680
pape,1710-1720,1740-1750,0.500726,0.499274,2366,2959,5693
croyoit,1720-1730,1740-1750,0.50034,0.49966,600,1756,5700
voudrais,1720-1730,1780-1789,0.499988,0.500012,170,737,5648
préceptes,1720-1730,1789-1802,0.499413,0.500587,228,750,5693
rendirent,1710-1720,1730-1740,0.498869,0.501131,266,1031,5688
laisse,1700-1710,1740-1750,0.498302,0.501698,1509,2312,5715
ques,1700-1710,1720-1730,0.497848,0.502152,981,1394,5701
riviere,1710-1720,1730-1740,0.49713,0.50287,1754,2047,5676
filles,1710-1720,1720-1730,0.495163,0.504837,1842,2489,5713
contrats,1740-1750,1760-1770,0.494865,0.505135,856,1798,5675
soixante,1750-1760,1780-1789,0.494666,0.505334,2096,5207,5701
rendoit,1710-1720,1720-1730,0.494151,0.505849,374,471,5700
fallu,1740-1750,1789-1802,0.493547,0.506453,608,2405,5712
présenta,1720-1730,1730-1740,0.492767,0.507233,208,442,5683
arrivoit,1710-1720,1730-1740,0.491985,0.508015,212,469,5685
desirs,1750-1760,1789-1802,0.491418,0.508582,1251,1097,5696
instant,1700-1710,1770-1780,0.491342,0.508658,279,3895,5714
matin,1730-1740,1740-1750,0.491043,0.508957,1666,2967,5705
diverfes,1710-1720,1789-1802,0.490467,0.509533,181,741,5531
avois,1710-1720,1720-1730,0.490039,0.509961,361,584,5708
eurent,1730-1740,1740-1750,0.489034,0.510966,2062,2065,5704
vais,1710-1720,1730-1740,0.488667,0.511333,2381,2855,5713
semblent,1710-1720,1780-1789,0.488603,0.511397,342,2513,5710
virent,1740-1750,1770-1780,0.488402,0.511598,1293,1038,5686
lundi,1760-1770,1780-1789,0.488048,0.511952,1133,1603,5665
obtint,1710-1720,1740-1750,0.488033,0.511967,317,600,5685
enfants,1700-1710,1720-1730,0.487443,0.512557,761,918,5678
retourner,1740-1750,1780-1789,0.487127,0.512873,2280,3013,5705
peux,1700-1710,1730-1740,0.487024,0.512976,293,457,5701
rencontrer,1720-1730,1740-1750,0.486772,0.513228,315,772,5702
conservent,1730-1740,1750-1760,0.486721,0.513279,229,464,5683
donneront,1710-1720,1750-1760,0.486693,0.513307,258,336,5684
craignoit,1710-1720,1730-1740,0.485236,0.514764,138,627,5686
dents,1740-1750,1770-1780,0.484543,0.515457,1223,3250,5699
impossible,1700-1710,1720-1730,0.484511,0.515489,712,1126,5716
savait,1750-1760,1760-1770,0.48321,0.51679,228,305,5475
mettra,1710-1720,1789-1802,0.483136,0.516864,276,861,5696
tombent,1760-1770,1770-1780,0.482875,0.517125,1267,1898,5705
sembloient,1700-1710,1740-1750,0.48206,0.51794,92,445,5674
permettoit,1700-1710,1710-1720,0.480065,0.519935,110,112,5688
trois,1700-1710,1710-1720,0.478947,0.521053,12821,14431,5720
freres,1710-1720,1750-1760,0.478083,0.521917,818,1204,5685
revenir,1720-1730,1750-1760,0.478056,0.521944,1210,1807,5710
servit,1710-1720,1750-1760,0.476847,0.523153,460,896,5690
empêché,1770-1780,1789-1802,0.475799,0.524201,880,881,5698
pouvant,1710-1720,1770-1780,0.475744,0.524256,688,3361,5712
seize,1720-1730,1780-1789,0.475503,0.524497,819,2307,5693
nuages,1710-1720,1750-1760,0.475414,0.524586,189,456,5699
papes,1700-1710,1720-1730,0.473588,0.526412,162,546,5655
prendra,1700-1710,1789-1802,0.473427,0.526573,357,1129,5695
sortit,1720-1730,1740-1750,0.473187,0.526813,465,854,5691
ferait,1720-1730,1770-1780,0.472694,0.527306,231,3290,5686
cinquante,1710-1720,1750-1760,0.472528,0.527472,1806,3344,5705
mouton,1770-1780,1780-1789,0.472318,0.527682,1186,965,5665
cherchent,1750-1760,1770-1780,0.471845,0.528155,671,1325,5699
voudrois,1700-1710,1720-1730,0.471172,0.528828,616,477,5700
etoit,1700-1710,1750-1760,0.470949,0.529051,512,1810,5698
vouloient,1700-1710,1730-1740,0.470871,0.529129,1020,1314,5695
pensé,1710-1720,1750-1760,0.470702,0.529298,428,1196,5711
iroient,1730-1740,1760-1770,0.47068,0.52932,258,835,5670
alloient,1740-1750,1770-1780,0.470624,0.529376,683,1103,5691
crut,1710-1720,1720-1730,0.470443,0.529557,754,801,5698
ferai,1720-1730,1730-1740,0.469899,0.530101,989,1276,5712
donneroit,1710-1720,1720-1730,0.46889,0.53111,245,277,5695
refusé,1710-1720,1730-1740,0.468697,0.531303,207,424,5693
répondu,1750-1760,1789-1802,0.468534,0.531466,1118,1766,5696
lont,1730-1740,1750-1760,0.467851,0.532149,256,596,5676
bleu,1760-1770,1789-1802,0.466616,0.533384,1576,1464,5678
rendra,1720-1730,1750-1760,0.466288,0.533712,297,631,5699
résolut,1740-1750,1780-1789,0.465509,0.534491,766,1137,5669
tableaux,1710-1720,1780-1789,0.464037,0.535963,1035,3068,5710
gendre,1700-1710,1760-1770,0.463029,0.536971,406,512,5688
souffert,1720-1730,1770-1780,0.462726,0.537274,306,1206,5700
avions,1710-1720,1730-1740,0.46253,0.53747,812,940,5708
ront,1700-1710,1750-1760,0.46171,0.53829,446,982,5689
concevoir,1740-1750,1789-1802,0.461644,0.538356,1037,2145,5707
entendent,1720-1730,1750-1760,0.461038,0.538962,194,264,5692
sembloit,1710-1720,1730-1740,0.460641,0.539359,405,1119,5697
sept,1730-1740,1750-1760,0.460155,0.539845,3500,5197,5715
onze,1720-1730,1760-1770,0.459792,0.540208,684,1510,5701
fallut,1710-1720,1740-1750,0.45933,0.54067,499,1071,5689
beurre,1710-1720,1730-1740,0.458271,0.541729,947,519,5631
cherché,1700-1710,1740-1750,0.458215,0.541785,161,433,5706
partit,1710-1720,1730-1740,0.457372,0.542628,370,1141,5690
allait,1700-1710,1740-1750,0.457174,0.542826,293,165,5641
soeurs,1720-1730,1760-1770,0.457026,0.542974,390,671,5672
fermé,1720-1730,1770-1780,0.455789,0.544211,208,901,5693
oncle,1740-1750,1789-1802,0.453989,0.546011,1247,2525,5697
xvii,1730-1740,1780-1789,0.453448,0.546552,940,2176,5708
éroit,1700-1710,1710-1720,0.4533,0.5467,223,206,5680
avais,1730-1740,1750-1760,0.453233,0.546767,237,73,5649
façon,1700-1710,1710-1720,0.453214,0.546786,987,1476,5716
voudra,1710-1720,1720-1730,0.452561,0.547439,663,635,5713
crains,1700-1710,1789-1802,0.452267,0.547733,590,2078,5708
supposer,1720-1730,1740-1750,0.451103,0.548897,258,679,5703
pensent,1710-1720,1760-1770,0.448814,0.551186,181,904,5699
douze,1700-1710,1710-1720,0.44881,0.55119,1838,2877,5713
forcé,1700-1710,1710-1720,0.448701,0.551299,316,408,5712
quitta,1720-1730,1740-1750,0.446858,0.553142,281,653,5684
etrangers,1720-1730,1740-1750,0.446001,0.553999,853,1530,5684
desquelles,1700-1710,1770-1780,0.445928,0.554072,425,1414,5695
pouvois,1700-1710,1730-1740,0.445744,0.554256,404,850,5691
veuille,1720-1730,1750-1760,0.444417,0.555583,453,874,5702
accordée,1740-1750,1789-1802,0.44206,0.55794,621,2060,5699
proposa,1720-1730,1750-1760,0.439692,0.560308,266,590,5695
durant,1740-1750,1750-1760,0.439685,0.560315,1537,1104,5697
aurais,1700-1710,1750-1760,0.437515,0.562485,51,56,5650
croyoient,1730-1740,1780-1789,0.436917,0.563083,549,1097,5683
contraint,1710-1720,1789-1802,0.435327,0.564673,576,1071,5692
avril,1700-1710,1740-1750,0.434959,0.565041,709,1774,5702
allé,1710-1720,1730-1740,0.433369,0.566631,411,531,5698
voulus,1710-1720,1730-1740,0.431809,0.568191,252,256,5642
alloit,1720-1730,1750-1760,0.431234,0.568766,949,1697,5702
prenoit,1700-1710,1720-1730,0.430542,0.569458,438,549,5696
croient,1710-1720,1740-1750,0.428943,0.571057,253,1077,5704
voulois,1700-1710,1710-1720,0.428258,0.571742,254,248,5690
aurai,1700-1710,1789-1802,0.426498,0.573502,132,426,5699
eusse,1700-1710,1720-1730,0.424541,0.575459,54,61,5678
trouvoient,1730-1740,1789-1802,0.424241,0.575759,987,1409,5695
donnèrent,1710-1720,1720-1730,0.42395,0.57605,150,163,5678
viens,1700-1710,1710-1720,0.423664,0.576336,1991,1942,5711
venait,1730-1740,1750-1760,0.423505,0.576495,286,287,5640
étois,1700-1710,1720-1730,0.423489,0.576511,132,138,5702
laissoit,1720-1730,1789-1802,0.422885,0.577115,309,903,5684
pourrois,1710-1720,1720-1730,0.42185,0.57815,410,391,5696
pensez,1710-1720,1750-1760,0.421261,0.578739,301,735,5690
aimée,1700-1710,1780-1789,0.418986,0.581014,141,881,5683
boeufs,1760-1770,1780-1789,0.418686,0.581314,1138,1499,5666
erre,1700-1710,1710-1720,0.4165,0.5835,380,280,5687
demandoit,1720-1730,1740-1750,0.414269,0.585731,524,1150,5696
paroissoit,1710-1720,1730-1740,0.412303,0.587697,348,1411,5701
printemps,1720-1730,1730-1740,0.410204,0.589796,181,238,5682
semaines,1710-1720,1730-1740,0.408679,0.591321,390,404,5683
pourrai,1720-1730,1770-1780,0.407699,0.592301,181,956,5682
rems,1700-1710,1710-1720,0.407561,0.592439,228,220,5679
trouvèrent,1730-1740,1740-1750,0.407472,0.592528,383,249,5682
aient,1720-1730,1760-1770,0.407297,0.592703,804,2532,5711
froment,1720-1730,1760-1770,0.405673,0.594327,563,3989,5673
ferions,1710-1720,1780-1789,0.40521,0.59479,171,818,5667
voudront,1700-1710,1760-1770,0.404409,0.595591,311,1049,5694
étiez,1750-1760,1760-1770,0.404003,0.595997,529,654,5685
book,1700-1710,1789-1802,0.402942,0.597058,682,362,3925
neuf,1710-1720,1720-1730,0.400601,0.599399,2464,2478,5717
trouveroit,1700-1710,1730-1740,0.399944,0.600056,272,641,5696
quatorze,1730-1740,1750-1760,0.399791,0.600209,927,979,5704
nomment,1730-1740,1740-1750,0.399473,0.600527,349,1662,5686
aurois,1710-1720,1720-1730,0.399298,0.600702,167,183,5703
quarante,1700-1710,1710-1720,0.396777,0.603223,1713,1749,5707
convenir,1710-1720,1770-1780,0.39606,0.60394,588,2936,5713
seroit,1710-1720,1720-1730,0.39278,0.60722,1610,1502,5709
sauroit,1700-1710,1740-1750,0.391502,0.608498,170,456,5675
ferez,1710-1720,1740-1750,0.389281,0.610719,912,1272,5699
faudroit,1700-1710,1710-1720,0.388094,0.611906,741,1017,5707
parents,1700-1710,1770-1780,0.387709,0.612291,203,1591,5662
cavalerie,1720-1730,1780-1789,0.386463,0.613537,1912,3765,5687
neveu,1700-1710,1760-1770,0.384778,0.615222,660,826,5692
voulurent,1700-1710,1750-1760,0.383265,0.616735,267,566,5688
demandai,1740-1750,1760-1770,0.382612,0.617388,507,377,5601
aurions,1720-1730,1789-1802,0.377749,0.622251,481,930,5696
portoient,1710-1720,1730-1740,0.37244,0.62756,366,863,5689
vinrent,1700-1710,1730-1740,0.368535,0.631465,387,950,5685
serait,1770-1780,1789-1802,0.36255,0.63745,2562,7446,5674
ferois,1710-1720,1789-1802,0.362241,0.637759,432,1041,5688
devez,1720-1730,1770-1780,0.361588,0.638412,598,2035,5701
seroient,1710-1720,1730-1740,0.35823,0.64177,453,458,5687
falloit,1720-1730,1730-1740,0.357292,0.642708,1935,2618,5712
sera,1710-1720,1720-1730,0.356248,0.643752,2361,1506,5717
août,1720-1730,1730-1740,0.356167,0.643833,595,1690,5700
retira,1740-1750,1750-1760,0.356128,0.643872,895,1081,5686
faudra,1710-1720,1750-1760,0.355318,0.644682,687,1400,5706
voudroient,1710-1720,1740-1750,0.354296,0.645704,316,460,5692
devois,1710-1720,1760-1770,0.35384,0.64616,181,707,5672
trente,1710-1720,1720-1730,0.353684,0.646316,2665,3052,5715
voudroit,1720-1730,1760-1770,0.352713,0.647287,639,1760,5703
puissent,1710-1720,1730-1740,0.352226,0.647774,1522,1495,5711
fauroit,1700-1710,1740-1750,0.351339,0.648661,506,940,5672
venoient,1710-1720,1740-1750,0.350524,0.649476,472,1373,5691
servoit,1730-1740,1789-1802,0.349514,0.650486,778,987,5694
serois,1730-1740,1789-1802,0.349132,0.650868,441,795,5679
décembre,1700-1710,1710-1720,0.348202,0.651798,417,711,5690
auraient,1730-1740,1750-1760,0.348146,0.651854,175,349,5674
serais,1710-1720,1760-1770,0.347629,0.652371,262,279,5544
quatrième,1710-1720,1720-1730,0.347486,0.652514,719,763,5714
pourront,1720-1730,1750-1760,0.343536,0.656464,1712,2941,5707
treize,1740-1750,1780-1789,0.342508,0.657492,1064,2355,5699
serai,1720-1730,1740-1750,0.340606,0.659394,200,266,5673
aurait,1710-1720,1750-1760,0.340493,0.659507,1120,1115,5690
purent,1730-1740,1750-1760,0.340353,0.659647,675,607,5686
audit,1700-1710,1789-1802,0.3394,0.6606,1422,842,5683
seront,1710-1720,1720-1730,0.337818,0.662182,1232,738,5702
revint,1770-1780,1780-1789,0.337261,0.662739,1222,1837,5689
aisé,1710-1720,1750-1760,0.336507,0.663493,694,1874,5709
octobre,1700-1710,1789-1802,0.333529,0.666471,395,4631,5690
feroient,1700-1710,1710-1720,0.326983,0.673017,1144,3031,5705
février,1700-1710,1730-1740,0.323943,0.676057,674,1922,5690
fallait,1730-1740,1740-1750,0.32272,0.67728,412,271,5648
doive,1710-1720,1730-1740,0.32142,0.67858,304,514,5705
pourra,1700-1710,1740-1750,0.321138,0.678862,1928,3796,5715
trouveront,1710-1720,1730-1740,0.317006,0.682994,659,681,5697
pleurs,1720-1730,1789-1802,0.311126,0.688874,472,2132,5700
pourriez,1710-1720,1780-1789,0.303646,0.696354,146,839,5680
aviez,1720-1730,1730-1740,0.293965,0.706035,234,713,5695
fussent,1710-1720,1789-1802,0.293682,0.706318,1223,3846,5710
pourrait,1700-1710,1740-1750,0.282691,0.717309,331,387,5690
devait,1720-1730,1730-1740,0.282071,0.717929,327,425,5670
ayent,1710-1720,1730-1740,0.281535,0.718465,1687,1457,5696
devroient,1710-1720,1730-1740,0.274417,0.725583,220,341,5692
devroit,1700-1710,1710-1720,0.270741,0.729259,471,592,5701
pussent,1700-1710,1720-1730,0.256125,0.743875,154,216,5686
pourroient,1710-1720,1720-1730,0.246607,0.753393,1647,1288,5706
devoient,1710-1720,1720-1730,0.20331,0.79669,952,1264,5693
