word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
premiers,1710-1720,1730-1740,0.593474,0.406526,3182,4791,5717,0.013726,0.986274,0.018232,0.981768
laisser,1720-1730,1730-1740,0.59342,0.40658,1827,3300,5715,0.012144,0.987856,0.018934,0.981066
principal,1710-1720,1789-1802,0.593285,0.406715,1754,4071,5717,0.019957,0.980043,0.027523,0.972477
obtenu,1710-1720,1789-1802,0.593221,0.406779,671,2700,5706,0.016283,0.983717,0.029223,0.970777
ine,1710-1720,1740-1750,0.593174,0.406826,524,849,5691,0.011085,0.988915,0.031862,0.968138
ist,1720-1730,1770-1780,0.593153,0.406847,240,284,5650,0.013887,0.986113,0.048347,0.951653
armées,1720-1730,1730-1740,0.593148,0.406852,1661,2234,5705,0.026224,0.973776,0.02782,0.97218
matière,1710-1720,1720-1730,0.592937,0.407063,717,604,5713,0.014353,0.985647,0.018796,0.981204
plaines,1720-1730,1780-1789,0.592906,0.407094,325,1407,5688,0.02419,0.97581,0.020842,0.979158
données,1720-1730,1789-1802,0.592838,0.407162,1068,2241,5707,0.050094,0.949906,0.05373,0.94627
ventre,1710-1720,1760-1770,0.592742,0.407258,824,2525,5691,0.047406,0.952594,0.032681,0.967319
appuyé,1700-1710,1789-1802,0.592641,0.407359,106,658,5688,0.01384,0.98616,0.019388,0.980612
ris,1730-1740,1789-1802,0.592631,0.407369,976,2144,5704,0.009059,0.990941,0.021461,0.978539
sonne,1710-1720,1780-1789,0.592246,0.407754,268,1366,5683,0.017916,0.982084,0.027541,0.972459
flammes,1770-1780,1780-1789,0.592204,0.407796,812,1074,5681,0.007243,0.992757,0.016084,0.983916
david,1740-1750,1760-1770,0.592157,0.407843,663,1232,5704,0.009657,0.990343,0.032114,0.967886
lâche,1710-1720,1780-1789,0.592116,0.407884,283,1553,5698,0.009134,0.990866,0.013369,0.986631
mari,1700-1710,1710-1720,0.59201,0.40799,1831,1777,5708,0.01785,0.98215,0.025242,0.974758
fermeté,1710-1720,1740-1750,0.591935,0.408065,389,895,5699,0.022623,0.977377,0.0181,0.9819
orgueil,1750-1760,1789-1802,0.591829,0.408171,885,1852,5708,0.029769,0.970231,0.014097,0.985903
fêtes,1740-1750,1750-1760,0.591341,0.408659,928,1222,5702,0.008826,0.991174,0.012826,0.987174
dus,1700-1710,1730-1740,0.590983,0.409017,231,399,5702,0.010567,0.989433,0.019746,0.980254
fine,1700-1710,1780-1789,0.590802,0.409198,1278,2233,5710,0.033112,0.966888,0.05557,0.94443
neige,1760-1770,1770-1780,0.590787,0.409213,534,1161,5681,0.012344,0.987656,0.016735,0.983265
expédition,1740-1750,1789-1802,0.590747,0.409253,727,1439,5694,0.012356,0.987644,0.016589,0.983411
justifier,1740-1750,1770-1780,0.590601,0.409399,891,1991,5706,0.009302,0.990698,0.013929,0.986071
plaît,1710-1720,1740-1750,0.590175,0.409825,1197,1187,5704,0.018481,0.981519,0.02272,0.97728
rendent,1740-1750,1750-1760,0.590169,0.409831,2023,1972,5714,0.019889,0.980111,0.01858,0.98142
oni,1700-1710,1750-1760,0.590076,0.409924,239,266,5646,0.015153,0.984847,0.039185,0.960815
conseiller,1720-1730,1730-1740,0.589896,0.410104,1262,1421,5702,0.010905,0.989095,0.021223,0.978777
comédie,1710-1720,1750-1760,0.589795,0.410205,771,2980,5698,0.016574,0.983426,0.035335,0.964665
recette,1730-1740,1780-1789,0.58979,0.41021,544,2587,5681,0.015422,0.984578,0.032641,0.967359
laissa,1710-1720,1730-1740,0.589634,0.410366,989,1545,5691,0.012669,0.987331,0.017416,0.982584
ooo,1700-1710,1730-1740,0.589598,0.410402,2197,709,5682,0.057507,0.942493,0.1484,0.8516
généralement,1710-1720,1770-1780,0.589527,0.410473,271,3044,5712,0.020694,0.979306,0.022312,0.977688
tranquillité,1700-1710,1789-1802,0.589521,0.410479,252,3264,5702,0.046596,0.953404,0.029215,0.970785
printems,1770-1780,1789-1802,0.589506,0.410494,2176,927,5671,0.028691,0.971309,0.020846,0.979154
explique,1710-1720,1720-1730,0.589414,0.410586,412,246,5710,0.009612,0.990388,0.016866,0.983134
oin,1700-1710,1770-1780,0.58941,0.41059,202,465,5637,0.016634,0.983366,0.061594,0.938406
eis,1730-1740,1760-1770,0.589381,0.410619,907,562,5663,0.0768,0.9232,0.149983,0.850017
demander,1720-1730,1740-1750,0.589198,0.410802,1966,4269,5715,0.012847,0.987153,0.020472,0.979528
horribles,1700-1710,1789-1802,0.588952,0.411048,105,890,5685,0.024097,0.975903,0.025142,0.974858
diviser,1730-1740,1770-1780,0.588931,0.411069,128,804,5673,0.013605,0.986395,0.017099,0.982901
prodigieuse,1700-1710,1760-1770,0.588392,0.411608,166,905,5697,0.02153,0.97847,0.023155,0.976845
rouen,1720-1730,1789-1802,0.588377,0.411623,1085,1815,5687,0.040452,0.959548,0.034429,0.965571
alexandrie,1700-1710,1760-1770,0.588062,0.411938,66,258,5672,0.01491,0.98509,0.035547,0.964453
neuvième,1720-1730,1770-1780,0.587965,0.412035,138,358,5683,0.034419,0.965581,0.044917,0.955083
dic,1720-1730,1770-1780,0.587904,0.412096,491,807,5670,0.011852,0.988148,0.014126,0.985874
communauté,1710-1720,1789-1802,0.587706,0.412294,2535,1468,5695,0.026316,0.973684,0.048433,0.951567
ril,1750-1760,1789-1802,0.587697,0.412303,136,576,5624,0.012069,0.987931,0.039112,0.960888
lyon,1730-1740,1789-1802,0.587566,0.412434,1178,3331,5694,0.009645,0.990355,0.02498,0.97502
étonne,1720-1730,1770-1780,0.587476,0.412524,74,443,5703,0.054323,0.945677,0.036613,0.963387
cérémonies,1700-1710,1710-1720,0.587392,0.412608,245,321,5695,0.015563,0.984437,0.015301,0.984699
reçues,1710-1720,1780-1789,0.587386,0.412614,164,1096,5696,0.017328,0.982672,0.02358,0.97642
cabale,1710-1720,1789-1802,0.587245,0.412755,253,652,5670,0.051741,0.948259,0.019503,0.980497
oublie,1700-1710,1770-1780,0.587212,0.412788,73,665,5704,0.012668,0.987332,0.017447,0.982553
ruse,1700-1710,1720-1730,0.586965,0.413035,78,296,5681,0.021464,0.978536,0.016979,0.983021
feux,1700-1710,1740-1750,0.586785,0.413215,2215,1068,5703,0.034424,0.965576,0.073968,0.926032
tenter,1710-1720,1750-1760,0.586764,0.413236,246,808,5701,0.007985,0.992015,0.011566,0.988434
arrêt,1720-1730,1780-1789,0.58668,0.41332,719,7893,5701,0.020346,0.979654,0.03154,0.96846
délivrer,1710-1720,1720-1730,0.586439,0.413561,442,547,5702,0.014246,0.985754,0.014811,0.985189
entièrement,1710-1720,1780-1789,0.586429,0.413571,691,4498,5711,0.011113,0.988887,0.021183,0.978817
fleuve,1740-1750,1789-1802,0.586343,0.413657,2059,1867,5696,0.029735,0.970265,0.021535,0.978465
estime,1740-1750,1760-1770,0.586008,0.413992,798,1329,5712,0.013615,0.986385,0.013691,0.986309
has,1720-1730,1789-1802,0.585311,0.414689,498,1176,5637,0.022751,0.977249,0.044314,0.955686
iie,1740-1750,1789-1802,0.585233,0.414767,341,1727,5686,0.011418,0.988582,0.038979,0.961021
civile,1740-1750,1789-1802,0.585108,0.414892,1025,4701,5700,0.018169,0.981831,0.027944,0.972056
apparemment,1700-1710,1789-1802,0.585102,0.414898,598,692,5698,0.01035,0.98965,0.024946,0.975054
quie,1740-1750,1760-1770,0.58502,0.41498,189,315,5252,0.010522,0.989478,0.024251,0.975749
ioo,1730-1740,1750-1760,0.584971,0.415029,334,1192,5672,0.020305,0.979695,0.084015,0.915985
charbon,1700-1710,1760-1770,0.584907,0.415093,226,5262,5675,0.034861,0.965139,0.031862,0.968138
appellent,1720-1730,1730-1740,0.584861,0.415139,731,558,5707,0.02013,0.97987,0.022864,0.977136
jean,1700-1710,1789-1802,0.584775,0.415225,3545,9751,5713,0.007936,0.992064,0.031911,0.968089
ila,1740-1750,1789-1802,0.584746,0.415254,375,1106,5671,0.008091,0.991909,0.025563,0.974437
qul,1710-1720,1780-1789,0.584704,0.415296,149,868,5613,0.013301,0.986699,0.040185,0.959815
célèbre,1710-1720,1730-1740,0.584692,0.415308,352,678,5705,0.012644,0.987356,0.017152,0.982848
délivrance,1700-1710,1760-1770,0.584652,0.415348,168,690,5680,0.019402,0.980598,0.024277,0.975723
approbation,1730-1740,1789-1802,0.584645,0.415355,476,499,5718,0.024279,0.975721,0.022241,0.977759
our,1700-1710,1770-1780,0.584304,0.415696,1725,2566,5714,0.016345,0.983655,0.025244,0.974756
alliés,1700-1710,1710-1720,0.584302,0.415698,106,180,5679,0.028108,0.971892,0.021643,0.978357
contra,1740-1750,1789-1802,0.584241,0.415759,1145,802,5687,0.019675,0.980325,0.048813,0.951187
volontaire,1700-1710,1789-1802,0.584124,0.415876,260,1303,5691,0.013782,0.986218,0.020661,0.979339
parle,1720-1730,1740-1750,0.584091,0.415909,4043,5755,5716,0.008476,0.991524,0.017966,0.982034
nantes,1750-1760,1780-1789,0.584051,0.415949,668,1435,5675,0.006523,0.993477,0.029097,0.970903
servitude,1700-1710,1789-1802,0.583983,0.416017,235,1981,5691,0.023171,0.976829,0.024424,0.975576
éviter,1700-1710,1750-1760,0.583936,0.416064,925,2198,5713,0.011267,0.988733,0.017442,0.982558
tribut,1700-1710,1789-1802,0.583902,0.416098,135,1701,5699,0.033125,0.966875,0.022414,0.977586
ministère,1700-1710,1770-1780,0.583772,0.416228,140,1311,5655,0.025048,0.974952,0.03518,0.96482
chapitre,1730-1740,1780-1789,0.583761,0.416239,5361,13316,5715,0.012397,0.987603,0.034821,0.965179
lii,1730-1740,1789-1802,0.583712,0.416288,577,2886,5681,0.019118,0.980882,0.049696,0.950304
supporter,1710-1720,1789-1802,0.583659,0.416341,250,2642,5706,0.015224,0.984776,0.016676,0.983324
lien,1700-1710,1710-1720,0.583487,0.416513,417,415,5706,0.005712,0.994288,0.01395,0.98605
contraindre,1710-1720,1720-1730,0.583458,0.416542,461,283,5690,0.009469,0.990531,0.020533,0.979467
envoyer,1700-1710,1789-1802,0.583264,0.416736,570,2052,5699,0.011522,0.988478,0.023817,0.976183
frontieres,1770-1780,1780-1789,0.583037,0.416963,818,866,5475,0.027876,0.972124,0.029788,0.970212
venoit,1730-1740,1740-1750,0.582946,0.417054,3257,3440,5704,0.032778,0.967222,0.020535,0.979465
offrant,1700-1710,1789-1802,0.582705,0.417295,74,713,5692,0.014963,0.985037,0.029262,0.970738
and,1700-1710,1770-1780,0.582653,0.417347,7563,12921,5720,0.040157,0.959843,0.054228,0.945772
ret,1710-1720,1789-1802,0.582451,0.417549,148,760,5663,0.004766,0.995234,0.017965,0.982035
oil,1700-1710,1760-1770,0.582416,0.417584,339,520,5663,0.01768,0.98232,0.069498,0.930502
nouvellement,1700-1710,1740-1750,0.582346,0.417654,285,495,5694,0.011501,0.988499,0.024877,0.975123
antre,1710-1720,1789-1802,0.582256,0.417744,130,532,5692,0.021597,0.978403,0.014647,0.985353
manufactures,1730-1740,1740-1750,0.582193,0.417807,996,508,5684,0.030556,0.969444,0.033926,0.966074
oubliez,1710-1720,1720-1730,0.582112,0.417888,60,81,5665,0.016595,0.983405,0.019646,0.980354
sic,1710-1720,1789-1802,0.582106,0.417894,504,721,5687,0.024878,0.975122,0.050349,0.949651
oir,1730-1740,1789-1802,0.58198,0.41802,313,1558,5679,0.014986,0.985014,0.043958,0.956042
aimé,1700-1710,1720-1730,0.581926,0.418074,634,593,5709,0.00882,0.99118,0.01564,0.98436
vendus,1750-1760,1780-1789,0.581734,0.418266,396,882,5677,0.008493,0.991507,0.018767,0.981233
ferment,1700-1710,1710-1720,0.581624,0.418376,756,953,5693,0.005193,0.994807,0.016232,0.983768
orage,1740-1750,1760-1770,0.581584,0.418416,290,248,5693,0.013232,0.986768,0.01625,0.98375
ion,1700-1710,1789-1802,0.581581,0.418419,3784,10774,5707,0.014316,0.985684,0.05167,0.94833
côte,1700-1710,1710-1720,0.58152,0.41848,721,534,5701,0.018249,0.981751,0.020947,0.979053
maris,1700-1710,1720-1730,0.581451,0.418549,367,522,5688,0.014119,0.985881,0.025423,0.974577
jardin,1700-1710,1740-1750,0.581414,0.418586,1045,1120,5706,0.015544,0.984456,0.025085,0.974915
intention,1710-1720,1770-1780,0.581392,0.418608,507,1467,5711,0.014755,0.985245,0.021206,0.978794
latin,1760-1770,1770-1780,0.581154,0.418846,2744,4130,5707,0.015049,0.984951,0.018864,0.981136
vicieux,1700-1710,1720-1730,0.581148,0.418852,122,149,5690,0.00791,0.99209,0.017111,0.982889
vante,1700-1710,1780-1789,0.581082,0.418918,164,975,5699,0.016993,0.983007,0.024449,0.975551
places,1720-1730,1780-1789,0.581012,0.418988,2624,6052,5713,0.009952,0.990048,0.022343,0.977657
ail,1700-1710,1740-1750,0.581003,0.418997,993,482,5711,0.01437,0.98563,0.048068,0.951932
pologne,1770-1780,1780-1789,0.580995,0.419005,3518,1992,5685,0.021201,0.978799,0.019626,0.980374
chiens,1700-1710,1720-1730,0.580911,0.419089,856,433,5697,0.015571,0.984429,0.027731,0.972269
tie,1700-1710,1710-1720,0.580727,0.419273,1739,442,5707,0.024276,0.975724,0.093355,0.906645
bords,1730-1740,1740-1750,0.580661,0.419339,1257,2209,5702,0.059076,0.940924,0.029864,0.970136
tue,1700-1710,1730-1740,0.580654,0.419346,561,482,5703,0.02423,0.97577,0.071483,0.928517
prélat,1700-1710,1750-1760,0.580615,0.419385,200,789,5667,0.03267,0.96733,0.018604,0.981396
nourrir,1710-1720,1789-1802,0.580586,0.419414,761,2009,5702,0.017611,0.982389,0.023617,0.976383
inde,1700-1710,1780-1789,0.580545,0.419455,626,518,5688,0.083039,0.916961,0.228256,0.771744
pressant,1720-1730,1760-1770,0.580458,0.419542,103,443,5673,0.014927,0.985073,0.021206,0.978794
prétendus,1700-1710,1710-1720,0.580064,0.419936,123,232,5691,0.019445,0.980555,0.025081,0.974919
entière,1710-1720,1770-1780,0.580014,0.419986,572,2615,5707,0.024314,0.975686,0.026413,0.973587
lle,1700-1710,1760-1770,0.579983,0.420017,530,862,5681,0.014312,0.985688,0.041029,0.958971
catherine,1760-1770,1780-1789,0.579895,0.420105,1011,1985,5665,0.013383,0.986617,0.016906,0.983094
virgile,1730-1740,1770-1780,0.579796,0.420204,1967,1900,5704,0.012958,0.987042,0.022295,0.977705
camarades,1770-1780,1789-1802,0.57966,0.42034,852,1002,5682,0.010464,0.989536,0.016431,0.983569
magnifique,1720-1730,1780-1789,0.579584,0.420416,617,1569,5703,0.008612,0.991388,0.019766,0.980234
inventaire,1730-1740,1789-1802,0.579562,0.420438,315,480,5641,0.01838,0.98162,0.036329,0.963671
dec,1720-1730,1750-1760,0.579456,0.420544,716,604,5689,0.017991,0.982009,0.028242,0.971758
cornes,1720-1730,1789-1802,0.579393,0.420607,298,676,5687,0.023543,0.976457,0.02024,0.97976
hymen,1770-1780,1789-1802,0.579349,0.420651,541,567,5671,0.007986,0.992014,0.012568,0.987432
charmes,1730-1740,1780-1789,0.579323,0.420677,1315,3221,5705,0.01598,0.98402,0.018655,0.981345
ausi,1710-1720,1789-1802,0.579308,0.420692,786,923,5664,0.039674,0.960326,0.05982,0.94018
avances,1730-1740,1760-1770,0.579139,0.420861,303,3288,5682,0.025249,0.974751,0.038587,0.961413
malades,1710-1720,1750-1760,0.579136,0.420864,581,950,5698,0.010352,0.989648,0.017355,0.982645
fureur,1740-1750,1780-1789,0.579071,0.420929,2119,4919,5714,0.010517,0.989483,0.016978,0.983022
défaire,1730-1740,1789-1802,0.579049,0.420951,601,764,5695,0.017318,0.982682,0.020223,0.979777
mil,1710-1720,1789-1802,0.579044,0.420956,3193,2178,5698,0.162024,0.837976,0.097227,0.902773
bâton,1710-1720,1760-1770,0.578716,0.421284,480,879,5698,0.016168,0.983832,0.022833,0.977167
baleine,1700-1710,1789-1802,0.578606,0.421394,105,816,5644,0.032071,0.967929,0.033603,0.966397
voitures,1700-1710,1780-1789,0.578434,0.421566,60,1561,5677,0.016415,0.983585,0.028333,0.971667
défendu,1720-1730,1730-1740,0.578413,0.421587,474,1065,5704,0.008579,0.991421,0.018935,0.981065
partic,1710-1720,1730-1740,0.578398,0.421602,192,115,5199,0.007792,0.992208,0.039904,0.960096
parles,1720-1730,1789-1802,0.578115,0.421885,281,841,5695,0.008136,0.991864,0.013698,0.986302
accorda,1710-1720,1750-1760,0.578081,0.421919,208,605,5680,0.01405,0.98595,0.019554,0.980446
dais,1740-1750,1770-1780,0.578018,0.421982,347,698,5676,0.017723,0.982277,0.027385,0.972615
prc,1730-1740,1789-1802,0.577886,0.422114,205,799,5656,0.017625,0.982375,0.047618,0.952382
joints,1730-1740,1760-1770,0.577871,0.422129,456,1271,5697,0.042296,0.957704,0.049449,0.950551
bernard,1720-1730,1780-1789,0.577847,0.422153,802,838,5683,0.024359,0.975641,0.027645,0.972355
sauvage,1720-1730,1770-1780,0.577829,0.422171,472,2781,5704,0.02078,0.97922,0.019544,0.980456
era,1710-1720,1740-1750,0.577772,0.422228,172,288,5673,0.013885,0.986115,0.029284,0.970716
end,1710-1720,1770-1780,0.577646,0.422354,67,316,5660,0.017003,0.982997,0.041907,0.958093
fel,1710-1720,1789-1802,0.577468,0.422532,1459,1655,5674,0.037177,0.962823,0.082667,0.917333
aunes,1730-1740,1789-1802,0.577312,0.422688,563,1150,5659,0.027709,0.972291,0.053955,0.946045
soigneusement,1730-1740,1740-1750,0.577299,0.422701,140,509,5668,0.012414,0.987586,0.023691,0.976309
arr,1720-1730,1740-1750,0.5772,0.4228,250,546,5672,0.007396,0.992604,0.025077,0.974923
matelots,1720-1730,1730-1740,0.576862,0.423138,424,443,5685,0.034061,0.965939,0.020057,0.979943
proportions,1730-1740,1789-1802,0.576603,0.423397,210,1074,5696,0.020628,0.979372,0.026726,0.973274
savant,1720-1730,1730-1740,0.576492,0.423508,364,819,5703,0.008424,0.991576,0.015239,0.984761
elf,1710-1720,1740-1750,0.57639,0.42361,80,368,5513,0.015314,0.984686,0.044182,0.955818
doubles,1710-1720,1760-1770,0.576267,0.423733,319,1301,5681,0.012899,0.987101,0.016504,0.983496
neuve,1730-1740,1760-1770,0.576254,0.423746,266,1197,5694,0.019041,0.980959,0.030415,0.969585
joie,1760-1770,1780-1789,0.57621,0.42379,3869,6610,5707,0.012637,0.987363,0.013252,0.986748
which,1760-1770,1789-1802,0.575961,0.424039,563,3468,3862,0.020301,0.979699,0.049941,0.950059
mépriser,1700-1710,1770-1780,0.575929,0.424071,104,798,5692,0.024664,0.975336,0.021098,0.978902
than,1740-1750,1789-1802,0.575853,0.424147,84,708,3009,0.05645,0.94355,0.058587,0.941413
lut,1700-1710,1780-1789,0.575837,0.424163,662,1295,5700,0.024887,0.975113,0.064684,0.935316
crurent,1740-1750,1780-1789,0.575686,0.424314,421,711,5669,0.031806,0.968194,0.024033,0.975967
divise,1730-1740,1760-1770,0.575606,0.424394,134,1621,5674,0.037424,0.962576,0.0256,0.9744
convaincre,1720-1730,1750-1760,0.575548,0.424452,360,1154,5703,0.019824,0.980176,0.019907,0.980093
ler,1710-1720,1740-1750,0.575497,0.424503,638,1464,5697,0.013361,0.986639,0.028803,0.971197
banque,1750-1760,1770-1780,0.57541,0.42459,1635,2245,5666,0.010836,0.989164,0.018945,0.981055
dettes,1710-1720,1750-1760,0.575402,0.424598,772,1864,5691,0.024704,0.975296,0.021326,0.978674
poignard,1710-1720,1730-1740,0.575346,0.424654,128,255,5690,0.013792,0.986208,0.019634,0.980366
qualité,1700-1710,1789-1802,0.575267,0.424733,2424,20745,5717,0.076176,0.923824,0.109905,0.890095
employée,1710-1720,1770-1780,0.574822,0.425178,564,1247,5704,0.0565,0.9435,0.077444,0.922556
antique,1700-1710,1740-1750,0.574821,0.425179,61,152,5693,0.011956,0.988044,0.02415,0.97585
ani,1720-1730,1760-1770,0.574785,0.425215,366,708,5686,0.008277,0.991723,0.033751,0.966249
département,1710-1720,1789-1802,0.574759,0.425241,193,10184,5685,0.065974,0.934026,0.051292,0.948708
concile,1700-1710,1720-1730,0.574724,0.425276,856,1741,5662,0.02608,0.97392,0.027622,0.972378
cris,1730-1740,1770-1780,0.574542,0.425458,1536,3002,5707,0.015452,0.984548,0.017542,0.982458
portent,1720-1730,1730-1740,0.574536,0.425464,1763,1379,5716,0.012166,0.987834,0.019713,0.980287
partout,1700-1710,1760-1770,0.574412,0.425588,535,2186,5702,0.013356,0.986644,0.024334,0.975666
systême,1710-1720,1730-1740,0.574372,0.425628,435,317,5682,0.070052,0.929948,0.030736,0.969264
tas,1700-1710,1710-1720,0.574342,0.425658,244,267,5689,0.009458,0.990542,0.020262,0.979738
honoré,1710-1720,1789-1802,0.574331,0.425669,521,1274,5697,0.017945,0.982055,0.05247,0.94753
première,1710-1720,1740-1750,0.574306,0.425694,1842,2693,5717,0.013762,0.986238,0.026077,0.973923
suc,1710-1720,1789-1802,0.574272,0.425728,435,1580,5684,0.032586,0.967414,0.022766,0.977234
edit,1710-1720,1730-1740,0.574263,0.425737,3360,2091,5696,0.020508,0.979492,0.048575,0.951425
rivale,1720-1730,1789-1802,0.574178,0.425822,138,656,5677,0.045618,0.954382,0.051988,0.948012
actions,1730-1740,1740-1750,0.574046,0.425954,2301,1461,5716,0.012965,0.987035,0.019022,0.980978
signes,1710-1720,1770-1780,0.573696,0.426304,112,704,5689,0.012042,0.987958,0.019151,0.980849
bail,1700-1710,1730-1740,0.573495,0.426505,625,1097,5680,0.016898,0.983102,0.033815,0.966185
immeubles,1730-1740,1789-1802,0.573342,0.426658,228,1155,5552,0.024252,0.975748,0.029776,0.970224
occupations,1750-1760,1770-1780,0.573321,0.426679,561,1047,5694,0.013972,0.986028,0.015578,0.984422
uin,1730-1740,1789-1802,0.573165,0.426835,145,1229,5645,0.01535,0.98465,0.055332,0.944668
enlever,1700-1710,1710-1720,0.573138,0.426862,281,551,5699,0.00988,0.99012,0.015161,0.984839
autem,1730-1740,1770-1780,0.573115,0.426885,2560,2776,5669,0.043362,0.956638,0.037472,0.962528
institution,1700-1710,1789-1802,0.572765,0.427235,52,1405,5675,0.03688,0.96312,0.044875,0.955125
iui,1700-1710,1730-1740,0.572647,0.427353,246,199,5674,0.02161,0.97839,0.048149,0.951851
superbe,1710-1720,1760-1770,0.572573,0.427427,401,794,5703,0.011242,0.988758,0.016286,0.983714
averti,1750-1760,1780-1789,0.572474,0.427526,509,844,5688,0.009229,0.990771,0.017993,0.982007
physique,1730-1740,1789-1802,0.572146,0.427854,615,2803,5701,0.051262,0.948738,0.036974,0.963026
circonstances,1710-1720,1740-1750,0.571931,0.428069,1044,2245,5717,0.014116,0.985884,0.020036,0.979964
sûreté,1700-1710,1789-1802,0.571806,0.428194,290,3330,5696,0.03548,0.96452,0.034496,0.965504
gouvernement,1700-1710,1789-1802,0.571752,0.428248,1390,28535,5710,0.032801,0.967199,0.052132,0.947868
prouvé,1780-1789,1789-1802,0.571443,0.428557,2796,3067,5709,0.01669,0.98331,0.018249,0.981751
alexandre,1730-1740,1789-1802,0.571316,0.428684,2026,1566,5707,0.030456,0.969544,0.034405,0.965595
corrompre,1710-1720,1789-1802,0.57129,0.42871,203,1013,5689,0.029678,0.970322,0.023248,0.976752
héritiers,1710-1720,1750-1760,0.571273,0.428727,351,904,5684,0.011405,0.988595,0.018507,0.981493
regarda,1710-1720,1730-1740,0.571158,0.428842,179,295,5668,0.012533,0.987467,0.019478,0.980522
syndic,1710-1720,1789-1802,0.571106,0.428894,336,862,5678,0.031156,0.968844,0.045571,0.954429
disoit,1710-1720,1730-1740,0.571037,0.428963,1248,2896,5705,0.022335,0.977665,0.015857,0.984143
ert,1770-1780,1789-1802,0.571011,0.428989,763,912,5694,0.014697,0.985303,0.052017,0.947983
délicat,1750-1760,1770-1780,0.570951,0.429049,802,1249,5699,0.008288,0.991712,0.014246,0.985754
payant,1700-1710,1710-1720,0.570722,0.429278,314,562,5681,0.023394,0.976606,0.025302,0.974698
agite,1710-1720,1770-1780,0.5707,0.4293,110,374,5678,0.030413,0.969587,0.028427,0.971573
charité,1700-1710,1780-1789,0.570641,0.429359,946,3000,5701,0.031204,0.968796,0.055336,0.944664
évident,1710-1720,1760-1770,0.570622,0.429378,367,1981,5698,0.017383,0.982617,0.028404,0.971596
prisonniers,1730-1740,1740-1750,0.570465,0.429535,964,1679,5700,0.013487,0.986513,0.014296,0.985704
arbitre,1700-1710,1740-1750,0.57041,0.42959,220,184,5686,0.053818,0.946182,0.092201,0.907799
ornemens,1730-1740,1770-1780,0.570315,0.429685,575,852,5693,0.028116,0.971884,0.011756,0.988244
traite,1700-1710,1789-1802,0.570276,0.429724,909,3888,5714,0.015624,0.984376,0.026359,0.973641
arriva,1720-1730,1730-1740,0.570265,0.429735,1393,2152,5705,0.013568,0.986432,0.024114,0.975886
pardonner,1740-1750,1760-1770,0.57005,0.42995,521,724,5691,0.011018,0.988982,0.013268,0.986732
crie,1710-1720,1730-1740,0.569859,0.430141,227,236,5694,0.014237,0.985763,0.013807,0.986193
charmant,1760-1770,1770-1780,0.569742,0.430258,808,1214,5688,0.007007,0.992993,0.01375,0.98625
rappelle,1700-1710,1760-1770,0.569434,0.430566,101,1314,5707,0.044084,0.955916,0.035582,0.964418
comtesse,1710-1720,1770-1780,0.569408,0.430592,382,2791,5670,0.033943,0.966057,0.025253,0.974747
savez,1720-1730,1789-1802,0.569399,0.430601,412,2468,5681,0.02223,0.97777,0.02272,0.97728
isi,1740-1750,1789-1802,0.569397,0.430603,220,620,5654,0.011897,0.988103,0.042301,0.957699
paroisses,1700-1710,1780-1789,0.569393,0.430607,313,1691,5646,0.077423,0.922577,0.070665,0.929335
dite,1740-1750,1760-1770,0.569386,0.430614,1113,1475,5707,0.051514,0.948486,0.079419,0.920581
sureté,1700-1710,1789-1802,0.569232,0.430768,372,1992,5691,0.064872,0.935128,0.031973,0.968027
venez,1720-1730,1730-1740,0.569155,0.430845,559,1277,5694,0.009719,0.990281,0.014929,0.985071
instruire,1730-1740,1789-1802,0.568817,0.431183,691,1162,5706,0.030046,0.969954,0.01642,0.98358
brutus,1710-1720,1730-1740,0.56878,0.43122,343,1300,5668,0.020114,0.979886,0.030459,0.969541
équivoque,1710-1720,1789-1802,0.56874,0.43126,110,677,5699,0.015137,0.984863,0.019192,0.980808
provinces,1730-1740,1740-1750,0.568644,0.431356,6445,5052,5710,0.020466,0.979534,0.025823,0.974177
assurée,1700-1710,1789-1802,0.568642,0.431358,127,987,5676,0.024612,0.975388,0.022669,0.977331
défendre,1730-1740,1740-1750,0.568632,0.431368,2813,2409,5710,0.012978,0.987022,0.015853,0.984147
porteurs,1710-1720,1789-1802,0.568417,0.431583,743,1188,5668,0.026191,0.973809,0.029893,0.970107
richesse,1700-1710,1760-1770,0.568412,0.431588,101,2413,5702,0.036983,0.963017,0.03511,0.96489
siège,1720-1730,1730-1740,0.568352,0.431648,340,524,5679,0.009715,0.990285,0.016319,0.983681
deviennent,1730-1740,1760-1770,0.568233,0.431767,662,2428,5706,0.013313,0.986687,0.016853,0.983147
luc,1700-1710,1770-1780,0.568227,0.431773,470,856,5681,0.015006,0.984994,0.053566,0.946434
princesse,1700-1710,1750-1760,0.568066,0.431934,2411,1764,5707,0.023235,0.976765,0.027596,0.972404
amendes,1710-1720,1730-1740,0.568063,0.431937,452,1257,5657,0.027832,0.972168,0.028907,0.971093
ers,1730-1740,1789-1802,0.567907,0.432093,392,1235,5689,0.012554,0.987446,0.046765,0.953235
cis,1710-1720,1789-1802,0.567788,0.432212,215,740,5629,0.009125,0.990875,0.017511,0.982489
productions,1710-1720,1789-1802,0.567724,0.432276,346,3398,5711,0.028453,0.971547,0.038104,0.961896
