word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree
incroyable,1700-1710,1789-1802,0.592042,0.407958,111,589,5686
lisbonne,1720-1730,1730-1740,0.591985,0.408015,889,198,5646
déclara,1700-1710,1789-1802,0.591881,0.408119,234,1506,5683
ordonne,1710-1720,1789-1802,0.591855,0.408145,2315,2952,5710
tyran,1780-1789,1789-1802,0.591493,0.408507,2537,2821,5693
brillante,1760-1770,1770-1780,0.591353,0.408647,930,1520,5698
paroitre,1700-1710,1720-1730,0.591337,0.408663,237,373,5676
admettre,1700-1710,1789-1802,0.591261,0.408739,88,1154,5698
voisine,1750-1760,1789-1802,0.59069,0.40931,490,1092,5691
porteur,1700-1710,1780-1789,0.590196,0.409804,295,1058,5686
congé,1760-1770,1780-1789,0.590064,0.409936,1138,1900,5692
aveuglement,1700-1710,1720-1730,0.590015,0.409985,91,125,5690
tens,1700-1710,1710-1720,0.589814,0.410186,240,277,5659
london,1700-1710,1789-1802,0.589143,0.410857,298,2416,3656
they,1750-1760,1789-1802,0.589116,0.410884,1579,2059,2352
marais,1770-1780,1789-1802,0.589098,0.410902,1818,1752,5690
suede,1740-1750,1760-1770,0.58894,0.41106,558,996,5641
obligea,1750-1760,1789-1802,0.58892,0.41108,429,411,5690
prêté,1760-1770,1780-1789,0.588894,0.411106,687,1255,5694
admirable,1760-1770,1789-1802,0.588883,0.411117,1348,1231,5710
voila,1700-1710,1730-1740,0.588833,0.411167,1108,784,5694
trouvant,1720-1730,1750-1760,0.588747,0.411253,875,1130,5707
tuer,1710-1720,1770-1780,0.58854,0.41146,664,1879,5699
mortelle,1770-1780,1780-1789,0.588361,0.411639,762,855,5692
continua,1720-1730,1730-1740,0.587606,0.412394,424,1260,5690
fauver,1710-1720,1730-1740,0.587375,0.412625,252,852,5547
successeur,1740-1750,1780-1789,0.587127,0.412873,416,527,5668
rente,1750-1760,1780-1789,0.586409,0.413591,1275,3098,5691
instrument,1740-1750,1789-1802,0.586178,0.413822,497,998,5708
troisieme,1710-1720,1730-1740,0.586073,0.413927,468,691,5698
promettre,1700-1710,1720-1730,0.586014,0.413986,203,296,5694
rapportent,1730-1740,1770-1780,0.585817,0.414183,310,948,5691
éducation,1760-1770,1770-1780,0.585208,0.414792,1237,2285,5704
assuré,1720-1730,1770-1780,0.585054,0.414946,488,2526,5701
ornement,1740-1750,1789-1802,0.584726,0.415274,301,456,5699
port,1700-1710,1789-1802,0.584655,0.415345,2257,9650,5715
billets,1730-1740,1760-1770,0.583817,0.416183,1897,2538,5687
permettez,1720-1730,1750-1760,0.583366,0.416634,128,612,5686
monstre,1740-1750,1789-1802,0.583326,0.416674,564,1535,5694
brûler,1720-1730,1750-1760,0.583054,0.416946,447,619,5695
demain,1730-1740,1770-1780,0.582754,0.417246,796,1960,5694
latins,1720-1730,1760-1770,0.582602,0.417398,590,632,5703
entrent,1760-1770,1789-1802,0.582321,0.417679,1454,920,5697
devoirs,1720-1730,1730-1740,0.582221,0.417779,1202,1665,5707
desire,1700-1710,1720-1730,0.581958,0.418042,159,126,5696
vivres,1730-1740,1770-1780,0.581845,0.418155,1647,1850,5681
supplice,1710-1720,1720-1730,0.581801,0.418199,359,379,5699
retrouver,1700-1710,1720-1730,0.581791,0.418209,127,141,5691
aveu,1740-1750,1789-1802,0.5817,0.4183,921,1707,5713
conseils,1710-1720,1780-1789,0.581285,0.418715,1484,4377,5709
protestans,1720-1730,1770-1780,0.580855,0.419145,277,400,5608
offroit,1700-1710,1710-1720,0.579334,0.420666,68,116,5685
estimer,1740-1750,1789-1802,0.579226,0.420774,225,463,5682
oracle,1780-1789,1789-1802,0.579157,0.420843,983,329,5692
journée,1720-1730,1740-1750,0.578751,0.421249,799,1086,5697
moindre,1710-1720,1720-1730,0.578277,0.421723,2131,2069,5714
reçu,1710-1720,1740-1750,0.577441,0.422559,1467,3389,5711
soir,1720-1730,1740-1750,0.577166,0.422834,1596,3672,5694
ressemblent,1710-1720,1740-1750,0.576203,0.423797,254,611,5675
changent,1770-1780,1789-1802,0.576161,0.423839,917,682,5693
donnant,1700-1710,1710-1720,0.575864,0.424136,787,891,5713
ignorer,1770-1780,1789-1802,0.575676,0.424324,1005,946,5703
étoir,1700-1710,1710-1720,0.575628,0.424372,161,124,5671
titres,1720-1730,1760-1770,0.575595,0.424405,1259,2936,5708
retire,1740-1750,1750-1760,0.575554,0.424446,864,1211,5711
précieuses,1760-1770,1770-1780,0.575499,0.424501,722,1098,5696
marchant,1760-1770,1780-1789,0.57539,0.42461,396,747,5686
tourment,1780-1789,1789-1802,0.575265,0.424735,828,688,5670
lieutenant,1710-1720,1789-1802,0.575201,0.424799,3429,5635,5698
proposé,1750-1760,1789-1802,0.574965,0.425035,1130,2885,5707
espagne,1700-1710,1740-1750,0.57495,0.42505,998,1658,5702
cents,1730-1740,1740-1750,0.574915,0.425085,1127,1395,5697
manger,1720-1730,1750-1760,0.574536,0.425464,1340,1469,5704
mers,1720-1730,1740-1750,0.574264,0.425736,464,1255,5691
passée,1750-1760,1770-1780,0.573992,0.426008,399,900,5689
dernières,1710-1720,1740-1750,0.573757,0.426243,262,421,5693
toient,1750-1760,1760-1770,0.573534,0.426466,783,634,5665
vieillards,1710-1720,1720-1730,0.57347,0.42653,313,298,5697
manque,1700-1710,1720-1730,0.573169,0.426831,921,1271,5715
vertueux,1740-1750,1789-1802,0.573146,0.426854,782,3143,5700
venue,1700-1710,1720-1730,0.572699,0.427301,372,488,5704
frères,1710-1720,1760-1770,0.57217,0.42783,488,1129,5695
etre,1730-1740,1740-1750,0.572035,0.427965,1187,3792,5712
directeurs,1720-1730,1730-1740,0.571943,0.428057,549,671,5684
satisfaction,1760-1770,1789-1802,0.570667,0.429333,1150,1800,5705
pareilles,1700-1710,1789-1802,0.570401,0.429599,318,1702,5709
bonnes,1710-1720,1750-1760,0.570385,0.429615,2080,3711,5713
coucher,1700-1710,1750-1760,0.57017,0.42983,794,638,5698
distinguer,1740-1750,1750-1760,0.569791,0.430209,1230,1630,5710
voulant,1710-1720,1720-1730,0.56924,0.43076,1296,1084,5709
auquel,1710-1720,1789-1802,0.568683,0.431317,2126,6866,5716
miel,1750-1760,1760-1770,0.568498,0.431502,416,1076,5685
couvrir,1720-1730,1789-1802,0.567562,0.432438,661,2300,5701
blanc,1710-1720,1720-1730,0.567533,0.432467,2379,2013,5712
poète,1710-1720,1730-1740,0.56744,0.43256,210,1454,5699
examiner,1760-1770,1789-1802,0.567146,0.432854,2176,2252,5713
destin,1710-1720,1789-1802,0.566057,0.433943,648,1313,5692
apprit,1710-1720,1740-1750,0.565693,0.434307,248,1439,5694
mourut,1750-1760,1770-1780,0.565151,0.434849,3938,3338,5703
finie,1730-1740,1740-1750,0.564935,0.435065,365,351,5693
samedi,1760-1770,1770-1780,0.564761,0.435239,1185,1737,5684
jésus,1730-1740,1760-1770,0.564738,0.435262,1411,2022,5647
crus,1700-1710,1710-1720,0.564685,0.435315,193,337,5678
montrent,1700-1710,1730-1740,0.564561,0.435439,112,302,5699
avouer,1740-1750,1789-1802,0.563996,0.436004,610,1170,5712
craignant,1710-1720,1750-1760,0.56389,0.43611,226,439,5687
title,1750-1760,1780-1789,0.563688,0.436312,780,1694,924
veuve,1750-1760,1780-1789,0.563498,0.436502,1710,2495,5699
cousin,1750-1760,1780-1789,0.56291,0.43709,597,580,5658
fourni,1720-1730,1770-1780,0.562737,0.437263,445,1812,5709
dimanche,1750-1760,1760-1770,0.56263,0.43737,520,704,5676
suffit,1710-1720,1750-1760,0.561768,0.438232,998,2784,5714
maîtresse,1730-1740,1750-1760,0.561527,0.438473,1123,1096,5702
défendit,1720-1730,1750-1760,0.561314,0.438686,216,435,5677
voient,1730-1740,1760-1770,0.561208,0.438792,2241,4493,5711
mander,1700-1710,1730-1740,0.560842,0.439158,309,280,5670
notaire,1720-1730,1740-1750,0.560652,0.439348,400,895,5676
promet,1700-1710,1730-1740,0.560644,0.439356,317,586,5699
ordonna,1710-1720,1720-1730,0.56034,0.43966,734,880,5693
conçois,1700-1710,1720-1730,0.560198,0.439802,162,104,5674
prière,1730-1740,1789-1802,0.559709,0.440291,408,1185,5687
mettoit,1730-1740,1740-1750,0.559656,0.440344,952,756,5694
amené,1700-1710,1789-1802,0.559559,0.440441,188,1046,5694
montrant,1730-1740,1740-1750,0.559482,0.440518,444,377,5699
ailes,1780-1789,1789-1802,0.558723,0.441277,1452,1135,5692
tante,1760-1770,1780-1789,0.557868,0.442132,1235,1928,5687
fassent,1720-1730,1780-1789,0.557487,0.442513,242,655,5686
étais,1700-1710,1720-1730,0.557454,0.442546,60,91,5657
rejoindre,1710-1720,1740-1750,0.556883,0.443117,78,376,5675
brillant,1710-1720,1789-1802,0.556777,0.443223,243,1872,5706
dormir,1700-1710,1720-1730,0.556492,0.443508,215,227,5685
amours,1730-1740,1789-1802,0.556381,0.443619,829,1026,5698
vigne,1700-1710,1780-1789,0.555875,0.444125,959,1397,5690
portoit,1730-1740,1760-1770,0.555021,0.444979,1633,1527,5703
anges,1770-1780,1780-1789,0.555006,0.444994,720,563,5670
engagea,1700-1710,1740-1750,0.554985,0.445015,65,279,5685
compagnons,1710-1720,1760-1770,0.554686,0.445314,583,1274,5693
sentis,1700-1710,1789-1802,0.553833,0.446167,95,641,5653
élever,1720-1730,1789-1802,0.553753,0.446247,482,2126,5713
rage,1720-1730,1750-1760,0.553564,0.446436,501,1115,5709
attendoit,1710-1720,1770-1780,0.553237,0.446763,101,607,5691
tiendra,1730-1740,1789-1802,0.553047,0.446953,325,767,5688
quart,1710-1720,1789-1802,0.55291,0.44709,1347,5178,5698
commencent,1710-1720,1789-1802,0.552159,0.447841,304,961,5697
instruit,1740-1750,1760-1770,0.551178,0.448822,885,1963,5710
demoiselle,1720-1730,1730-1740,0.550781,0.449219,240,417,5677
permet,1710-1720,1720-1730,0.550668,0.449332,824,673,5713
emploie,1710-1720,1720-1730,0.550562,0.449438,106,155,5701
avancer,1710-1720,1770-1780,0.54969,0.45031,427,1119,5711
rentes,1710-1720,1740-1750,0.549083,0.450917,1696,1555,5690
pois,1760-1770,1770-1780,0.548565,0.451435,966,1221,5670
artillerie,1710-1720,1720-1730,0.548403,0.451597,53,133,5677
arrivera,1700-1710,1730-1740,0.548281,0.451719,162,193,5680
montrer,1700-1710,1750-1760,0.547315,0.452685,809,2335,5713
aimoit,1700-1710,1730-1740,0.547252,0.452748,285,661,5698
devint,1730-1740,1770-1780,0.547018,0.452982,1337,3538,5704
nécessaire,1710-1720,1730-1740,0.546934,0.453066,1517,3456,5715
observé,1700-1710,1710-1720,0.546506,0.453494,411,708,5704
répondent,1710-1720,1750-1760,0.546383,0.453617,112,395,5695
grecs,1700-1710,1730-1740,0.546177,0.453823,1857,4085,5712
ducs,1710-1720,1770-1780,0.544809,0.455191,839,1053,5665
générales,1750-1760,1780-1789,0.544633,0.455367,1579,2745,5707
rapporte,1700-1710,1710-1720,0.5446,0.4554,632,1199,5714
gorge,1760-1770,1789-1802,0.544593,0.455407,1062,995,5693
garantir,1700-1710,1740-1750,0.54452,0.45548,306,1036,5703
laissant,1720-1730,1730-1740,0.544455,0.455545,460,700,5704
intervalle,1710-1720,1789-1802,0.544376,0.455624,161,1308,5702
possible,1700-1710,1760-1770,0.544297,0.455703,1467,9107,5717
ressentiment,1730-1740,1750-1760,0.543927,0.456073,528,726,5684
artifice,1720-1730,1750-1760,0.543899,0.456101,192,295,5702
jouer,1720-1730,1789-1802,0.54386,0.45614,535,2557,5707
capitaines,1710-1720,1730-1740,0.543687,0.456313,520,949,5689
manquent,1760-1770,1789-1802,0.543617,0.456383,1314,1213,5705
misérable,1720-1730,1730-1740,0.543403,0.456597,235,375,5687
décrit,1700-1710,1730-1740,0.543372,0.456628,137,318,5699
roit,1700-1710,1770-1780,0.543169,0.456831,791,3551,5703
jeter,1710-1720,1720-1730,0.543131,0.456869,207,188,5675
apprenez,1720-1730,1750-1760,0.543065,0.456935,120,376,5677
citer,1700-1710,1760-1770,0.542981,0.457019,184,1192,5707
procureur,1700-1710,1710-1720,0.542679,0.457321,1263,4301,5689
contente,1720-1730,1760-1770,0.54254,0.45746,521,1312,5711
infortune,1710-1720,1789-1802,0.542201,0.457799,72,453,5688
cieux,1700-1710,1780-1789,0.542109,0.457891,574,2646,5699
farine,1710-1720,1760-1770,0.541899,0.458101,1057,3712,5678
reprendre,1710-1720,1760-1770,0.541787,0.458213,549,1435,5706
demi,1700-1710,1730-1740,0.541162,0.458838,2868,2521,5713
imaginé,1730-1740,1789-1802,0.540977,0.459023,414,1175,5704
furieux,1740-1750,1770-1780,0.540956,0.459044,918,1615,5704
retiré,1700-1710,1710-1720,0.540675,0.459325,378,377,5700
toiles,1720-1730,1750-1760,0.540643,0.459357,842,2920,5687
portraits,1760-1770,1789-1802,0.540639,0.459361,551,831,5698
bord,1750-1760,1770-1780,0.540521,0.459479,1847,4941,5710
offert,1720-1730,1789-1802,0.540041,0.459959,205,1329,5698
croyant,1710-1720,1720-1730,0.539448,0.460552,276,265,5698
blancs,1730-1740,1789-1802,0.539255,0.460745,579,3126,5701
orateurs,1750-1760,1789-1802,0.53885,0.46115,319,956,5685
sois,1740-1750,1760-1770,0.538614,0.461386,660,981,5698
accepté,1710-1720,1720-1730,0.538034,0.461966,206,146,5690
xviii,1710-1720,1789-1802,0.53788,0.46212,375,1328,5705
infortuné,1730-1740,1740-1750,0.537228,0.462772,268,238,5680
glorieux,1740-1750,1789-1802,0.536651,0.463349,700,1210,5701
peintre,1700-1710,1720-1730,0.536592,0.463408,963,497,5702
redoutable,1720-1730,1730-1740,0.536488,0.463512,433,646,5694
découvrir,1700-1710,1750-1760,0.53638,0.46362,840,2039,5713
conclure,1730-1740,1740-1750,0.536165,0.463835,1059,1495,5708
travaillé,1710-1720,1740-1750,0.535826,0.464174,357,418,5704
arrérages,1710-1720,1720-1730,0.535625,0.464375,197,75,5568
promis,1760-1770,1789-1802,0.534897,0.465103,1801,2981,5703
passent,1760-1770,1780-1789,0.534873,0.465127,1568,1826,5695
tenté,1710-1720,1770-1780,0.534753,0.465247,203,1863,5699
conduisent,1720-1730,1789-1802,0.534411,0.465589,209,740,5682
déplorable,1750-1760,1789-1802,0.5344,0.4656,333,1045,5690
acheté,1760-1770,1789-1802,0.534384,0.465616,769,1044,5689
apporte,1750-1760,1760-1770,0.53436,0.46564,755,1032,5712
demeurer,1700-1710,1760-1770,0.533957,0.466043,1019,1042,5696
tint,1710-1720,1720-1730,0.533272,0.466728,522,740,5693
brebis,1700-1710,1750-1760,0.532766,0.467234,375,1652,5680
suivit,1730-1740,1760-1770,0.532626,0.467374,576,651,5690
bateau,1710-1720,1730-1740,0.532588,0.467412,398,155,5659
garçons,1720-1730,1730-1740,0.532253,0.467747,283,330,5686
approuvé,1740-1750,1760-1770,0.531925,0.468075,414,508,5689
marie,1750-1760,1780-1789,0.531478,0.468522,2140,3207,5703
tiennent,1710-1720,1780-1789,0.531425,0.468575,1204,3529,5711
persuader,1710-1720,1720-1730,0.531392,0.468608,805,574,5708
bénéfices,1710-1720,1720-1730,0.530914,0.469086,186,139,5663
plaisanterie,1710-1720,1720-1730,0.530722,0.469278,156,88,5686
chapelle,1750-1760,1760-1770,0.530402,0.469598,1115,1001,5691
profité,1770-1780,1780-1789,0.529542,0.470458,738,824,5689
rendues,1710-1720,1789-1802,0.529076,0.470924,263,769,5687
naissent,1700-1710,1789-1802,0.528938,0.471062,222,905,5694
quitté,1760-1770,1780-1789,0.528852,0.471148,881,1834,5699
considérer,1710-1720,1720-1730,0.528442,0.471558,215,285,5701
troisième,1730-1740,1740-1750,0.528145,0.471855,868,810,5711
croyois,1700-1710,1710-1720,0.527788,0.472212,190,104,5678
loup,1700-1710,1720-1730,0.52712,0.47288,279,308,5672
rentrer,1710-1720,1750-1760,0.526794,0.473206,434,1039,5704
commandant,1740-1750,1780-1789,0.526778,0.473222,1023,2316,5682
rendant,1700-1710,1740-1750,0.526777,0.473223,284,553,5708
proposer,1720-1730,1789-1802,0.526753,0.473247,487,2910,5704
paroît,1700-1710,1720-1730,0.52602,0.47398,1373,2124,5705
faisait,1720-1730,1730-1740,0.525895,0.474105,471,545,5627
ronde,1780-1789,1789-1802,0.525672,0.474328,1089,987,5689
réussi,1760-1770,1780-1789,0.52567,0.47433,722,1073,5699
parlerai,1720-1730,1740-1750,0.524588,0.475412,276,345,5689
éloigné,1700-1710,1710-1720,0.52431,0.47569,600,704,5711
lendemain,1710-1720,1740-1750,0.524139,0.475861,1618,3991,5702
renvoyer,1710-1720,1730-1740,0.523966,0.476034,301,451,5692
consentit,1700-1710,1710-1720,0.523953,0.476047,137,139,5652
statues,1710-1720,1770-1780,0.52369,0.47631,694,1491,5694
lundi,1760-1770,1770-1780,0.523451,0.476549,1133,1407,5665
apporté,1710-1720,1789-1802,0.522945,0.477055,319,956,5695
laine,1720-1730,1780-1789,0.522407,0.477593,826,4996,5697
mener,1700-1710,1740-1750,0.522276,0.477724,456,842,5697
profondeur,1700-1710,1789-1802,0.521863,0.478137,334,1991,5697
prié,1710-1720,1780-1789,0.520898,0.479102,342,905,5687
cessé,1770-1780,1789-1802,0.520837,0.479163,796,1524,5668
lumière,1720-1730,1740-1750,0.520789,0.479211,298,702,5702
choisit,1740-1750,1770-1780,0.520596,0.479404,467,1194,5695
noir,1750-1760,1789-1802,0.52042,0.47958,2619,3404,5711
criant,1730-1740,1750-1760,0.520196,0.479804,164,168,5676
tonnerre,1720-1730,1760-1770,0.520023,0.479977,233,771,5696
fiefs,1700-1710,1740-1750,0.519771,0.480229,473,1731,5640
appareil,1760-1770,1789-1802,0.519719,0.480281,426,614,5695
tire,1710-1720,1720-1730,0.51971,0.48029,2484,2680,5715
nomma,1710-1720,1740-1750,0.519265,0.480735,249,654,5681
diverfes,1740-1750,1760-1770,0.518601,0.481399,659,589,5531
fatale,1750-1760,1780-1789,0.518429,0.481571,596,1183,5693
entrepris,1700-1710,1789-1802,0.518189,0.481811,235,838,5701
sorti,1710-1720,1720-1730,0.517857,0.482143,556,540,5703
produisent,1700-1710,1740-1750,0.517368,0.482632,351,880,5704
comprendre,1710-1720,1740-1750,0.51719,0.48281,891,1724,5712
reconnut,1720-1730,1730-1740,0.516796,0.483204,243,374,5682
adroit,1760-1770,1770-1780,0.516686,0.483314,476,766,5684
savans,1760-1770,1789-1802,0.516196,0.483804,567,993,5678
chapeau,1730-1740,1750-1760,0.515822,0.484178,435,417,5684
aucunes,1710-1720,1750-1760,0.515811,0.484189,1369,981,5683
permettent,1700-1710,1710-1720,0.515656,0.484344,150,156,5699
roient,1710-1720,1780-1789,0.515513,0.484487,186,1711,5679
permit,1710-1720,1789-1802,0.515444,0.484556,344,1190,5701
chaud,1760-1770,1789-1802,0.515439,0.484561,1777,1077,5698
quitter,1710-1720,1750-1760,0.514581,0.485419,875,2019,5712
automne,1730-1740,1740-1750,0.51409,0.48591,64,113,5690
vache,1720-1730,1750-1760,0.51299,0.48701,182,319,5666
longtems,1710-1720,1740-1750,0.512644,0.487356,589,1162,5684
terrible,1700-1710,1730-1740,0.512267,0.487733,500,1066,5711
chaise,1720-1730,1730-1740,0.511466,0.488534,159,279,5657
malheureuse,1730-1740,1740-1750,0.51124,0.48876,869,886,5704
receveurs,1780-1789,1789-1802,0.511127,0.488873,2121,1810,5644
descendre,1720-1730,1740-1750,0.511116,0.488884,436,1299,5706
appellé,1710-1720,1789-1802,0.511081,0.488919,1118,1028,5689
verd,1720-1730,1740-1750,0.510389,0.489611,536,1222,5684
traduire,1700-1710,1789-1802,0.509616,0.490384,123,621,5696
prétend,1720-1730,1770-1780,0.508723,0.491277,1326,5577,5712
porta,1720-1730,1770-1780,0.508656,0.491344,980,1828,5698
mariée,1780-1789,1789-1802,0.508655,0.491345,992,683,5683
