rank,word,drift_1789,drift_moyen
6811,dix,0.4704,0.5089
6812,citer,0.4703,0.4286
6813,scait,0.4703,0.3916
6814,cfi,0.4703,0.4988
6815,bague,0.4703,0.4691
6816,guérit,0.4703,0.4863
6817,adrien,0.4703,0.4973
6818,l'ambassadeur,0.4702,0.5241
6819,quittent,0.4702,0.4675
6820,inl,0.4702,0.4747
6821,signer,0.4702,0.5166
6822,l'éloge,0.4702,0.4968
6823,lendemain,0.4702,0.4565
6824,plutôt,0.4702,0.4806
6825,prouve,0.4702,0.5202
6826,bl,0.4701,0.4865
6827,arr,0.4701,0.5333
6828,anr,0.4701,0.5361
6829,fai,0.4700,0.5423
6830,douce,0.4700,0.5023
6831,qu'el,0.4700,0.4831
6832,perfidie,0.4700,0.4239
6833,cordons,0.4700,0.4474
6834,courir,0.4700,0.5275
6835,d'embarras,0.4699,0.5300
6836,sec,0.4699,0.4750
6837,livre,0.4698,0.5519
6838,latins,0.4697,0.4865
6839,obliger,0.4697,0.4198
6840,garant,0.4696,0.4760
6841,d'esprits,0.4696,0.5470
6842,l'industrie,0.4696,0.5033
6843,vieillards,0.4696,0.5005
6844,d'éviter,0.4695,0.4893
6845,apôtres,0.4695,0.3885
6846,remporter,0.4695,0.4824
6847,quittance,0.4695,0.4211
6848,ouï,0.4695,0.4245
6849,solidité,0.4695,0.4501
6850,s'appelloit,0.4695,0.4862
6851,manne,0.4694,0.4876
6852,l'évêque,0.4694,0.4183
6853,lp,0.4693,0.4569
6854,tenu,0.4693,0.4769
6855,nem,0.4693,0.3911
6856,regrets,0.4693,0.3830
6857,comparer,0.4693,0.5197
6858,animé,0.4693,0.4410
6859,bizarre,0.4693,0.5350
6860,diverfité,0.4693,0.4185
6861,garnies,0.4692,0.4976
6862,montpellier,0.4692,0.4504
6863,admirer,0.4692,0.4712
6864,détacher,0.4692,0.5043
6865,froide,0.4691,0.3969
6866,mn,0.4691,0.5131
6867,déchirer,0.4691,0.4983
6868,reprise,0.4691,0.5312
6869,corrompus,0.4691,0.4529
6870,s'y,0.4691,0.4501
6871,canaille,0.4691,0.5297
6872,dépositaire,0.4690,0.5157
6873,précieuses,0.4690,0.4980
6874,bulles,0.4690,0.4711
6875,priver,0.4690,0.4666
6876,surprit,0.4690,0.4788
6877,vague,0.4689,0.5223
6878,banquier,0.4689,0.4358
6879,démarche,0.4688,0.4591
6880,tf,0.4688,0.5100
6881,vengeance,0.4688,0.4297
6882,montrez,0.4687,0.4208
6883,ministres,0.4687,0.4174
6884,nés,0.4687,0.4813
6885,tranchées,0.4687,0.4801
6886,croi,0.4687,0.4504
6887,disposition,0.4687,0.4610
6888,ig,0.4687,0.5153
6889,républiques,0.4686,0.4743
6890,ili,0.4686,0.5364
6891,patience,0.4686,0.4150
6892,subsiste,0.4686,0.4803
6893,tourmente,0.4686,0.4865
6894,commentaires,0.4685,0.4484
6895,hôpitaux,0.4685,0.4483
6896,l'abus,0.4685,0.5110
6897,instrumens,0.4685,0.4502
6898,attentats,0.4685,0.4089
6899,ily,0.4684,0.4820
6900,gis,0.4684,0.5119
6901,par,0.4683,0.5070
6902,personnel,0.4683,0.4828
6903,attachent,0.4683,0.4357
6904,symbole,0.4683,0.4860
6905,cervelle,0.4683,0.4835
6906,choies,0.4682,0.3863
6907,sujets,0.4682,0.5079
6908,ll,0.4682,0.5209
6909,destins,0.4682,0.4518
6910,ruinée,0.4682,0.4429
6911,turquie,0.4682,0.4709
6912,d'auguste,0.4682,0.4654
6913,occupées,0.4681,0.4477
6914,poursuites,0.4680,0.4322
6915,posséder,0.4680,0.4800
6916,anvers,0.4679,0.4127
6917,nues,0.4679,0.4641
6918,audessus,0.4679,0.5654
6919,loges,0.4679,0.4366
6920,jc,0.4679,0.4870
6921,promet,0.4679,0.4941
6922,philippe,0.4679,0.5337
6923,veur,0.4678,0.4800
6924,autant,0.4678,0.5773
6925,d'icelui,0.4678,0.3946
6926,constantinople,0.4678,0.4767
6927,tuteurs,0.4678,0.4408
6928,jeune,0.4677,0.5260
6929,gl,0.4677,0.5130
6930,d'amsterdam,0.4677,0.4368
6931,chanter,0.4677,0.5208
6932,nommez,0.4677,0.4588
6933,nn,0.4676,0.5644
6934,accepte,0.4676,0.4827
6935,tun,0.4676,0.5878
6936,plongé,0.4675,0.5287
6937,poussant,0.4675,0.5082
6938,vulcain,0.4675,0.4255
6939,renvoi,0.4674,0.5096
6940,commode,0.4673,0.5015
6941,repasser,0.4673,0.5851
6942,chaud,0.4673,0.4041
6943,prieur,0.4673,0.4442
6944,placer,0.4673,0.5061
6945,nature,0.4673,0.4691
6946,ro,0.4673,0.5284
6947,clémence,0.4672,0.4660
6948,sucs,0.4672,0.4553
6949,relte,0.4672,0.4899
6950,peintes,0.4672,0.5089
6951,aces,0.4671,0.5020
6952,consume,0.4671,0.4691
6953,difficiles,0.4671,0.4705
6954,petits,0.4670,0.5374
6955,certa,0.4670,0.3808
6956,fend,0.4670,0.5099
6957,rudement,0.4669,0.4781
6958,j'ose,0.4669,0.4806
6959,toient,0.4669,0.4753
6960,lde,0.4669,0.5179
6961,viii,0.4669,0.4691
6962,détourne,0.4668,0.4771
6963,serpens,0.4668,0.4847
6964,d'amiens,0.4668,0.4893
6965,cia,0.4667,0.4989
6966,rohan,0.4667,0.4676
6967,l'île,0.4667,0.4672
6968,ladite,0.4667,0.4666
6969,proie,0.4667,0.4382
6970,distingué,0.4666,0.5210
6971,sermons,0.4666,0.4516
6972,séjour,0.4666,0.4846
6973,telles,0.4666,0.5122
6974,camper,0.4666,0.5162
6975,favoriser,0.4665,0.4297
6976,livrées,0.4665,0.5051
6977,chairs,0.4665,0.5309
6978,l'aveu,0.4665,0.5210
6979,mentir,0.4664,0.5064
6980,ressemblance,0.4663,0.4783
6981,rené,0.4663,0.4565
6982,ya,0.4663,0.5281
6983,déclarant,0.4663,0.4560
6984,iui,0.4663,0.5641
6985,sot,0.4662,0.4866
6986,s'accordent,0.4662,0.4179
6987,fatale,0.4662,0.4668
6988,surprises,0.4662,0.5118
6989,recommence,0.4662,0.5446
6990,étouffer,0.4662,0.4662
6991,faite,0.4661,0.4863
6992,celles,0.4661,0.5109
6993,gi,0.4661,0.4926
6994,iei,0.4660,0.5556
6995,supra,0.4659,0.4720
6996,peintre,0.4659,0.4322
6997,assembler,0.4659,0.4878
6998,tartre,0.4659,0.4018
6999,usent,0.4659,0.4968
7000,tremper,0.4658,0.4509
7001,fournies,0.4658,0.4960
7002,teint,0.4658,0.4544
7003,porterent,0.4657,0.4410
7004,fb,0.4657,0.5260
7005,réparations,0.4657,0.4958
7006,miracles,0.4657,0.4967
7007,qu'après,0.4656,0.4551
7008,yeux,0.4656,0.5088
7009,timides,0.4656,0.4470
7010,hil,0.4655,0.5263
7011,contraintes,0.4655,0.4852
7012,fausse,0.4655,0.4416
7013,folide,0.4655,0.4579
7014,aimé,0.4655,0.4646
7015,d'anjou,0.4655,0.4691
7016,orateur,0.4653,0.4087
7017,donnai,0.4653,0.3848
7018,muses,0.4653,0.5352
7019,approcher,0.4653,0.5373
7020,maux,0.4652,0.4419
7021,accoutumés,0.4652,0.4475
7022,major,0.4652,0.5369
7023,poura,0.4651,0.4104
7024,vertes,0.4651,0.4535
7025,ance,0.4651,0.5478
7026,prirent,0.4651,0.4603
7027,d'intérêt,0.4650,0.5198
7028,edition,0.4650,0.4706
7029,l'espérance,0.4650,0.4602
7030,allumer,0.4650,0.5029
7031,avc,0.4650,0.5477
7032,royales,0.4649,0.4229
7033,articles,0.4649,0.4954
7034,limon,0.4649,0.4330
7035,vaillant,0.4648,0.4962
7036,sorties,0.4648,0.5254
7037,conclure,0.4647,0.4634
7038,inhumaine,0.4647,0.4767
7039,gloire,0.4647,0.4429
7040,expédier,0.4647,0.5222
7041,bus,0.4647,0.5130
7042,conservant,0.4647,0.4997
7043,tei,0.4647,0.5238
7044,dragon,0.4647,0.4427
7045,vendent,0.4646,0.4463
7046,dixi,0.4646,0.3531
7047,batterie,0.4646,0.4870
7048,juflice,0.4645,0.5123
7049,passent,0.4645,0.4373
7050,surprenante,0.4645,0.3823
7051,epître,0.4645,0.4599
7052,revivre,0.4645,0.4754
7053,mariage,0.4645,0.5231
7054,conciles,0.4644,0.4693
7055,ordonnée,0.4644,0.5335
7056,unies,0.4643,0.5395
7057,parlez,0.4643,0.4288
7058,clerc,0.4643,0.5452
7059,marchoit,0.4643,0.5005
7060,d'une,0.4643,0.4781
7061,ni,0.4643,0.4653
7062,timide,0.4642,0.4444
7063,emporta,0.4642,0.5470
7064,lu,0.4641,0.4834
7065,pavé,0.4641,0.4885
7066,ez,0.4641,0.4768
7067,pasteurs,0.4641,0.4869
7068,instrument,0.4640,0.4655
7069,fonder,0.4640,0.5270
7070,d'un,0.4640,0.5299
7071,boit,0.4640,0.4793
7072,rapporter,0.4639,0.4949
7073,lles,0.4639,0.4836
7074,foie,0.4639,0.5553
7075,obtint,0.4639,0.4387
7076,demandes,0.4638,0.4029
7077,reconnus,0.4638,0.4400
7078,conjointement,0.4638,0.4875
7079,temporel,0.4638,0.5683
7080,torrent,0.4638,0.4301
7081,gaule,0.4638,0.4545
7082,face,0.4637,0.4991
7083,s'il,0.4636,0.5514
7084,l'ste,0.4636,0.4627
7085,modestie,0.4636,0.4326
7086,claude,0.4636,0.4459
7087,job,0.4636,0.5781
7088,captifs,0.4636,0.4922
7089,intérieur,0.4635,0.5574
7090,jacob,0.4635,0.5134
7091,l'autorité,0.4635,0.4673
7092,festin,0.4635,0.4645
7093,vivantes,0.4635,0.5236
7094,entendus,0.4635,0.4793
7095,espere,0.4635,0.5171
7096,descendu,0.4634,0.4950
7097,amoureuse,0.4634,0.5003
7098,dictionnaire,0.4634,0.5167
7099,troisiéme,0.4634,0.3924
7100,générales,0.4634,0.4534
7101,pipes,0.4634,0.5046
7102,tol,0.4632,0.5539
7103,minorité,0.4632,0.4025
7104,venus,0.4631,0.4336
7105,négoce,0.4631,0.4363
7106,comprit,0.4631,0.4919
7107,qt,0.4630,0.4939
7108,damas,0.4630,0.4963
7109,augmentant,0.4630,0.4938
7110,sueur,0.4630,0.5609
7111,abeilles,0.4630,0.4694
7112,cli,0.4630,0.5431
7113,conclu,0.4629,0.4643
7114,fausseté,0.4629,0.4131
7115,facilite,0.4629,0.5174
7116,peuplé,0.4629,0.4715
7117,mena,0.4628,0.3849
7118,trajan,0.4628,0.5407
7119,rivale,0.4628,0.4014
7120,noires,0.4628,0.3998
7121,rd,0.4628,0.4621
7122,boutiques,0.4628,0.4962
7123,fl,0.4628,0.5780
7124,rhin,0.4628,0.4085
7125,débauche,0.4628,0.4845
7126,valu,0.4628,0.4853
7127,soumission,0.4627,0.4208
7128,pontife,0.4627,0.5132
7129,difference,0.4627,0.4106
7130,prêts,0.4627,0.4940
7131,descendant,0.4626,0.5069
7132,vivacité,0.4626,0.4346
7133,trous,0.4626,0.4430
7134,pois,0.4626,0.4416
7135,tut,0.4626,0.5434
7136,déesse,0.4626,0.4493
7137,placé,0.4626,0.4646
7138,boulogne,0.4626,0.4683
7139,arrose,0.4625,0.4460
7140,déplorable,0.4625,0.4360
7141,vole,0.4625,0.4452
7142,invincible,0.4624,0.4693
7143,instruite,0.4624,0.4494
7144,animal,0.4624,0.3888
7145,tâcha,0.4624,0.4779
7146,augustin,0.4623,0.4529
7147,vanneau,0.4623,0.4912
7148,frivole,0.4623,0.4748
7149,ressentiment,0.4623,0.3584
7150,l'alliance,0.4623,0.4828
7151,lei,0.4623,0.5699
7152,illes,0.4622,0.4446
7153,rcn,0.4622,0.5719
7154,d'usage,0.4621,0.4784
7155,déclarée,0.4621,0.5428
7156,urs,0.4621,0.5140
7157,rond,0.4621,0.3828
7158,bienveillance,0.4621,0.5013
7159,pillage,0.4620,0.3901
7160,français,0.4620,0.4466
7161,originaux,0.4620,0.4839
7162,l'envi,0.4620,0.4579
7163,ramasser,0.4620,0.5951
7164,balance,0.4620,0.4545
7165,prouver,0.4620,0.4747
7166,plis,0.4620,0.5588
7167,consens,0.4620,0.4167
7168,exprimées,0.4619,0.4756
7169,uis,0.4619,0.4556
7170,fondées,0.4619,0.4607
7171,ôtez,0.4619,0.5319
7172,ein,0.4619,0.5574
7173,pass,0.4618,0.5622
7174,tie,0.4618,0.4798
7175,iour,0.4618,0.5927
7176,agite,0.4618,0.4807
7177,martyrs,0.4617,0.4371
7178,formellement,0.4617,0.4710
7179,négligence,0.4617,0.5060
7180,couple,0.4617,0.5828
7181,l'erreur,0.4617,0.4628
7182,ren,0.4617,0.5403
7183,religion,0.4616,0.4859
7184,barbarie,0.4616,0.4942
7185,entroit,0.4615,0.4807
7186,établissement,0.4615,0.4612
7187,poëme,0.4615,0.4032
7188,jugeons,0.4614,0.4283
7189,punition,0.4614,0.5386
7190,défier,0.4614,0.3973
7191,capitaines,0.4614,0.4708
7192,vents,0.4613,0.4687
7193,martyre,0.4613,0.5577
7194,chemins,0.4613,0.4973
7195,fun,0.4612,0.5149
7196,places,0.4612,0.4459
7197,imprimeur,0.4612,0.4214
7198,chrif,0.4611,0.4683
7199,grenier,0.4611,0.4654
7200,devant,0.4611,0.5336
7201,réunir,0.4610,0.5718
7202,parricide,0.4610,0.4873
7203,d'après,0.4610,0.4977
7204,vicomte,0.4609,0.5052
7205,poudres,0.4609,0.4563
7206,insensible,0.4609,0.4267
7207,rose,0.4609,0.4648
7208,porter,0.4609,0.4792
7209,ius,0.4609,0.5245
7210,pasté,0.4609,0.5373
7211,rare,0.4609,0.5435
7212,fade,0.4608,0.5165
7213,sienne,0.4608,0.4432
7214,murailles,0.4608,0.4738
7215,cheveux,0.4608,0.4127
7216,héritages,0.4608,0.3962
7217,attachement,0.4607,0.4224
7218,fermier,0.4607,0.4618
7219,nic,0.4607,0.5514
7220,ip,0.4607,0.4959
7221,pese,0.4607,0.4843
7222,fine,0.4607,0.4542
7223,pline,0.4607,0.5200
7224,affermir,0.4607,0.4565
7225,perdus,0.4607,0.4292
7226,ari,0.4606,0.4934
7227,artifice,0.4606,0.4721
7228,i'a,0.4606,0.5525
7229,conforme,0.4606,0.3880
7230,choqué,0.4606,0.5465
7231,constitutions,0.4605,0.4596
7232,évidentes,0.4605,0.4687
7233,fruits,0.4605,0.4834
7234,moilons,0.4605,0.4533
7235,tendres,0.4605,0.4475
7236,suffrages,0.4604,0.4254
7237,terminer,0.4604,0.5229
7238,prétendue,0.4604,0.4533
7239,l'éducation,0.4604,0.5242
7240,ardent,0.4604,0.4854
7241,ouverte,0.4604,0.4976
7242,confite,0.4603,0.4914
7243,malice,0.4603,0.4695
7244,ignoré,0.4603,0.5073
7245,ài,0.4603,0.5348
7246,gêne,0.4603,0.5130
7247,délivrer,0.4602,0.4720
7248,tiendront,0.4602,0.4273
7249,gai,0.4602,0.4872
7250,épiceries,0.4602,0.4891
7251,l'oisiveté,0.4602,0.5605
7252,cher,0.4601,0.5193
7253,sacrée,0.4601,0.5046
7254,courageux,0.4600,0.4624
7255,ite,0.4600,0.5298
7256,agréablement,0.4600,0.5013
7257,dce,0.4599,0.5152
7258,acclamations,0.4599,0.5329
7259,incertaine,0.4599,0.5045
7260,rames,0.4599,0.5071
7261,succedent,0.4599,0.5331
7262,préfence,0.4599,0.4804
7263,pendu,0.4599,0.4650
7264,rj,0.4598,0.4487
7265,lait,0.4598,0.4362
7266,dégoût,0.4598,0.4873
7267,italiens,0.4598,0.4575
7268,impériaux,0.4598,0.4868
7269,declaration,0.4598,0.3838
7270,tris,0.4597,0.5203
7271,chauds,0.4597,0.5128
7272,bord,0.4597,0.4393
7273,uniforme,0.4596,0.4960
7274,conduit,0.4596,0.5538
7275,ôter,0.4596,0.4761
7276,notamment,0.4595,0.4685
7277,merci,0.4595,0.4912
7278,éloignés,0.4595,0.4077
7279,ql,0.4594,0.4923
7280,d'u,0.4594,0.4600
7281,vulgaire,0.4593,0.4828
7282,tam,0.4593,0.5016
7283,d'avoir,0.4593,0.5283
7284,absolument,0.4593,0.4864
7285,boulanger,0.4592,0.5426
7286,natura,0.4592,0.3994
7287,retiré,0.4591,0.4046
7288,imposition,0.4591,0.5129
7289,d'attention,0.4591,0.5114
7290,descendent,0.4591,0.4734
7291,quarré,0.4591,0.3881
7292,eux,0.4591,0.4744
7293,digne,0.4591,0.4696
7294,trop,0.4589,0.5141
7295,ues,0.4589,0.5056
7296,economic,0.4589,0.1800
7297,xlii,0.4589,0.4958
7298,arnaud,0.4589,0.4299
7299,d'amitié,0.4588,0.4538
7300,original,0.4588,0.5003
7301,doi,0.4588,0.5113
7302,confondent,0.4588,0.4488
7303,registres,0.4587,0.4799
7304,chacune,0.4587,0.4477
7305,probité,0.4587,0.4159
7306,grossiere,0.4587,0.4383
7307,pay,0.4587,0.5023
7308,guyenne,0.4586,0.4701
7309,attendoit,0.4586,0.4959
7310,habitants,0.4586,0.4674
7311,fr,0.4586,0.5002
7312,tonnes,0.4586,0.5147
7313,variété,0.4585,0.4426
7314,spectateur,0.4585,0.5291
7315,ara,0.4585,0.5196
7316,formée,0.4585,0.4867
7317,serre,0.4585,0.4629
7318,co,0.4584,0.5422
7319,fausses,0.4583,0.4048
7320,mutation,0.4582,0.5517
7321,marge,0.4582,0.4158
7322,l'envie,0.4582,0.4521
7323,suppose,0.4582,0.5066
7324,commercy,0.4582,0.5893
7325,alternativement,0.4582,0.5297
7326,parût,0.4582,0.4672
7327,précédentes,0.4581,0.5064
7328,consulter,0.4581,0.4009
7329,fiire,0.4581,0.5277
7330,brune,0.4581,0.4312
7331,rendons,0.4581,0.4471
7332,apprenez,0.4580,0.4242
7333,partes,0.4580,0.5023
7334,fatiguer,0.4579,0.4863
7335,supérieur,0.4579,0.4617
7336,trouvant,0.4578,0.4452
7337,mené,0.4578,0.4825
7338,mines,0.4578,0.5202
7339,journellement,0.4578,0.5164
7340,li,0.4577,0.5756
7341,maniéré,0.4576,0.3994
7342,renouvelle,0.4576,0.5065
7343,ambassadeur,0.4576,0.4408
7344,vingtième,0.4576,0.5351
7345,annoncer,0.4576,0.5465
7346,l'éloquence,0.4576,0.4893
7347,nam,0.4574,0.4076
7348,nous,0.4574,0.5936
7349,semer,0.4574,0.4496
7350,lne,0.4573,0.5291
7351,paniers,0.4573,0.4957
7352,hardie,0.4573,0.4361
7353,patte,0.4573,0.5668
7354,vertus,0.4572,0.4749
7355,diminuent,0.4572,0.5307
7356,risquer,0.4572,0.4583
7357,modérer,0.4572,0.5046
7358,violentes,0.4572,0.4193
7359,convertis,0.4571,0.5105
7360,luit,0.4571,0.5206
7361,eurent,0.4571,0.3778
7362,apprenant,0.4571,0.4646
7363,fers,0.4570,0.4502
7364,transportée,0.4570,0.5328
7365,pair,0.4570,0.5374
7366,law,0.4570,0.5124
7367,réception,0.4570,0.4942
7368,pot,0.4569,0.4390
7369,bello,0.4569,0.4327
7370,sient,0.4569,0.4798
7371,rf,0.4568,0.5292
7372,puiffance,0.4568,0.4367
7373,entraîner,0.4568,0.4709
7374,sd,0.4568,0.5454
7375,lio,0.4568,0.4527
7376,pauvreté,0.4568,0.4693
7377,savant,0.4568,0.4305
7378,liste,0.4568,0.4917
7379,terminée,0.4567,0.5436
7380,inconvénient,0.4567,0.3719
7381,libre,0.4566,0.4894
7382,vocation,0.4566,0.4890
7383,l'election,0.4566,0.5224
7384,prêté,0.4566,0.5122
7385,jonc,0.4566,0.4598
7386,scs,0.4565,0.5150
7387,lierre,0.4565,0.4271
7388,source,0.4565,0.4528
7389,ide,0.4565,0.5323
7390,enflammé,0.4565,0.4503
7391,reposer,0.4565,0.3870
7392,yr,0.4565,0.4774
7393,vains,0.4565,0.4309
7394,uv,0.4565,0.4970
7395,haï,0.4565,0.4878
7396,exciter,0.4564,0.4134
7397,moquer,0.4564,0.4200
7398,ng,0.4564,0.5303
7399,merveilleuse,0.4564,0.4456
7400,mêle,0.4563,0.4811
7401,bouillons,0.4563,0.4503
7402,horribles,0.4563,0.4723
7403,trefles,0.4563,0.4854
7404,d'écouter,0.4563,0.5010
7405,pécheurs,0.4563,0.4994
7406,seinte,0.4563,0.4916
7407,pique,0.4562,0.4586
7408,avis,0.4562,0.4878
7409,volumes,0.4562,0.5501
7410,fondent,0.4562,0.4383
7411,as,0.4562,0.4999
7412,contredit,0.4562,0.4164
7413,l'aller,0.4562,0.4793
7414,splendeur,0.4561,0.5270
7415,ajouta,0.4561,0.4683
7416,contrevenu,0.4561,0.4151
7417,appliquée,0.4561,0.4859
7418,chanvre,0.4561,0.4807
7419,part,0.4560,0.4459
7420,d'ôter,0.4560,0.5187
7421,senlis,0.4560,0.4341
7422,ian,0.4560,0.4727
7423,l'abbaye,0.4560,0.3912
7424,monté,0.4560,0.4631
7425,ens,0.4560,0.5375
7426,curieuse,0.4559,0.5028
7427,that,0.4559,0.4142
7428,n'es,0.4559,0.3213
7429,art,0.4559,0.4969
7430,tiendra,0.4559,0.4149
7431,mexique,0.4559,0.4589
7432,oin,0.4558,0.5364
7433,sûreté,0.4558,0.4277
7434,empêcher,0.4558,0.4835
7435,tourna,0.4558,0.3981
7436,ressentir,0.4558,0.4169
7437,fond,0.4558,0.4267
7438,l'habit,0.4558,0.5799
7439,dcr,0.4558,0.5454
7440,rôles,0.4557,0.5034
7441,efficace,0.4557,0.4563
7442,d'l,0.4557,0.5312
7443,courez,0.4557,0.4373
7444,toile,0.4557,0.3969
7445,ausi,0.4556,0.4001
7446,bourgogne,0.4556,0.4934
7447,couvrant,0.4556,0.4695
7448,dur,0.4556,0.4478
7449,regi,0.4555,0.4621
7450,patres,0.4555,0.4808
7451,egypte,0.4555,0.4622
7452,sûre,0.4555,0.4572
7453,privées,0.4554,0.5178
7454,sire,0.4554,0.5305
7455,paul,0.4554,0.5097
7456,l'appelle,0.4554,0.5312
7457,rcr,0.4553,0.5191
7458,nai,0.4553,0.5536
7459,diminuant,0.4553,0.5126
7460,fontenelle,0.4553,0.4824
7461,l'apparence,0.4553,0.5302
7462,rez,0.4553,0.4440
7463,ul,0.4553,0.5244
7464,droit,0.4552,0.5709
7465,artisans,0.4552,0.4753
7466,couvert,0.4551,0.5367
7467,pose,0.4551,0.3947
7468,liu,0.4551,0.5877
7469,icr,0.4551,0.4754
7470,chargées,0.4550,0.4238
7471,décharge,0.4550,0.4456
7472,évité,0.4549,0.4458
7473,meut,0.4549,0.4398
7474,venons,0.4548,0.4912
7475,zi,0.4548,0.4747
7476,continuellement,0.4548,0.5051
7477,cherche,0.4548,0.4836
7478,ordonnent,0.4547,0.4595
7479,permises,0.4547,0.4800
7480,caverne,0.4547,0.4450
7481,prononciation,0.4547,0.5042
7482,parure,0.4546,0.5147
7483,fio,0.4546,0.5136
7484,contraventions,0.4546,0.3894
7485,ais,0.4546,0.5320
7486,qu'afin,0.4545,0.5675
7487,bat,0.4545,0.5050
7488,intendans,0.4545,0.3892
7489,inutiles,0.4545,0.4347
7490,degré,0.4545,0.4236
7491,mesure,0.4545,0.4374
7492,genres,0.4544,0.3874
7493,rejettent,0.4544,0.4996
7494,achete,0.4544,0.4288
7495,principe,0.4544,0.4299
7496,tenait,0.4543,0.4680
7497,traduire,0.4543,0.4341
7498,grossiers,0.4542,0.4915
7499,enfermer,0.4542,0.4958
7500,néanmoins,0.4542,0.4843
7501,seint,0.4541,0.5072
7502,dragons,0.4541,0.4377
7503,innocens,0.4541,0.4966
7504,lls,0.4541,0.5671
7505,n'oublia,0.4541,0.5269
7506,comblé,0.4540,0.4574
7507,cux,0.4540,0.5284
7508,cum,0.4540,0.5517
7509,douceur,0.4540,0.4331
7510,statue,0.4540,0.4601
7511,ingratitude,0.4540,0.4037
7512,l'artillerie,0.4539,0.5036
7513,révolutions,0.4539,0.3706
7514,conversation,0.4539,0.4620
7515,malheur,0.4538,0.4712
7516,i's,0.4538,0.5132
7517,lo,0.4538,0.4850
7518,orage,0.4537,0.4352
7519,preuves,0.4537,0.4827
7520,mécontentement,0.4536,0.4538
7521,d'hommes,0.4536,0.4892
7522,indifférence,0.4536,0.4756
7523,étranges,0.4535,0.4651
7524,étoi,0.4535,0.4681
7525,personnelles,0.4535,0.4765
7526,dirons,0.4535,0.3265
7527,retirent,0.4534,0.4250
7528,rz,0.4534,0.4866
7529,l'état,0.4534,0.4783
7530,reçois,0.4534,0.4222
7531,d'icelles,0.4534,0.4519
7532,voleurs,0.4532,0.4441
7533,graves,0.4532,0.4442
7534,matres,0.4531,0.4241
7535,perpétuelle,0.4531,0.4926
7536,connais,0.4531,0.3534
7537,obligea,0.4531,0.4182
7538,fame,0.4530,0.5032
7539,épris,0.4530,0.5056
7540,d'examiner,0.4529,0.5102
7541,belli,0.4529,0.4288
7542,prima,0.4529,0.4256
7543,glaces,0.4529,0.4986
7544,régulier,0.4528,0.5123
7545,iun,0.4528,0.5502
7546,caprices,0.4528,0.3794
7547,décharger,0.4528,0.4231
7548,entendons,0.4528,0.4202
7549,anneau,0.4528,0.4230
7550,eus,0.4527,0.4528
7551,terres,0.4526,0.4596
7552,parl,0.4526,0.4909
7553,tl,0.4526,0.5022
7554,promesse,0.4525,0.4804
7555,i'on,0.4525,0.5191
7556,menton,0.4525,0.4953
7557,melius,0.4524,0.4298
7558,cabane,0.4524,0.4997
7559,fire,0.4524,0.5571
7560,lettrés,0.4523,0.4520
7561,cô,0.4522,0.5186
7562,approche,0.4522,0.4024
7563,uc,0.4522,0.5047
7564,brûlé,0.4522,0.5053
7565,grecques,0.4522,0.4867
7566,recherche,0.4521,0.4232
7567,choquer,0.4521,0.4785
7568,vif,0.4521,0.4705
7569,condamner,0.4521,0.4801
7570,julie,0.4520,0.5463
7571,ios,0.4520,0.5075
7572,ore,0.4520,0.4815
7573,ec,0.4520,0.5592
7574,parla,0.4519,0.5144
7575,arbitraire,0.4519,0.4850
7576,perce,0.4519,0.4197
7577,patrimoine,0.4518,0.4662
7578,métal,0.4518,0.4764
7579,iti,0.4518,0.4867
7580,pins,0.4518,0.5101
7581,étonne,0.4518,0.4738
7582,berger,0.4518,0.4769
7583,procureur,0.4517,0.4399
7584,coule,0.4517,0.4112
7585,bayle,0.4517,0.5064
7586,redoubler,0.4517,0.4635
7587,xxxvii,0.4517,0.4674
7588,isc,0.4516,0.5177
7589,poignard,0.4516,0.5048
7590,double,0.4516,0.4600
7591,verrez,0.4516,0.3820
7592,tendrement,0.4515,0.4366
7593,chaleur,0.4515,0.4954
7594,retint,0.4515,0.4606
7595,introduit,0.4515,0.4828
7596,to,0.4515,0.5410
7597,tailleur,0.4515,0.5719
7598,contrainte,0.4514,0.4681
7599,bouclier,0.4514,0.4784
7600,noir,0.4513,0.4217
7601,cabale,0.4513,0.4559
7602,séduit,0.4513,0.4972
7603,partis,0.4512,0.4081
7604,répandue,0.4512,0.4376
7605,fauxbourg,0.4512,0.4418
7606,inconnues,0.4511,0.4179
7607,utiles,0.4511,0.4509
7608,regardez,0.4511,0.5073
7609,reconnoît,0.4511,0.4530
7610,bornes,0.4511,0.4613
7611,reviendra,0.4511,0.5489
7612,dle,0.4510,0.5069
7613,ifes,0.4510,0.4399
7614,fincere,0.4510,0.4679
7615,garçon,0.4510,0.4278
7616,ades,0.4510,0.4938
7617,redouter,0.4510,0.4752
7618,aborder,0.4509,0.4494
7619,parc,0.4509,0.5313
7620,bergers,0.4509,0.4427
7621,principauté,0.4509,0.4067
7622,ilc,0.4509,0.4803
7623,dic,0.4508,0.5546
7624,ressemblent,0.4508,0.4876
7625,verbe,0.4507,0.4002
7626,tacite,0.4507,0.5106
7627,arrêtez,0.4507,0.5070
7628,loo,0.4507,0.4443
7629,quoiqu'ils,0.4507,0.4610
7630,clause,0.4506,0.4598
7631,jo,0.4506,0.5231
7632,ft,0.4506,0.5866
7633,originaire,0.4506,0.4600
7634,continue,0.4506,0.5793
