rank,word,drift_global,drift_moyen
10478,attachée,0.4266,0.4119
10479,suprême,0.4266,0.4764
10480,sassent,0.4266,0.3836
10481,qualités,0.4265,0.3926
10482,adorer,0.4265,0.4073
10483,pêche,0.4264,0.4563
10484,elizabeth,0.4264,0.4292
10485,ressemblance,0.4263,0.4783
10486,belle,0.4263,0.4032
10487,hongrie,0.4262,0.4789
10488,formée,0.4262,0.4867
10489,air,0.4262,0.3929
10490,centre,0.4261,0.3611
10491,passerent,0.4261,0.3811
10492,empêche,0.4261,0.4160
10493,aimé,0.4260,0.4646
10494,conta,0.4260,0.4833
10495,obliger,0.4260,0.4198
10496,deviennent,0.4260,0.4111
10497,proposition,0.4259,0.4261
10498,proposé,0.4259,0.4304
10499,marié,0.4258,0.4236
10500,monté,0.4258,0.4631
10501,datée,0.4258,0.5417
10502,préjudice,0.4257,0.4721
10503,reçu,0.4257,0.4372
10504,pensoit,0.4257,0.4094
10505,garçon,0.4256,0.4278
10506,debet,0.4256,0.3490
10507,monts,0.4254,0.5298
10508,l'on,0.4254,0.3471
10509,chats,0.4254,0.4484
10510,allant,0.4254,0.4888
10511,nevers,0.4253,0.4436
10512,egypte,0.4252,0.4622
10513,sortant,0.4252,0.4736
10514,brusquement,0.4252,0.3887
10515,coûte,0.4252,0.4949
10516,sacrées,0.4252,0.4566
10517,coupée,0.4252,0.4433
10518,isabelle,0.4252,0.4973
10519,déterminer,0.4251,0.3419
10520,avantageux,0.4251,0.4475
10521,ville,0.4250,0.3864
10522,perdit,0.4249,0.4868
10523,mouches,0.4249,0.4406
10524,mères,0.4249,0.3941
10525,sauveur,0.4249,0.5228
10526,suo,0.4248,0.4009
10527,maniéré,0.4248,0.3994
10528,sénat,0.4248,0.3932
10529,travaillent,0.4247,0.4346
10530,tempora,0.4247,0.3536
10531,noir,0.4246,0.4217
10532,peit,0.4246,0.4110
10533,gaule,0.4246,0.4545
10534,spectacle,0.4246,0.3853
10535,rebus,0.4245,0.3818
10536,scra,0.4245,0.4471
10537,dépenses,0.4245,0.4248
10538,animo,0.4245,0.3525
10539,périt,0.4245,0.4827
10540,passait,0.4244,0.4966
10541,regle,0.4244,0.3529
10542,abandonner,0.4244,0.3295
10543,mortem,0.4242,0.3006
10544,immortels,0.4242,0.4920
10545,grece,0.4242,0.4568
10546,acquis,0.4242,0.5091
10547,recommandé,0.4242,0.4174
10548,humaines,0.4241,0.4640
10549,secretaires,0.4241,0.4649
10550,attentat,0.4241,0.4183
10551,cho,0.4240,0.3433
10552,disputes,0.4240,0.3756
10553,entreprendre,0.4238,0.3860
10554,rente,0.4238,0.4094
10555,inventaire,0.4238,0.4094
10556,efr,0.4237,0.4162
10557,semper,0.4237,0.3467
10558,observent,0.4237,0.4688
10559,affront,0.4237,0.3953
10560,aînée,0.4236,0.4649
10561,acheta,0.4236,0.3715
10562,gardent,0.4236,0.5041
10563,miracles,0.4236,0.4967
10564,commode,0.4235,0.5015
10565,rouen,0.4235,0.3749
10566,race,0.4235,0.3825
10567,olim,0.4235,0.3812
10568,cieux,0.4235,0.4789
10569,trésorier,0.4235,0.3647
10570,ifes,0.4234,0.4399
10571,étonnement,0.4234,0.4095
10572,répondez,0.4234,0.3508
10573,usque,0.4234,0.4667
10574,empressement,0.4234,0.4118
10575,femelle,0.4233,0.4055
10576,sentence,0.4233,0.3928
10577,fenêtre,0.4233,0.4426
10578,respire,0.4232,0.3576
10579,peaux,0.4232,0.4416
10580,huitieme,0.4231,0.3561
10581,auxdits,0.4231,0.4177
10582,yeux,0.4231,0.5088
10583,murs,0.4231,0.3701
10584,quantite,0.4231,0.4023
10585,clefs,0.4230,0.5091
10586,traduit,0.4230,0.3970
10587,voilà,0.4230,0.3788
10588,vassaux,0.4230,0.3688
10589,illam,0.4229,0.3019
10590,videntur,0.4229,0.2899
10591,déplorable,0.4229,0.4360
10592,songez,0.4229,0.4824
10593,donnerent,0.4228,0.3474
10594,vêtus,0.4228,0.4695
10595,chanson,0.4227,0.5215
10596,exécutée,0.4226,0.4752
10597,bénéfices,0.4226,0.4431
10598,couronnes,0.4225,0.5618
10599,animé,0.4225,0.4410
10600,l'empêcher,0.4225,0.4870
10601,coupe,0.4225,0.3803
10602,génie,0.4224,0.4213
10603,rons,0.4224,0.4736
10604,retrouver,0.4224,0.3970
10605,vînt,0.4223,0.4519
10606,desseins,0.4223,0.4803
10607,nemo,0.4222,0.3103
10608,semences,0.4222,0.4191
10609,étais,0.4221,0.2948
10610,éternelle,0.4220,0.4457
10611,laisseroit,0.4220,0.4016
10612,cavaliers,0.4220,0.3365
10613,orage,0.4220,0.4352
10614,viandes,0.4219,0.4536
10615,défie,0.4219,0.3450
10616,donner,0.4219,0.4123
10617,parloient,0.4218,0.3792
10618,safran,0.4217,0.4375
10619,conjoncture,0.4216,0.4908
10620,batimens,0.4216,0.3269
10621,pavillons,0.4215,0.4000
10622,rival,0.4215,0.3905
10623,rapportées,0.4215,0.3991
10624,innocence,0.4215,0.3362
10625,démarche,0.4215,0.4591
10626,n'osent,0.4214,0.4637
10627,les,0.4214,0.2548
10628,bruges,0.4214,0.4935
10629,pinte,0.4214,0.3051
10630,once,0.4214,0.3239
10631,l'apôtre,0.4214,0.5249
10632,marcellus,0.4214,0.4069
10633,requêtes,0.4213,0.4800
10634,caisse,0.4213,0.4884
10635,environs,0.4213,0.3270
10636,demeureront,0.4212,0.4300
10637,diviser,0.4211,0.3864
10638,paye,0.4211,0.3930
10639,écrites,0.4211,0.4936
10640,cercueil,0.4210,0.4269
10641,lorsqu'on,0.4210,0.3418
10642,pensé,0.4210,0.3599
10643,trouverez,0.4208,0.3857
10644,prétentions,0.4208,0.3365
10645,turcs,0.4208,0.4457
10646,biens,0.4207,0.4520
10647,attends,0.4206,0.4326
10648,dignité,0.4205,0.5219
10649,trône,0.4205,0.5054
10650,laid,0.4204,0.4886
10651,bourse,0.4204,0.4538
10652,chiffre,0.4204,0.4714
10653,seigneurs,0.4203,0.4033
10654,toient,0.4203,0.4753
10655,céfar,0.4203,0.4040
10656,irrité,0.4202,0.4330
10657,vidi,0.4202,0.3370
10658,villeux,0.4201,0.4380
10659,il,0.4201,0.3252
10660,orientaux,0.4200,0.4859
10661,magnifiquement,0.4200,0.5430
10662,m'étonne,0.4200,0.4588
10663,parurent,0.4200,0.4603
10664,supposent,0.4200,0.4966
10665,nobis,0.4199,0.4036
10666,défier,0.4199,0.3973
10667,veines,0.4199,0.4656
10668,risques,0.4199,0.4695
10669,mouillé,0.4199,0.4434
10670,mots,0.4198,0.4503
10671,attribue,0.4198,0.5096
10672,montent,0.4198,0.4475
10673,manda,0.4197,0.3931
10674,martin,0.4197,0.4427
10675,retiré,0.4196,0.4046
10676,angleterre,0.4196,0.3966
10677,équipage,0.4196,0.3956
10678,ronde,0.4196,0.3884
10679,allons,0.4196,0.3753
10680,montrez,0.4195,0.4208
10681,approbation,0.4195,0.4437
10682,environné,0.4195,0.4583
10683,vivacité,0.4195,0.4346
10684,laissé,0.4193,0.4657
10685,pus,0.4193,0.3615
10686,rapportent,0.4193,0.4680
10687,communique,0.4192,0.3785
10688,coûtent,0.4192,0.4976
10689,quàm,0.4192,0.4791
10690,aima,0.4191,0.4090
10691,donations,0.4190,0.4663
10692,notaire,0.4190,0.4664
10693,naissance,0.4189,0.3626
10694,causé,0.4189,0.4474
10695,touchée,0.4189,0.3968
10696,cut,0.4188,0.4131
10697,desirs,0.4188,0.3955
10698,retenir,0.4187,0.4112
10699,épousa,0.4187,0.4242
10700,trés,0.4187,0.4749
10701,j'ose,0.4186,0.4806
10702,huissiers,0.4186,0.3552
10703,refuse,0.4186,0.3305
10704,traitoit,0.4186,0.3933
10705,aristote,0.4186,0.3915
10706,conduisent,0.4185,0.4599
10707,solitude,0.4183,0.3673
10708,conduire,0.4183,0.4186
10709,fêtes,0.4182,0.3624
10710,d'inde,0.4182,0.4522
10711,laquais,0.4182,0.3576
10712,jettant,0.4181,0.3789
10713,not,0.4181,0.4748
10714,forcer,0.4180,0.4086
10715,troisiéme,0.4180,0.3924
10716,connoissancez,0.4179,0.3970
10717,lorsqu'elle,0.4179,0.3300
10718,paroitre,0.4179,0.4333
10719,ardeurs,0.4179,0.3640
10720,ravi,0.4177,0.3644
10721,emploie,0.4177,0.3552
10722,couché,0.4177,0.3999
10723,lys,0.4177,0.4914
10724,hunc,0.4176,0.3443
10725,enfermée,0.4175,0.3943
10726,foins,0.4174,0.3645
10727,meo,0.4173,0.3453
10728,bancs,0.4173,0.4118
10729,trembler,0.4172,0.4264
10730,meubles,0.4172,0.3512
10731,couleurs,0.4172,0.4271
10732,protection,0.4172,0.3560
10733,représenté,0.4171,0.3552
10734,traits,0.4171,0.5115
10735,rendu,0.4171,0.4266
10736,poussent,0.4171,0.4118
10737,victoires,0.4171,0.3485
10738,mademoiselle,0.4170,0.3636
10739,forfaits,0.4170,0.3194
10740,troyes,0.4170,0.4661
10741,prison,0.4169,0.3973
10742,négliger,0.4169,0.3508
10743,d'icelui,0.4169,0.3946
10744,enfoncé,0.4168,0.4444
10745,bétail,0.4167,0.4769
10746,conditions,0.4167,0.4341
10747,sacrifier,0.4167,0.3541
10748,tige,0.4166,0.3956
10749,faille,0.4166,0.4497
10750,sceptre,0.4166,0.4880
10751,renfermé,0.4165,0.3872
10752,certains,0.4165,0.4604
10753,immortelle,0.4165,0.4110
10754,consenti,0.4164,0.3495
10755,l'étoit,0.4164,0.3573
10756,tourne,0.4163,0.4298
10757,rendit,0.4162,0.4154
10758,couvrit,0.4162,0.3827
10759,lard,0.4162,0.4553
10760,lèvres,0.4161,0.4361
10761,ensuite,0.4160,0.3817
10762,marcha,0.4160,0.4149
10763,narration,0.4160,0.3942
10764,questions,0.4159,0.4135
10765,vendue,0.4159,0.4759
10766,battent,0.4159,0.4144
10767,tint,0.4158,0.4223
10768,pouce,0.4157,0.4452
10769,bandes,0.4157,0.4734
10770,mettant,0.4157,0.3655
10771,l'edit,0.4157,0.3664
10772,utiles,0.4157,0.4509
10773,province,0.4156,0.4475
10774,couper,0.4156,0.5192
10775,contrevenans,0.4156,0.4256
10776,auxdites,0.4156,0.3701
10777,partez,0.4156,0.4556
10778,ravie,0.4155,0.4481
10779,manquent,0.4155,0.4233
10780,chaude,0.4155,0.3615
10781,folies,0.4155,0.3410
10782,j'allai,0.4154,0.4037
10783,surprit,0.4154,0.4788
10784,incapables,0.4152,0.4422
10785,informé,0.4152,0.4267
10786,poursuivit,0.4151,0.4980
10787,prophetes,0.4151,0.4595
10788,retentir,0.4151,0.3930
10789,soupçons,0.4150,0.3467
10790,régler,0.4150,0.4169
10791,vécu,0.4149,0.4666
10792,excuses,0.4148,0.4203
10793,tentes,0.4146,0.4152
10794,pots,0.4146,0.3986
10795,serviteurs,0.4146,0.4695
10796,l'isle,0.4146,0.3873
10797,bibliothèque,0.4146,0.3489
10798,prens,0.4145,0.2930
10799,palais,0.4145,0.4425
10800,traitent,0.4145,0.4188
10801,queues,0.4144,0.4900
10802,détruisent,0.4144,0.3865
10803,caufé,0.4144,0.3526
10804,croire,0.4144,0.4131
10805,l'ait,0.4144,0.3372
10806,demandée,0.4143,0.4412
10807,fleur,0.4143,0.5295
10808,épaisses,0.4143,0.4611
10809,fame,0.4143,0.5032
10810,opérations,0.4143,0.2812
10811,tiendra,0.4143,0.4149
10812,collège,0.4142,0.4351
10813,composa,0.4142,0.3748
10814,afie,0.4141,0.3893
10815,pensa,0.4141,0.3695
10816,garni,0.4141,0.3950
10817,frontin,0.4141,0.4418
10818,videtur,0.4140,0.3666
10819,poète,0.4140,0.3903
10820,mangé,0.4140,0.4610
10821,éré,0.4139,0.3320
10822,histoires,0.4139,0.3128
10823,verbis,0.4138,0.3320
10824,prêt,0.4138,0.4758
10825,maîtres,0.4137,0.3748
10826,consens,0.4137,0.4167
10827,adroit,0.4137,0.4455
10828,trous,0.4136,0.4430
10829,exécuter,0.4136,0.4733
10830,arrérages,0.4136,0.4112
10831,sortes,0.4136,0.3686
10832,ménager,0.4136,0.3808
10833,bureau,0.4136,0.3934
10834,vengeance,0.4135,0.4297
10835,apportée,0.4135,0.4146
10836,enjoint,0.4133,0.5269
10837,familles,0.4133,0.4900
10838,ignorent,0.4132,0.3675
10839,donnez,0.4132,0.4240
10840,l'escadre,0.4132,0.4616
10841,diminue,0.4130,0.3784
10842,poil,0.4130,0.4386
10843,l'entour,0.4129,0.4910
10844,rois,0.4129,0.4623
10845,comprendre,0.4128,0.4002
10846,voient,0.4127,0.4280
10847,cousin,0.4126,0.4241
10848,philosophe,0.4125,0.3670
10849,n'aye,0.4125,0.4353
10850,retire,0.4124,0.4032
10851,nicolas,0.4124,0.4721
10852,doutant,0.4124,0.4238
10853,verrez,0.4124,0.3820
10854,jusqu'à,0.4123,0.3897
10855,épées,0.4123,0.4509
10856,sentent,0.4123,0.3914
10857,anges,0.4122,0.5116
10858,gratia,0.4121,0.4707
10859,iont,0.4121,0.3167
10860,fournissent,0.4121,0.3113
10861,pontificat,0.4120,0.4567
10862,marie,0.4120,0.3581
10863,vautre,0.4120,0.3426
10864,passages,0.4120,0.4801
10865,artillerie,0.4119,0.4780
10866,craignez,0.4119,0.4262
10867,opus,0.4118,0.3649
10868,they,0.4117,0.3710
10869,considere,0.4117,0.4251
10870,usage,0.4116,0.3923
10871,commandant,0.4116,0.3700
10872,donné,0.4116,0.4029
10873,couleur,0.4116,0.3895
10874,graine,0.4115,0.4462
10875,grotte,0.4114,0.4377
10876,dessous,0.4114,0.3177
10877,extrémité,0.4113,0.3002
10878,vitam,0.4112,0.2816
10879,edit,0.4112,0.4016
10880,mandé,0.4112,0.3959
10881,réglemens,0.4111,0.3071
10882,dominus,0.4110,0.3977
10883,famille,0.4109,0.4190
10884,d'herbes,0.4109,0.3970
10885,oracle,0.4109,0.4443
10886,c'efl,0.4108,0.3999
10887,bonne,0.4107,0.3817
10888,reconnut,0.4107,0.4283
10889,animi,0.4107,0.3031
10890,instant,0.4106,0.3771
10891,instructions,0.4106,0.3533
10892,ame,0.4105,0.3251
10893,montré,0.4105,0.3698
10894,substance,0.4104,0.3287
10895,prendra,0.4103,0.3263
10896,céder,0.4103,0.3299
10897,foule,0.4103,0.3009
10898,impatience,0.4102,0.4287
10899,merveilleuse,0.4101,0.4456
10900,envoyée,0.4101,0.3918
10901,perdue,0.4101,0.3949
10902,contredit,0.4101,0.4164
10903,aise,0.4100,0.3871
10904,d'espagne,0.4100,0.4255
10905,définition,0.4100,0.5125
10906,préjudiciable,0.4099,0.4327
10907,charmes,0.4099,0.3784
10908,demandes,0.4097,0.4029
10909,flottes,0.4096,0.3939
10910,tarda,0.4095,0.3451
10911,senlis,0.4093,0.4341
10912,étoffes,0.4093,0.3244
10913,aîles,0.4092,0.4575
10914,mêlent,0.4091,0.3554
10915,séparer,0.4091,0.3568
10916,cuisine,0.4090,0.4235
10917,l'allemagne,0.4089,0.3717
10918,mener,0.4088,0.4372
10919,mets,0.4088,0.3586
10920,supposer,0.4088,0.3941
10921,l'archevêque,0.4088,0.3825
10922,m'ont,0.4087,0.3851
10923,longtemps,0.4087,0.3558
10924,monta,0.4087,0.4949
10925,donnons,0.4087,0.6126
10926,l'herbe,0.4087,0.3804
10927,cantiques,0.4086,0.5084
10928,couvertures,0.4086,0.4096
10929,roulent,0.4085,0.4267
10930,sols,0.4085,0.3942
10931,citron,0.4085,0.4284
10932,barcelone,0.4085,0.5230
10933,etes,0.4084,0.3225
10934,reglemens,0.4084,0.3939
10935,dures,0.4084,0.4561
10936,blanche,0.4084,0.3783
10937,espérances,0.4084,0.3072
10938,illes,0.4083,0.4446
10939,vas,0.4082,0.3785
10940,commencerent,0.4081,0.3455
10941,perdroit,0.4081,0.4285
10942,aumônes,0.4080,0.4094
10943,fureurs,0.4080,0.3122
10944,contenues,0.4080,0.3765
10945,billet,0.4080,0.4317
10946,manteau,0.4079,0.3368
10947,sixieme,0.4079,0.4173
10948,attendez,0.4079,0.4175
10949,éte,0.4079,0.3232
10950,contrées,0.4079,0.3850
10951,grossiers,0.4078,0.4915
10952,éloges,0.4077,0.3830
10953,fignifie,0.4077,0.3722
10954,virgile,0.4077,0.4222
10955,grand,0.4076,0.4444
10956,actions,0.4076,0.3873
10957,châtiment,0.4075,0.4283
10958,premiers,0.4075,0.4078
10959,obtenir,0.4075,0.4154
10960,serve,0.4075,0.5362
10961,d'exactitude,0.4074,0.3650
10962,commerce,0.4074,0.4294
10963,bleue,0.4073,0.4000
10964,oportet,0.4073,0.3145
10965,moutons,0.4072,0.2885
10966,idoles,0.4071,0.4458
10967,dot,0.4071,0.3270
10968,vaut,0.4070,0.3749
10969,viendront,0.4070,0.4177
10970,féjour,0.4070,0.3534
10971,retirent,0.4069,0.4250
10972,boutons,0.4069,0.3568
10973,rade,0.4068,0.4004
10974,fléchir,0.4066,0.3829
10975,circonstance,0.4066,0.3662
10976,pcr,0.4066,0.4757
10977,prosession,0.4065,0.4206
10978,beauvais,0.4065,0.4044
10979,envoyé,0.4065,0.3832
10980,inconvenient,0.4065,0.3296
10981,xxix,0.4064,0.3850
10982,aimez,0.4064,0.4623
10983,dépendances,0.4064,0.4621
10984,leges,0.4064,0.3765
10985,immeubles,0.4063,0.3778
10986,grain,0.4063,0.4257
10987,attendre,0.4063,0.4472
10988,ornemens,0.4063,0.4523
10989,carthaginois,0.4062,0.3912
10990,caresses,0.4062,0.3362
10991,convient,0.4061,0.4553
10992,aveu,0.4061,0.4983
10993,permixtion,0.4061,0.3702
10994,retournant,0.4061,0.4231
10995,d'icelles,0.4061,0.4519
10996,lans,0.4060,0.4038
10997,fumée,0.4060,0.4349
10998,festins,0.4058,0.3939
10999,vois,0.4058,0.3584
11000,profitent,0.4058,0.3685
11001,alliance,0.4057,0.3875
11002,visites,0.4057,0.3998
11003,condamnation,0.4056,0.4421
11004,plaisoit,0.4056,0.4077
11005,pois,0.4056,0.4416
11006,reproches,0.4056,0.3195
11007,songer,0.4055,0.3913
11008,colonies,0.4054,0.4366
11009,ront,0.4053,0.4215
11010,d'eaux,0.4053,0.4626
11011,guyenne,0.4052,0.4701
11012,conquêtes,0.4051,0.4371
11013,pouces,0.4050,0.3216
11014,gueres,0.4049,0.3423
11015,grâce,0.4049,0.3577
11016,curieuses,0.4048,0.5429
11017,hujus,0.4048,0.3460
11018,considérables,0.4048,0.3686
11019,opération,0.4048,0.3475
11020,demeurent,0.4048,0.3775
11021,frayeurs,0.4046,0.3684
11022,anvers,0.4046,0.4127
11023,amie,0.4046,0.4076
11024,condamnent,0.4046,0.4798
11025,agit,0.4045,0.3676
11026,croissent,0.4045,0.3955
11027,verum,0.4044,0.3123
11028,puissantes,0.4044,0.3786
11029,levres,0.4044,0.4775
11030,xxxii,0.4044,0.4128
11031,scipion,0.4043,0.4277
11032,loups,0.4043,0.3479
11033,tremble,0.4042,0.3520
11034,s'étendent,0.4042,0.3549
11035,cruelles,0.4042,0.3826
11036,croyez,0.4042,0.4715
11037,dicit,0.4041,0.3191
11038,fosse,0.4041,0.4146
11039,concerts,0.4041,0.3980
11040,docteurs,0.4041,0.3887
11041,âge,0.4041,0.3428
11042,conclu,0.4041,0.4643
11043,omni,0.4040,0.4057
11044,liaison,0.4040,0.4210
11045,contrôleur,0.4039,0.3498
11046,souviens,0.4039,0.3502
11047,cct,0.4039,0.3581
11048,prendroit,0.4038,0.3686
11049,entre,0.4037,0.4757
11050,commence,0.4037,0.4539
11051,soutenir,0.4037,0.3867
11052,montre,0.4037,0.3634
11053,inconvénient,0.4036,0.3719
11054,outrage,0.4036,0.3111
11055,appeler,0.4034,0.4529
11056,prie,0.4034,0.3803
11057,paroles,0.4033,0.4333
11058,publiée,0.4033,0.5078
11059,sais,0.4032,0.4345
11060,canal,0.4031,0.5046
11061,rage,0.4031,0.4442
11062,ouvrages,0.4031,0.4215
11063,assister,0.4030,0.4214
11064,lisbonne,0.4029,0.4776
11065,courus,0.4029,0.3713
11066,méthode,0.4028,0.3614
11067,l'épaule,0.4028,0.3971
11068,j'irai,0.4028,0.4156
11069,extrêmement,0.4028,0.4418
11070,jusqu,0.4028,0.3211
11071,cst,0.4027,0.3918
11072,ordonné,0.4026,0.5104
11073,quittance,0.4026,0.4211
11074,multiplier,0.4026,0.4391
11075,repliqua,0.4026,0.3608
11076,avantage,0.4026,0.4119
11077,fermiers,0.4025,0.4405
11078,servira,0.4024,0.4257
11079,paquet,0.4024,0.4178
11080,fis,0.4024,0.2910
11081,souhaitez,0.4023,0.3779
11082,désire,0.4022,0.3677
11083,suivant,0.4022,0.4118
11084,surintendant,0.4022,0.5192
11085,drogues,0.4021,0.4099
11086,connaître,0.4020,0.3635
11087,vû,0.4020,0.3259
11088,paroissoient,0.4020,0.3759
11089,hôpitaux,0.4019,0.4483
11090,venois,0.4018,0.4371
11091,plupart,0.4018,0.3389
11092,catilina,0.4018,0.4661
11093,vache,0.4018,0.4202
11094,tomber,0.4018,0.4668
11095,employer,0.4017,0.4387
11096,promener,0.4017,0.3820
11097,tiroient,0.4017,0.3249
11098,laissée,0.4016,0.3786
11099,rendrai,0.4015,0.3557
11100,demandait,0.4015,0.3993
11101,hôtel,0.4015,0.4012
11102,parme,0.4014,0.4007
11103,jusqu'alors,0.4014,0.3903
11104,tourmens,0.4014,0.4174
11105,cruel,0.4013,0.3620
11106,bleus,0.4013,0.4132
11107,courte,0.4013,0.4192
11108,c'ell,0.4013,0.3007
11109,foy,0.4012,0.2558
11110,vos,0.4010,0.3283
11111,amena,0.4010,0.4319
11112,poutres,0.4010,0.4252
11113,l'evêque,0.4008,0.4234
11114,crime,0.4008,0.4287
11115,resta,0.4008,0.3422
11116,quoniam,0.4007,0.3633
11117,nuire,0.4007,0.3398
11118,fieri,0.4006,0.3447
11119,contentez,0.4006,0.4401
11120,payoient,0.4006,0.3601
11121,leva,0.4005,0.4110
11122,pouroit,0.4005,0.3409
11123,lieutenants,0.4005,0.3483
11124,divertissemens,0.4004,0.4369
11125,dijon,0.4001,0.4433
11126,habeat,0.4001,0.2945
11127,d'art,0.4000,0.3920
11128,deux,0.4000,0.3980
11129,frappé,0.3999,0.4421
11130,s'attachent,0.3999,0.4065
11131,réussi,0.3998,0.4244
11132,goûter,0.3998,0.3647
11133,décret,0.3998,0.3909
11134,l'embouchure,0.3998,0.4431
11135,chargent,0.3998,0.3505
11136,lorsqu'elles,0.3998,0.3789
11137,alio,0.3997,0.3559
11138,d'environ,0.3997,0.4356
11139,lyon,0.3997,0.4561
11140,lesquels,0.3996,0.3902
11141,joye,0.3996,0.3530
11142,d'épaisseur,0.3996,0.4246
11143,cheval,0.3996,0.4385
11144,instrumens,0.3996,0.4502
11145,quamvis,0.3996,0.2894
11146,pensons,0.3995,0.3840
11147,diverfes,0.3995,0.4253
11148,places,0.3994,0.4459
11149,poils,0.3994,0.4037
11150,venue,0.3994,0.4081
11151,cardinal,0.3994,0.4805
11152,expressions,0.3993,0.2550
11153,établir,0.3993,0.3323
11154,plaisent,0.3993,0.3158
11155,épargner,0.3993,0.3619
11156,terminée,0.3992,0.5436
11157,vents,0.3991,0.4687
11158,comprend,0.3990,0.4548
11159,rendoit,0.3989,0.4134
11160,differens,0.3989,0.3825
11161,rencontrer,0.3988,0.4128
11162,gaulois,0.3988,0.3980
11163,cb,0.3988,0.3506
11164,clt,0.3987,0.4047
11165,porteront,0.3986,0.4267
11166,magasins,0.3986,0.4359
11167,appellez,0.3985,0.4529
11168,pensées,0.3985,0.4210
11169,poflible,0.3985,0.3782
11170,l'eau,0.3984,0.3508
11171,d'anjou,0.3984,0.4691
11172,jardin,0.3984,0.3803
11173,dérobe,0.3984,0.3494
11174,mois,0.3982,0.4228
11175,boire,0.3982,0.3892
11176,pecunia,0.3981,0.3467
11177,appareil,0.3981,0.3909
11178,eglise,0.3980,0.3607
11179,potest,0.3980,0.3686
11180,animal,0.3979,0.3888
11181,tuilée,0.3979,0.3300
11182,odieux,0.3979,0.4933
11183,crédit,0.3979,0.3353
11184,mortels,0.3979,0.4519
11185,alimens,0.3979,0.4166
11186,citer,0.3979,0.4286
11187,témoigner,0.3979,0.3857
11188,rencontré,0.3978,0.3559
11189,chiffres,0.3978,0.4407
11190,reposer,0.3977,0.3870
11191,diroit,0.3977,0.3934
11192,prairie,0.3976,0.4205
11193,défaite,0.3975,0.3368
11194,voulant,0.3975,0.4519
11195,coloris,0.3974,0.4397
11196,ipso,0.3974,0.3781
11197,venise,0.3974,0.4292
11198,moyen,0.3973,0.3713
11199,frontières,0.3973,0.3866
11200,crurent,0.3972,0.4144
11201,sombres,0.3972,0.4045
11202,fauver,0.3972,0.3674
11203,bagatelle,0.3971,0.3675
11204,automne,0.3971,0.4345
11205,tribun,0.3971,0.4088
11206,apôtre,0.3970,0.4331
11207,montpellier,0.3970,0.4504
11208,tyrans,0.3970,0.3637
11209,pirates,0.3969,0.4174
11210,pompée,0.3968,0.3632
11211,jetter,0.3968,0.4143
11212,défendu,0.3967,0.4189
11213,pointes,0.3967,0.3766
11214,vend,0.3966,0.3645
11215,courtisans,0.3966,0.3639
11216,amsterdam,0.3965,0.4062
11217,sortent,0.3965,0.4242
11218,bâti,0.3965,0.4484
11219,s'imagine,0.3965,0.3707
11220,modernes,0.3964,0.4323
11221,verds,0.3964,0.4024
11222,réponse,0.3963,0.4235
11223,rien,0.3963,0.3694
11224,sembloit,0.3963,0.3404
11225,jugeons,0.3963,0.4283
11226,plaques,0.3963,0.4359
11227,banquiers,0.3962,0.4573
11228,considérer,0.3962,0.3445
11229,favez,0.3961,0.3661
11230,cruelle,0.3961,0.3833
11231,bassin,0.3961,0.4033
11232,l'ile,0.3961,0.3784
11233,planches,0.3961,0.3887
11234,paver,0.3960,0.4930
11235,diront,0.3960,0.4302
11236,bord,0.3960,0.4393
11237,illis,0.3959,0.3461
11238,fraudes,0.3959,0.4143
11239,douleur,0.3959,0.3645
11240,jeté,0.3958,0.3425
11241,infortune,0.3958,0.3571
11242,qu'elles,0.3957,0.3653
11243,tristesse,0.3957,0.4005
11244,figures,0.3957,0.4033
11245,pays,0.3957,0.2711
11246,demandoient,0.3957,0.2884
11247,university,0.3956,0.1720
11248,dixit,0.3956,0.2876
11249,verront,0.3956,0.5025
11250,piece,0.3956,0.3081
11251,m'être,0.3955,0.3408
11252,mettons,0.3955,0.4728
11253,concernant,0.3954,0.3804
11254,payoit,0.3953,0.4242
11255,forment,0.3953,0.3371
11256,denique,0.3953,0.2983
11257,résolu,0.3952,0.3692
11258,qu'il,0.3950,0.3977
11259,nourrir,0.3949,0.4127
11260,trésors,0.3948,0.3361
11261,reçois,0.3947,0.4222
11262,déclarent,0.3946,0.3795
11263,point,0.3946,0.3049
11264,cté,0.3945,0.3643
11265,apportent,0.3944,0.3506
11266,passion,0.3943,0.3702
11267,souliers,0.3943,0.4125
11268,garnies,0.3943,0.4976
11269,mesures,0.3943,0.3758
11270,elles,0.3943,0.3535
11271,retour,0.3943,0.4014
11272,chansons,0.3943,0.4420
11273,mienne,0.3942,0.3654
11274,fuient,0.3942,0.3919
11275,enlevé,0.3942,0.4063
11276,triomphes,0.3941,0.4120
11277,laïques,0.3941,0.3732
11278,ecrivain,0.3940,0.2939
11279,parlemens,0.3940,0.4240
11280,haec,0.3940,0.4088
11281,idée,0.3940,0.3308
11282,maintenir,0.3940,0.4171
11283,savent,0.3940,0.3401
11284,nulle,0.3940,0.3886
11285,marchands,0.3939,0.4027
11286,préjudicier,0.3939,0.4150
11287,minces,0.3939,0.3897
11288,ôta,0.3939,0.3552
11289,l'eglise,0.3938,0.3408
11290,continua,0.3938,0.4353
11291,dogmes,0.3936,0.3786
11292,jouit,0.3935,0.3269
11293,l'eut,0.3934,0.3866
11294,verre,0.3934,0.4863
